,healthpeak_male,healthpeak_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
32,0.63587755,0.5666012,"('unkind', 'kind')",1.5675392,1.5100967,1.2844257,1.1731657,1.1626142,1.0832879,-0.0793263
33,0.8462873,0.81024647,"('wrong', 'right')",-0.16539109,-0.1532711,-0.27012658,-0.31238097,0.1369232,0.1148648,-0.0220584
34,-0.07185736,0.002250772,"('mean', 'honorable')",0.62182695,0.6683812,6.022717,6.009201,2.1908956,2.226611,0.0357154
35,0.48090786,0.55647725,"('corrupt', 'incorrupt')",-2.8869305,-2.8906407,-0.22311854,-0.3974775,-0.8763804,-0.9105469,-0.0341665
36,-0.1101613,-0.039863437,"('hostile', 'amicable')",-2.7691922,-2.7500794,0.15742218,-0.076119214,-0.9073105,-0.955354,-0.0480435
37,-0.13176663,-0.11045292,"('fake', 'genuine')",0.06544816,0.067363515,0.31824708,0.32909375,0.0839762,0.0953348,0.0113586
38,-0.26884905,-0.25191253,"('untruthful', 'truthful')",-0.38906434,-0.35549825,0.27527124,0.3077184,-0.1275474,-0.0998975,0.0276499
39,0.70547515,0.686204,"('exploitative', 'cooperative')",0.67945045,0.67703277,0.16797973,0.15310945,0.5176351,0.5054487,-0.0121864
40,-0.37892008,-0.35556534,"('stingy', 'generous')",0.015433687,0.116429,-1.3850554,-1.3811699,-0.5828473,-0.5401021,0.0427452
41,-0.60859126,-0.60256636,"('unforgiving', 'forgiving')",0.07308911,0.15925492,0.04966816,0.0012683794,-0.1619447,-0.1473477,0.014597
42,1.3765768,1.4116037,"('unreliable', 'reliable')",1.4572138,1.5437105,-2.3161783,-2.1115665,0.1725374,0.2812492,0.1087118
43,-0.7348004,-0.73712206,"('irresponsible', 'responsible')",1.3161459,1.3796288,0.57458544,0.5264383,0.3853103,0.3896484,0.0043381
44,0.77160716,0.8140543,"('prejudiced', 'unprejudiced')",-0.4471006,-0.4021366,-1.3258508,-1.26911,-0.3337814,-0.2857308,0.0480506
45,-1.0283848,-0.9558648,"('incompetent', 'competent')",0.7631027,0.911638,-0.33478948,-0.27249634,-0.2000238,-0.1055744,0.0944494
46,-1.4712543,-1.4957838,"('uncompetitive', 'competitive')",1.4724734,1.5140214,-0.5964499,-0.5828225,-0.1984103,-0.188195,0.0102153
47,0.54252017,0.5737091,"('stupid', 'smart')",1.1973479,1.2056116,5.306157,5.2347293,2.3486751,2.3380167,-0.0106584
48,-1.4951401,-1.551612,"('unintelligent', 'intelligent')",0.39827806,0.38354,0.7180049,0.6652519,-0.1262857,-0.1676067,-0.041321
49,-0.113290176,-0.008478936,"('unable', 'able')",-0.18938394,-0.061952066,-0.08351767,0.14002934,-0.1287306,0.0231994,0.15193
50,1.007121,1.0660232,"('clumsy', 'skillful')",0.12968352,0.20005248,0.23027368,0.27192444,0.4556927,0.5126667,0.056974
51,-0.68965846,-0.85630864,"('uneducated', 'educated')",0.64568526,0.5242006,0.25761628,0.15256537,0.0712144,-0.0598475,-0.1310619
52,-0.039580304,-0.09987596,"('irrational', 'rational')",-1.6454448,-1.7419484,-0.35204253,-0.50462425,-0.6790226,-0.7821495,-0.1031269
53,-1.8347402,-1.8405734,"('uncreative', 'creative')",0.3339662,0.32271874,0.89196754,0.8003324,-0.2029355,-0.2391741,-0.0362386
54,0.246803,0.23579605,"('incapable', 'capable')",0.0054680035,-0.019451622,0.99114573,1.0185403,0.4144723,0.4116282,-0.0028441
55,-1.179482,-1.2183952,"('incompetent', 'clever')",1.06877,1.065001,-0.13015138,-0.090426415,-0.0802878,-0.0812735,-0.0009857
56,0.42712235,0.3844653,"('impractical', 'practical')",1.6470252,1.6732491,-0.062466335,0.016643941,0.6705604,0.6914528,0.0208924
57,-1.4579077,-1.4864391,"('unimaginative', 'imaginative')",0.16685204,0.18901385,-2.418675,-2.3687897,-1.2365769,-1.2220716,0.0145053
58,-1.8897306,-1.8805232,"('undiscriminating', 'discriminating')",-0.25428575,-0.2603074,-0.12067354,-0.20249546,-0.7548966,-0.7811087,-0.0262121
59,1.3294594,1.3482364,"('foolish', 'wise')",-0.33015943,-0.26159787,0.3980443,0.37950993,0.4657815,0.4887162,0.0229347
60,-0.27548045,-0.31685504,"('inefficient', 'efficient')",2.2430863,2.2879274,0.036787968,0.13379532,0.6681313,0.7016226,0.0334913
61,-1.0846679,-1.1667902,"('illogical', 'logical')",-0.5884842,-0.6697055,0.06796715,-0.11836651,-0.5350617,-0.6516207,-0.116559
62,-0.6411206,-0.61438185,"('incompetent', 'brilliant')",1.3254453,1.4531267,-0.025186803,0.18794943,0.2197126,0.3422314,0.1225188
63,-0.5645877,-0.5329736,"('unperceptive', 'insightful')",1.9611228,2.027845,1.1934556,1.3161693,0.8633302,0.9370135,0.0736833
64,0.62637407,0.5558963,"('shy', 'confident')",1.0287415,0.96025145,-6.139756,-6.0249157,-1.4948802,-1.5029227,-0.0080425
65,-0.85354066,-0.9788058,"('insecure', 'secure')",1.0189512,0.94383585,-0.35087618,-0.34522927,-0.0618219,-0.1267331,-0.0649112
66,-0.68641245,-0.68004495,"('inactive', 'active')",-0.42284948,-0.44379616,1.3161595,1.2504911,0.0689658,0.0422167,-0.0267491
67,0.5724777,0.48649842,"('doubtful', 'determined')",0.70086896,0.61861205,-0.18153012,-0.16968209,0.3639388,0.3118094,-0.0521294
68,-0.63049924,-0.6987784,"('dependent', 'independent')",-0.9573223,-1.057032,-0.39935252,-0.4571766,-0.6623913,-0.7376623,-0.075271
69,1.2558485,1.3448956,"('lazy', 'industrious')",-0.1343295,-0.05915894,0.06914374,0.10917549,0.3968876,0.4649707,0.0680831
70,-0.5562345,-0.57438,"('lethargic', 'energetic')",1.5815293,1.6627858,0.6998527,0.8340579,0.5750492,0.6408213,0.0657721
71,0.90672797,0.9691041,"('diffident', 'self-confident')",1.3800681,1.4088786,0.7445049,0.7172845,1.0104337,1.0317557,0.021322
72,-0.047699776,-0.06014539,"('unambitious', 'ambitious')",0.6094651,0.5604013,-1.1803337,-1.1137034,-0.2061895,-0.2044825,0.001707
73,1.4137076,1.4227705,"('helpless', 'self-reliant')",-0.19380674,-0.2175193,-3.052175,-2.9684985,-0.6107581,-0.5877491,0.023009
74,-0.16248256,-0.11662502,"('undedicated', 'dedicated')",-0.18844037,-0.06964553,-0.12158287,-0.103699796,-0.1575019,-0.0966568,0.0608451
75,0.7684538,0.81969684,"('meek', 'impulsive')",-1.2770946,-1.2142721,-0.26713786,-0.18692261,-0.2585929,-0.1938326,0.0647603
76,-0.49536732,-0.47725633,"('anxious', 'daring')",2.0811167,2.110047,0.7099266,0.8080311,0.7652253,0.8136073,0.048382
77,-0.6649232,-0.69049746,"('unmotivated', 'motivated')",0.8964129,0.85609645,-0.8994572,-0.80339974,-0.2226558,-0.2126003,0.0100555
78,-0.60673785,-0.46196026,"('nonresilient', 'resilient')",1.2156005,1.3141264,0.4184378,0.5537758,0.3424335,0.4686473,0.1262138
79,0.3725766,0.43443406,"('wavering', 'unwavering')",-1.3414814,-1.2919741,0.40597594,0.40009153,-0.187643,-0.1524828,0.0351602
80,0.36197007,0.3125922,"('dominated', 'dominating')",0.75840026,0.7983953,-1.1245672,-0.9736454,-0.0013989,0.0457807,0.0471796
81,-0.6072913,-0.80713046,"('submissive', 'aggressive')",1.563134,1.4176697,-0.50937355,-0.4341062,0.148823,0.058811,-0.090012
82,-0.8980678,-0.93698364,"('poor', 'rich')",0.60293823,0.67338437,5.664879,5.6836886,1.7899164,1.8066964,0.01678
83,-0.5342552,-0.58387154,"('powerless', 'powerful')",0.5650397,0.5240953,-0.9968945,-1.0517735,-0.3220367,-0.3705166,-0.0484799
84,0.17945644,0.11840102,"('inferior', 'superior')",-0.9301837,-0.8690417,0.6787377,0.63709015,-0.0239965,-0.0378502,-0.0138537
85,0.6792344,0.7281798,"('insignificant', 'prestigious')",-0.27709046,-0.24533753,0.9094071,0.8732938,0.4371837,0.4520454,0.0148617
86,-1.4098717,-1.5073594,"('uninfluential', 'influential')",-0.052895755,-0.054623563,-0.10609026,-0.20508945,-0.5229526,-0.5890241,-0.0660715
87,0.053253822,0.034077406,"('unsuccessful', 'successful')",0.91637075,0.9565676,0.6562965,0.7688312,0.5419737,0.5864921,0.0445184
88,-0.20479867,-0.27865902,"('low', 'eminent')",-0.27934745,-0.2938345,0.29477048,0.24740568,-0.0631252,-0.1083626,-0.0452374
