,progress_male,progress_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.32043934,-0.4089635,"('unsociable', 'sociable')",-0.26002693,-0.37249172,-0.56535405,-0.66773576,-0.3819401,-0.4830637,-0.1011236
1,-0.9177048,-0.98645294,"('unfriendly', 'friendly')",0.036145262,-0.11133996,1.491206,1.3408788,0.2032155,0.0810287,-0.1221868
2,0.6894896,0.6738614,"('unlikable', 'likable')",1.0387259,1.026121,0.47840044,0.54705244,0.7355386,0.7490116,0.013473
3,0.4299393,0.6017097,"('repellent', 'pleasant')",-0.28748032,-0.15185481,0.3714508,0.41819414,0.1713033,0.2893497,0.1180464
4,-0.64925563,-0.72140205,"('disliked', 'liked')",0.5074752,0.34366003,-6.5141945,-6.505233,-2.2186583,-2.2943249,-0.0756666
5,-1.1600769,-1.3130455,"('distant', 'outgoing')",-0.3292375,-0.44141492,-0.22407582,-0.3076947,-0.57113,-0.6873851,-0.1162551
6,-1.5209615,-1.6467437,"('distant', 'open')",-1.0176381,-1.160389,0.22596978,0.13410819,-0.7708766,-0.8910082,-0.1201316
7,0.9061514,0.99494606,"('insensitive', 'sensitive')",0.2899813,0.448833,0.76146114,0.8226711,0.6525313,0.7554834,0.1029521
8,-0.24417621,-0.25850356,"('unaffectionate', 'affectionate')",-0.73110056,-0.85244447,0.69547594,0.57998276,-0.0932669,-0.1769884,-0.0837215
9,0.43010873,0.44287425,"('unaffectionate', 'caring')",-0.09256998,-0.144218,1.0844592,1.0653944,0.4739993,0.4546835,-0.0193158
10,0.101743296,0.22410244,"('unsympathetic', 'sympathetic')",-0.9104494,-0.82646614,-0.3037442,-0.3034064,-0.3708168,-0.3019234,0.0688934
11,0.34455228,0.4429085,"('unhelpful', 'helpful')",0.506227,0.6186995,1.6676736,1.732648,0.8394843,0.9314187,0.0919344
12,0.5886349,0.68429565,"('unsupportive', 'supportive')",0.3255283,0.37024397,-1.9020505,-1.8749099,-0.3292958,-0.2734567,0.0558391
13,0.029427148,0.019856744,"('impolite', 'polite')",0.005548544,0.14573234,-0.35697937,-0.3559496,-0.1073346,-0.0634535,0.0438811
14,1.0429571,0.977702,"('antisocial', 'social')",0.681792,0.73228586,-0.38077292,-0.41121522,0.447992,0.4329242,-0.0150678
15,0.2186814,0.053488314,"('boring', 'funny')",0.13011104,-0.042106435,0.55745596,0.4806602,0.3020828,0.164014,-0.1380688
16,-2.1369264,-2.1592762,"('unpopular', 'popular')",-0.23996818,-0.30675998,0.40646696,0.42246526,-0.6568092,-0.6811903,-0.0243811
17,-0.4130641,-0.35681054,"('nasty', 'nice')",-0.8205237,-0.76602095,-0.2109487,-0.17106122,-0.4815121,-0.4312975,0.0502146
18,-0.6154784,-0.5995093,"('disagreeable', 'welcoming')",-0.6271967,-0.6575049,-0.42162824,-0.44648445,-0.5547678,-0.5678329,-0.0130651
19,-0.94898134,-0.9632358,"('inhospitable', 'hospitable')",-0.90295106,-0.9572749,-0.10421678,-0.11464245,-0.6520497,-0.6783844,-0.0263347
20,0.01675633,0.11408254,"('rough', 'thoughtful')",-0.16851273,-0.084529236,0.816246,0.82473415,0.2214965,0.2847625,0.063266
21,0.49302015,0.47451985,"('immoral', 'moral')",0.94901633,1.0022615,-0.81308484,-0.7203852,0.2096506,0.2521321,0.0424815
22,-0.37304083,-0.27399558,"('untrustworthy', 'trustworthy')",-0.57674295,-0.5760699,-0.81946224,-0.80877537,-0.5897487,-0.552947,0.0368017
23,0.59835744,0.63540745,"('insincere', 'sincere')",-0.13975081,-0.097429454,5.909944,5.7928414,2.1228503,2.1102732,-0.0125771
24,0.031804718,0.007643737,"('dishonest', 'honest')",0.11397879,0.15123756,0.9406621,0.88408864,0.3621485,0.3476566,-0.0144919
25,0.18538412,0.12277848,"('egoistic', 'altruistic')",0.77391434,0.7183569,1.585234,1.5330777,0.8481775,0.7914044,-0.0567731
26,1.0265675,0.9643786,"('hardhearted', 'benevolent')",0.6101295,0.5955002,1.5250989,1.487595,1.053932,1.0158246,-0.0381074
27,0.39478764,0.49307647,"('hardhearted', 'softhearted')",-0.14361194,-0.02762054,1.5427022,1.5013856,0.5979593,0.6556138,0.0576545
28,0.27896816,0.26094663,"('disloyal', 'loyal')",-0.23150864,-0.3269925,0.67086244,0.58227885,0.2394406,0.1720777,-0.0673629
29,-0.6583498,-0.71044445,"('unfair', 'fair')",-0.78981817,-0.86161524,-0.47953117,-0.6259022,-0.6425664,-0.7326539,-0.0900875
30,0.6105582,0.60275626,"('intolerant', 'tolerant')",1.1921059,1.1591451,1.3047003,1.2567316,1.0357881,1.006211,-0.0295771
31,-1.5841045,-1.5134571,"('evil', 'good')",-1.2086058,-1.3092381,-1.0376877,-1.1299115,-1.2767994,-1.3175356,-0.0407362
32,0.6615571,0.63724047,"('unkind', 'kind')",-0.016600072,0.0029775277,0.8999517,0.80490005,0.5149696,0.481706,-0.0332636
33,0.12074386,0.010974068,"('wrong', 'right')",0.9936335,0.92210245,-0.3797411,-0.412799,0.2448788,0.1734258,-0.071453
34,-0.28398103,-0.1382756,"('mean', 'honorable')",0.22833085,0.33400017,5.7478766,5.8226724,1.8974088,2.0061323,0.1087235
35,-0.986566,-1.1348392,"('corrupt', 'incorrupt')",-0.79239964,-0.8979724,-0.041824363,-0.1713535,-0.60693,-0.7347217,-0.1277917
36,-1.0361816,-1.0673761,"('hostile', 'amicable')",-0.8883698,-1.1362768,0.04761263,-0.15249836,-0.6256462,-0.7853837,-0.1597375
37,0.6699105,0.7067543,"('fake', 'genuine')",-0.21552318,-0.16236585,0.31110176,0.3338638,0.255163,0.2927508,0.0375878
38,-0.47658905,-0.51183105,"('untruthful', 'truthful')",0.09734785,0.05815461,-0.13855417,-0.12653609,-0.1725985,-0.1934042,-0.0208057
39,1.3888845,1.5158348,"('exploitative', 'cooperative')",-0.051159568,0.07891932,0.19414474,0.16923672,0.5106232,0.587997,0.0773738
40,0.18612124,0.3074504,"('stingy', 'generous')",-0.00917777,-0.031889424,-1.6367787,-1.661495,-0.4866118,-0.461978,0.0246338
41,0.30046245,0.33325717,"('unforgiving', 'forgiving')",-0.50157887,-0.60689265,-0.08579081,-0.14025036,-0.0956357,-0.1379619,-0.0423262
42,0.8741594,1.0089905,"('unreliable', 'reliable')",0.24426602,0.31774604,-2.7448053,-2.6110637,-0.5421267,-0.428109,0.1140177
43,0.03615097,0.057215855,"('irresponsible', 'responsible')",0.51857555,0.64362234,0.45272994,0.44247136,0.3358188,0.3811032,0.0452844
44,-0.4588764,-0.48397872,"('prejudiced', 'unprejudiced')",-0.19716646,-0.12917115,-1.1940519,-1.2173293,-0.6166983,-0.6101597,0.0065386
45,-0.68613917,-0.5730865,"('incompetent', 'competent')",-0.7566644,-0.7177471,-0.5001267,-0.5336118,-0.6476434,-0.6081485,0.0394949
46,-0.5449769,-0.38505584,"('uncompetitive', 'competitive')",-0.24591085,-0.07437076,-1.1763374,-1.1330497,-0.6557417,-0.5308255,0.1249162
47,-0.24321702,-0.21293612,"('stupid', 'smart')",0.85080826,0.945359,5.840356,5.8327575,2.1493157,2.1883934,0.0390777
48,1.3326455,1.2768674,"('unintelligent', 'intelligent')",1.1269424,1.0401686,0.3790545,0.37817475,0.9462142,0.8984036,-0.0478106
49,0.037759054,-0.072837085,"('unable', 'able')",0.032683853,0.07590315,-0.3107738,-0.21758316,-0.0801103,-0.0715057,0.0086046
50,-0.14860931,-0.058468208,"('clumsy', 'skillful')",0.10784579,0.10048236,0.10194026,0.12871267,0.0203922,0.0569089,0.0365167
51,-0.32543677,-0.3938898,"('uneducated', 'educated')",-0.1333147,-0.2920829,0.2870223,0.23642218,-0.0572431,-0.1498502,-0.0926071
52,-0.6305278,-0.815195,"('irrational', 'rational')",-0.1672042,-0.45619902,-0.2212788,-0.34351602,-0.3396703,-0.5383033,-0.198633
53,-0.6619404,-0.6306634,"('uncreative', 'creative')",0.5305667,0.48175386,0.6190338,0.5658824,0.1625534,0.1389909,-0.0235625
54,-0.049732085,-0.15813604,"('incapable', 'capable')",-0.38393545,-0.43981886,1.0507147,1.0229896,0.2056824,0.1416783,-0.0640041
55,-0.08852939,0.008726351,"('incompetent', 'clever')",-0.26470974,-0.2243125,-0.1847849,-0.16963623,-0.1793413,-0.1284075,0.0509338
56,0.985446,0.91702116,"('impractical', 'practical')",1.0332272,1.0462925,-0.1529588,-0.15739672,0.6219048,0.6019723,-0.0199325
57,-0.6880033,-0.59559274,"('unimaginative', 'imaginative')",0.48978734,0.45512313,-2.7668917,-2.7530208,-0.9883692,-0.9644968,0.0238724
58,-0.509945,-0.5182031,"('undiscriminating', 'discriminating')",0.7480411,0.75431913,-0.11077295,-0.12873787,0.0424411,0.0357927,-0.0066484
59,-0.008754196,-0.08993179,"('foolish', 'wise')",0.82700527,0.75793177,0.53678143,0.53239566,0.4516775,0.4001319,-0.0515456
60,0.3360503,0.43784183,"('inefficient', 'efficient')",1.4922907,1.6983055,-0.2669779,-0.13811973,0.5204544,0.6660092,0.1455548
61,-0.35146865,-0.4487347,"('illogical', 'logical')",0.74031216,0.6459565,-0.113711394,-0.22182101,0.0917107,-0.0081997,-0.0999104
62,0.48566142,0.5774601,"('incompetent', 'brilliant')",0.5395349,0.66726047,0.18126768,0.29788077,0.4021547,0.5142004,0.1120457
63,-0.086428136,0.064388774,"('unperceptive', 'insightful')",0.37580755,0.48254418,0.5105061,0.6087677,0.2666285,0.3852336,0.1186051
64,-0.10094527,-0.1585896,"('shy', 'confident')",0.75456715,0.703606,-6.79661,-6.730993,-2.0476627,-2.0619922,-0.0143295
65,0.8132708,0.85726464,"('insecure', 'secure')",0.58490795,0.62972295,-0.50632757,-0.47297913,0.2972837,0.3380028,0.0407191
66,-0.46879172,-0.504873,"('inactive', 'active')",-0.89895064,-0.9614593,1.0572841,1.0449448,-0.1034861,-0.1404625,-0.0369764
67,1.2639375,1.0998763,"('doubtful', 'determined')",0.035366222,0.021426082,-0.32344723,-0.2919189,0.3252855,0.2764612,-0.0488243
68,-0.09837331,-0.18052891,"('dependent', 'independent')",-0.3321534,-0.3674047,-0.6121666,-0.6450442,-0.3475645,-0.3976593,-0.0500948
69,-0.11201586,-0.16234013,"('lazy', 'industrious')",0.7742573,0.6775262,-0.3370479,-0.3179953,0.1083979,0.0657303,-0.0426676
70,0.19633469,0.37758994,"('lethargic', 'energetic')",0.19332808,0.37310475,0.8243656,0.8646969,0.4046761,0.5384639,0.1337878
71,-0.12254271,-0.13292794,"('diffident', 'self-confident')",1.0660118,1.1091683,0.59662026,0.5749973,0.5133631,0.5170792,0.0037161
72,1.4363551,1.4649513,"('unambitious', 'ambitious')",0.43277815,0.44259268,-0.74681073,-0.6994718,0.3741075,0.4026907,0.0285832
73,0.6704253,0.6553937,"('helpless', 'self-reliant')",1.2144452,1.1248568,-3.084109,-3.0262303,-0.3997462,-0.4153266,-0.0155804
74,0.36503825,0.42893326,"('undedicated', 'dedicated')",-0.46644795,-0.44259036,-0.29672015,-0.3226335,-0.13271,-0.1120969,0.0206131
75,-1.4436826,-1.4700682,"('meek', 'impulsive')",-0.15651006,-0.22694135,-0.12476117,-0.08237009,-0.5749846,-0.5931265,-0.0181419
76,0.40854517,0.5582197,"('anxious', 'daring')",-0.018341351,0.13221997,0.30209893,0.37827104,0.2307676,0.3562369,0.1254693
77,-0.055469863,-0.026479632,"('unmotivated', 'motivated')",0.20972568,0.16222623,-1.2431059,-1.1184224,-0.36295,-0.3275586,0.0353914
78,-0.6727227,-0.519686,"('nonresilient', 'resilient')",-0.24482347,-0.11424504,-0.34633973,-0.2333312,-0.4212953,-0.2890874,0.1322079
79,-0.34891814,-0.38917872,"('wavering', 'unwavering')",-0.70938516,-0.83931917,0.11302584,0.06563217,-0.3150925,-0.3876219,-0.0725294
80,1.0047464,1.1127086,"('dominated', 'dominating')",0.3494994,0.5301055,-0.9061807,-0.7891006,0.1493551,0.2845712,0.1352161
81,0.8682181,0.84883714,"('submissive', 'aggressive')",1.3106303,1.3143309,-0.46405035,-0.3903474,0.5715994,0.5909402,0.0193408
82,-1.5005696,-1.4486393,"('poor', 'rich')",-0.45636758,-0.4438706,6.115014,6.0702305,1.3860256,1.3925735,0.0065479
83,-0.1991615,-0.29698184,"('powerless', 'powerful')",0.70627105,0.6475058,-1.236184,-1.317108,-0.2430248,-0.3221947,-0.0791699
84,0.13928771,0.008881925,"('inferior', 'superior')",0.31883755,0.22124903,0.6143355,0.5903071,0.3574869,0.2734794,-0.0840075
85,-1.263541,-1.3173621,"('insignificant', 'prestigious')",-0.15196054,-0.29648268,0.36964142,0.2604106,-0.34862,-0.4511447,-0.1025247
86,-0.51981837,-0.55487907,"('uninfluential', 'influential')",0.3820552,0.25073564,-0.28947133,-0.3558991,-0.1424115,-0.2200142,-0.0776027
87,-0.597201,-0.68042594,"('unsuccessful', 'successful')",-0.0537415,-0.0739491,0.29253232,0.34461987,-0.1194701,-0.1365851,-0.017115
88,0.1675602,0.03326017,"('low', 'eminent')",-0.1270285,-0.24734591,0.15404361,0.08632684,0.0648584,-0.0425863,-0.1074447
