,plover_male,plover_female,tuple,average_male,average_female,female-male
44,0.19306046,0.13392876,"('prejudiced', 'unprejudiced')",0.1930605,0.1339288,-0.0591317
45,0.040699977,-0.0663573,"('incompetent', 'competent')",0.0407,-0.0663573,-0.1070573
46,-0.21006942,-0.37517887,"('uncompetitive', 'competitive')",-0.2100694,-0.3751789,-0.1651095
47,1.8731159,2.0365798,"('stupid', 'smart')",1.8731159,2.0365798,0.1634639
48,-0.33219913,-0.28943336,"('unintelligent', 'intelligent')",-0.3321991,-0.2894334,0.0427657
49,-0.39884436,-0.22099197,"('unable', 'able')",-0.3988444,-0.220992,0.1778524
50,-0.5791297,-0.499235,"('clumsy', 'skillful')",-0.5791297,-0.499235,0.0798947
51,0.14137721,-0.057993677,"('uneducated', 'educated')",0.1413772,-0.0579937,-0.1993709
52,-0.9870608,-1.0420648,"('irrational', 'rational')",-0.9870608,-1.0420648,-0.055004
53,-1.5272083,-1.6834941,"('uncreative', 'creative')",-1.5272083,-1.6834941,-0.1562858
54,-0.41390043,-0.58547395,"('incapable', 'capable')",-0.4139004,-0.585474,-0.1715736
55,0.6979331,0.6499318,"('incompetent', 'clever')",0.6979331,0.6499318,-0.0480013
56,1.0200372,0.8325356,"('impractical', 'practical')",1.0200372,0.8325356,-0.1875016
57,-1.0683994,-1.434568,"('unimaginative', 'imaginative')",-1.0683994,-1.434568,-0.3661686
58,-0.13679393,-0.16630095,"('undiscriminating', 'discriminating')",-0.1367939,-0.166301,-0.0295071
59,-0.532765,-0.4469976,"('foolish', 'wise')",-0.532765,-0.4469976,0.0857674
60,0.7456134,0.8585696,"('inefficient', 'efficient')",0.7456134,0.8585696,0.1129562
61,-0.5081677,-0.6384147,"('illogical', 'logical')",-0.5081677,-0.6384147,-0.130247
62,0.8393231,0.9463174,"('incompetent', 'brilliant')",0.8393231,0.9463174,0.1069943
63,-0.24681385,-0.2812943,"('unperceptive', 'insightful')",-0.2468138,-0.2812943,-0.0344805
64,-2.4444396,-2.5107965,"('shy', 'confident')",-2.4444396,-2.5107965,-0.0663569
65,0.566004,0.5554281,"('insecure', 'secure')",0.566004,0.5554281,-0.0105759
66,-1.4138027,-1.5635552,"('inactive', 'active')",-1.4138027,-1.5635552,-0.1497525
67,0.41130152,0.251677,"('doubtful', 'determined')",0.4113015,0.251677,-0.1596245
68,-0.50835174,-0.303358,"('dependent', 'independent')",-0.5083517,-0.303358,0.2049937
69,-1.117481,-1.1523602,"('lazy', 'industrious')",-1.117481,-1.1523602,-0.0348792
70,0.23838525,0.15730283,"('lethargic', 'energetic')",0.2383852,0.1573028,-0.0810824
71,-0.7101894,-0.8081955,"('diffident', 'self-confident')",-0.7101894,-0.8081955,-0.0980061
72,-0.5337638,-0.4775981,"('unambitious', 'ambitious')",-0.5337638,-0.4775981,0.0561657
73,-1.0545964,-1.0784662,"('helpless', 'self-reliant')",-1.0545964,-1.0784662,-0.0238698
74,-0.0034016874,-0.18290377,"('undedicated', 'dedicated')",-0.0034017,-0.1829038,-0.1795021
75,-0.4008653,-0.42648256,"('meek', 'impulsive')",-0.4008653,-0.4264826,-0.0256173
76,0.54096043,0.5142706,"('anxious', 'daring')",0.5409604,0.5142706,-0.0266898
77,-1.2706028,-1.1454483,"('unmotivated', 'motivated')",-1.2706028,-1.1454483,0.1251545
78,-0.90279347,-0.90073943,"('nonresilient', 'resilient')",-0.9027935,-0.9007394,0.0020541
79,-1.0750659,-1.1990335,"('wavering', 'unwavering')",-1.0750659,-1.1990335,-0.1239676
80,1.1274537,1.0437347,"('dominated', 'dominating')",1.1274537,1.0437347,-0.083719
81,0.43159315,0.26094878,"('submissive', 'aggressive')",0.4315931,0.2609488,-0.1706443
82,1.7394753,1.737332,"('poor', 'rich')",1.7394753,1.737332,-0.0021433
83,-0.15594159,-0.31968442,"('powerless', 'powerful')",-0.1559416,-0.3196844,-0.1637428
84,-0.14364137,-0.01230962,"('inferior', 'superior')",-0.1436414,-0.0123096,0.1313318
85,-1.6445558,-1.8175257,"('insignificant', 'prestigious')",-1.6445558,-1.8175257,-0.1729699
86,-0.8781895,-1.2257676,"('uninfluential', 'influential')",-0.8781895,-1.2257676,-0.3475781
87,-0.060943145,-0.24802297,"('unsuccessful', 'successful')",-0.0609431,-0.248023,-0.1870799
88,-0.85459864,-1.0826058,"('low', 'eminent')",-0.8545986,-1.0826058,-0.2280072
