,broadridge_male,broadridge_female,tuple,financial_male,financial_female,solutns_male,solutns_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.68052876,-0.8687609,"('unsociable', 'sociable')",1.1724274,0.91908723,-0.27699095,-0.3044526,-0.34961027,-0.5333129,-0.0336756,-0.1968598,-0.1631842
1,-2.5209293,-2.5331545,"('unfriendly', 'friendly')",0.22391814,0.0515501,-1.9787015,-1.9415917,1.7588567,1.4999018,-0.6292139,-0.7308235,-0.1016096
2,0.024835939,0.055312537,"('unlikable', 'likable')",2.3126934,2.3701124,1.0363197,1.1288102,0.5627461,0.77302796,0.9841487,1.0818158,0.0976671
3,0.3933726,0.4968251,"('repellent', 'pleasant')",0.05300183,0.06721611,-0.36564216,-0.29369217,0.32910576,0.45498225,0.1024595,0.1813328,0.0788733
4,-0.48726627,-0.5148136,"('disliked', 'liked')",-1.3052804,-1.2193782,-0.74598473,-0.71602654,-5.9330435,-5.7925825,-2.1178937,-2.0607002,0.0571935
5,-1.0579473,-1.005344,"('distant', 'outgoing')",-0.79928803,-0.6513896,-1.4708132,-1.3699024,-0.48863363,-0.40692607,-0.9541705,-0.8583906,0.0957799
6,-1.1738437,-1.0201627,"('distant', 'open')",-1.5303824,-1.3600817,-2.1278253,-2.0151937,0.18806991,0.19653285,-1.1609954,-1.0497264,0.111269
7,0.20594859,0.2012029,"('insensitive', 'sensitive')",0.97076315,1.0277146,0.29541242,0.40571025,0.6529903,0.62228864,0.5312786,0.5642291,0.0329505
8,-1.6137037,-1.5894046,"('unaffectionate', 'affectionate')",-0.4600795,-0.49968284,-2.6691694,-2.6446645,0.35529304,0.19088204,-1.0969148,-1.1357175,-0.0388027
9,-1.463274,-1.4361925,"('unaffectionate', 'caring')",0.94288826,0.84760517,-2.3641682,-2.3123221,0.87043345,0.7368017,-0.5035301,-0.5410269,-0.0374968
10,0.13479318,0.12199371,"('unsympathetic', 'sympathetic')",0.42133936,0.39976147,-0.74280727,-0.68967265,0.14398769,-0.0031406498,-0.0106718,-0.0427645,-0.0320927
11,-0.1342985,-0.18916243,"('unhelpful', 'helpful')",1.2999538,1.1984701,-0.2833558,-0.27488196,1.916439,1.9401978,0.6996846,0.6686559,-0.0310287
12,-0.08127738,-0.024585508,"('unsupportive', 'supportive')",1.6546339,1.7908783,-1.370661,-1.2172816,-1.9473165,-1.8360072,-0.4361553,-0.321749,0.1144063
13,0.5627844,0.4228509,"('impolite', 'polite')",1.7813869,1.6738847,1.0666525,1.0420368,-0.104654886,-0.14681938,0.8265423,0.7479883,-0.078554
14,0.3167624,0.2339194,"('antisocial', 'social')",2.318806,2.2725065,0.8782224,0.9455815,-0.9184258,-0.8676436,0.6488413,0.6460909,-0.0027504
15,-1.0175655,-1.1294292,"('boring', 'funny')",0.005712725,0.0443748,0.47928372,0.42806762,0.16693148,0.23059693,-0.0914094,-0.1065975,-0.0151881
16,-0.6795065,-0.5906715,"('unpopular', 'popular')",-1.2470851,-1.159015,-1.0894871,-1.0368876,0.37007684,0.42018402,-0.6615005,-0.5915976,0.0699029
17,-0.09438373,-0.07255834,"('nasty', 'nice')",-0.4563932,-0.27960622,0.31806707,0.40276536,-0.7735749,-0.6460385,-0.2515712,-0.1488594,0.1027118
18,-0.5174752,-0.43417174,"('disagreeable', 'welcoming')",-0.47953004,-0.3473873,-0.6825389,-0.53582346,-0.38133383,-0.29505137,-0.5152195,-0.4031085,0.112111
19,-0.33352682,-0.22936554,"('inhospitable', 'hospitable')",-0.7793555,-0.7033591,-1.3364764,-1.2541686,-0.2556281,-0.13270456,-0.6762468,-0.5798994,0.0963474
20,0.28109512,0.34241274,"('rough', 'thoughtful')",0.1781621,0.18170825,-0.31796739,-0.28103626,0.9484528,0.9175259,0.2724357,0.2901527,0.017717
21,0.68000704,0.6451449,"('immoral', 'moral')",1.8471359,1.8448098,0.4570741,0.5278759,-0.9793913,-0.9003563,0.5012065,0.5293686,0.0281621
22,1.0249803,0.9452066,"('untrustworthy', 'trustworthy')",0.53323424,0.43669683,0.5900494,0.62694174,-0.9614615,-0.9345019,0.2967006,0.2685858,-0.0281148
23,0.120614395,0.08600557,"('insincere', 'sincere')",2.0125568,1.8162768,-0.47289902,-0.42659613,5.3606076,5.0896006,1.7552199,1.6413217,-0.1138982
24,0.05347239,-0.008250494,"('dishonest', 'honest')",0.95200884,0.9249635,-0.4619301,-0.43754348,0.8519084,0.7197697,0.3488649,0.2997348,-0.0491301
25,-1.081755,-1.1025625,"('egoistic', 'altruistic')",-1.2606828,-1.2177802,-0.45171595,-0.42193115,1.2117354,1.0823236,-0.3956046,-0.4149876,-0.019383
26,-1.4973391,-1.5922357,"('hardhearted', 'benevolent')",0.72535586,0.6374352,0.30472925,0.26053286,1.5471321,1.3403332,0.2699695,0.1615164,-0.1084531
27,-0.9342152,-0.8457583,"('hardhearted', 'softhearted')",-0.99220514,-0.8565893,-0.3715338,-0.3294042,1.3037322,1.1434171,-0.2485555,-0.2220837,0.0264718
28,-0.49063858,-0.6358246,"('disloyal', 'loyal')",0.5005206,0.26165128,-1.3042427,-1.3645287,1.0500944,0.7219576,-0.0610666,-0.2541861,-0.1931195
29,0.15655553,0.16679661,"('unfair', 'fair')",-0.11696361,-0.09359048,-0.37501952,-0.37173206,-0.53833914,-0.7218131,-0.2184417,-0.2550848,-0.0366431
30,0.14182177,0.067331836,"('intolerant', 'tolerant')",1.1831536,1.1880763,0.9566408,1.0001467,1.0098382,1.1494884,0.8228636,0.8512608,0.0283972
31,-1.2554584,-1.0906204,"('evil', 'good')",-2.012351,-1.8479534,-1.5711575,-1.4799865,-1.1719456,-1.1807094,-1.5027281,-1.3998175,0.1029106
32,-0.62759745,-0.69003356,"('unkind', 'kind')",0.7856179,0.7122631,0.5142581,0.5234896,1.3789748,1.1562846,0.5128133,0.4255009,-0.0873124
33,-0.3684574,-0.37232548,"('wrong', 'right')",0.9814018,1.0661337,0.14824972,0.14553258,-0.84743255,-0.9181497,-0.0215596,-0.0197022,0.0018574
34,-0.62631845,-0.56990725,"('mean', 'honorable')",1.0633765,1.069389,0.10524463,0.220907,6.0261807,6.122392,1.6421208,1.7106953,0.0685745
35,0.35604122,0.41976103,"('corrupt', 'incorrupt')",-2.0527654,-1.9379663,-0.14111471,-0.17528653,-0.48394126,-0.72174746,-0.5804451,-0.6038098,-0.0233647
36,-1.3779579,-1.339858,"('hostile', 'amicable')",-0.7709559,-0.83007205,-0.9313909,-0.9270362,-0.03995452,-0.12899823,-0.7800648,-0.8064911,-0.0264263
