,density_male,density_female,tuple,average_male,average_female,female-male
0,0.8754123,0.05252605,"('unsociable', 'sociable')",0.8754123,0.052526,-0.8228863
1,0.7061124,1.1017969,"('unfriendly', 'friendly')",0.7061124,1.1017969,0.3956845
2,0.28970438,0.61157775,"('unlikable', 'likable')",0.2897044,0.6115777,0.3218733
3,1.1932391,1.172159,"('repellent', 'pleasant')",1.1932391,1.172159,-0.0210801
4,-7.684881,-7.3494816,"('disliked', 'liked')",-7.6848812,-7.3494816,0.3353996
5,-1.6782379,-0.52785736,"('distant', 'outgoing')",-1.6782379,-0.5278574,1.1503805
6,-1.3474069,-0.2751073,"('distant', 'open')",-1.3474069,-0.2751073,1.0722996
7,1.6726205,0.8910093,"('insensitive', 'sensitive')",1.6726205,0.8910093,-0.7816112
8,0.60003614,0.9790781,"('unaffectionate', 'affectionate')",0.6000361,0.9790781,0.379042
9,1.482318,1.6060914,"('unaffectionate', 'caring')",1.482318,1.6060914,0.1237734
10,2.111522,1.6956885,"('unsympathetic', 'sympathetic')",2.111522,1.6956885,-0.4158335
11,2.951332,2.426453,"('unhelpful', 'helpful')",2.9513321,2.4264531,-0.524879
12,-1.2154663,-1.4196324,"('unsupportive', 'supportive')",-1.2154663,-1.4196324,-0.2041661
13,1.1537285,0.53095794,"('impolite', 'polite')",1.1537285,0.5309579,-0.6227706
14,0.8348182,-0.14607331,"('antisocial', 'social')",0.8348182,-0.1460733,-0.9808915
15,0.4118145,0.24842572,"('boring', 'funny')",0.4118145,0.2484257,-0.1633888
16,-0.62988317,-0.40505266,"('unpopular', 'popular')",-0.6298832,-0.4050527,0.2248305
17,-0.17391658,0.06143555,"('nasty', 'nice')",-0.1739166,0.0614356,0.2353522
18,-0.8739303,-0.8577415,"('disagreeable', 'welcoming')",-0.8739303,-0.8577415,0.0161888
19,-1.2365581,-0.58534294,"('inhospitable', 'hospitable')",-1.2365581,-0.5853429,0.6512152
20,0.93788016,0.5355496,"('rough', 'thoughtful')",0.9378802,0.5355496,-0.4023306
21,0.96836466,0.42511654,"('immoral', 'moral')",0.9683647,0.4251165,-0.5432482
22,-0.03313271,-0.2941469,"('untrustworthy', 'trustworthy')",-0.0331327,-0.2941469,-0.2610142
23,7.1015115,6.625667,"('insincere', 'sincere')",7.1015115,6.6256671,-0.4758444
24,2.134317,1.9202814,"('dishonest', 'honest')",2.1343169,1.9202814,-0.2140355
25,0.00017082691,0.21210279,"('egoistic', 'altruistic')",0.0001708,0.2121028,0.211932
26,0.49743453,0.0732823,"('hardhearted', 'benevolent')",0.4974345,0.0732823,-0.4241522
27,1.4862807,1.5192105,"('hardhearted', 'softhearted')",1.4862807,1.5192105,0.0329298
28,1.6822714,1.2420791,"('disloyal', 'loyal')",1.6822714,1.2420791,-0.4401923
29,-1.02757,-0.8708641,"('unfair', 'fair')",-1.02757,-0.8708641,0.1567059
30,1.6018668,1.0224226,"('intolerant', 'tolerant')",1.6018668,1.0224226,-0.5794442
31,-2.957192,-1.9514043,"('evil', 'good')",-2.9571919,-1.9514043,1.0057876
32,1.9199073,1.4274285,"('unkind', 'kind')",1.9199073,1.4274285,-0.4924788
33,-0.9575892,-0.6835018,"('wrong', 'right')",-0.9575892,-0.6835018,0.2740874
34,4.9090757,4.912018,"('mean', 'honorable')",4.9090757,4.9120178,0.0029421
35,-2.0322747,-1.6070552,"('corrupt', 'incorrupt')",-2.0322747,-1.6070552,0.4252195
36,-1.8610957,-1.2780488,"('hostile', 'amicable')",-1.8610957,-1.2780488,0.5830469
37,1.1706834,1.0966767,"('fake', 'genuine')",1.1706834,1.0966767,-0.0740067
38,0.14564146,0.15984723,"('untruthful', 'truthful')",0.1456415,0.1598472,0.0142057
39,0.5686624,0.023609124,"('exploitative', 'cooperative')",0.5686624,0.0236091,-0.5450533
40,-1.862476,-1.8770832,"('stingy', 'generous')",-1.862476,-1.8770832,-0.0146072
