,decongestant_male,decongestant_female,tuple,average_male,average_female,female-male
0,-1.6024854,-1.6898941,"('unsociable', 'sociable')",-1.6024854,-1.6898941,-0.0874087
1,-1.3154544,-1.4187586,"('unfriendly', 'friendly')",-1.3154544,-1.4187586,-0.1033042
2,0.04357802,0.08559361,"('unlikable', 'likable')",0.043578,0.0855936,0.0420156
3,-0.611276,-0.5737543,"('repellent', 'pleasant')",-0.611276,-0.5737543,0.0375217
4,-1.3632903,-1.3747412,"('disliked', 'liked')",-1.3632903,-1.3747412,-0.0114509
5,-0.7145086,-0.6357035,"('distant', 'outgoing')",-0.7145086,-0.6357035,0.0788051
6,-0.74281394,-0.70332533,"('distant', 'open')",-0.7428139,-0.7033253,0.0394886
7,-1.3658477,-1.3534877,"('insensitive', 'sensitive')",-1.3658477,-1.3534877,0.01236
8,-1.9842347,-2.0789487,"('unaffectionate', 'affectionate')",-1.9842347,-2.0789487,-0.094714
9,-2.2766435,-2.3603473,"('unaffectionate', 'caring')",-2.2766435,-2.3603473,-0.0837038
10,-1.4343518,-1.4501048,"('unsympathetic', 'sympathetic')",-1.4343518,-1.4501048,-0.015753
11,-0.5193242,-0.5423413,"('unhelpful', 'helpful')",-0.5193242,-0.5423413,-0.0230171
12,-1.8186201,-1.7678866,"('unsupportive', 'supportive')",-1.8186201,-1.7678866,0.0507335
13,-1.1613768,-1.2416683,"('impolite', 'polite')",-1.1613768,-1.2416683,-0.0802915
14,-0.4994768,-0.48358262,"('antisocial', 'social')",-0.4994768,-0.4835826,0.0158942
15,0.1690634,0.13538295,"('boring', 'funny')",0.1690634,0.135383,-0.0336804
16,-0.48536903,-0.5360794,"('unpopular', 'popular')",-0.485369,-0.5360794,-0.0507104
17,-0.14077735,-0.096424684,"('nasty', 'nice')",-0.1407773,-0.0964247,0.0443526
18,-0.33958235,-0.39954996,"('disagreeable', 'welcoming')",-0.3395824,-0.39955,-0.0599676
19,-1.4385773,-1.3771565,"('inhospitable', 'hospitable')",-1.4385773,-1.3771565,0.0614208
20,0.84288615,0.7623173,"('rough', 'thoughtful')",0.8428861,0.7623173,-0.0805688
21,-0.23267558,-0.22081733,"('immoral', 'moral')",-0.2326756,-0.2208173,0.0118583
22,-0.3044621,-0.35949054,"('untrustworthy', 'trustworthy')",-0.3044621,-0.3594905,-0.0550284
