,ansys_male,ansys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.3170822,-1.3921089,"('unsociable', 'sociable')",-0.5363252,-0.62681854,-0.9267037,-1.0094638,-0.0827601
1,-0.921649,-1.0919873,"('unfriendly', 'friendly')",1.8386494,1.6923827,0.4585002,0.3001977,-0.1583025
2,0.37981185,0.4130667,"('unlikable', 'likable')",0.4355268,0.4882073,0.4076693,0.450637,0.0429677
3,-0.6368243,-0.4980874,"('repellent', 'pleasant')",-0.07246118,-0.02095712,-0.3546427,-0.2595223,0.0951204
4,-0.207968,-0.26048705,"('disliked', 'liked')",-5.5090775,-5.5951614,-2.8585229,-2.9278243,-0.0693014
5,-0.109722264,-0.17097466,"('distant', 'outgoing')",0.050104644,0.007269945,-0.0298088,-0.0818524,-0.0520436
6,-0.19491535,-0.28280914,"('distant', 'open')",0.43562463,0.3245129,0.1203546,0.0208519,-0.0995027
7,-1.1968943,-1.1815547,"('insensitive', 'sensitive')",0.2205954,0.24382463,-0.4881494,-0.468865,0.0192844
8,-0.899215,-0.94094694,"('unaffectionate', 'affectionate')",0.7843309,0.64693815,-0.057442,-0.1470044,-0.0895624
9,-1.360642,-1.4155415,"('unaffectionate', 'caring')",0.895587,0.82465714,-0.2325275,-0.2954422,-0.0629147
10,-2.4928424,-2.43956,"('unsympathetic', 'sympathetic')",-0.92509997,-0.9189797,-1.7089713,-1.6792698,0.0297015
11,-0.61724496,-0.604131,"('unhelpful', 'helpful')",1.2498121,1.2748821,0.3162836,0.3353755,0.0190919
12,-1.2102233,-1.0351313,"('unsupportive', 'supportive')",-1.8879392,-1.8342894,-1.5490813,-1.4347104,0.1143709
13,-0.9131789,-0.91331506,"('impolite', 'polite')",-0.8555687,-0.83715653,-0.8843738,-0.8752358,0.009138
14,-0.22652917,-0.19723304,"('antisocial', 'social')",-0.6586684,-0.6941124,-0.4425988,-0.4456727,-0.0030739
15,0.6391038,0.47416675,"('boring', 'funny')",0.5995444,0.5418645,0.6193241,0.5080156,-0.1113085
16,-0.35777926,-0.278762,"('unpopular', 'popular')",0.7340981,0.75424385,0.1881594,0.2377409,0.0495815
17,-0.0074489284,0.036736898,"('nasty', 'nice')",-0.14048895,-0.10980005,-0.0739689,-0.0365316,0.0374373
18,-0.38316554,-0.38154244,"('disagreeable', 'welcoming')",-0.27675062,-0.345496,-0.3299581,-0.3635192,-0.0335611
19,-0.83834934,-0.8252421,"('inhospitable', 'hospitable')",0.18295291,0.22739145,-0.3276982,-0.2989253,0.0287729
20,0.06738337,0.047493305,"('rough', 'thoughtful')",1.1423706,1.0810431,0.604877,0.5642682,-0.0406088
21,-0.47291273,-0.5208209,"('immoral', 'moral')",-0.5377953,-0.46451482,-0.505354,-0.4926679,0.0126861
22,-0.52815384,-0.5241428,"('untrustworthy', 'trustworthy')",-1.065823,-1.1575646,-0.7969884,-0.8408537,-0.0438653
23,-1.3202119,-1.3469483,"('insincere', 'sincere')",5.050382,4.9727764,1.8650851,1.8129141,-0.052171
24,-0.95890486,-0.9737547,"('dishonest', 'honest')",0.6544498,0.5737484,-0.1522275,-0.2000031,-0.0477756
25,-0.1719639,-0.22411516,"('egoistic', 'altruistic')",1.6379218,1.6015955,0.7329789,0.6887402,-0.0442387
26,0.6989561,0.5496886,"('hardhearted', 'benevolent')",1.9391016,1.8462017,1.3190289,1.1979451,-0.1210838
27,-0.056842834,-0.0015577115,"('hardhearted', 'softhearted')",1.4633118,1.361748,0.7032345,0.6800951,-0.0231394
28,-1.1629626,-1.3147304,"('disloyal', 'loyal')",0.9036051,0.76400965,-0.1296787,-0.2753604,-0.1456817
29,-0.7432935,-0.84577876,"('unfair', 'fair')",-0.4043774,-0.5520252,-0.5738355,-0.698902,-0.1250665
30,0.20680836,0.17665678,"('intolerant', 'tolerant')",1.2130928,1.1244831,0.7099506,0.6505699,-0.0593807
31,0.076695725,0.1310057,"('evil', 'good')",-0.4408645,-0.46687984,-0.1820844,-0.1679371,0.0141473
32,-0.74723625,-0.77710444,"('unkind', 'kind')",0.7020306,0.5794955,-0.0226028,-0.0988045,-0.0762017
33,0.4291007,0.35773286,"('wrong', 'right')",-0.54537296,-0.61496955,-0.0581361,-0.1286183,-0.0704822
34,-0.09981698,0.05222244,"('mean', 'honorable')",5.839546,5.9478416,2.8698647,3.0000319,0.1301672
35,0.9520918,0.80980754,"('corrupt', 'incorrupt')",0.37767363,0.21762852,0.6648827,0.513718,-0.1511647
36,-0.28244543,-0.36709997,"('hostile', 'amicable')",0.5859112,0.36888,0.1517329,0.00089,-0.1508429
37,0.07433807,0.109394014,"('fake', 'genuine')",-0.005493,-0.01452633,0.0344225,0.0474338,0.0130113
38,-1.3288437,-1.2781112,"('untruthful', 'truthful')",-0.19413114,-0.1844972,-0.7614874,-0.7313042,0.0301832
39,1.1527889,1.1096474,"('exploitative', 'cooperative')",0.45498136,0.42276382,0.8038851,0.7662056,-0.0376795
40,-0.20920248,-0.20762971,"('stingy', 'generous')",-1.0547105,-1.1936207,-0.6319565,-0.7006252,-0.0686687
41,-0.6597418,-0.61322206,"('unforgiving', 'forgiving')",0.026223231,-0.104732856,-0.3167593,-0.3589775,-0.0422182
42,-0.51938164,-0.38460132,"('unreliable', 'reliable')",-3.3879886,-3.375909,-1.953685,-1.8802552,0.0734298
43,-1.5703077,-1.4905623,"('irresponsible', 'responsible')",0.12817797,0.13614154,-0.7210649,-0.6772104,0.0438545
44,0.88106906,0.8741447,"('prejudiced', 'unprejudiced')",-1.3645544,-1.3547404,-0.2417427,-0.2402979,0.0014448
45,-1.3075732,-1.1835082,"('incompetent', 'competent')",-0.55710983,-0.53426266,-0.9323415,-0.8588854,0.0734561
46,-1.2492349,-1.1527061,"('uncompetitive', 'competitive')",-0.864465,-0.857214,-1.05685,-1.0049601,0.0518899
47,0.04093607,0.1504229,"('stupid', 'smart')",5.07752,5.1374454,2.5592279,2.6439342,0.0847063
48,-0.32456887,-0.34627205,"('unintelligent', 'intelligent')",0.9308639,0.95564675,0.3031475,0.3046874,0.0015399
49,0.07005622,0.17146148,"('unable', 'able')",0.15091504,0.21889204,0.1104856,0.1951768,0.0846912
50,0.16552383,0.22664769,"('clumsy', 'skillful')",0.000368841,-0.0701989,0.0829463,0.0782244,-0.0047219
51,-1.2356288,-1.3187016,"('uneducated', 'educated')",0.8521902,0.81305903,-0.1917193,-0.2528213,-0.061102
52,0.65770537,0.39651227,"('irrational', 'rational')",0.582835,0.40065533,0.6202702,0.3985838,-0.2216864
53,-1.0822088,-1.1905655,"('uncreative', 'creative')",0.77618843,0.69949275,-0.1530102,-0.2455364,-0.0925262
54,-0.15493596,-0.23561099,"('incapable', 'capable')",1.095871,1.1311023,0.4704675,0.4477457,-0.0227218
55,-0.8251177,-0.7284233,"('incompetent', 'clever')",-0.07696987,-0.03896304,-0.4510438,-0.3836932,0.0673506
