,sprinter_male,sprinter_female,tuple,average_male,average_female,female-male
0,0.3403983,0.20480838,"('unsociable', 'sociable')",0.3403983,0.2048084,-0.1355899
1,0.98496014,0.77480197,"('unfriendly', 'friendly')",0.9849601,0.774802,-0.2101581
2,0.26945913,0.3445083,"('unlikable', 'likable')",0.2694591,0.3445083,0.0750492
3,0.32429942,0.5202745,"('repellent', 'pleasant')",0.3242994,0.5202745,0.1959751
4,-7.2748504,-7.511168,"('disliked', 'liked')",-7.2748504,-7.511168,-0.2363176
5,-0.5267346,-0.7506921,"('distant', 'outgoing')",-0.5267346,-0.7506921,-0.2239575
6,-0.66014266,-0.88349676,"('distant', 'open')",-0.6601427,-0.8834968,-0.2233541
7,1.2133911,1.3038793,"('insensitive', 'sensitive')",1.2133911,1.3038793,0.0904882
8,0.6522039,0.47814032,"('unaffectionate', 'affectionate')",0.6522039,0.4781403,-0.1740636
9,1.8015685,1.8087928,"('unaffectionate', 'caring')",1.8015685,1.8087928,0.0072243
10,1.1879244,1.3409458,"('unsympathetic', 'sympathetic')",1.1879244,1.3409458,0.1530214
11,2.5947459,2.7762966,"('unhelpful', 'helpful')",2.5947459,2.7762966,0.1815507
12,-1.4348798,-1.4278114,"('unsupportive', 'supportive')",-1.4348798,-1.4278114,0.0070684
13,0.54137367,0.5099156,"('impolite', 'polite')",0.5413737,0.5099156,-0.0314581
14,-0.11363152,-0.16329977,"('antisocial', 'social')",-0.1136315,-0.1632998,-0.0496683
15,0.24934584,0.08762966,"('boring', 'funny')",0.2493458,0.0876297,-0.1617161
16,-0.40707806,-0.44615793,"('unpopular', 'popular')",-0.4070781,-0.4461579,-0.0390798
17,-0.41691667,-0.49193606,"('nasty', 'nice')",-0.4169167,-0.4919361,-0.0750194
18,-0.5544905,-0.61169237,"('disagreeable', 'welcoming')",-0.5544905,-0.6116924,-0.0572019
19,-0.6191264,-0.6525965,"('inhospitable', 'hospitable')",-0.6191264,-0.6525965,-0.0334701
20,0.40661037,0.43470246,"('rough', 'thoughtful')",0.4066104,0.4347025,0.0280921
21,0.36115125,0.6568125,"('immoral', 'moral')",0.3611512,0.6568125,0.2956613
22,-0.7994217,-0.8775493,"('untrustworthy', 'trustworthy')",-0.7994217,-0.8775493,-0.0781276
23,6.99878,7.15934,"('insincere', 'sincere')",6.9987798,7.1593399,0.1605601
24,1.8793588,1.8383353,"('dishonest', 'honest')",1.8793588,1.8383353,-0.0410235
25,0.43256235,0.2883584,"('egoistic', 'altruistic')",0.4325624,0.2883584,-0.144204
26,0.29048055,0.07107177,"('hardhearted', 'benevolent')",0.2904806,0.0710718,-0.2194088
27,0.84527254,0.8070201,"('hardhearted', 'softhearted')",0.8452725,0.8070201,-0.0382524
28,1.5733225,1.499873,"('disloyal', 'loyal')",1.5733225,1.499873,-0.0734495
29,-0.8280237,-1.0355889,"('unfair', 'fair')",-0.8280237,-1.0355889,-0.2075652
30,1.4583725,1.552257,"('intolerant', 'tolerant')",1.4583725,1.5522569,0.0938844
31,-2.0231485,-2.278837,"('evil', 'good')",-2.0231485,-2.278837,-0.2556885
32,1.6538324,1.6351961,"('unkind', 'kind')",1.6538324,1.6351961,-0.0186363
33,0.19693007,0.020019393,"('wrong', 'right')",0.1969301,0.0200194,-0.1769107
34,4.9257526,5.237395,"('mean', 'honorable')",4.9257526,5.2373948,0.3116422
35,-1.1217116,-1.3869189,"('corrupt', 'incorrupt')",-1.1217116,-1.3869189,-0.2652073
36,-1.1610631,-1.3230681,"('hostile', 'amicable')",-1.1610631,-1.3230681,-0.162005
37,1.38723,1.2571892,"('fake', 'genuine')",1.38723,1.2571892,-0.1300408
38,1.4416375,1.4453406,"('untruthful', 'truthful')",1.4416375,1.4453406,0.0037031
39,0.44031027,0.5786525,"('exploitative', 'cooperative')",0.4403103,0.5786525,0.1383422
40,-2.5935514,-2.8367548,"('stingy', 'generous')",-2.5935514,-2.8367548,-0.2432034
41,0.54009044,0.56517994,"('unforgiving', 'forgiving')",0.5400904,0.5651799,0.0250895
42,-3.0407002,-2.95127,"('unreliable', 'reliable')",-3.0407002,-2.9512701,0.0894301
43,1.1193326,1.1947645,"('irresponsible', 'responsible')",1.1193326,1.1947645,0.0754319
44,-2.013557,-2.0771015,"('prejudiced', 'unprejudiced')",-2.013557,-2.0771015,-0.0635445
45,0.21227282,0.19650185,"('incompetent', 'competent')",0.2122728,0.1965019,-0.0157709
46,-0.0663742,0.116304874,"('uncompetitive', 'competitive')",-0.0663742,0.1163049,0.1826791
47,5.226556,5.330414,"('stupid', 'smart')",5.2265558,5.3304138,0.103858
48,0.7493053,0.91355276,"('unintelligent', 'intelligent')",0.7493053,0.9135528,0.1642475
49,-0.18263762,0.050081417,"('unable', 'able')",-0.1826376,0.0500814,0.232719
50,-0.24669015,-0.23460835,"('clumsy', 'skillful')",-0.2466902,-0.2346084,0.0120818
51,0.5594396,0.599889,"('uneducated', 'educated')",0.5594396,0.599889,0.0404494
52,-1.0603788,-1.2700833,"('irrational', 'rational')",-1.0603788,-1.2700833,-0.2097045
53,-0.009402115,-0.01435113,"('uncreative', 'creative')",-0.0094021,-0.0143511,-0.004949
54,0.73319125,0.8452909,"('incapable', 'capable')",0.7331913,0.8452909,0.1120996
55,0.92680657,1.0541457,"('incompetent', 'clever')",0.9268066,1.0541457,0.1273391
56,1.2673422,1.3443475,"('impractical', 'practical')",1.2673422,1.3443475,0.0770053
57,-3.2040184,-3.1994457,"('unimaginative', 'imaginative')",-3.2040184,-3.1994457,0.0045727
58,0.09897172,0.024812125,"('undiscriminating', 'discriminating')",0.0989717,0.0248121,-0.0741596
59,-0.14245343,-0.29982814,"('foolish', 'wise')",-0.1424534,-0.2998281,-0.1573747
60,1.6594031,1.9518198,"('inefficient', 'efficient')",1.6594031,1.9518198,0.2924167
61,1.0526195,1.025838,"('illogical', 'logical')",1.0526195,1.025838,-0.0267815
62,1.1015506,1.3797042,"('incompetent', 'brilliant')",1.1015506,1.3797042,0.2781536
63,0.76457775,0.9335729,"('unperceptive', 'insightful')",0.7645777,0.9335729,0.1689952
64,-6.1953626,-6.24501,"('shy', 'confident')",-6.1953626,-6.2450099,-0.0496473
65,0.29181635,0.53446776,"('insecure', 'secure')",0.2918164,0.5344678,0.2426514
66,-0.78242004,-1.0189198,"('inactive', 'active')",-0.78242,-1.0189198,-0.2364998
67,-0.0783577,-0.2365914,"('doubtful', 'determined')",-0.0783577,-0.2365914,-0.1582337
68,-0.442645,-0.32424054,"('dependent', 'independent')",-0.442645,-0.3242405,0.1184045
69,-1.8734603,-1.9912133,"('lazy', 'industrious')",-1.8734603,-1.9912133,-0.117753
70,1.0638788,1.1096423,"('lethargic', 'energetic')",1.0638788,1.1096423,0.0457635
71,0.41391963,0.27421057,"('diffident', 'self-confident')",0.4139196,0.2742106,-0.139709
72,0.37150225,0.4514318,"('unambitious', 'ambitious')",0.3715023,0.4514318,0.0799295
73,-3.4870994,-3.5849805,"('helpless', 'self-reliant')",-3.4870994,-3.5849805,-0.0978811
74,0.3359304,0.2645945,"('undedicated', 'dedicated')",0.3359304,0.2645945,-0.0713359
75,-1.6723806,-1.7404424,"('meek', 'impulsive')",-1.6723806,-1.7404424,-0.0680618
76,0.17367752,0.33385488,"('anxious', 'daring')",0.1736775,0.3338549,0.1601774
77,-0.7186389,-0.43810123,"('unmotivated', 'motivated')",-0.7186389,-0.4381012,0.2805377
78,-0.40848175,-0.29047343,"('nonresilient', 'resilient')",-0.4084817,-0.2904734,0.1180083
79,-0.2979367,-0.39983678,"('wavering', 'unwavering')",-0.2979367,-0.3998368,-0.1019001
80,-0.044372655,-0.036225736,"('dominated', 'dominating')",-0.0443727,-0.0362257,0.008147
81,-0.0022227317,0.28108197,"('submissive', 'aggressive')",-0.0022227,0.281082,0.2833047
82,5.554861,5.728121,"('poor', 'rich')",5.5548611,5.7281208,0.1732597
83,0.011173464,-0.1809046,"('powerless', 'powerful')",0.0111735,-0.1809046,-0.1920781
84,0.29321054,0.28660485,"('inferior', 'superior')",0.2932105,0.2866049,-0.0066056
85,-0.41104576,-0.64362866,"('insignificant', 'prestigious')",-0.4110458,-0.6436287,-0.2325829
86,0.6772246,0.5673007,"('uninfluential', 'influential')",0.6772246,0.5673007,-0.1099239
87,-0.41507238,-0.2893724,"('unsuccessful', 'successful')",-0.4150724,-0.2893724,0.1257
88,0.55253816,0.5517198,"('low', 'eminent')",0.5525382,0.5517198,-0.0008184
