,mosaic_male,mosaic_female,tuple,company_male,company_female,average_male,average_female,female-male
0,0.75799096,0.67732006,"('unsociable', 'sociable')",0.48780674,0.40937594,0.6228988,0.543348,-0.0795508
1,1.2976086,1.2711976,"('unfriendly', 'friendly')",1.3653507,1.3138381,1.3314797,1.2925179,-0.0389618
2,0.9013223,0.8017625,"('unlikable', 'likable')",0.678241,0.6603242,0.7897817,0.7310433,-0.0587384
3,-0.7125611,-0.62195414,"('repellent', 'pleasant')",0.7630547,0.7761891,0.0252468,0.0771175,0.0518707
4,-1.0294596,-1.1239097,"('disliked', 'liked')",-7.0236,-6.9719563,-4.0265298,-4.0479331,-0.0214033
5,0.13728848,0.0772212,"('distant', 'outgoing')",-1.676745,-1.5205656,-0.7697283,-0.7216722,0.0480561
6,0.42803505,0.3768312,"('distant', 'open')",-1.5751898,-1.4407985,-0.5735774,-0.5319837,0.0415937
7,0.84428126,0.97241676,"('insensitive', 'sensitive')",0.8861332,0.9874393,0.8652072,0.979928,0.1147208
8,0.87718064,0.8295419,"('unaffectionate', 'affectionate')",0.83829796,0.79880863,0.8577393,0.8141752,-0.0435641
9,1.4418927,1.4384073,"('unaffectionate', 'caring')",1.1697667,1.2267997,1.3058298,1.3326035,0.0267737
10,-0.0012978502,0.0416579,"('unsympathetic', 'sympathetic')",0.74250007,0.71796286,0.3706011,0.3798104,0.0092093
11,-0.20243,-0.19865131,"('unhelpful', 'helpful')",2.8189244,2.8411486,1.3082472,1.3212487,0.0130015
12,1.4294829,1.5309474,"('unsupportive', 'supportive')",-1.2797478,-1.0448333,0.0748675,0.2430571,0.1681896
13,0.293255,0.23386142,"('impolite', 'polite')",0.34083256,0.2866506,0.3170438,0.260256,-0.0567878
14,1.3458457,1.3654468,"('antisocial', 'social')",0.80574983,0.72633696,1.0757978,1.0458919,-0.0299059
15,1.0684226,0.9136535,"('boring', 'funny')",0.35937926,0.2643255,0.7139009,0.5889895,-0.1249114
16,-1.3683052,-1.4394152,"('unpopular', 'popular')",-0.07685502,-0.12933025,-0.7225801,-0.7843727,-0.0617926
17,-0.47176665,-0.4454788,"('nasty', 'nice')",-0.31726807,-0.33062142,-0.3945174,-0.3880501,0.0064673
18,0.16285154,0.23181155,"('disagreeable', 'welcoming')",-0.54859245,-0.5075541,-0.1928705,-0.1378713,0.0549992
19,-0.83801407,-0.9177047,"('inhospitable', 'hospitable')",-0.5128375,-0.4425897,-0.6754258,-0.6801472,-0.0047214
20,-0.0948834,0.00522916,"('rough', 'thoughtful')",0.39480388,0.38731194,0.1499602,0.1962706,0.0463104
21,0.6338523,0.60257846,"('immoral', 'moral')",0.88513196,0.8953748,0.7594922,0.7489766,-0.0105156
22,-0.03205927,-0.00089880824,"('untrustworthy', 'trustworthy')",0.10747836,0.1419831,0.0377095,0.0705421,0.0328326
23,1.4588387,1.4310806,"('insincere', 'sincere')",6.850613,6.7338753,4.154726,4.082478,-0.072248
24,0.78334767,0.80273926,"('dishonest', 'honest')",1.5128223,1.4616734,1.148085,1.1322063,-0.0158787
25,1.0097804,1.0077677,"('egoistic', 'altruistic')",1.0522847,1.0446062,1.0310326,1.0261869,-0.0048457
26,1.6717069,1.5024526,"('hardhearted', 'benevolent')",1.4130492,1.3212653,1.5423781,1.411859,-0.1305191
27,0.5729469,0.61669123,"('hardhearted', 'softhearted')",0.9667208,0.97031313,0.7698339,0.7935022,0.0236683
28,1.1303536,1.0447996,"('disloyal', 'loyal')",1.6846741,1.5431931,1.4075139,1.2939963,-0.1135176
29,-0.98753625,-0.90132296,"('unfair', 'fair')",-1.0851948,-1.1487325,-1.0363655,-1.0250278,0.0113377
30,1.7357098,1.7162095,"('intolerant', 'tolerant')",1.2403119,1.2692969,1.4880109,1.4927533,0.0047424
31,-1.0539103,-0.9915128,"('evil', 'good')",-1.9155833,-1.8053051,-1.4847467,-1.3984089,0.0863378
32,0.73547465,0.5717903,"('unkind', 'kind')",1.94176,1.7432699,1.3386173,1.1575301,-0.1810872
33,0.43498346,0.40293762,"('wrong', 'right')",-0.45972264,-0.53440756,-0.0123696,-0.065735,-0.0533654
34,0.50169295,0.53476244,"('mean', 'honorable')",5.2394404,5.354141,2.8705666,2.9444518,0.0738852
35,-1.348091,-1.4259803,"('corrupt', 'incorrupt')",-1.3952125,-1.4967135,-1.3716518,-1.4613469,-0.0896951
36,-0.6293767,-0.7361358,"('hostile', 'amicable')",-1.0632963,-1.2263914,-0.8463365,-0.9812636,-0.1349271
37,-0.29910922,-0.22572123,"('fake', 'genuine')",0.7270994,0.70955473,0.2139951,0.2419167,0.0279216
38,0.59072614,0.5436945,"('untruthful', 'truthful')",0.48876986,0.51610243,0.539748,0.5298985,-0.0098495
39,1.6755149,1.7465264,"('exploitative', 'cooperative')",0.34649053,0.39049596,1.0110028,1.0685111,0.0575083
40,0.8078677,0.8961371,"('stingy', 'generous')",-2.195223,-1.9970456,-0.6936777,-0.5504543,0.1432234
41,0.4454229,0.4325783,"('unforgiving', 'forgiving')",0.8114994,0.7581609,0.6284611,0.5953696,-0.0330915
