,hewlett_male,hewlett_female,tuple,packard_male,packard_female,enterprise_male,enterprise_female,co_male,co_female,average_male,average_female,female-male
0,-3.8748035,-4.065042,"('unsociable', 'sociable')",-0.46120912,-0.63070554,-0.014526628,-0.17435151,0.016358528,-0.10000889,-1.0835453,-1.242527,-0.1589817
1,-1.3608793,-1.5817783,"('unfriendly', 'friendly')",1.4148439,1.3092989,-0.58855355,-0.833287,1.444758,1.3394078,0.2275423,0.0584103,-0.169132
2,0.28480333,0.22212082,"('unlikable', 'likable')",0.5252662,0.53234446,0.9304486,0.9093939,0.71428627,0.8200209,0.6137011,0.62097,0.0072689
3,-1.3565252,-1.4353317,"('repellent', 'pleasant')",-1.7597846,-1.6831647,0.096066006,0.10124338,0.7118545,0.8078222,-0.5770973,-0.5523577,0.0247396
4,1.6543883,1.5493593,"('disliked', 'liked')",-0.33309332,-0.38548198,-0.13685392,-0.21506514,-6.885572,-6.9393506,-1.4252827,-1.4976346,-0.0723519
5,2.5315819,2.6184485,"('distant', 'outgoing')",0.80951935,0.8811821,-0.45492092,-0.28655863,-0.76619494,-0.5745247,0.5299963,0.6596368,0.1296405
6,2.5862236,2.7215753,"('distant', 'open')",0.7536622,0.8755334,-0.70730245,-0.5642346,-0.5529859,-0.3402699,0.5198993,0.6731511,0.1532518
7,-2.7583477,-2.8834696,"('insensitive', 'sensitive')",-0.2956824,-0.28086305,-0.042628355,-0.08528864,0.25800014,0.30779064,-0.7096646,-0.7354577,-0.0257931
8,-0.3564222,-0.33384728,"('unaffectionate', 'affectionate')",1.5764983,1.6191317,0.21143612,0.1389756,0.5867929,0.5989335,0.5045763,0.5057984,0.0012221
9,-1.21646,-1.2500064,"('unaffectionate', 'caring')",1.2790062,1.303685,0.40208417,0.37554994,1.2273426,1.2605617,0.4229932,0.4224475,-0.0005457
10,-5.782022,-5.8646584,"('unsympathetic', 'sympathetic')",-1.1503693,-1.1426661,-0.78173083,-0.84233,-0.22055218,-0.20014372,-1.9836684,-2.0124495,-0.0287811
11,-2.6666622,-2.7097156,"('unhelpful', 'helpful')",0.08818209,0.013042236,0.119731516,0.024838826,2.481233,2.4342902,0.005621,-0.0593861,-0.0650071
12,-1.984532,-1.9001402,"('unsupportive', 'supportive')",0.39588195,0.5511753,0.08659051,0.19646496,-1.9464936,-1.8016552,-0.8621383,-0.7385387,0.1235996
13,-3.4227576,-3.5493853,"('impolite', 'polite')",-0.7465744,-0.87262654,0.5265156,0.549772,0.11280438,0.047869056,-0.882503,-0.9560927,-0.0735897
14,-2.7833865,-2.9319105,"('antisocial', 'social')",0.06471134,-0.036837872,1.9207598,1.914915,0.1873456,0.117941484,-0.1526424,-0.233973,-0.0813306
15,0.7093781,0.616538,"('boring', 'funny')",0.57853264,0.37580374,0.32180145,0.22037528,0.5793605,0.54836386,0.5472682,0.4402702,-0.106998
16,0.84379977,0.81772333,"('unpopular', 'popular')",-0.77803165,-0.84655774,-0.54254127,-0.6439621,-0.016608581,-0.029641896,-0.1233454,-0.1756096,-0.0522642
17,0.30509526,0.366285,"('nasty', 'nice')",-0.8457856,-0.9296489,-0.37076864,-0.37863237,0.11522594,0.116472885,-0.1990583,-0.2063808,-0.0073225
18,0.4999115,0.5390041,"('disagreeable', 'welcoming')",1.2149504,1.3119531,0.013401829,0.033080176,-0.6694112,-0.57277954,0.2647131,0.3278145,0.0631014
19,1.3602972,1.4677202,"('inhospitable', 'hospitable')",1.0732114,1.109486,-0.3174786,-0.36145207,-0.21989766,-0.16841179,0.4740331,0.5118356,0.0378025
20,-0.7179105,-0.7285217,"('rough', 'thoughtful')",0.045388333,0.013179958,0.36747772,0.37381154,0.56397086,0.51411355,0.0647316,0.0431458,-0.0215858
21,-3.2810442,-3.4243448,"('immoral', 'moral')",-1.5026474,-1.6094589,0.2992993,0.13437316,-0.7082474,-0.6578246,-1.2981598,-1.3893138,-0.091154
22,-1.7425414,-1.8804071,"('untrustworthy', 'trustworthy')",-0.70385104,-0.78464335,-0.7470405,-0.87520206,-0.48029774,-0.50335693,-0.9184327,-1.0109024,-0.0924697
23,-3.0350962,-3.1563427,"('insincere', 'sincere')",0.60242426,0.5690642,-0.85268545,-0.9262321,6.093216,6.030573,0.7019646,0.6292655,-0.0726991
24,-2.7020998,-2.7374437,"('dishonest', 'honest')",-0.85870385,-0.82379144,-0.48714212,-0.49140006,0.94295305,0.9689305,-0.7762482,-0.7709262,0.005322
25,1.1396135,1.0876379,"('egoistic', 'altruistic')",1.0673503,1.084152,0.55980325,0.53388417,1.5732251,1.5363475,1.084998,1.0605054,-0.0244926
26,0.08589096,-0.095300995,"('hardhearted', 'benevolent')",1.441754,1.3437917,1.4134029,1.3097377,1.6416016,1.4474385,1.1456623,1.0014167,-0.1442456
27,-0.60236835,-0.59314406,"('hardhearted', 'softhearted')",-0.18483475,-0.14141394,-1.5144547,-1.4985225,0.92154235,0.93034655,-0.3450288,-0.3256835,0.0193453
28,-3.0464854,-3.2269752,"('disloyal', 'loyal')",-1.1553996,-1.3613164,-0.6468669,-0.8166698,0.97978365,0.77082366,-0.9672421,-1.1585345,-0.1912924
29,0.5144516,0.4287265,"('unfair', 'fair')",0.36838233,0.28510335,-1.8378031,-1.7963138,-0.5060947,-0.58319235,-0.365266,-0.4164191,-0.0511531
30,-2.9769614,-3.0775573,"('intolerant', 'tolerant')",-0.08444773,-0.11431636,0.8698634,0.85783684,0.5443223,0.60884464,-0.4118058,-0.431298,-0.0194922
31,2.1711657,2.1960638,"('evil', 'good')",0.29683986,0.3248451,-1.0340067,-1.0358193,-1.2786444,-1.2103435,0.0388386,0.0686865,0.0298479
32,-2.1577332,-2.2605212,"('unkind', 'kind')",-0.10257619,-0.23402223,-0.10499419,-0.2574447,1.4828807,1.3050207,-0.2206058,-0.3617418,-0.141136
33,1.5832754,1.5843993,"('wrong', 'right')",1.4267317,1.3838319,0.6297498,0.69520247,-0.41914356,-0.4620609,0.8051534,0.8003432,-0.0048102
34,-0.7669286,-0.64288175,"('mean', 'honorable')",-0.07419418,0.0932666,0.6520736,0.6276872,5.249816,5.451208,1.2651917,1.38232,0.1171283
35,4.1219707,4.083263,"('corrupt', 'incorrupt')",0.7541956,0.59101784,-0.719742,-0.7116921,-0.5874617,-0.7131463,0.8922407,0.8123605,-0.0798802
36,2.5289419,2.4877634,"('hostile', 'amicable')",0.5987191,0.5684924,-0.19928178,-0.3799653,-0.019569393,-0.120109394,0.7272025,0.6390453,-0.0881572
37,-1.4594132,-1.3559957,"('fake', 'genuine')",0.30151373,0.37542865,-0.0012993664,0.049142145,0.42205405,0.46242136,-0.1842862,-0.1172509,0.0670353
38,-1.300248,-1.3176044,"('untruthful', 'truthful')",0.23156065,0.29611602,-0.44614676,-0.40532312,0.08111006,0.10439601,-0.358431,-0.3306039,0.0278271
39,-0.21371141,-0.19872648,"('exploitative', 'cooperative')",1.671713,1.7178819,1.0831054,1.1837932,1.0355456,1.0355542,0.8941632,0.9346257,0.0404625
40,0.33000788,0.35668784,"('stingy', 'generous')",-0.2555492,-0.14746764,-0.6363137,-0.48240373,-2.390054,-2.2961047,-0.7379773,-0.6423221,0.0956552
41,-1.9439574,-2.062791,"('unforgiving', 'forgiving')",-0.1951982,-0.2137582,-0.72115654,-0.88269633,0.52182627,0.48785695,-0.5846215,-0.6678472,-0.0832257
42,-1.8128024,-1.6726366,"('unreliable', 'reliable')",-1.5500164,-1.4493222,-1.6247567,-1.4742589,-3.2285094,-3.1312244,-2.0540214,-1.9318604,0.122161
43,-3.8841898,-3.809875,"('irresponsible', 'responsible')",0.009589341,0.12944189,-1.7914965,-1.6845652,0.425306,0.5361125,-1.3101977,-1.2072215,0.1029762
44,1.2414743,1.3402227,"('prejudiced', 'unprejudiced')",-1.03388,-0.9051385,-0.24938926,-0.12923199,-1.2016017,-1.144344,-0.3108492,-0.2096229,0.1012263
45,-3.8093135,-3.8987656,"('incompetent', 'competent')",-1.3312827,-1.3605407,-0.99709785,-1.1437442,-0.6060349,-0.62754124,-1.6859323,-1.7576479,-0.0717156
46,-3.5020378,-3.5796063,"('uncompetitive', 'competitive')",-0.7037722,-0.6629137,0.64154214,0.5725832,-1.030745,-1.0197113,-1.1487532,-1.1724119,-0.0236587
47,-2.0502849,-1.9702991,"('stupid', 'smart')",-0.9349431,-0.8375012,-0.311876,-0.27626833,5.400474,5.4801993,0.5258425,0.5990327,0.0731902
48,-3.0111647,-3.1241655,"('unintelligent', 'intelligent')",-0.3234112,-0.40820697,-0.27219185,-0.3028431,-0.48901498,-0.4894792,-1.0239457,-1.0811737,-0.057228
49,-0.63894665,-0.6086133,"('unable', 'able')",-0.28437424,-0.3283688,-0.27789536,-0.34077135,-0.45917502,-0.3663172,-0.4150978,-0.4110177,0.0040801
50,1.0525534,1.0719656,"('clumsy', 'skillful')",0.46376562,0.44027525,-0.43483225,-0.5081288,-0.34547025,-0.36714193,0.1840041,0.1592425,-0.0247616
51,-1.386858,-1.6657509,"('uneducated', 'educated')",-0.20097873,-0.4078133,-0.013811648,-0.16903591,0.9542552,0.74335283,-0.1618483,-0.3748118,-0.2129635
