,dame_male,dame_female,tuple,average_male,average_female,female-male
0,0.36633804,0.47898716,"('unsociable', 'sociable')",0.366338,0.4789872,0.1126492
1,1.3950105,1.1632968,"('unfriendly', 'friendly')",1.3950105,1.1632968,-0.2317137
2,0.46798727,0.61843765,"('unlikable', 'likable')",0.4679873,0.6184376,0.1504503
3,0.99270725,0.93446946,"('repellent', 'pleasant')",0.9927073,0.9344695,-0.0582378
4,-7.0326657,-6.8125234,"('disliked', 'liked')",-7.0326657,-6.8125234,0.2201423
5,-0.6165095,-0.7855452,"('distant', 'outgoing')",-0.6165095,-0.7855452,-0.1690357
6,-0.14647083,-0.4767105,"('distant', 'open')",-0.1464708,-0.4767105,-0.3302397
7,1.6531773,1.5087633,"('insensitive', 'sensitive')",1.6531773,1.5087633,-0.144414
8,1.6179472,1.3071196,"('unaffectionate', 'affectionate')",1.6179472,1.3071196,-0.3108276
9,1.5965492,1.6095,"('unaffectionate', 'caring')",1.5965492,1.6095001,0.0129509
10,1.7905378,1.5587292,"('unsympathetic', 'sympathetic')",1.7905378,1.5587292,-0.2318086
11,1.8584145,1.776054,"('unhelpful', 'helpful')",1.8584145,1.776054,-0.0823605
12,-1.0315957,-0.9412046,"('unsupportive', 'supportive')",-1.0315957,-0.9412046,0.0903911
13,0.23195037,0.46488383,"('impolite', 'polite')",0.2319504,0.4648838,0.2329334
14,0.20157094,0.45257217,"('antisocial', 'social')",0.2015709,0.4525722,0.2510013
15,0.32246226,0.29466724,"('boring', 'funny')",0.3224623,0.2946672,-0.0277951
16,-0.77791303,-0.72352594,"('unpopular', 'popular')",-0.777913,-0.7235259,0.0543871
17,0.14084323,0.05884192,"('nasty', 'nice')",0.1408432,0.0588419,-0.0820013
18,-0.3109246,-0.33810744,"('disagreeable', 'welcoming')",-0.3109246,-0.3381074,-0.0271828
19,-0.4931178,-0.54834914,"('inhospitable', 'hospitable')",-0.4931178,-0.5483491,-0.0552313
20,0.9605363,0.8980037,"('rough', 'thoughtful')",0.9605363,0.8980037,-0.0625326
21,0.037590273,0.3555485,"('immoral', 'moral')",0.0375903,0.3555485,0.3179582
22,0.21589252,0.53849036,"('untrustworthy', 'trustworthy')",0.2158925,0.5384904,0.3225979
23,6.341333,6.2149563,"('insincere', 'sincere')",6.3413329,6.2149563,-0.1263766
24,1.6706817,1.8017739,"('dishonest', 'honest')",1.6706817,1.8017739,0.1310922
25,0.43247434,0.3100965,"('egoistic', 'altruistic')",0.4324743,0.3100965,-0.1223778
26,0.7795724,0.85060924,"('hardhearted', 'benevolent')",0.7795724,0.8506092,0.0710368
27,2.0245488,1.5279355,"('hardhearted', 'softhearted')",2.0245488,1.5279355,-0.4966133
28,1.4032525,1.0628481,"('disloyal', 'loyal')",1.4032525,1.0628481,-0.3404044
29,-0.47148743,-0.7465589,"('unfair', 'fair')",-0.4714874,-0.7465589,-0.2750715
30,1.3404043,1.3499972,"('intolerant', 'tolerant')",1.3404043,1.3499972,0.0095929
31,-1.192667,-1.3723572,"('evil', 'good')",-1.192667,-1.3723572,-0.1796902
32,1.4235272,1.6033967,"('unkind', 'kind')",1.4235272,1.6033967,0.1798695
33,-1.1997999,-0.9510465,"('wrong', 'right')",-1.1997999,-0.9510465,0.2487534
34,4.2749896,4.37221,"('mean', 'honorable')",4.2749896,4.37221,0.0972204
35,-0.86619145,-1.0287216,"('corrupt', 'incorrupt')",-0.8661914,-1.0287216,-0.1625302
36,-0.35677093,-0.65342754,"('hostile', 'amicable')",-0.3567709,-0.6534275,-0.2966566
37,0.89610803,0.6168595,"('fake', 'genuine')",0.896108,0.6168595,-0.2792485
38,-0.48069707,-0.37863794,"('untruthful', 'truthful')",-0.4806971,-0.3786379,0.1020592
39,0.13098465,0.29251504,"('exploitative', 'cooperative')",0.1309846,0.292515,0.1615304
40,-0.3809447,-0.72347194,"('stingy', 'generous')",-0.3809447,-0.7234719,-0.3425272
41,0.4254942,0.32645255,"('unforgiving', 'forgiving')",0.4254942,0.3264526,-0.0990416
42,-1.5130377,-1.6754897,"('unreliable', 'reliable')",-1.5130377,-1.6754897,-0.162452
43,1.5527356,1.4358026,"('irresponsible', 'responsible')",1.5527356,1.4358026,-0.116933
44,-1.3263909,-1.5192677,"('prejudiced', 'unprejudiced')",-1.3263909,-1.5192677,-0.1928768
45,0.8811797,0.69357693,"('incompetent', 'competent')",0.8811797,0.6935769,-0.1876028
46,-0.2337024,-0.26720157,"('uncompetitive', 'competitive')",-0.2337024,-0.2672016,-0.0334992
47,5.4803867,5.5345154,"('stupid', 'smart')",5.4803867,5.5345154,0.0541287
48,1.1784533,1.0268953,"('unintelligent', 'intelligent')",1.1784533,1.0268953,-0.151558
49,-0.21134298,-0.10225693,"('unable', 'able')",-0.211343,-0.1022569,0.1090861
50,0.12606922,-0.09858185,"('clumsy', 'skillful')",0.1260692,-0.0985819,-0.2246511
51,0.69955534,0.8158667,"('uneducated', 'educated')",0.6995553,0.8158667,0.1163114
52,-0.5637459,-0.9134587,"('irrational', 'rational')",-0.5637459,-0.9134587,-0.3497128
53,0.87716585,0.58288366,"('uncreative', 'creative')",0.8771659,0.5828837,-0.2942822
54,0.94575244,1.0199485,"('incapable', 'capable')",0.9457524,1.0199485,0.0741961
55,1.1039364,1.2094302,"('incompetent', 'clever')",1.1039364,1.2094302,0.1054938
56,0.51779616,0.7118603,"('impractical', 'practical')",0.5177962,0.7118603,0.1940641
