,international_male,international_female,tuple,game_male,game_female,technology_male,technology_female,average_male,average_female,female-male
0,0.7484312,0.669734,"('unsociable', 'sociable')",-0.17149433,-0.2140423,1.1419561,1.248383,0.5729643,0.5680249,-0.0049394
1,-0.25517583,-0.30789155,"('unfriendly', 'friendly')",1.2134651,1.1618128,0.2950781,0.037960943,0.4177891,0.2972941,-0.120495
2,1.262699,1.3039159,"('unlikable', 'likable')",0.574101,0.5805384,0.6093745,0.5954863,0.8153915,0.8266468,0.0112553
3,0.14782044,0.121656895,"('repellent', 'pleasant')",-0.8841508,-0.86723745,0.8022367,0.89840174,0.0219688,0.0509404,0.0289716
4,-0.9495703,-0.8612131,"('disliked', 'liked')",-0.8159955,-0.96419156,-5.266585,-5.558811,-2.3440502,-2.4614053,-0.1173551
5,-1.2067957,-1.0254513,"('distant', 'outgoing')",0.47292933,0.49397898,-1.8904425,-1.9895996,-0.8747696,-0.8403573,0.0344123
6,-0.8578112,-0.691457,"('distant', 'open')",0.31985712,0.32621822,-2.0887213,-2.1874986,-0.8755585,-0.8509124,0.0246461
7,0.5241911,0.49238306,"('insensitive', 'sensitive')",-0.6316548,-0.61076456,0.74430275,0.91485816,0.2122797,0.2654922,0.0532125
8,-0.50798965,-0.47872126,"('unaffectionate', 'affectionate')",1.2557827,1.2405456,-0.5032395,-0.6811769,0.0815179,0.0268825,-0.0546354
9,0.1936256,0.19766366,"('unaffectionate', 'caring')",1.0303165,0.99678123,0.18797293,0.054024484,0.4706383,0.4161565,-0.0544818
10,0.080727786,0.018098272,"('unsympathetic', 'sympathetic')",-1.65754,-1.743409,0.36536235,0.55237734,-0.4038166,-0.3909778,0.0128388
11,1.3170208,1.2972592,"('unhelpful', 'helpful')",-0.07092387,-0.022956533,3.3687973,3.4645548,1.538298,1.5796191,0.0413211
12,0.33328015,0.469805,"('unsupportive', 'supportive')",-0.23755085,-0.20644437,-1.0914403,-0.96877414,-0.3319037,-0.2351378,0.0967659
13,1.5127113,1.4312524,"('impolite', 'polite')",-1.1434376,-1.0744166,0.64612126,0.8295935,0.338465,0.3954764,0.0570114
14,1.8121188,1.716225,"('antisocial', 'social')",0.16173506,0.18589911,1.6712354,1.7383597,1.2150297,1.2134946,-0.0015351
15,0.28890526,0.3332866,"('boring', 'funny')",1.634474,1.6256524,-0.33625525,-0.51099527,0.5290414,0.4826479,-0.0463935
16,-0.06302296,-0.10554746,"('unpopular', 'popular')",-0.4870026,-0.5365159,0.09726819,-0.012990616,-0.1509191,-0.2183513,-0.0674322
17,-0.94394964,-0.8350012,"('nasty', 'nice')",-0.7446223,-0.59803253,-0.015425365,0.07638613,-0.5679991,-0.4522159,0.1157832
18,1.1266949,1.1933173,"('disagreeable', 'welcoming')",-0.5301111,-0.5022322,-0.7627187,-0.7697868,-0.0553783,-0.0262339,0.0291444
19,-1.5828301,-1.4256412,"('inhospitable', 'hospitable')",-0.99282235,-0.96611077,-1.0762254,-1.0431411,-1.2172926,-1.1449644,0.0723282
20,0.71816444,0.7230152,"('rough', 'thoughtful')",-0.4435079,-0.3768153,1.1282222,1.1113367,0.4676263,0.4858455,0.0182192
21,1.0792793,1.0387316,"('immoral', 'moral')",-0.06459372,-0.11008415,1.3574953,1.5121952,0.790727,0.8136142,0.0228872
22,0.25096986,0.17645307,"('untrustworthy', 'trustworthy')",-1.1195041,-1.1873693,0.34922025,0.43871322,-0.1731046,-0.1907343,-0.0176297
23,0.49847084,0.38238314,"('insincere', 'sincere')",-0.5579596,-0.62242645,4.567681,4.698665,1.5027307,1.4862073,-0.0165234
24,-0.015855085,-0.09931872,"('dishonest', 'honest')",-0.6666211,-0.6678347,-0.7544509,-0.7876322,-0.4789757,-0.5182619,-0.0392862
25,-0.13574103,-0.12954324,"('egoistic', 'altruistic')",1.5666151,1.6114981,-0.2479544,-0.4112703,0.3943066,0.3568949,-0.0374117
26,1.3688734,1.3448256,"('hardhearted', 'benevolent')",1.5210696,1.432663,0.7545001,0.60412514,1.2148144,1.1272046,-0.0876098
27,-1.0166447,-0.9266802,"('hardhearted', 'softhearted')",-0.3021605,-0.18405832,-0.5200222,-0.5434327,-0.6129425,-0.5513904,0.0615521
28,0.7783163,0.6526934,"('disloyal', 'loyal')",0.8436785,0.7373894,1.5168407,1.349797,1.0462785,0.9132933,-0.1329852
29,-1.0451117,-1.1196091,"('unfair', 'fair')",-0.24228708,-0.27312237,-0.7684239,-0.89302444,-0.6852742,-0.7619186,-0.0766444
30,0.48298734,0.4033811,"('intolerant', 'tolerant')",-0.4126445,-0.3889233,1.2614437,1.2579521,0.4439289,0.4241366,-0.0197923
31,-1.9520476,-1.7534764,"('evil', 'good')",-0.5861285,-0.48093972,-3.0665085,-3.152275,-1.8682283,-1.7955637,0.0726646
32,0.27491754,0.14452961,"('unkind', 'kind')",-0.19722027,-0.19466172,0.9071335,0.90930766,0.3282769,0.2863919,-0.041885
33,-0.24606355,-0.22411235,"('wrong', 'right')",0.3255675,0.3525452,-0.025828414,-0.110609874,0.0178919,0.005941,-0.0119509
34,-0.15916303,-0.0898535,"('mean', 'honorable')",-0.96120566,-0.8211717,2.7038033,2.8154204,0.5278115,0.6347984,0.1069869
35,-0.9695382,-0.9967662,"('corrupt', 'incorrupt')",0.49349654,0.4872624,-1.6096464,-1.7378097,-0.6952294,-0.7491045,-0.0538751
36,-0.26666713,-0.23612499,"('hostile', 'amicable')",-0.24043499,-0.30829668,-1.2243867,-1.4779902,-0.5771629,-0.6741373,-0.0969744
37,-0.555559,-0.5407108,"('fake', 'genuine')",-0.8644664,-0.8593549,-0.560268,-0.5266006,-0.6600978,-0.6422221,0.0178757
38,-0.30446467,-0.28156063,"('untruthful', 'truthful')",-0.66956,-0.677431,0.4729958,0.40403053,-0.1670096,-0.184987,-0.0179774
39,1.8362786,1.8929396,"('exploitative', 'cooperative')",0.43267846,0.5783164,-0.08668201,-0.0065611117,0.727425,0.821565,0.09414
40,-0.10700186,-0.042647786,"('stingy', 'generous')",-0.91439533,-0.9308372,-2.7076206,-2.7607992,-1.2430059,-1.2447614,-0.0017555
41,0.26379398,0.24422197,"('unforgiving', 'forgiving')",-0.7912429,-0.8902804,-0.25611076,-0.300242,-0.2611866,-0.3154335,-0.0542469
42,0.31330937,0.4430129,"('unreliable', 'reliable')",-0.86903083,-0.8681155,-2.7366664,-2.6541867,-1.0974627,-1.0264298,0.0710329
43,0.7175906,0.7198658,"('irresponsible', 'responsible')",-0.48957315,-0.4724623,0.55033183,0.586318,0.2594498,0.2779072,0.0184574
44,0.58440804,0.68890274,"('prejudiced', 'unprejudiced')",-1.1120383,-1.0016664,-0.97958493,-0.9085396,-0.502405,-0.4071011,0.0953039
45,0.15945429,0.073118925,"('incompetent', 'competent')",-1.380245,-1.4845173,0.43819153,0.42701605,-0.2608664,-0.3281275,-0.0672611
46,0.7590811,0.6490389,"('uncompetitive', 'competitive')",-1.0023378,-1.0426341,0.5855013,0.7809073,0.1140815,0.129104,0.0150225
47,-0.37160563,-0.30020833,"('stupid', 'smart')",-0.42071438,-0.31193832,4.3801255,4.604843,1.1959352,1.3308988,0.1349636
48,0.63253015,0.5499029,"('unintelligent', 'intelligent')",0.37574762,0.3714018,1.3635597,1.3363668,0.7906125,0.7525571,-0.0380554
49,0.1615675,0.24404728,"('unable', 'able')",0.29791373,0.33924547,0.5176058,0.5638032,0.3256957,0.3823653,0.0566696
50,-0.08303482,-0.11434083,"('clumsy', 'skillful')",-0.37527537,-0.4686673,0.7874723,0.8248481,0.1097207,0.0806133,-0.0291074
51,0.9964215,0.8536259,"('uneducated', 'educated')",-1.1624217,-1.2283918,0.8686298,0.8975678,0.2342099,0.1742673,-0.0599426
52,-0.34894073,-0.4322508,"('irrational', 'rational')",1.9160044,1.8875502,-1.1658581,-1.543732,0.1337352,-0.0294776,-0.1632128
53,-0.538983,-0.57321846,"('uncreative', 'creative')",0.73779124,0.6578938,0.44516242,0.34051007,0.2146569,0.1417285,-0.0729284
54,0.04772851,0.08014783,"('incapable', 'capable')",1.4977658,1.4435933,1.0386937,0.96626794,0.861396,0.830003,-0.031393
55,0.80884963,0.7395992,"('incompetent', 'clever')",-0.33943182,-0.28211442,1.9415455,2.1244316,0.8036544,0.8606388,0.0569844
56,1.1585206,1.0822145,"('impractical', 'practical')",0.25813776,0.23541571,1.3438318,1.4294605,0.9201634,0.9156969,-0.0044665
57,0.68958783,0.6562439,"('unimaginative', 'imaginative')",-0.3246295,-0.3904336,-1.0722563,-1.1242269,-0.235766,-0.2861389,-0.0503729
58,-0.08728251,-0.08838048,"('undiscriminating', 'discriminating')",-0.4809916,-0.55756336,0.24072154,0.10899702,-0.1091842,-0.1789823,-0.0697981
59,-0.35083008,-0.23336726,"('foolish', 'wise')",1.3579445,1.3814925,-0.20752162,-0.40169093,0.2665309,0.2488114,-0.0177195
60,0.60015476,0.5382397,"('inefficient', 'efficient')",-0.66110206,-0.6052624,2.078476,2.2477915,0.6725095,0.726923,0.0544135
61,-0.3925197,-0.5560875,"('illogical', 'logical')",0.53412074,0.48345658,1.1056963,0.9763679,0.4157658,0.3012456,-0.1145202
62,0.51932067,0.56504995,"('incompetent', 'brilliant')",0.016838312,0.11158559,1.3419129,1.5263348,0.6260239,0.7343234,0.1082995
63,0.6522659,0.6412662,"('unperceptive', 'insightful')",-0.5580735,-0.5937939,0.8080014,0.8979025,0.3007313,0.3151249,0.0143936
64,-0.8444953,-0.84018296,"('shy', 'confident')",-0.643611,-0.66500026,-3.5680828,-3.6015894,-1.6853964,-1.7022575,-0.0168611
65,1.0447594,0.970992,"('insecure', 'secure')",-0.81524867,-0.76673377,1.1391368,1.2755768,0.4562159,0.4932783,0.0370624
66,0.7254107,0.76176983,"('inactive', 'active')",-1.4440932,-1.3767618,-0.6601438,-0.61721504,-0.4596088,-0.4107357,0.0488731
67,0.22905356,0.32868028,"('doubtful', 'determined')",0.6907156,0.66075486,-0.32458404,-0.32319304,0.1983951,0.2220807,0.0236856
