,exxon_male,exxon_female,tuple,mobil_male,mobil_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.6932684,-1.7740403,"('unsociable', 'sociable')",-1.9537063,-2.1370394,-0.25729716,-0.4247386,-1.3014239,-1.4452728,-0.1438489
1,-0.4547844,-0.6629828,"('unfriendly', 'friendly')",-1.2687428,-1.4115796,0.76453584,0.40136984,-0.3196638,-0.5577309,-0.2380671
2,0.75042087,0.69899714,"('unlikable', 'likable')",0.53717744,0.5636461,0.5417147,0.498563,0.609771,0.5870687,-0.0227023
3,-0.43100706,-0.40213317,"('repellent', 'pleasant')",-1.202342,-1.2540255,0.54820716,0.5898083,-0.361714,-0.3554502,0.0062638
4,0.19892551,0.092859596,"('disliked', 'liked')",0.32507232,0.28319305,-5.551596,-5.650094,-1.6758661,-1.7580137,-0.0821476
5,0.19316176,0.14647408,"('distant', 'outgoing')",1.2630394,1.2851179,-0.72455305,-0.7906421,0.2438827,0.21365,-0.0302327
6,0.12649053,0.0602341,"('distant', 'open')",0.69307566,0.67496866,-0.70864403,-0.8799247,0.0369741,-0.0482406,-0.0852147
7,-0.6257648,-0.66813517,"('insensitive', 'sensitive')",-1.5125828,-1.5986651,0.16312344,0.07060004,-0.658408,-0.7320668,-0.0736588
8,-1.4293342,-1.5172946,"('unaffectionate', 'affectionate')",-2.0928829,-2.0579908,-0.0013929177,-0.18723626,-1.1745366,-1.2541739,-0.0796373
9,-0.7456487,-0.85432667,"('unaffectionate', 'caring')",-1.651725,-1.7159896,0.6003311,0.4053783,-0.5990142,-0.721646,-0.1226318
10,-1.5003216,-1.549046,"('unsympathetic', 'sympathetic')",-2.9962988,-3.2071044,-0.5311643,-0.6556313,-1.6759281,-1.8039271,-0.127999
11,-1.375305,-1.3931245,"('unhelpful', 'helpful')",-2.0766273,-2.0987713,1.5742643,1.5801034,-0.6258894,-0.6372641,-0.0113747
12,-0.6484187,-0.7532506,"('unsupportive', 'supportive')",-1.4792166,-1.5697966,-1.8405389,-1.9379041,-1.3227247,-1.420317,-0.0975923
13,-0.91498274,-0.92646,"('impolite', 'polite')",-1.4445428,-1.5215794,-0.61677355,-0.5857169,-0.9920997,-1.0112522,-0.0191525
14,-1.4152188,-1.4099613,"('antisocial', 'social')",-1.6508815,-1.6732618,0.007147125,0.017160863,-1.0196511,-1.0220207,-0.0023696
15,-0.24082091,-0.35143158,"('boring', 'funny')",0.15349458,0.28649387,-0.18319273,-0.15935372,-0.090173,-0.0747638,0.0154092
16,-0.1688446,-0.26631704,"('unpopular', 'popular')",1.1185808,1.0221435,0.37475055,0.30225474,0.4414956,0.3526937,-0.0888019
17,-0.7016846,-0.657277,"('nasty', 'nice')",-0.23214953,-0.20900038,-0.667059,-0.5577591,-0.533631,-0.4746788,0.0589522
18,-0.8207189,-0.9551751,"('disagreeable', 'welcoming')",-0.18303324,-0.29422185,-0.8531685,-1.0237343,-0.6189735,-0.7577105,-0.138737
19,-0.8588516,-0.8796587,"('inhospitable', 'hospitable')",-0.34121552,-0.3519507,-0.8537983,-0.88377815,-0.6846218,-0.7051291,-0.0205073
