,burlington_male,burlington_female,tuple,northern_male,northern_female,santa_male,santa_female,fe_male,fe_female,cp_male,cp_female,average_male,average_female,female-male
0,-0.6302877,-0.78667676,"('unsociable', 'sociable')",-0.51001424,-0.45604017,-1.445233,-1.5600502,-1.3431318,-1.4581813,-0.5665878,-0.4896927,-0.8990509,-0.9501283,-0.0510774
1,-0.32853013,-0.033305753,"('unfriendly', 'friendly')",-0.0014316216,0.023323901,-0.4946308,-0.44802642,1.1494826,1.1797295,2.108848,1.953365,0.4867476,0.5350172,0.0482696
2,-0.7545057,-0.6511308,"('unlikable', 'likable')",-0.060120985,0.10053586,0.1846235,0.32861423,0.75288725,0.89112854,0.41658092,0.47085524,0.107893,0.2280006,0.1201076
3,-0.47355312,-0.5100179,"('repellent', 'pleasant')",-0.3672182,-0.25736526,-0.45647347,-0.40859672,-0.80656713,-0.81966114,0.26806796,0.41270053,-0.3671488,-0.3165881,0.0505607
4,0.5335549,0.6289936,"('disliked', 'liked')",-0.18344109,-0.36438745,-0.0040786676,-0.046315193,0.7369815,0.7114265,-7.6243215,-7.7622766,-1.3082609,-1.3665118,-0.0582509
5,0.30476093,0.5059944,"('distant', 'outgoing')",0.15994336,0.06661612,0.60854876,0.68192333,0.84742105,0.8413967,-0.047219843,-0.2245058,0.3746908,0.374285,-0.0004058
6,0.12788025,0.36892396,"('distant', 'open')",0.37753844,0.26221424,0.9999701,1.1108986,1.4484864,1.4519091,0.76908404,0.5973701,0.7445918,0.7582632,0.0136714
7,0.22263634,0.116293475,"('insensitive', 'sensitive')",-0.6256852,-0.52752846,-0.8409974,-0.8079499,-0.83668375,-0.83896273,0.39491126,0.5319873,-0.3371637,-0.3052321,0.0319316
8,-0.73413974,-0.43804312,"('unaffectionate', 'affectionate')",0.28816664,0.17083398,-0.5775927,-0.5183295,0.7444806,0.77182025,1.4216379,1.3358712,0.2285105,0.2644306,0.0359201
9,0.33188134,0.5423933,"('unaffectionate', 'caring')",0.31953916,0.21766797,-0.4059669,-0.3673658,0.3399599,0.3169715,1.8871853,1.8260639,0.4945198,0.5071462,0.0126264
10,-0.08707361,-0.36644825,"('unsympathetic', 'sympathetic')",-0.9701815,-1.132181,-1.8816726,-2.006082,-1.7151548,-1.8990777,-0.19197708,0.047886085,-0.9692119,-1.0711806,-0.1019687
11,0.30992916,0.21271724,"('unhelpful', 'helpful')",-0.61802244,-0.60250753,-0.9271268,-0.9426369,-0.9590604,-0.9719341,1.5412362,1.641779,-0.1306088,-0.1325165,-0.0019077
12,0.9656342,1.0122072,"('unsupportive', 'supportive')",0.09879594,0.20242304,-0.78856564,-0.75028044,-0.78955853,-0.7838666,-1.89704,-1.7737085,-0.4821468,-0.4186451,0.0635017
13,-0.20499645,-0.4895391,"('impolite', 'polite')",-0.9021908,-0.73856294,-0.68791604,-0.7721251,-1.3310032,-1.3764875,-0.724335,-0.6091078,-0.7700883,-0.7971644,-0.0270761
14,-0.8447077,-0.9220313,"('antisocial', 'social')",-1.1077415,-0.8569561,-2.5949397,-2.5266747,-1.6558464,-1.6472496,-0.9825751,-0.7484898,-1.4371621,-1.3402803,0.0968818
15,-0.3995451,-0.31628805,"('boring', 'funny')",-0.07656549,-0.1310479,0.17166115,0.1632818,0.32887292,0.37798896,0.37830055,0.30204955,0.0805448,0.0791969,-0.0013479
16,-0.08898991,0.0741497,"('unpopular', 'popular')",0.6756409,0.753947,1.118587,1.16458,1.1070037,1.0939782,0.5695994,0.5619921,0.6763682,0.7297294,0.0533612
17,-0.22610474,-0.18743351,"('nasty', 'nice')",-0.111603685,-0.03335909,0.8351632,0.98855805,0.1449442,0.19461118,-0.22056948,-0.19811104,0.0843659,0.1528531,0.0684872
18,-1.6236238,-1.377601,"('disagreeable', 'welcoming')",-0.6268183,-0.31075567,0.4722043,0.70186186,0.067892805,0.23206872,-0.48294413,-0.43606243,-0.4386578,-0.2380977,0.2005601
19,-0.44689772,-0.18704262,"('inhospitable', 'hospitable')",-0.40266794,-0.36059207,-0.40342537,-0.31714785,-0.08971301,0.022329433,-0.46218577,-0.5404212,-0.3609779,-0.2765749,0.084403
20,-0.65059584,-0.57633764,"('rough', 'thoughtful')",-1.0870169,-0.9042402,-0.31903622,-0.1723909,-0.6916032,-0.61182094,0.28714788,0.3407753,-0.4922209,-0.3848029,0.107418
21,-0.30573803,-0.48040223,"('immoral', 'moral')",-0.35917345,-0.30532333,-1.4902834,-1.5372517,-1.3207934,-1.383124,-1.1271285,-0.849913,-0.9206233,-0.9112029,0.0094204
22,-0.7850885,-0.8309081,"('untrustworthy', 'trustworthy')",-1.2116356,-1.1139253,-0.45566016,-0.45043695,-1.0123967,-1.0153087,-1.3197248,-1.1814977,-0.9569012,-0.9184154,0.0384858
