,teradata_male,teradata_female,tuple,corp_male,corp_female,de_male,de_female,average_male,average_female,female-male
27,-0.10564513,0.12708192,"('hardhearted', 'softhearted')",-0.4025825,-0.3901263,0.93337035,0.8914972,0.1417142,0.2094843,0.0677701
28,-0.684005,-0.67727077,"('disloyal', 'loyal')",0.23713636,0.07555148,0.78956366,0.7169694,0.1142317,0.0384167,-0.075815
29,-0.69738203,-0.69156003,"('unfair', 'fair')",-0.36979887,-0.37023064,-0.65509665,-0.6933733,-0.5740925,-0.5850547,-0.0109622
30,-0.33080193,-0.33747214,"('intolerant', 'tolerant')",1.8341672,1.7498033,1.0292879,1.0677812,0.8442178,0.8267041,-0.0175137
31,-0.8188278,-0.6917021,"('evil', 'good')",-1.530387,-1.4784362,-2.1933985,-2.2172809,-1.5142043,-1.4624731,0.0517312
32,-0.015510769,-0.14927574,"('unkind', 'kind')",1.2587187,1.0740416,1.5503614,1.3952396,0.9311898,0.7733351,-0.1578547
33,-0.10846651,-0.098886326,"('wrong', 'right')",-0.03426975,-0.07159129,-0.363553,-0.42309746,-0.1687631,-0.1978584,-0.0290953
34,-0.37760136,-0.3711095,"('mean', 'honorable')",0.6866715,0.75374836,5.7970476,5.936914,2.0353726,2.1065176,0.071145
35,0.3754218,0.39048514,"('corrupt', 'incorrupt')",-2.2046192,-2.1910596,-1.3028828,-1.4220908,-1.0440267,-1.0742218,-0.0301951
36,-0.04542406,0.01334169,"('hostile', 'amicable')",-2.105466,-2.1215265,-1.0992905,-1.1859659,-1.0833934,-1.0980503,-0.0146569
37,-0.2549129,-0.22008725,"('fake', 'genuine')",-0.31124064,-0.39138424,-0.13598716,-0.06310798,-0.2340469,-0.2248598,0.0091871
38,-0.1724779,-0.12658001,"('untruthful', 'truthful')",-0.41817647,-0.4573863,1.3969551,1.3252622,0.2687669,0.2470986,-0.0216683
39,-0.210864,-0.22559074,"('exploitative', 'cooperative')",1.421647,1.3241687,-0.16939928,-0.17107685,0.3471279,0.309167,-0.0379609
40,0.024564903,0.16392395,"('stingy', 'generous')",0.08221586,0.20202711,-1.9122707,-1.9249893,-0.60183,-0.5196794,0.0821506
41,0.14889902,0.23746093,"('unforgiving', 'forgiving')",0.56627125,0.5518168,0.4661112,0.3968469,0.3937605,0.3953749,0.0016144
42,0.9697124,1.0811099,"('unreliable', 'reliable')",1.1587877,1.136503,-2.6821337,-2.5852551,-0.1845446,-0.1225475,0.0619971
43,-0.88762033,-0.80656385,"('irresponsible', 'responsible')",0.6838443,0.49823278,0.99263716,0.9965698,0.2629537,0.2294129,-0.0335408
44,0.12812807,0.051225234,"('prejudiced', 'unprejudiced')",-0.27595472,-0.32754442,-1.1224431,-1.2451597,-0.4234233,-0.5071596,-0.0837363
45,-0.9157682,-0.7722887,"('incompetent', 'competent')",0.8026627,0.71443,0.19960594,0.16377218,0.0288335,0.0353045,0.006471
46,-0.076998234,0.004717391,"('uncompetitive', 'competitive')",0.72386026,0.6807859,0.14013773,0.12786642,0.2623333,0.2711233,0.00879
47,-0.70958215,-0.57904065,"('stupid', 'smart')",0.33959275,0.32582983,5.5121417,5.674089,1.7140508,1.8069593,0.0929085
48,-0.462598,-0.44537607,"('unintelligent', 'intelligent')",1.0545121,1.0675583,0.7185678,0.7192511,0.4368273,0.4471444,0.0103171
49,-0.18567638,0.03718981,"('unable', 'able')",0.24858215,0.2919422,0.21001087,0.27272928,0.0909722,0.2006204,0.1096482
50,0.5731596,0.72892576,"('clumsy', 'skillful')",-0.5166302,-0.57468987,0.37422758,0.37327564,0.1435857,0.1758372,0.0322515
51,-0.09885949,-0.20337749,"('uneducated', 'educated')",0.73305506,0.6618396,1.2713009,1.3154169,0.6351655,0.591293,-0.0438725
52,-0.1532124,-0.16397642,"('irrational', 'rational')",-1.8448104,-1.9042741,0.018621631,0.000748232,-0.6598004,-0.6891674,-0.029367
53,-1.0119334,-0.7837118,"('uncreative', 'creative')",-0.6067401,-0.7218335,0.8788482,0.80753,-0.2466085,-0.2326718,0.0139367
54,-0.21419623,-0.23067683,"('incapable', 'capable')",-0.19245097,-0.2768353,1.623375,1.5784649,0.405576,0.3569843,-0.0485917
55,-0.37630492,-0.29737943,"('incompetent', 'clever')",1.5465088,1.4666222,0.4568762,0.47854453,0.54236,0.5492624,0.0069024
56,-0.20859836,-0.26351172,"('impractical', 'practical')",2.2172694,2.0125904,1.0822515,1.0993719,1.0303075,0.9494836,-0.0808239
57,-0.7258675,-0.68174016,"('unimaginative', 'imaginative')",0.11724748,0.018975837,-2.721583,-2.805785,-1.1100677,-1.1561831,-0.0461154
58,-0.25545743,-0.10244633,"('undiscriminating', 'discriminating')",0.55645794,0.47319448,-0.66941595,-0.6489654,-0.1228051,-0.0927391,0.030066
59,0.22505295,0.3046766,"('foolish', 'wise')",-1.1520116,-1.0918323,-0.382115,-0.29560116,-0.4363579,-0.360919,0.0754389
60,-0.2924956,-0.23101652,"('inefficient', 'efficient')",2.0765595,2.028336,0.85513127,0.9537734,0.8797317,0.917031,0.0372993
61,-0.6121302,-0.5979553,"('illogical', 'logical')",0.5416728,0.37995487,0.7137924,0.7061925,0.214445,0.1627307,-0.0517143
62,-0.50532395,-0.2939842,"('incompetent', 'brilliant')",2.0557761,2.0940387,1.072302,1.2371335,0.8742514,1.012396,0.1381446
63,-0.2590168,-0.15357485,"('unperceptive', 'insightful')",0.75682205,0.7205575,1.6479092,1.6646558,0.7152381,0.7438795,0.0286414
64,-0.39494097,-0.44024783,"('shy', 'confident')",0.77152145,0.76909435,-5.9841976,-5.8918815,-1.8692058,-1.854345,0.0148608
65,-0.8960125,-0.9658818,"('insecure', 'secure')",0.7667449,0.71083724,0.32797346,0.40845793,0.0662353,0.0511378,-0.0150975
66,-1.0660738,-1.0107465,"('inactive', 'active')",-1.7593528,-1.7370933,-0.101702936,-0.09713416,-0.9757098,-0.9483247,0.0273851
67,0.17087452,0.061773527,"('doubtful', 'determined')",0.33146903,0.23474206,0.12449449,0.13620275,0.208946,0.1442394,-0.0647066
68,-0.13871168,-0.111393906,"('dependent', 'independent')",-0.2104218,-0.27814123,-0.536079,-0.47349682,-0.2950708,-0.2876773,0.0073935
69,-0.10386249,-0.0010573603,"('lazy', 'industrious')",0.03644692,0.121419266,-1.7018092,-1.7192675,-0.5897416,-0.5329685,0.0567731
70,-0.35828975,-0.28585377,"('lethargic', 'energetic')",1.0394678,0.9521528,1.188814,1.1782779,0.6233307,0.6148589,-0.0084718
71,-0.14248735,-0.18996762,"('diffident', 'self-confident')",0.43831277,0.39837784,0.031174216,-0.038292233,0.1089999,0.056706,-0.0522939
72,0.382755,0.38570663,"('unambitious', 'ambitious')",-0.24570885,-0.18364668,0.12004026,0.2049177,0.0856955,0.1356592,0.0499637
73,1.2232604,1.2586563,"('helpless', 'self-reliant')",1.0821841,1.1119444,-4.1430683,-4.051628,-0.6125413,-0.5603425,0.0521988
74,-0.023047078,0.15805689,"('undedicated', 'dedicated')",0.6345012,0.598136,0.05028248,0.025712492,0.2205789,0.2606351,0.0400562
75,0.8891263,0.844676,"('meek', 'impulsive')",-1.0753576,-1.0180964,-0.16107899,-0.17742994,-0.1157701,-0.1169501,-0.00118
76,0.1345054,0.27958125,"('anxious', 'daring')",0.5962561,0.65332913,0.5858183,0.5872375,0.4388599,0.5067159,0.067856
77,-0.8777705,-0.78296065,"('unmotivated', 'motivated')",0.426513,0.37298965,-0.37675256,-0.3621381,-0.2760034,-0.2573697,0.0186337
78,-0.23281038,-0.06402089,"('nonresilient', 'resilient')",-0.029679243,0.0003705807,-0.01256942,-0.03424612,-0.0916863,-0.0326321,0.0590542
79,-0.41591915,-0.30981243,"('wavering', 'unwavering')",-2.144021,-2.1186454,-0.092228584,-0.09615967,-0.8840563,-0.8415391,0.0425172
80,-0.47606167,-0.5606224,"('dominated', 'dominating')",0.5059268,0.4851069,-0.4952314,-0.48236057,-0.1551221,-0.1859587,-0.0308366
81,-0.33468756,-0.62846756,"('submissive', 'aggressive')",1.9582454,1.8135732,0.5710395,0.6201534,0.7315324,0.601753,-0.1297794
82,0.23133183,0.17812496,"('poor', 'rich')",0.27921838,0.18722525,6.516797,6.576411,2.342449,2.3139203,-0.0285287
83,-0.1973804,-0.24018142,"('powerless', 'powerful')",0.048377313,0.035155233,-0.84359336,-0.8973512,-0.3308655,-0.3674591,-0.0365936
84,0.30742225,0.27859825,"('inferior', 'superior')",0.14468855,0.23331991,0.25779197,0.3615901,0.2366343,0.2911694,0.0545351
85,0.76128316,0.78945965,"('insignificant', 'prestigious')",-1.5063037,-1.4541931,-0.18382381,-0.33435175,-0.3096148,-0.3330284,-0.0234136
86,-1.2744792,-1.2590988,"('uninfluential', 'influential')",0.12613495,0.029631998,0.38553163,0.32415432,-0.2542708,-0.3017708,-0.0475
87,-0.96854806,-1.0695574,"('unsuccessful', 'successful')",1.0050129,1.0033588,0.95798445,1.0345663,0.3314831,0.3227892,-0.0086939
88,-0.16717333,-0.19438909,"('low', 'eminent')",-0.06777314,-0.23025352,0.19613662,0.14790915,-0.0129366,-0.0922445,-0.0793079
