,novellus_male,novellus_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1139213,-1.2602721,"('unsociable', 'sociable')",0.088550426,-0.05018034,-0.9195438,-1.1383458,-0.6483049,-0.8162661,-0.1679612
1,0.13987502,-0.058270656,"('unfriendly', 'friendly')",0.92939484,0.7452429,2.1606617,2.05245,1.0766439,0.9131408,-0.1635031
2,0.41123843,0.47712696,"('unlikable', 'likable')",0.6438265,0.6760382,0.64058673,0.76427317,0.5652172,0.6391461,0.0739289
3,-0.31915107,-0.26940948,"('repellent', 'pleasant')",0.48970044,0.62409216,0.13842362,0.17531794,0.102991,0.1766669,0.0736759
4,-0.09283587,-0.10965099,"('disliked', 'liked')",-0.80762625,-0.86330444,-5.8263097,-5.995066,-2.2422573,-2.3226738,-0.0804165
5,0.28953078,0.30683404,"('distant', 'outgoing')",-0.4818891,-0.48739398,0.020761881,0.122376755,-0.0571988,-0.0193944,0.0378044
6,-0.042795185,-0.005820947,"('distant', 'open')",-0.93468666,-0.9599122,0.45655972,0.5815425,-0.1736407,-0.1280635,0.0455772
7,-0.3660467,-0.38086447,"('insensitive', 'sensitive')",-0.22116314,-0.16784744,0.326172,0.38392988,-0.0870126,-0.0549273,0.0320853
8,-0.08376084,-0.14809291,"('unaffectionate', 'affectionate')",-0.4761116,-0.49313757,0.85119367,0.85372555,0.0971071,0.0708317,-0.0262754
9,-0.3030115,-0.34325904,"('unaffectionate', 'caring')",-0.03445694,-0.062158667,1.2717803,1.3121016,0.3114373,0.302228,-0.0092093
10,-1.612488,-1.6851821,"('unsympathetic', 'sympathetic')",-1.4944783,-1.4886403,-1.1569313,-1.1698503,-1.4212993,-1.4478909,-0.0265916
11,-0.8269485,-0.7819661,"('unhelpful', 'helpful')",0.43872723,0.4450514,1.2625372,1.3676785,0.2914387,0.343588,0.0521493
12,-0.54725,-0.49240747,"('unsupportive', 'supportive')",-0.054353695,0.04606164,-1.9774064,-1.9640075,-0.85967,-0.8034511,0.0562189
13,-1.191041,-1.2760369,"('impolite', 'polite')",-0.38425723,-0.42325574,-0.74506444,-0.82381845,-0.7734542,-0.841037,-0.0675828
14,-0.20626616,-0.19645819,"('antisocial', 'social')",0.25032303,0.30816513,-1.0083492,-1.0857542,-0.3214308,-0.3246824,-0.0032516
15,0.047363423,0.017261576,"('boring', 'funny')",-0.8314884,-0.88861275,0.87017035,0.83072567,0.0286818,-0.0135418,-0.0422236
16,-0.40228465,-0.33774778,"('unpopular', 'popular')",-0.5275597,-0.47057778,0.7377897,0.8359247,-0.0640182,0.0091997,0.0732179
17,-0.0428563,-0.025795355,"('nasty', 'nice')",-0.03748589,0.017589808,-0.22211318,-0.12348013,-0.1008185,-0.0438952,0.0569233
18,-0.08491945,-0.15362035,"('disagreeable', 'welcoming')",0.016399913,0.060971767,-0.38079095,-0.36780754,-0.1497702,-0.1534854,-0.0037152
19,-0.5821062,-0.5934768,"('inhospitable', 'hospitable')",-0.71385854,-0.767011,0.517022,0.65808773,-0.2596476,-0.2341333,0.0255143
20,0.19598968,0.1680539,"('rough', 'thoughtful')",0.30648124,0.40632775,1.0087205,0.9819314,0.5037305,0.518771,0.0150405
21,-0.46220085,-0.4898843,"('immoral', 'moral')",0.41139176,0.34989616,-1.0790172,-1.0539385,-0.3766088,-0.3979755,-0.0213667
22,-0.47183722,-0.4992724,"('untrustworthy', 'trustworthy')",0.2532974,0.1264096,-1.034267,-1.1259491,-0.4176023,-0.499604,-0.0820017
23,-0.4606135,-0.54481,"('insincere', 'sincere')",0.66988134,0.65100366,5.2959843,5.3591704,1.835084,1.821788,-0.013296
24,-0.3387735,-0.3159708,"('dishonest', 'honest')",-1.5227591,-1.5578588,0.40094477,0.34663486,-0.4868626,-0.5090649,-0.0222023
25,0.5675706,0.5811454,"('egoistic', 'altruistic')",0.8630322,0.9038642,1.8123363,1.7525293,1.0809797,1.0791796,-0.0018001
26,0.446123,0.3572745,"('hardhearted', 'benevolent')",0.48739865,0.43307158,1.5489517,1.3640213,0.8274911,0.7181225,-0.1093686
27,-0.5985523,-0.6237993,"('hardhearted', 'softhearted')",0.11033354,0.12258859,1.6841,1.6077127,0.3986271,0.368834,-0.0297931
28,-0.65719324,-0.7844745,"('disloyal', 'loyal')",-0.28149188,-0.36130717,0.7110111,0.6166478,-0.0758913,-0.176378,-0.1004867
29,-0.17892797,-0.14619999,"('unfair', 'fair')",-0.24035226,-0.25105393,-0.050332587,-0.21367663,-0.1565376,-0.2036435,-0.0471059
30,-0.48456562,-0.49989814,"('intolerant', 'tolerant')",0.9288666,0.9005872,0.70749056,0.63161445,0.3839305,0.3441012,-0.0398293
31,-0.24216162,-0.23767707,"('evil', 'good')",-0.06390442,-0.07297331,-0.054116342,-0.108785525,-0.1200608,-0.139812,-0.0197512
32,-0.5618218,-0.6257264,"('unkind', 'kind')",-0.5236323,-0.591754,0.671949,0.537252,-0.137835,-0.2267428,-0.0889078
33,0.49248004,0.40963823,"('wrong', 'right')",-0.009326421,-0.029953238,0.018024527,-0.09779948,0.1670594,0.0939618,-0.0730976
34,0.086432055,0.24352008,"('mean', 'honorable')",0.38927287,0.53720313,5.744338,6.0657578,2.0733477,2.2821603,0.2088126
35,0.10878298,0.08673246,"('corrupt', 'incorrupt')",-0.7318449,-0.77284336,0.39279824,0.2707231,-0.0767546,-0.1384626,-0.061708
36,0.43173254,0.30102593,"('hostile', 'amicable')",-0.7593211,-0.8812522,1.1139724,0.9130277,0.262128,0.1109338,-0.1511942
37,-0.087303534,-0.057834923,"('fake', 'genuine')",-0.49980384,-0.47309425,0.18480608,0.25883466,-0.1341004,-0.0906982,0.0434022
38,-1.0694964,-0.99619424,"('untruthful', 'truthful')",-1.0691773,-1.0106306,-0.13749823,-0.05010153,-0.758724,-0.6856422,0.0730818
39,0.9460323,0.9287475,"('exploitative', 'cooperative')",1.7889174,1.785861,0.38684165,0.37042555,1.0405971,1.0283446,-0.0122525
40,0.85322255,0.84577346,"('stingy', 'generous')",0.0033292999,0.09083062,-1.1237891,-1.291156,-0.0890791,-0.118184,-0.0291049
41,-0.44127634,-0.5201427,"('unforgiving', 'forgiving')",-0.4196596,-0.47725055,0.40017352,0.22221884,-0.1535875,-0.2583915,-0.104804
42,-1.1697054,-1.044678,"('unreliable', 'reliable')",-2.1403918,-2.0706453,-3.5986128,-3.578842,-2.3029033,-2.2313884,0.0715149
