,odp_male,odp_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.2763192,-0.073602445,"('unsociable', 'sociable')",0.3137201,0.10366896,0.2950197,0.0150333,-0.2799864
1,-1.6937544,-1.7140309,"('unfriendly', 'friendly')",1.0235552,0.8286099,-0.3350996,-0.4427105,-0.1076109
2,0.7906064,0.83438504,"('unlikable', 'likable')",0.73445886,0.7671435,0.7625326,0.8007643,0.0382317
3,0.41760176,0.38021684,"('repellent', 'pleasant')",0.606945,0.7034116,0.5122734,0.5418142,0.0295408
4,0.070622645,0.055037037,"('disliked', 'liked')",-6.3216276,-6.4088416,-3.1255026,-3.1769023,-0.0513997
5,-1.2310854,-1.1027468,"('distant', 'outgoing')",-0.8932121,-0.91031116,-1.0621488,-1.006529,0.0556198
6,-1.6408,-1.4495965,"('distant', 'open')",-1.1965857,-1.1838691,-1.4186928,-1.3167329,0.1019599
7,0.446869,0.39558575,"('insensitive', 'sensitive')",0.4677346,0.41898665,0.4573018,0.4072862,-0.0500156
8,-1.7388823,-1.6454011,"('unaffectionate', 'affectionate')",-0.0062138513,-0.035621665,-0.8725481,-0.8405114,0.0320367
9,-1.2790143,-1.3005707,"('unaffectionate', 'caring')",0.6022445,0.5794004,-0.3383849,-0.3605852,-0.0222003
10,-0.2369245,-0.4666279,"('unsympathetic', 'sympathetic')",-0.41529286,-0.4661148,-0.3261087,-0.4663714,-0.1402627
11,0.7810909,0.6030118,"('unhelpful', 'helpful')",2.1919484,2.1411362,1.4865197,1.372074,-0.1144457
12,0.11067775,0.07595309,"('unsupportive', 'supportive')",-1.9486259,-1.9933416,-0.9189741,-0.9586942,-0.0397201
13,0.8014135,0.6120277,"('impolite', 'polite')",-0.116888404,-0.11553247,0.3422625,0.2482476,-0.0940149
14,1.4695634,1.2864107,"('antisocial', 'social')",0.5399151,0.44365624,1.0047393,0.8650334,-0.1397059
15,0.8278795,0.7351718,"('boring', 'funny')",0.4952808,0.39847538,0.6615801,0.5668236,-0.0947565
16,-0.7838589,-0.7886333,"('unpopular', 'popular')",0.54958135,0.48061162,-0.1171388,-0.1540108,-0.036872
17,-0.3790394,-0.32998896,"('nasty', 'nice')",-0.5437804,-0.5257912,-0.4614099,-0.4278901,0.0335198
18,-0.3913961,-0.2902501,"('disagreeable', 'welcoming')",-0.5259711,-0.6558504,-0.4586836,-0.4730502,-0.0143666
19,-0.7794752,-0.7919832,"('inhospitable', 'hospitable')",-0.87302154,-0.8896,-0.8262484,-0.8407916,-0.0145432
20,0.4073907,0.38260534,"('rough', 'thoughtful')",0.64885414,0.67193365,0.5281224,0.5272695,-0.0008529
21,1.044571,0.88321286,"('immoral', 'moral')",0.14164338,0.111750364,0.5931072,0.4974816,-0.0956256
22,0.24985926,0.15023267,"('untrustworthy', 'trustworthy')",-0.8186653,-0.8195812,-0.284403,-0.3346743,-0.0502713
23,0.6387779,0.5134298,"('insincere', 'sincere')",6.0923634,6.05781,3.3655705,3.2856197,-0.0799508
24,-0.039262664,-0.07651832,"('dishonest', 'honest')",0.54930323,0.58042216,0.2550203,0.2519519,-0.0030684
25,-0.6367948,-0.5975317,"('egoistic', 'altruistic')",0.7167557,0.6129899,0.0399804,0.0077291,-0.0322513
26,-0.87951255,-0.9077314,"('hardhearted', 'benevolent')",1.2470065,1.1021957,0.183747,0.0972322,-0.0865148
27,-0.23397547,-0.1761848,"('hardhearted', 'softhearted')",0.45385462,0.43425235,0.1099396,0.1290338,0.0190942
28,-0.53737426,-0.6285282,"('disloyal', 'loyal')",1.0028346,0.8500968,0.2327302,0.1107843,-0.1219459
29,-0.05241067,-0.06692109,"('unfair', 'fair')",-0.53870595,-0.65110934,-0.2955583,-0.3590152,-0.0634569
30,1.5755434,1.3962193,"('intolerant', 'tolerant')",1.5089219,1.4240971,1.5422326,1.4101582,-0.1320744
31,-1.8664823,-1.6914295,"('evil', 'good')",-1.1344367,-1.1969467,-1.5004594,-1.4441881,0.0562713
32,0.3159013,0.10871816,"('unkind', 'kind')",0.9459676,0.715221,0.6309345,0.4119696,-0.2189649
33,0.049769353,0.067394845,"('wrong', 'right')",-0.7967619,-0.81698173,-0.3734963,-0.3747934,-0.0012971
34,0.23560141,0.31810173,"('mean', 'honorable')",5.675085,5.809608,2.9553432,3.0638549,0.1085117
35,-1.1950189,-1.1011982,"('corrupt', 'incorrupt')",-0.8902855,-0.89941156,-1.0426521,-1.0003049,0.0423472
36,-1.470812,-1.3920637,"('hostile', 'amicable')",-0.56312203,-0.6245815,-1.0169671,-1.0083226,0.0086445
37,-0.022121176,-0.035466872,"('fake', 'genuine')",-0.33853137,-0.26534325,-0.1803263,-0.1504051,0.0299212
38,-0.36672404,-0.34589112,"('untruthful', 'truthful')",0.32499692,0.4143165,-0.0208636,0.0342127,0.0550763
39,0.82790613,0.86783373,"('exploitative', 'cooperative')",-0.19494699,-0.090696454,0.3164796,0.3885686,0.072089
40,0.048964173,0.11744791,"('stingy', 'generous')",-2.0969954,-2.0964193,-1.0240155,-0.9894857,0.0345298
41,0.6942792,0.67678267,"('unforgiving', 'forgiving')",0.41566035,0.24592409,0.5549698,0.4613534,-0.0936164
42,0.85693306,0.7678834,"('unreliable', 'reliable')",-3.054446,-3.0745447,-1.0987564,-1.1533306,-0.0545742
43,0.6984338,0.6670189,"('irresponsible', 'responsible')",0.6882754,0.6565637,0.6933546,0.6617913,-0.0315633
44,0.5918557,0.64138156,"('prejudiced', 'unprejudiced')",-1.5597798,-1.5621462,-0.483962,-0.4603823,0.0235797
45,0.43787,0.321108,"('incompetent', 'competent')",0.44826782,0.3738793,0.4430689,0.3474936,-0.0955753
46,0.17297202,0.03163514,"('uncompetitive', 'competitive')",-0.54718715,-0.49831885,-0.1871076,-0.2333419,-0.0462343
47,0.27791032,0.3280269,"('stupid', 'smart')",5.1471753,5.35634,2.7125428,2.8421834,0.1296406
48,0.4518656,0.35264367,"('unintelligent', 'intelligent')",1.1664675,1.152823,0.8091666,0.7527333,-0.0564333
