,simon_male,simon_female,tuple,property_male,property_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
40,0.44016832,0.36739627,"('stingy', 'generous')",0.6960093,0.73801756,0.40610808,0.5160583,-1.7153412,-1.6880786,-0.0432639,-0.0166516,0.0266123
41,0.72567296,0.6821812,"('unforgiving', 'forgiving')",-0.48130497,-0.50735056,0.6399343,0.58323944,0.11761298,0.057759207,0.2504788,0.2039573,-0.0465215
42,1.480555,1.4690691,"('unreliable', 'reliable')",1.0808833,1.1702186,1.6809809,1.7238017,-2.9599009,-2.764862,0.3206296,0.3995569,0.0789273
43,1.8524412,1.7778566,"('irresponsible', 'responsible')",0.5162113,0.61699444,0.8329304,0.8336858,0.83129483,0.8293442,1.0082194,1.0144702,0.0062508
44,-0.77246386,-0.7371909,"('prejudiced', 'unprejudiced')",-0.5976617,-0.5205137,-0.32584354,-0.36623633,-1.5098789,-1.5270559,-0.801462,-0.7877492,0.0137128
45,0.8228867,0.7235638,"('incompetent', 'competent')",-0.7049158,-0.6427173,0.35991108,0.26201123,-0.3103801,-0.337509,0.0418755,0.0013372,-0.0405383
46,1.2132256,1.0616213,"('uncompetitive', 'competitive')",-0.47732243,-0.426857,1.2364764,1.2275201,-0.9175792,-0.89946324,0.2637001,0.2407053,-0.0229948
47,0.0024212254,0.047837224,"('stupid', 'smart')",0.1936447,0.2876923,0.7952373,0.81409544,5.949479,5.9142904,1.7351956,1.7659788,0.0307832
48,0.48872828,0.3915597,"('unintelligent', 'intelligent')",-0.8512137,-0.8602122,-0.76698816,-0.7566522,0.23470001,0.22499385,-0.2236934,-0.2500777,-0.0263843
49,0.011294546,0.007767012,"('unable', 'able')",-1.4494989,-1.3608634,-1.2638122,-1.2868054,-0.52823913,-0.44032806,-0.8075639,-0.7700575,0.0375064
50,-0.3990968,-0.4172959,"('clumsy', 'skillful')",0.4118801,0.4956905,0.2707416,0.28635523,0.0810984,0.102055356,0.0911558,0.1167013,0.0255455
51,0.771857,0.6596248,"('uneducated', 'educated')",-0.90968204,-0.9460675,0.1550295,0.10871358,0.28355488,0.31419146,0.0751898,0.0341156,-0.0410742
52,-0.26025566,-0.24120416,"('irrational', 'rational')",0.18404871,0.044939242,-0.8630403,-0.88964534,-0.11164516,-0.20874113,-0.2627231,-0.3236629,-0.0609398
53,-0.24326557,-0.23421517,"('uncreative', 'creative')",0.69988585,0.6508204,0.033581704,0.008660886,1.2277913,1.1768277,0.4294983,0.4005234,-0.0289749
54,0.40338138,0.47867727,"('incapable', 'capable')",0.08943853,0.09403178,-0.07872188,-0.07458287,1.1161519,1.0972372,0.3825625,0.3988408,0.0162783
55,1.4034178,1.286627,"('incompetent', 'clever')",-1.0353487,-0.96898454,0.3909153,0.35872582,-0.44553274,-0.42333105,0.0783629,0.0632593,-0.0151036
56,2.0442338,1.9044348,"('impractical', 'practical')",0.41783994,0.44971994,0.59886825,0.4964651,-0.15412101,-0.1106064,0.7267053,0.6850033,-0.041702
57,0.9125799,0.67062634,"('unimaginative', 'imaginative')",0.037797995,-0.0393759,-0.07221056,-0.13635252,-2.6109207,-2.589037,-0.4331883,-0.5235348,-0.0903465
58,-0.19579124,-0.3014479,"('undiscriminating', 'discriminating')",0.79749125,0.78362095,1.107276,1.0834471,0.24186094,0.22698548,0.4877093,0.4481514,-0.0395579
59,-0.31096253,-0.23256749,"('foolish', 'wise')",0.57428044,0.5454614,-0.6703609,-0.7000083,0.5536004,0.542028,0.0366393,0.0387284,0.0020891
60,1.6412604,1.5983937,"('inefficient', 'efficient')",-0.44046965,-0.28567997,1.0046879,1.0015935,-0.22445753,-0.08519741,0.4952553,0.5572774,0.0620221
61,0.29320762,0.25823438,"('illogical', 'logical')",-0.49093902,-0.5481028,0.09460108,-0.011757234,0.16911699,0.055823915,0.0164967,-0.0614504,-0.0779471
62,2.091788,2.1019232,"('incompetent', 'brilliant')",-0.31305835,-0.15884317,0.8830978,0.87455815,0.18042052,0.32931134,0.710562,0.7867374,0.0761754
63,0.62759334,0.5259184,"('unperceptive', 'insightful')",0.3837577,0.439416,1.534868,1.5862192,0.8642981,0.99300086,0.8526293,0.8861387,0.0335094
64,0.114261016,0.061465316,"('shy', 'confident')",0.7329391,0.6917589,1.2526699,1.2107751,-7.03064,-6.898399,-1.2326925,-1.2335999,-0.0009074
65,0.90426487,0.6943833,"('insecure', 'secure')",-0.4418361,-0.47407225,0.869004,0.7782658,-0.57944506,-0.572542,0.1879969,0.1065087,-0.0814882
66,-0.018674608,-0.031892158,"('inactive', 'active')",0.979,0.9836812,1.4304463,1.4081978,1.5699911,1.5215997,0.9901907,0.9703966,-0.0197941
67,0.72400403,0.7769418,"('doubtful', 'determined')",0.67522925,0.6495205,0.76806915,0.81287414,-0.34634712,-0.2604254,0.4552389,0.4947278,0.0394889
68,-0.19298714,-0.2989952,"('dependent', 'independent')",-2.511307,-2.5683086,-0.91712487,-0.9329819,-0.89823645,-0.9275345,-1.1299138,-1.1819551,-0.0520413
69,-2.0575647,-1.9319172,"('lazy', 'industrious')",1.1487052,1.1864802,0.46796715,0.49085575,-0.34809265,-0.35259742,-0.1972463,-0.1517947,0.0454516
70,1.9220022,1.8210752,"('lethargic', 'energetic')",0.14808379,0.25180838,0.83131397,0.8836268,0.71568227,0.8015101,0.9042706,0.9395052,0.0352346
71,0.37471628,0.39634603,"('diffident', 'self-confident')",1.3415136,1.3169416,0.3246857,0.28458795,0.7711429,0.72991264,0.7030146,0.6819471,-0.0210675
72,1.1031983,1.042169,"('unambitious', 'ambitious')",0.77478164,0.73631227,0.735999,0.7517439,-0.715464,-0.6519329,0.4746287,0.4695731,-0.0050556
73,0.76648283,0.816961,"('helpless', 'self-reliant')",1.1272916,1.0683767,0.15047215,0.09412515,-3.4553633,-3.3708754,-0.3527792,-0.3478532,0.004926
74,1.2669374,1.2378473,"('undedicated', 'dedicated')",-0.5225894,-0.47222045,0.811323,0.73783576,-0.0038705058,0.039982777,0.3879501,0.3858614,-0.0020887
75,-1.1749963,-1.1352195,"('meek', 'impulsive')",-0.28973585,-0.28677547,-0.9814193,-0.92861396,-0.29485464,-0.25386354,-0.6852515,-0.6511181,0.0341334
76,1.5913867,1.4819775,"('anxious', 'daring')",0.41047224,0.5341869,1.1636734,1.2438943,0.22574872,0.326487,0.8478203,0.8966364,0.0488161
77,0.06605557,0.0353636,"('unmotivated', 'motivated')",0.15776356,0.13453886,0.44753966,0.4616756,-1.0646269,-0.9483036,-0.098317,-0.0791814,0.0191356
78,-1.022461,-0.9969937,"('nonresilient', 'resilient')",0.5137969,0.6442062,1.0362674,1.1469709,0.20208043,0.31656614,0.1824209,0.2776874,0.0952665
79,-0.23436297,-0.1778464,"('wavering', 'unwavering')",0.3566872,0.28613254,-0.8024376,-0.80708295,0.21461134,0.18425272,-0.1163755,-0.128636,-0.0122605
80,0.81740564,0.79400516,"('dominated', 'dominating')",-0.72648257,-0.63952833,1.2488202,1.2263476,-1.3991497,-1.2912806,-0.0148516,0.0223859,0.0372375
81,1.0470896,0.9313493,"('submissive', 'aggressive')",-0.28375798,-0.33539253,1.3808458,1.3684537,-0.9399111,-0.832181,0.3010666,0.2830574,-0.0180092
82,-0.34155542,-0.3350528,"('poor', 'rich')",-0.36561608,-0.20797735,-0.16345139,-0.11735311,6.289219,6.2487655,1.3546491,1.3970956,0.0424465
83,0.5868478,0.50211066,"('powerless', 'powerful')",1.2080745,1.1676314,-0.17369325,-0.16150698,-1.1375512,-1.192808,0.1209194,0.0788568,-0.0420626
84,0.39902404,0.39236733,"('inferior', 'superior')",-0.00828434,-0.019038461,-0.07656723,-0.09999299,0.68631756,0.6708155,0.2501225,0.2360379,-0.0140846
85,-0.90832263,-0.73304915,"('insignificant', 'prestigious')",1.623125,1.5917194,-0.25350028,-0.23926902,0.6522181,0.6073416,0.27838,0.3066857,0.0283057
86,0.4388819,0.24262537,"('uninfluential', 'influential')",-1.3079803,-1.3410263,-0.18921474,-0.22368577,-0.32113904,-0.36000478,-0.3448631,-0.4205229,-0.0756598
87,0.6166403,0.59428567,"('unsuccessful', 'successful')",0.910354,0.8321018,1.7572705,1.6761625,0.7679178,0.7940775,1.0130457,0.9741569,-0.0388888
88,-0.6317398,-0.70808554,"('low', 'eminent')",-1.0500113,-1.0694401,-1.1535984,-1.2028097,0.07177377,0.04148145,-0.6908939,-0.7347134,-0.0438195
