,mead_male,mead_female,tuple,johnson_male,johnson_female,nutrition_male,nutrition_female,co_male,co_female,average_male,average_female,female-male
0,0.62976533,0.52296746,"('unsociable', 'sociable')",0.49400878,0.24079183,1.5403396,1.458616,0.36477518,0.09220575,0.7572222,0.5786453,-0.1785769
1,-0.37835225,-0.439666,"('unfriendly', 'friendly')",-0.5116673,-0.59470737,1.1056591,1.1554554,1.269607,1.205275,0.3713116,0.3315893,-0.0397223
2,0.86631465,0.8212596,"('unlikable', 'likable')",1.308967,1.3022323,1.2309556,1.1995715,0.99612176,0.98950636,1.1005898,1.0781424,-0.0224474
3,-0.33846778,-0.29892656,"('repellent', 'pleasant')",-0.83583254,-0.8086175,-1.5168161,-1.371117,0.34706727,0.3265503,-0.5860122,-0.5380277,0.0479845
4,-1.7547084,-1.7063278,"('disliked', 'liked')",0.17381117,0.19771631,0.036226816,0.12439587,-6.68708,-6.8231015,-2.0579376,-2.0518293,0.0061083
5,-0.7900367,-0.71332294,"('distant', 'outgoing')",-0.39768445,-0.20679457,0.718013,0.85979146,-0.8381192,-0.663075,-0.3269568,-0.1808503,0.1461065
6,-1.1917787,-1.086067,"('distant', 'open')",-0.2961118,-0.05761674,0.56174314,0.6976433,-0.73465514,-0.556739,-0.4152006,-0.2506948,0.1645058
7,0.6703062,0.6519628,"('insensitive', 'sensitive')",-0.08935857,-0.12492599,0.12730964,0.23369035,0.28818384,0.24864376,0.2491103,0.2523427,0.0032324
8,-0.7021925,-0.73550034,"('unaffectionate', 'affectionate')",-0.02878977,-0.016557919,0.4936615,0.43488783,0.1720581,0.19796126,-0.0163157,-0.0298023,-0.0134866
9,0.27314228,0.22852165,"('unaffectionate', 'caring')",-0.021362247,-0.003027171,1.4060005,1.4302157,0.9881582,0.99430287,0.6614847,0.6625032,0.0010185
10,0.6466545,0.64363754,"('unsympathetic', 'sympathetic')",0.2147819,0.09989328,0.49337918,0.5617768,0.15349127,-0.03801833,0.3770767,0.3168223,-0.0602544
11,0.16643515,0.060779735,"('unhelpful', 'helpful')",0.75908005,0.67715335,0.32858193,0.32859272,2.5318298,2.4081633,0.9464817,0.8686723,-0.0778094
12,0.8361167,0.8948815,"('unsupportive', 'supportive')",1.5407113,1.5738233,2.0465024,2.2351594,-1.7671702,-1.784732,0.66404,0.7297831,0.0657431
13,0.9664023,0.8527976,"('impolite', 'polite')",0.48807713,0.3518575,1.7322558,1.6666313,0.40313992,0.24790208,0.8974687,0.7797971,-0.1176716
14,0.46895653,0.419517,"('antisocial', 'social')",-0.14640772,-0.2545221,0.47302207,0.45924196,-0.08698991,-0.20811526,0.1771452,0.1040304,-0.0731148
15,-0.4779482,-0.5098348,"('boring', 'funny')",-0.26859912,-0.24929567,0.3162226,0.2668371,0.6184341,0.6139667,0.0470273,0.0304183,-0.016609
16,-0.4863462,-0.42149597,"('unpopular', 'popular')",-0.7450408,-0.73894197,-0.6698168,-0.62479013,0.12450688,0.11281662,-0.4441742,-0.4181029,0.0260713
17,-0.52361226,-0.5117998,"('nasty', 'nice')",-0.23952399,-0.16550201,-0.35518622,-0.21731552,-0.16226903,-0.11261694,-0.3201479,-0.2518086,0.0683393
18,0.21050942,0.18668422,"('disagreeable', 'welcoming')",-0.012360124,0.018013932,0.374936,0.42491737,-0.7814011,-0.7338207,-0.0520789,-0.0260513,0.0260276
19,-0.38594583,-0.35601926,"('inhospitable', 'hospitable')",-0.37583497,-0.3067634,0.06290853,0.08434797,-0.36673874,-0.3027458,-0.2664028,-0.2202951,0.0461077
20,-0.021931514,0.038675025,"('rough', 'thoughtful')",-0.73489374,-0.70052946,0.038172532,0.1491662,0.40754837,0.43000656,-0.0777761,-0.0206704,0.0571057
21,0.62573427,0.59171224,"('immoral', 'moral')",0.29474586,0.17680797,1.6901201,1.704045,-0.10226177,-0.17922789,0.6270846,0.5733343,-0.0537503
22,-0.51768154,-0.5675035,"('untrustworthy', 'trustworthy')",-0.13351116,-0.13617101,-0.3303423,-0.36737996,-0.027075699,-0.109243885,-0.2521527,-0.2950746,-0.0429219
23,0.8808947,0.77065825,"('insincere', 'sincere')",-0.07314898,-0.20870808,0.53693575,0.6134842,6.0403666,5.9733505,1.846262,1.7871962,-0.0590658
24,0.3516311,0.30462933,"('dishonest', 'honest')",-0.011337259,-0.028686464,0.6926939,0.6870821,0.9412036,0.90119773,0.4935478,0.4660557,-0.0274921
25,-0.123463124,-0.08710183,"('egoistic', 'altruistic')",0.13095966,0.09489503,0.3647684,0.37543723,1.0885383,1.0943413,0.3652008,0.3693929,0.0041921
26,-0.003296962,-0.06385306,"('hardhearted', 'benevolent')",0.09755546,0.06003479,1.258684,1.2514122,1.4238056,1.3668746,0.694187,0.6536171,-0.0405699
27,-0.28831762,-0.22852054,"('hardhearted', 'softhearted')",-0.481664,-0.3943378,0.15332837,0.20322238,0.80832016,0.83195174,0.0479167,0.1030789,0.0551622
28,-0.73614204,-0.7831494,"('disloyal', 'loyal')",-0.53922635,-0.7034663,0.6912476,0.6664232,0.8227067,0.65999615,0.0596465,-0.0400491,-0.0996956
29,-0.89161974,-0.86181384,"('unfair', 'fair')",-0.16615002,-0.14151044,-1.1491251,-1.0434588,-0.758595,-0.7501836,-0.7413725,-0.6992416,0.0421309
30,0.086988874,0.07051107,"('intolerant', 'tolerant')",-0.20973545,-0.3031972,1.0826938,1.1015602,0.8891089,0.79165506,0.462264,0.4151323,-0.0471317
31,-1.5956968,-1.4962704,"('evil', 'good')",-0.52434355,-0.37172663,-1.1015909,-0.95285434,-1.4601799,-1.3293418,-1.1704528,-1.0375483,0.1329045
32,0.58257973,0.4063502,"('unkind', 'kind')",0.88075143,0.76130104,1.7347361,1.7075413,1.7321774,1.5380323,1.2325611,1.1033063,-0.1292548
33,0.18890287,0.1641241,"('wrong', 'right')",0.7774654,0.7408929,1.2600613,1.2403375,-0.8970202,-0.8215293,0.3323523,0.3309563,-0.001396
34,-0.3619264,-0.34328938,"('mean', 'honorable')",-0.5936969,-0.52510613,0.913027,1.0268258,5.4233055,5.5009155,1.3451773,1.4148364,0.0696591
35,-1.3102041,-1.331477,"('corrupt', 'incorrupt')",-0.86713165,-0.7912979,-1.5289825,-1.5315909,-1.0352055,-0.8908207,-1.1853809,-1.1362966,0.0490843
36,-1.7240107,-1.6685325,"('hostile', 'amicable')",-0.8332075,-0.8145064,-1.0422881,-0.9384278,-0.57942593,-0.5478671,-1.044733,-0.9923335,0.0523995
37,0.6675062,0.64304274,"('fake', 'genuine')",-0.3752279,-0.40254012,0.4684794,0.45624015,0.024764892,0.03737308,0.1963806,0.183529,-0.0128516
38,-0.11540285,-0.17403907,"('untruthful', 'truthful')",0.77787226,0.7648182,1.6261569,1.6751223,0.35149187,0.36257625,0.6600295,0.6571194,-0.0029101
39,1.2651979,1.3005276,"('exploitative', 'cooperative')",0.9251995,0.9971923,0.378951,0.37259617,0.7380587,0.7634779,0.8268517,0.8584485,0.0315968
40,-0.27524704,-0.1867993,"('stingy', 'generous')",0.13668339,0.103921264,-0.020675622,0.10330067,-2.7060254,-2.7400732,-0.7163162,-0.6799126,0.0364036
