,pinnacle_male,pinnacle_female,tuple,west_male,west_female,capital_male,capital_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.40440336,-0.4385727,"('unsociable', 'sociable')",-0.73247933,-0.83481294,-0.21541959,-0.36889055,-0.6598727,-0.7416152,-0.5030438,-0.5959728,-0.092929
1,-0.8714167,-0.929617,"('unfriendly', 'friendly')",-1.3040979,-1.3481787,0.42414242,0.27922294,1.4556758,1.350429,-0.0739241,-0.1620359,-0.0881118
2,0.34444553,0.40606186,"('unlikable', 'likable')",0.9735059,1.0902891,2.3537893,2.436295,0.6630603,0.701063,1.0837003,1.1584272,0.0747269
3,0.28374764,0.40989822,"('repellent', 'pleasant')",0.22486766,0.25370467,-0.35577807,-0.33514944,0.6248033,0.68304455,0.1944101,0.2528745,0.0584644
4,-1.4119116,-1.4296081,"('disliked', 'liked')",-0.655891,-0.6982072,-0.1309594,-0.15046488,-7.171372,-7.395525,-2.3425336,-2.4184513,-0.0759177
5,-0.7223432,-0.78417593,"('distant', 'outgoing')",-0.9957576,-0.91793907,1.4670604,1.4783893,-0.35940516,-0.4189095,-0.1526114,-0.1606588,-0.0080474
6,-1.5495566,-1.5783564,"('distant', 'open')",-1.6019047,-1.4905696,0.99261755,1.009095,-0.06909627,-0.124320805,-0.556985,-0.5460379,0.0109471
7,1.2281119,1.2259632,"('insensitive', 'sensitive')",1.1104372,1.1123713,0.020859823,-0.010360124,0.32927483,0.36811852,0.6721709,0.6740232,0.0018523
8,-0.4708797,-0.52270174,"('unaffectionate', 'affectionate')",-0.8599145,-0.8567044,0.20160781,0.15765353,0.7288076,0.69130427,-0.1000947,-0.1326121,-0.0325174
9,0.43023235,0.36494032,"('unaffectionate', 'caring')",-0.36960226,-0.38241974,0.8092502,0.7616008,1.3038937,1.3075472,0.5434435,0.5129172,-0.0305263
10,1.2968712,1.3144541,"('unsympathetic', 'sympathetic')",0.40460268,0.35706016,-1.2261978,-1.2982565,-0.6269784,-0.5878043,-0.0379256,-0.0536366,-0.015711
11,0.4438172,0.4280061,"('unhelpful', 'helpful')",0.13928042,0.11953685,-0.49559674,-0.5081463,1.5247099,1.5982139,0.4030527,0.4094026,0.0063499
12,1.7344527,1.8234603,"('unsupportive', 'supportive')",0.86767054,0.9019796,1.1612309,1.2100414,-2.0330453,-2.0682168,0.4325773,0.4668162,0.0342389
13,0.36222002,0.30882877,"('impolite', 'polite')",0.46008286,0.41756836,-0.56277865,-0.5949379,-1.1619244,-1.1410549,-0.2256,-0.2523989,-0.0267989
14,0.5256955,0.5083561,"('antisocial', 'social')",0.30539373,0.27045488,1.1366129,1.0976377,-0.43646994,-0.47963497,0.3828081,0.3492034,-0.0336047
15,-0.23799786,-0.31859916,"('boring', 'funny')",0.71346474,0.6895626,0.20187962,0.21379374,-0.39801624,-0.37194344,0.0698326,0.0532034,-0.0166292
16,-1.7097236,-1.7417464,"('unpopular', 'popular')",-0.769904,-0.9226711,0.20745644,0.24895748,0.3155127,0.26327887,-0.4891647,-0.5380453,-0.0488806
17,-0.71890503,-0.6398999,"('nasty', 'nice')",-0.45130587,-0.31695464,-0.43662977,-0.37666434,-0.7512134,-0.66768,-0.5895135,-0.5002998,0.0892137
18,-0.88697964,-0.83333766,"('disagreeable', 'welcoming')",0.0023037866,0.12953062,0.5508377,0.55223507,-0.54204243,-0.61688685,-0.2189701,-0.1921147,0.0268554
19,-0.9220632,-0.8888992,"('inhospitable', 'hospitable')",-0.05774183,0.060269687,-0.3288756,-0.29575005,-0.77509916,-0.74628097,-0.520945,-0.4676651,0.0532799
20,0.25225815,0.31385747,"('rough', 'thoughtful')",-0.55020183,-0.46692652,0.97827065,0.9401603,0.5419467,0.588722,0.3055684,0.3439533,0.0383849
21,1.2832358,1.3039172,"('immoral', 'moral')",1.1692492,1.1585331,-0.057413794,-0.09704976,-0.88840485,-0.78348833,0.3766666,0.3954781,0.0188115
22,0.25462025,0.308313,"('untrustworthy', 'trustworthy')",0.9656122,1.0036213,-0.8025455,-0.84605837,-1.273266,-1.2333671,-0.2138947,-0.1918728,0.0220219
23,1.7617109,1.6879028,"('insincere', 'sincere')",0.82132345,0.75173813,0.039597042,-0.034024343,5.774388,5.825375,2.0992548,2.0577478,-0.041507
