,host_male,host_female,tuple,hotels_male,hotels_female,&_male,&_female,resorts_male,resorts_female,inc_male,inc_female,average_male,average_female,female-male
0,1.4378978,1.3328078,"('unsociable', 'sociable')",1.1913868,1.0725589,-0.16070344,-0.3142813,0.80038184,0.6955983,-0.15612596,-0.29047295,0.6225674,0.4992422,-0.1233252
1,-1.4820623,-1.4496603,"('unfriendly', 'friendly')",0.34899655,0.35619253,-0.08705218,-0.08552498,0.9915496,1.0042955,2.1440566,1.9607601,0.3830976,0.3572126,-0.025885
2,0.48020077,0.5936316,"('unlikable', 'likable')",1.6937392,1.794568,1.8387893,1.9148523,2.1619663,2.1841426,1.2727363,1.3546015,1.4894863,1.5683592,0.0788729
3,0.3705574,0.43161017,"('repellent', 'pleasant')",0.052313287,0.19386062,-0.56427777,-0.47720376,-0.3514499,-0.24901749,-0.029410845,0.081294686,-0.1044536,-0.0038912,0.1005624
4,-2.1815193,-2.117282,"('disliked', 'liked')",0.2707826,0.27713707,0.3303482,0.31259978,0.85539824,0.8776942,-5.36441,-5.349368,-1.2178801,-1.1998438,0.0180363
5,-2.9276495,-2.851405,"('distant', 'outgoing')",0.31185582,0.30699626,0.7454536,0.91455257,1.5877869,1.5455606,0.4600695,0.4227282,0.0355033,0.0676866,0.0321833
6,-2.7744746,-2.6415884,"('distant', 'open')",0.11692116,0.11404908,0.6322567,0.819229,1.2726191,1.2416478,0.8246138,0.74468374,0.0143872,0.0556043,0.0412171
7,1.8622895,1.8797829,"('insensitive', 'sensitive')",0.4896886,0.5414887,0.31026316,0.22353086,-0.23861693,-0.17189783,0.4353261,0.38571814,0.5717901,0.5717245,-6.56e-05
8,-1.299404,-1.2368315,"('unaffectionate', 'affectionate')",-0.32452717,-0.33908367,-1.0132544,-0.95968753,0.6337234,0.5409515,0.6567071,0.52013063,-0.2693511,-0.2949041,-0.025553
9,0.010767285,0.12595484,"('unaffectionate', 'caring')",0.49463895,0.4754605,-0.46136293,-0.49058545,1.3267295,1.2729061,1.4055836,1.3263416,0.5552713,0.5420155,-0.0132558
10,2.251997,2.2130837,"('unsympathetic', 'sympathetic')",-0.054110684,-0.037498526,-1.7787757,-1.8992223,-1.2013093,-1.1495205,-0.51571566,-0.5474044,-0.2595829,-0.2841124,-0.0245295
