,citigroup_male,citigroup_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.56849307,-0.6009194,"('unsociable', 'sociable')",-0.5458268,-0.711459,-0.5571599,-0.6561892,-0.0990293
1,-0.24456528,-0.24417818,"('unfriendly', 'friendly')",1.8988777,1.8653859,0.8271562,0.8106039,-0.0165523
2,1.7765391,1.7711084,"('unlikable', 'likable')",0.9593204,1.0281038,1.3679297,1.3996061,0.0316764
3,-0.64699847,-0.5344421,"('repellent', 'pleasant')",0.29786718,0.31736457,-0.1745656,-0.1085388,0.0660268
4,0.39647445,0.3269714,"('disliked', 'liked')",-6.174327,-6.20925,-2.8889263,-2.9411392,-0.0522129
5,0.5393003,0.59926796,"('distant', 'outgoing')",-0.27185884,-0.10482293,0.1337207,0.2472225,0.1135018
6,0.05205123,0.108959034,"('distant', 'open')",0.17638026,0.3246933,0.1142157,0.2168262,0.1026105
7,-0.81822985,-0.68456054,"('insensitive', 'sensitive')",0.7031369,0.784915,-0.0575465,0.0501772,0.1077237
8,-0.5672021,-0.59436107,"('unaffectionate', 'affectionate')",0.86041707,0.8848059,0.1466075,0.1452224,-0.0013851
9,-0.11728666,-0.084027976,"('unaffectionate', 'caring')",1.3100469,1.3917968,0.5963801,0.6538844,0.0575043
10,-1.7830635,-1.6909026,"('unsympathetic', 'sympathetic')",-0.53123856,-0.5261713,-1.157151,-1.108537,0.048614
11,-0.6424812,-0.58306015,"('unhelpful', 'helpful')",1.7668343,1.8567438,0.5621765,0.6368418,0.0746653
12,0.07878655,0.28231928,"('unsupportive', 'supportive')",-1.5473613,-1.412103,-0.7342874,-0.5648919,0.1693955
13,-1.304111,-1.2890263,"('impolite', 'polite')",-0.6204876,-0.6752965,-0.9622993,-0.9821614,-0.0198621
14,0.39046806,0.46492714,"('antisocial', 'social')",-0.46614385,-0.60572475,-0.0378379,-0.0703988,-0.0325609
15,0.44615817,0.320179,"('boring', 'funny')",0.73559326,0.70387167,0.5908757,0.5120254,-0.0788503
16,0.04571683,0.09999499,"('unpopular', 'popular')",0.38726953,0.4501366,0.2164932,0.2750658,0.0585726
17,0.47762623,0.58559895,"('nasty', 'nice')",-0.39287323,-0.2984038,0.0423765,0.1435976,0.1012211
18,-0.12368214,-0.09880279,"('disagreeable', 'welcoming')",-0.3601594,-0.32266688,-0.2419208,-0.2107348,0.031186
19,-0.48004234,-0.5347761,"('inhospitable', 'hospitable')",0.23022674,0.36086586,-0.1249078,-0.0869551,0.0379527
20,0.52750564,0.6248674,"('rough', 'thoughtful')",0.92350227,0.86818796,0.7255039,0.7465277,0.0210238
21,-0.4680982,-0.4927123,"('immoral', 'moral')",-0.62171924,-0.6130904,-0.5449087,-0.5529013,-0.0079926
22,-0.492184,-0.502025,"('untrustworthy', 'trustworthy')",-0.839314,-0.9160389,-0.665749,-0.7090319,-0.0432829
23,-0.95195305,-0.90073705,"('insincere', 'sincere')",6.018041,5.9556613,2.5330441,2.527462,-0.0055821
24,-0.5987645,-0.60257405,"('dishonest', 'honest')",1.0005738,0.9386028,0.2009046,0.1680144,-0.0328902
25,0.82590306,0.8832275,"('egoistic', 'altruistic')",1.7910724,1.7276433,1.3084877,1.3054354,-0.0030523
26,1.2735354,1.1768345,"('hardhearted', 'benevolent')",1.8218178,1.6221311,1.5476766,1.3994827,-0.1481939
27,0.5042719,0.6790541,"('hardhearted', 'softhearted')",1.5567795,1.5361654,1.0305257,1.1076097,0.077084
28,-0.57989323,-0.7341948,"('disloyal', 'loyal')",0.9293024,0.7620038,0.1747046,0.0139045,-0.1608001
29,-0.006743652,-0.034081034,"('unfair', 'fair')",-0.2646225,-0.43596363,-0.1356831,-0.2350223,-0.0993392
30,0.09470634,0.0571135,"('intolerant', 'tolerant')",1.2421309,1.1717238,0.6684186,0.6144187,-0.0539999
31,0.31497332,0.37304336,"('evil', 'good')",-0.79928654,-0.79642546,-0.2421566,-0.2116911,0.0304655
32,-0.22535905,-0.29673743,"('unkind', 'kind')",1.1969908,1.0020559,0.4858159,0.3526592,-0.1331567
33,0.8917124,0.8204305,"('wrong', 'right')",-0.27083305,-0.34344965,0.3104397,0.2384904,-0.0719493
34,-0.037175003,0.14233188,"('mean', 'honorable')",6.1863074,6.3778553,3.0745661,3.2600937,0.1855276
35,0.6006841,0.48881942,"('corrupt', 'incorrupt')",-0.037137482,-0.20979111,0.2817733,0.1395141,-0.1422592
