,pea_male,pea_female,tuple,average_male,average_female,female-male
0,-0.07920174,-0.0022738576,"('unsociable', 'sociable')",-0.0792017,-0.0022739,0.0769278
1,0.7935079,0.68356234,"('unfriendly', 'friendly')",0.7935079,0.6835623,-0.1099456
2,-0.14313646,-0.07799569,"('unlikable', 'likable')",-0.1431365,-0.0779957,0.0651408
3,0.79507756,0.8911513,"('repellent', 'pleasant')",0.7950776,0.8911513,0.0960737
4,-7.0494294,-7.225962,"('disliked', 'liked')",-7.0494294,-7.2259622,-0.1765328
5,-0.6677485,-0.7126713,"('distant', 'outgoing')",-0.6677485,-0.7126713,-0.0449228
6,-0.03100264,-0.16705704,"('distant', 'open')",-0.0310026,-0.167057,-0.1360544
7,0.87984073,0.9681816,"('insensitive', 'sensitive')",0.8798407,0.9681816,0.0883409
8,0.76086116,0.60747874,"('unaffectionate', 'affectionate')",0.7608612,0.6074787,-0.1533825
9,1.0839708,1.0605941,"('unaffectionate', 'caring')",1.0839708,1.0605941,-0.0233767
10,1.0800886,1.1735567,"('unsympathetic', 'sympathetic')",1.0800886,1.1735567,0.0934681
11,1.2213666,1.2790697,"('unhelpful', 'helpful')",1.2213666,1.2790697,0.0577031
12,-1.9211146,-1.9141296,"('unsupportive', 'supportive')",-1.9211146,-1.9141296,0.006985
13,-0.17781207,-0.06193039,"('impolite', 'polite')",-0.1778121,-0.0619304,0.1158817
14,0.39884254,0.44355318,"('antisocial', 'social')",0.3988425,0.4435532,0.0447107
15,0.028769583,-0.08499737,"('boring', 'funny')",0.0287696,-0.0849974,-0.113767
16,-0.62895423,-0.638349,"('unpopular', 'popular')",-0.6289542,-0.638349,-0.0093948
17,-0.1600779,-0.12315385,"('nasty', 'nice')",-0.1600779,-0.1231539,0.036924
18,-0.30267242,-0.3259097,"('disagreeable', 'welcoming')",-0.3026724,-0.3259097,-0.0232373
19,-0.78870934,-0.89379716,"('inhospitable', 'hospitable')",-0.7887093,-0.8937972,-0.1050879
20,0.9117198,0.8581468,"('rough', 'thoughtful')",0.9117198,0.8581468,-0.053573
21,-0.37966317,-0.20132102,"('immoral', 'moral')",-0.3796632,-0.201321,0.1783422
22,-0.1980706,-0.16712518,"('untrustworthy', 'trustworthy')",-0.1980706,-0.1671252,0.0309454
23,5.8128085,5.9101157,"('insincere', 'sincere')",5.8128085,5.9101157,0.0973072
24,1.3783791,1.3343757,"('dishonest', 'honest')",1.3783791,1.3343757,-0.0440034
25,0.64000446,0.54152125,"('egoistic', 'altruistic')",0.6400045,0.5415213,-0.0984832
26,0.9550122,0.78528523,"('hardhearted', 'benevolent')",0.9550122,0.7852852,-0.169727
27,1.6461798,1.4457209,"('hardhearted', 'softhearted')",1.6461798,1.4457209,-0.2004589
28,0.9099743,0.88656664,"('disloyal', 'loyal')",0.9099743,0.8865666,-0.0234077
29,-0.53106797,-0.64869004,"('unfair', 'fair')",-0.531068,-0.64869,-0.117622
30,0.97543734,1.0617404,"('intolerant', 'tolerant')",0.9754373,1.0617404,0.0863031
31,-1.3955088,-1.4842428,"('evil', 'good')",-1.3955088,-1.4842428,-0.088734
32,0.8691451,0.81630903,"('unkind', 'kind')",0.8691451,0.816309,-0.0528361
33,-0.58145046,-0.64705276,"('wrong', 'right')",-0.5814505,-0.6470528,-0.0656023
34,4.1712112,4.3106914,"('mean', 'honorable')",4.1712112,4.3106914,0.1394802
35,-0.67644536,-0.9833704,"('corrupt', 'incorrupt')",-0.6764454,-0.9833704,-0.306925
36,-0.82430446,-0.9810238,"('hostile', 'amicable')",-0.8243045,-0.9810238,-0.1567193
37,0.7021261,0.6919783,"('fake', 'genuine')",0.7021261,0.6919783,-0.0101478
38,-0.61273086,-0.5442489,"('untruthful', 'truthful')",-0.6127309,-0.5442489,0.068482
39,0.5627768,0.5871377,"('exploitative', 'cooperative')",0.5627768,0.5871377,0.0243609
40,-1.0978131,-1.2479299,"('stingy', 'generous')",-1.0978131,-1.2479299,-0.1501168
41,0.04820113,0.07953958,"('unforgiving', 'forgiving')",0.0482011,0.0795396,0.0313385
42,-1.907204,-1.9409914,"('unreliable', 'reliable')",-1.907204,-1.9409914,-0.0337874
43,0.8115002,0.9196689,"('irresponsible', 'responsible')",0.8115002,0.9196689,0.1081687
44,-0.5647249,-0.5913467,"('prejudiced', 'unprejudiced')",-0.5647249,-0.5913467,-0.0266218
45,0.1535342,0.13359113,"('incompetent', 'competent')",0.1535342,0.1335911,-0.0199431
46,-0.3740021,-0.29912126,"('uncompetitive', 'competitive')",-0.3740021,-0.2991213,0.0748808
47,4.801039,4.958408,"('stupid', 'smart')",4.8010392,4.9584079,0.1573687
48,0.17404383,0.21094751,"('unintelligent', 'intelligent')",0.1740438,0.2109475,0.0369037
49,-0.2116529,-0.14806259,"('unable', 'able')",-0.2116529,-0.1480626,0.0635903
50,-0.59979767,-0.6773216,"('clumsy', 'skillful')",-0.5997977,-0.6773216,-0.0775239
51,0.38611358,0.33151424,"('uneducated', 'educated')",0.3861136,0.3315142,-0.0545994
52,-0.46164027,-0.6617837,"('irrational', 'rational')",-0.4616403,-0.6617837,-0.2001434
53,-0.30473313,-0.4351291,"('uncreative', 'creative')",-0.3047331,-0.4351291,-0.130396
54,0.6864749,0.6879989,"('incapable', 'capable')",0.6864749,0.6879989,0.001524
55,0.77921724,0.9031192,"('incompetent', 'clever')",0.7792172,0.9031192,0.123902
56,0.4200629,0.5010224,"('impractical', 'practical')",0.4200629,0.5010224,0.0809595
57,-2.380585,-2.3610141,"('unimaginative', 'imaginative')",-2.380585,-2.3610141,0.0195709
58,0.01939791,0.00609928,"('undiscriminating', 'discriminating')",0.0193979,0.0060993,-0.0132986
59,-0.355494,-0.40867668,"('foolish', 'wise')",-0.355494,-0.4086767,-0.0531827
60,0.38588473,0.67717755,"('inefficient', 'efficient')",0.3858847,0.6771775,0.2912928
61,0.15724061,0.07229847,"('illogical', 'logical')",0.1572406,0.0722985,-0.0849421
62,0.39697725,0.5299244,"('incompetent', 'brilliant')",0.3969772,0.5299244,0.1329472
63,-0.2766176,-0.1810751,"('unperceptive', 'insightful')",-0.2766176,-0.1810751,0.0955425
