,dell_male,dell_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.03179264,-0.24188207,"('unsociable', 'sociable')",-0.7193675,-0.85339975,-0.5481233,-0.7335053,-0.4330945,-0.6095957,-0.1765012
1,2.0852003,2.0859628,"('unfriendly', 'friendly')",0.53443223,0.35566935,1.7328249,1.7710378,1.4508192,1.4042233,-0.0465959
2,0.5944316,0.6093715,"('unlikable', 'likable')",0.28378242,0.28547543,0.74982697,0.815029,0.5426803,0.5699586,0.0272783
3,-1.0798835,-0.98404986,"('repellent', 'pleasant')",-0.023233,0.13444886,0.18086149,0.18043545,-0.3074183,-0.2230552,0.0843631
4,0.6161257,0.6038684,"('disliked', 'liked')",-0.32761773,-0.4151583,-6.0298967,-6.1930428,-1.9137963,-2.0014442,-0.0876479
5,0.92657447,1.0375944,"('distant', 'outgoing')",-0.4835102,-0.41835892,-0.7083541,-0.4712152,-0.0884299,0.0493401,0.13777
6,0.780419,0.8960061,"('distant', 'open')",-0.64180017,-0.61770546,0.027233988,0.24801055,0.0552843,0.1754371,0.1201528
7,-0.46484905,-0.4859065,"('insensitive', 'sensitive')",-0.1614383,0.008542534,0.41328022,0.49883455,-0.0710024,0.0071569,0.0781593
8,1.9402386,1.9472454,"('unaffectionate', 'affectionate')",0.56859463,0.51968855,0.7460745,0.83848745,1.0849692,1.1018071,0.0168379
9,1.899096,1.9349642,"('unaffectionate', 'caring')",0.6713399,0.6398321,1.21568,1.3085452,1.2620387,1.2944471,0.0324084
10,-1.4244868,-1.5774765,"('unsympathetic', 'sympathetic')",-1.1216986,-1.0525306,-0.56451553,-0.69663477,-1.0369004,-1.1088807,-0.0719803
11,0.10654635,0.11006193,"('unhelpful', 'helpful')",0.6926469,0.81535745,2.0453925,2.0235233,0.9481953,0.9829809,0.0347856
12,0.93189853,0.98521984,"('unsupportive', 'supportive')",0.49058187,0.67704684,-1.783038,-1.6980541,-0.1201859,-0.0119291,0.1082568
13,-1.2688048,-1.4353441,"('impolite', 'polite')",-1.27667,-1.2846143,-0.5854022,-0.68660057,-1.0436257,-1.1355197,-0.091894
14,-0.032961003,-0.12885052,"('antisocial', 'social')",0.4220402,0.47419074,-0.70173347,-0.81197613,-0.1042181,-0.1555453,-0.0513272
15,1.0650642,0.9868748,"('boring', 'funny')",-0.058640696,-0.12268741,0.4485289,0.4797069,0.4849841,0.4479648,-0.0370193
16,0.0026174039,0.012231026,"('unpopular', 'popular')",0.28452227,0.25663313,0.50048125,0.5542501,0.2625403,0.2743714,0.0118311
17,-0.2659218,-0.19913924,"('nasty', 'nice')",-0.32383695,-0.25974917,-0.64524865,-0.50989544,-0.4116691,-0.322928,0.0887411
18,0.22151074,0.22025898,"('disagreeable', 'welcoming')",0.16390738,0.16947071,-0.4106013,-0.34980947,-0.0083944,0.0133067,0.0217011
19,0.77342606,0.81084013,"('inhospitable', 'hospitable')",-0.38440478,-0.4188514,-0.12942114,0.05815675,0.0865334,0.1500485,0.0635151
