,under_male,under_female,tuple,armour_male,armour_female,inc_male,inc_female,average_male,average_female,female-male
38,-1.4387407,-1.3327504,"('untruthful', 'truthful')",0.043866307,0.043459848,0.16712746,0.24529453,-0.409249,-0.3479987,0.0612503
39,0.32587522,0.4564418,"('exploitative', 'cooperative')",0.16273436,0.24207857,0.066505075,0.09576873,0.1850382,0.264763,0.0797248
40,-0.21837218,-0.1839824,"('stingy', 'generous')",-0.44051707,-0.42878783,-1.5061795,-1.5751117,-0.7216895,-0.729294,-0.0076045
41,-0.45680812,-0.49320585,"('unforgiving', 'forgiving')",-0.3653017,-0.41039526,-0.03611257,-0.12943545,-0.2860741,-0.3443455,-0.0582714
42,1.0012312,1.2473624,"('unreliable', 'reliable')",0.05657831,0.080647126,-2.5833907,-2.3871984,-0.5085271,-0.353063,0.1554641
43,0.7086285,0.9387823,"('irresponsible', 'responsible')",0.36131108,0.37834698,1.117035,1.145381,0.7289915,0.8208367,0.0918452
44,0.088705346,0.019542761,"('prejudiced', 'unprejudiced')",-2.1168172,-2.0907362,-1.814297,-1.7997919,-1.280803,-1.2903285,-0.0095255
45,0.35967362,0.37638935,"('incompetent', 'competent')",0.30176765,0.28273228,0.107247226,0.05464635,0.2562295,0.2379227,-0.0183068
46,1.2601885,1.4882742,"('uncompetitive', 'competitive')",-0.334408,-0.27405417,-0.45313966,-0.44475305,0.1575469,0.256489,0.0989421
47,0.7599458,0.8195797,"('stupid', 'smart')",1.8291026,1.8044497,5.8124866,6.0272913,2.8005117,2.8837735,0.0832618
48,-0.43281108,-0.32523158,"('unintelligent', 'intelligent')",1.1343281,1.1672337,1.013314,1.0071551,0.5716104,0.6163857,0.0447753
49,0.7129735,0.9514878,"('unable', 'able')",1.4156618,1.4539399,0.48978025,0.5992411,0.8728052,1.0015562,0.128751
50,0.57804936,0.6394649,"('clumsy', 'skillful')",0.3440221,0.3297682,0.3091281,0.35118067,0.4103998,0.4401379,0.0297381
51,0.4220046,0.5284654,"('uneducated', 'educated')",0.2482591,0.31767502,0.6444545,0.7272942,0.4382394,0.5244782,0.0862388
52,-1.3588971,-1.5269748,"('irrational', 'rational')",-1.0603781,-1.2352792,-0.34282288,-0.5112063,-0.9206994,-1.0911535,-0.1704541
53,-1.6338881,-1.6609212,"('uncreative', 'creative')",0.061126612,-0.05710707,0.8985861,0.813125,-0.2247251,-0.3016344,-0.0769093
54,0.038844973,0.09884709,"('incapable', 'capable')",0.89809,0.8860121,1.3092695,1.431431,0.7487348,0.8054301,0.0566953
55,0.9447568,1.184458,"('incompetent', 'clever')",0.5864426,0.72447467,0.123003006,0.18024044,0.5514008,0.696391,0.1449902
56,1.1310925,1.207421,"('impractical', 'practical')",1.5362399,1.4586575,0.25769773,0.32404965,0.9750101,0.9967094,0.0216993
57,-0.07090021,-0.14417005,"('unimaginative', 'imaginative')",0.2698625,0.15977061,-2.3654826,-2.4739099,-0.7221735,-0.8194364,-0.0972629
58,-0.42479295,-0.30283487,"('undiscriminating', 'discriminating')",0.40626985,0.33165738,0.2017189,0.1803281,0.0610653,0.0697169,0.0086516
59,-0.1503297,-0.23195016,"('foolish', 'wise')",1.0561026,1.0222223,0.5431662,0.58907783,0.4829797,0.4597833,-0.0231964
60,0.5962854,0.94368494,"('inefficient', 'efficient')",0.8029994,0.9648757,0.25414634,0.497286,0.5511437,0.8019489,0.2508052
61,-0.47326347,-0.45914438,"('illogical', 'logical')",0.4757364,0.27364406,0.34415525,0.21497764,0.1155427,0.0098258,-0.1057169
62,0.07263014,0.42330518,"('incompetent', 'brilliant')",0.25583687,0.47341004,0.64058805,0.94845176,0.3230184,0.6150556,0.2920372
63,-1.1416626,-0.9186662,"('unperceptive', 'insightful')",-0.3221299,-0.2748164,1.1785495,1.3389406,-0.095081,0.048486,0.143567
64,0.8567238,0.7019499,"('shy', 'confident')",0.11750489,0.089922525,-6.573672,-6.5486913,-1.866481,-1.9189396,-0.0524586
65,1.5789481,1.6228305,"('insecure', 'secure')",0.4398119,0.4724775,-0.19388612,-0.10767754,0.6082913,0.6625435,0.0542522
66,-0.13435619,-0.3234789,"('inactive', 'active')",0.35366958,0.14666772,0.96003103,0.84867644,0.3931148,0.2239551,-0.1691597
67,1.1978744,1.1473638,"('doubtful', 'determined')",1.6204334,1.4920079,-0.015484983,-0.08511124,0.9342743,0.8514202,-0.0828541
68,0.2725024,0.38332888,"('dependent', 'independent')",-0.24294634,-0.17152894,-0.18030265,-0.15011442,-0.0502489,0.0205618,0.0708107
69,-0.55587435,-0.82643557,"('lazy', 'industrious')",1.8724554,1.7668383,-0.26117125,-0.3286708,0.3518033,0.2039106,-0.1478927
70,0.69883144,1.0088565,"('lethargic', 'energetic')",-0.46412656,-0.36584842,0.6900511,0.8309695,0.308252,0.4913259,0.1830739
71,-0.22438526,-0.26251203,"('diffident', 'self-confident')",2.4376154,2.3424037,1.0398517,0.9978998,1.0843606,1.0259305,-0.0584301
72,0.030495375,0.11802064,"('unambitious', 'ambitious')",0.24483418,0.33154434,-0.52130365,-0.43519768,-0.0819914,0.0047891,0.0867805
73,0.36474365,0.4525171,"('helpless', 'self-reliant')",0.046115957,0.13644004,-2.8347712,-2.7528973,-0.8079705,-0.7213134,0.0866571
74,0.3691113,0.39090338,"('undedicated', 'dedicated')",1.0744002,1.0484811,0.1936937,0.10845385,0.545735,0.5159461,-0.0297889
75,-0.93029004,-1.0883843,"('meek', 'impulsive')",-0.888092,-0.832413,-0.28858328,-0.27734065,-0.7023218,-0.7327127,-0.0303909
76,1.6913913,1.8700163,"('anxious', 'daring')",0.1283928,0.1972213,0.51909506,0.59960765,0.7796264,0.8889484,0.109322
77,-1.0694063,-1.079078,"('unmotivated', 'motivated')",-0.6371535,-0.48437175,-0.93160754,-0.8515491,-0.8793891,-0.8049996,0.0743895
78,-0.3477106,-0.1426491,"('nonresilient', 'resilient')",-0.29312047,-0.22547574,0.29397017,0.41138494,-0.1156203,0.01442,0.1300403
79,-0.6305378,-0.85285705,"('wavering', 'unwavering')",0.09064738,-0.05638408,0.2824838,0.20872459,-0.0858022,-0.2335055,-0.1477033
80,1.4920081,1.6408451,"('dominated', 'dominating')",-0.16065864,-0.090759516,-1.1270827,-1.0417193,0.0680889,0.1694554,0.1013665
81,1.0149206,1.1041359,"('submissive', 'aggressive')",0.5910033,0.68820167,-0.35993773,-0.12494878,0.4153287,0.5557963,0.1404676
82,-0.5254734,-0.40223253,"('poor', 'rich')",0.46779796,0.51804054,6.0886574,6.3054366,2.0103273,2.1404149,0.1300876
83,0.005024284,0.0038070064,"('powerless', 'powerful')",0.23227131,0.2220805,-0.7566977,-0.84529173,-0.173134,-0.2064681,-0.0333341
84,1.4727423,1.321259,"('inferior', 'superior')",0.794629,0.74418277,0.81158906,0.74846756,1.0263201,0.9379698,-0.0883503
85,-2.6940699,-2.8085356,"('insignificant', 'prestigious')",1.0318272,0.87566286,0.27377218,0.12773623,-0.4628235,-0.6017122,-0.1388887
86,-0.33638528,-0.36359662,"('uninfluential', 'influential')",0.5621219,0.5321422,-0.006931521,-0.07203853,0.072935,0.032169,-0.040766
87,1.0664718,0.9939134,"('unsuccessful', 'successful')",1.332756,1.3021307,1.2709734,1.2673706,1.2234004,1.1878049,-0.0355955
88,-0.4424174,-0.46617752,"('low', 'eminent')",0.9650876,0.86044216,0.56013584,0.5050758,0.3609353,0.2997802,-0.0611551
