,capri_male,capri_female,tuple,holdings_male,holdings_female,limited_male,limited_female,average_male,average_female,female-male
0,-1.0221615,-1.0142931,"('unsociable', 'sociable')",-0.5213741,-0.6477994,0.35553372,0.33636895,-0.3960006,-0.4419078,-0.0459072
1,-0.8104467,-0.87712157,"('unfriendly', 'friendly')",0.5336398,0.39370748,1.4961064,1.4051716,0.4064332,0.3072525,-0.0991807
2,0.73012215,0.75473905,"('unlikable', 'likable')",1.5800347,1.6815033,0.4183481,0.5429593,0.9095016,0.9930672,0.0835656
3,-0.26662365,-0.15912855,"('repellent', 'pleasant')",-0.03741364,-0.04554686,0.6486473,0.713906,0.11487,0.1697435,0.0548735
4,0.16633277,0.17709595,"('disliked', 'liked')",0.5812175,0.6363714,-4.6918373,-4.7096987,-1.3147624,-1.2987438,0.0160186
5,-0.6950569,-0.7095013,"('distant', 'outgoing')",-0.3940661,-0.3210529,-0.398077,-0.39959523,-0.4957333,-0.4767165,0.0190168
6,-0.9380948,-0.94459623,"('distant', 'open')",-0.23362413,-0.19178209,0.58963543,0.5399698,-0.1940278,-0.1988028,-0.004775
7,0.048823122,0.16032605,"('insensitive', 'sensitive')",0.41930193,0.38092855,1.1454701,1.1643771,0.5378651,0.5685439,0.0306788
8,-0.50824565,-0.59235764,"('unaffectionate', 'affectionate')",0.1810607,0.16789654,0.49694294,0.34475696,0.056586,-0.026568,-0.083154
9,-0.41015562,-0.45052025,"('unaffectionate', 'caring')",0.695165,0.5976479,1.0650524,0.9840056,0.4500206,0.3770444,-0.0729762
10,-0.6565744,-0.53470707,"('unsympathetic', 'sympathetic')",-0.896432,-0.9544536,0.5319476,0.6426018,-0.3403529,-0.2821863,0.0581666
11,-0.4461047,-0.36484778,"('unhelpful', 'helpful')",-0.7694341,-0.76842713,1.3630049,1.4570608,0.0491554,0.1079286,0.0587732
12,-0.26879215,-0.14197919,"('unsupportive', 'supportive')",0.2721977,0.37350115,-1.030625,-1.0336115,-0.3424065,-0.2673632,0.0750433
13,-0.70618683,-0.69985175,"('impolite', 'polite')",-0.806254,-0.8416707,0.1344279,0.20875159,-0.4593377,-0.444257,0.0150807
14,0.38280505,0.44379464,"('antisocial', 'social')",1.2954831,1.3463478,0.68025607,0.71768266,0.7861814,0.8359417,0.0497603
15,0.20552456,0.08224017,"('boring', 'funny')",-0.25783774,-0.2798652,0.17403455,0.18808337,0.0405738,-0.0031806,-0.0437544
16,-0.47283813,-0.45514327,"('unpopular', 'popular')",-0.9152669,-0.79625094,-0.0821206,-0.0053666234,-0.4900752,-0.4189203,0.0711549
17,0.5839465,0.64312273,"('nasty', 'nice')",-0.87181234,-0.7295337,-0.40408596,-0.31892073,-0.2306506,-0.1351106,0.09554
18,-0.44662082,-0.35018894,"('disagreeable', 'welcoming')",0.13040951,0.1930459,-1.0092646,-1.0309341,-0.4418253,-0.3960257,0.0457996
19,-1.4241399,-1.3649136,"('inhospitable', 'hospitable')",-0.82884264,-0.7504994,-0.5858388,-0.5758629,-0.9462738,-0.8970919,0.0491819
20,-0.37618518,-0.24886614,"('rough', 'thoughtful')",-0.47953928,-0.36070853,0.82152045,0.81320035,-0.0114013,0.0678752,0.0792765
21,-0.7405286,-0.6919952,"('immoral', 'moral')",-0.7648333,-0.76955175,-0.06927791,0.037962466,-0.5248799,-0.4745282,0.0503517
22,0.2758558,0.3653486,"('untrustworthy', 'trustworthy')",-0.014452431,0.0023532286,-0.4021368,-0.40229788,-0.0469111,-0.011532,0.0353791
23,-1.1649994,-1.1509888,"('insincere', 'sincere')",-0.38072595,-0.54601014,4.636355,4.5977798,1.0302099,0.9669269,-0.063283
24,-0.1020172,-0.17333631,"('dishonest', 'honest')",-0.5928078,-0.66193986,0.18461457,0.17420691,-0.1700702,-0.2203564,-0.0502862
25,0.64653707,0.5564976,"('egoistic', 'altruistic')",1.4749708,1.42947,1.1542549,1.0742685,1.0919209,1.0200787,-0.0718422
26,0.56522095,0.4968881,"('hardhearted', 'benevolent')",2.2095861,2.195225,2.1542714,2.0553694,1.643026,1.5824941,-0.0605319
27,0.24617067,0.3247442,"('hardhearted', 'softhearted')",0.3337761,0.2512365,0.958629,0.7832545,0.5128586,0.4530784,-0.0597802
28,0.32794476,0.23346001,"('disloyal', 'loyal')",0.36471507,0.25185168,1.197771,1.0977502,0.6301436,0.5276873,-0.1024563
29,0.15730514,0.12303189,"('unfair', 'fair')",0.005121328,0.010969743,-0.43988657,-0.5571686,-0.0924867,-0.1410557,-0.048569
30,0.28940177,0.33273903,"('intolerant', 'tolerant')",0.93396723,0.8934264,0.8742063,0.9073495,0.6991917,0.7111716,0.0119799
31,-0.83347696,-0.81495047,"('evil', 'good')",-0.24101183,-0.22111155,-1.1290687,-1.2087121,-0.7345192,-0.748258,-0.0137388
32,-0.12732092,-0.19356051,"('unkind', 'kind')",0.2512825,0.09493958,0.8971364,0.7997083,0.340366,0.2336958,-0.1066702
33,0.6030825,0.5293552,"('wrong', 'right')",0.7273465,0.74289787,-0.15936632,-0.2598501,0.3903542,0.3374676,-0.0528866
34,-1.1902362,-1.1086836,"('mean', 'honorable')",-0.58959806,-0.5025347,3.9270864,4.08677,0.7157507,0.8251839,0.1094332
35,0.9175636,0.8209738,"('corrupt', 'incorrupt')",-0.62120557,-0.6003324,-0.9418148,-1.0881914,-0.2151522,-0.2891833,-0.0740311
36,-0.34806,-0.46968585,"('hostile', 'amicable')",-0.08088687,-0.2080967,-0.4482442,-0.67780733,-0.292397,-0.4518633,-0.1594663
37,-0.07772441,-0.07353673,"('fake', 'genuine')",-0.12786868,-0.12984027,0.91194683,0.9809667,0.2354512,0.2591966,0.0237454
38,-0.6370378,-0.6312122,"('untruthful', 'truthful')",-0.47446805,-0.515181,-0.21628216,-0.14401297,-0.442596,-0.4301354,0.0124606
39,0.109107114,0.181466,"('exploitative', 'cooperative')",-0.33313617,-0.27858922,0.53676873,0.48526394,0.1042466,0.1293802,0.0251336
40,0.39315403,0.4438327,"('stingy', 'generous')",1.1918277,1.1914779,-0.32253286,-0.40478107,0.4208163,0.4101765,-0.0106398
41,-0.00346742,0.06825885,"('unforgiving', 'forgiving')",0.7284489,0.7082212,0.80467254,0.7393448,0.5098847,0.5052749,-0.0046098
42,0.9708307,1.0820726,"('unreliable', 'reliable')",1.1104198,1.2862762,-1.7728932,-1.6824018,0.1027857,0.228649,0.1258633
43,-0.22174203,-0.15552145,"('irresponsible', 'responsible')",-0.35138768,-0.31244853,0.80775446,0.8477942,0.0782082,0.1266081,0.0483999
44,-0.12978806,-0.12063523,"('prejudiced', 'unprejudiced')",-0.66196734,-0.5345996,-1.7032894,-1.6677061,-0.8316816,-0.7743136,0.057368
45,-0.40474707,-0.27861553,"('incompetent', 'competent')",0.3569702,0.3492128,1.266814,1.2961113,0.4063457,0.4555695,0.0492238
46,-0.28657487,-0.18976581,"('uncompetitive', 'competitive')",0.6102436,0.54396707,1.1032143,1.0773246,0.4756277,0.4771753,0.0015476
47,0.55491585,0.59686226,"('stupid', 'smart')",-0.22448033,-0.16268063,4.6318316,4.805266,1.654089,1.7464825,0.0923935
48,-0.7881151,-0.72510356,"('unintelligent', 'intelligent')",-0.75790495,-0.71628106,0.050753783,0.20119277,-0.4984221,-0.4133973,0.0850248
49,-1.0119342,-0.83010393,"('unable', 'able')",-1.1135964,-0.9359028,-0.39774933,-0.17194277,-0.8410934,-0.6459831,0.1951103
50,0.25833443,0.2870655,"('clumsy', 'skillful')",-0.2981788,-0.18294723,-0.70203394,-0.68540794,-0.2472928,-0.1937632,0.0535296
51,-0.85804003,-0.89620966,"('uneducated', 'educated')",-0.31376287,-0.38523683,-0.13067588,-0.12077005,-0.4341596,-0.4674055,-0.0332459
52,-0.5338093,-0.71416014,"('irrational', 'rational')",-0.67102116,-0.65271103,-0.2921484,-0.4236249,-0.4989929,-0.596832,-0.0978391
53,-1.3834344,-1.3087596,"('uncreative', 'creative')",0.000579074,-0.05159641,0.29257983,0.18853915,-0.3634252,-0.3906056,-0.0271804
54,-0.113857165,-0.22772768,"('incapable', 'capable')",0.3949982,0.3078717,0.34857622,0.3132832,0.2099057,0.1311424,-0.0787633
55,-0.19210848,-0.058536716,"('incompetent', 'clever')",-0.11390813,-0.1184953,0.8343217,0.9467105,0.1761017,0.2565595,0.0804578
56,-0.3879897,-0.29688287,"('impractical', 'practical')",-0.33023912,-0.34293824,0.33713055,0.42603627,-0.1270328,-0.0712616,0.0557712
57,-0.4322452,-0.3755755,"('unimaginative', 'imaginative')",0.5228905,0.42911425,-0.7505636,-0.7631199,-0.2199728,-0.236527,-0.0165542
58,-0.072255984,0.11319199,"('undiscriminating', 'discriminating')",1.0743502,1.1120855,0.61676836,0.5830207,0.5396209,0.602766,0.0631451
59,0.9618151,0.8651928,"('foolish', 'wise')",-0.0043400303,0.123012014,-0.12052193,-0.05814507,0.2789844,0.3100199,0.0310355
60,-0.880301,-0.7093236,"('inefficient', 'efficient')",-0.49023244,-0.47859654,-0.1611946,0.09317782,-0.510576,-0.3649141,0.1456619
61,-0.5719012,-0.5877612,"('illogical', 'logical')",-0.09737559,-0.18395118,0.5714017,0.48971888,-0.032625,-0.0939978,-0.0613728
62,0.34217402,0.48757404,"('incompetent', 'brilliant')",0.47771764,0.56377923,0.7384694,0.9316024,0.5194537,0.6609852,0.1415315
63,-1.2185537,-1.0722446,"('unperceptive', 'insightful')",0.8382599,0.8203775,1.184559,1.2822394,0.2680884,0.3434575,0.0753691
64,-0.23652463,-0.24161108,"('shy', 'confident')",0.33516642,0.4213049,-5.1945314,-5.150324,-1.6986299,-1.6568767,0.0417532
65,-0.34956297,-0.34617195,"('insecure', 'secure')",-0.120925404,-0.16327806,0.6290201,0.76296175,0.0528439,0.0845039,0.03166
66,0.6579888,0.6293818,"('inactive', 'active')",1.0163144,0.98860645,1.003916,0.8798808,0.8927398,0.832623,-0.0601168
67,0.06325134,-0.014334362,"('doubtful', 'determined')",-0.24094702,-0.16711988,-0.40667218,-0.2449146,-0.1947893,-0.1421229,0.0526664
68,-1.414966,-1.3641199,"('dependent', 'independent')",-1.3101451,-1.2884841,-1.204732,-1.0843003,-1.3099476,-1.2456348,0.0643128
69,0.18217392,0.20962916,"('lazy', 'industrious')",0.3936547,0.5386297,-0.6990971,-0.7102987,-0.0410895,0.0126534,0.0537429
70,0.7933292,0.8631429,"('lethargic', 'energetic')",1.2548835,1.2431883,1.5073854,1.5784423,1.1851994,1.2282578,0.0430584
71,0.3868512,0.3787267,"('diffident', 'self-confident')",1.0922086,1.0702232,0.5254544,0.5510785,0.6681714,0.6666761,-0.0014953
72,-0.76653934,-0.8083036,"('unambitious', 'ambitious')",0.030805811,-0.010444898,-0.38740358,-0.33782086,-0.374379,-0.3855231,-0.0111441
73,1.2248069,1.2560939,"('helpless', 'self-reliant')",0.30262044,0.44171804,-2.8745856,-2.9168918,-0.4490528,-0.40636,0.0426928
74,0.24763703,0.4502457,"('undedicated', 'dedicated')",0.09614674,0.18697202,0.33182064,0.26000604,0.2252015,0.2990746,0.0738731
75,0.91282016,0.9021764,"('meek', 'impulsive')",0.7709519,0.84445643,-0.31483892,-0.2785936,0.4563111,0.4893464,0.0330353
76,0.6795832,0.810536,"('anxious', 'daring')",0.17509681,0.27999914,0.09399913,0.24923982,0.3162264,0.4465917,0.1303653
77,-0.82870615,-0.810931,"('unmotivated', 'motivated')",0.28874534,0.25272837,-0.13588838,-0.033944227,-0.2252831,-0.1973823,0.0279008
78,-0.7116304,-0.60129994,"('nonresilient', 'resilient')",0.13690655,0.18390441,0.34957063,0.38737777,-0.0750511,-0.0100059,0.0650452
79,-0.78513056,-0.8029185,"('wavering', 'unwavering')",-0.66396815,-0.6317939,-0.69715124,-0.755542,-0.7154167,-0.7300848,-0.0146681
80,0.71511286,0.7391145,"('dominated', 'dominating')",0.27427292,0.286887,0.11941951,0.22134846,0.3696018,0.4157833,0.0461815
