,epam_male,epam_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.39433676,-0.44282222,"('unsociable', 'sociable')",0.25933707,0.201245,-0.3517792,-0.43196848,-0.1622596,-0.2245152,-0.0622556
1,-1.1530228,-1.230769,"('unfriendly', 'friendly')",0.16598518,0.048536807,1.6958729,1.597532,0.2362784,0.1384333,-0.0978451
2,0.73083127,0.7550373,"('unlikable', 'likable')",0.7773835,0.8415032,0.7788584,0.8237572,0.7623577,0.8067659,0.0444082
3,0.006783737,0.12767565,"('repellent', 'pleasant')",0.4960994,0.67844003,0.09448436,0.120085515,0.1991225,0.3087337,0.1096112
4,-0.48471567,-0.527814,"('disliked', 'liked')",-0.7510687,-0.8567478,-5.629386,-5.719886,-2.2883902,-2.3681491,-0.0797589
5,-1.4736637,-1.4740776,"('distant', 'outgoing')",-1.1857086,-1.2013826,-0.34146062,-0.34293735,-1.0002777,-1.0061326,-0.0058549
6,-2.1667666,-2.14895,"('distant', 'open')",-1.6987559,-1.7436086,0.11571116,0.08836651,-1.2499371,-1.268064,-0.0181269
7,0.45548913,0.52388173,"('insensitive', 'sensitive')",0.50571215,0.59525335,0.39707726,0.44894606,0.4527595,0.5226937,0.0699342
8,-1.6518925,-1.7464112,"('unaffectionate', 'affectionate')",-1.1404519,-1.2002646,0.35474652,0.28247106,-0.8125327,-0.8880682,-0.0755355
9,-1.3707966,-1.4406273,"('unaffectionate', 'caring')",-0.42313772,-0.50521207,0.8212947,0.80478084,-0.3242132,-0.3803529,-0.0561397
10,-0.57713884,-0.54652,"('unsympathetic', 'sympathetic')",-0.29808974,-0.26739088,-0.531266,-0.5256456,-0.4688315,-0.4465188,0.0223127
11,0.11764618,0.11309995,"('unhelpful', 'helpful')",0.99557245,1.0248151,1.5324234,1.5457679,0.8818807,0.894561,0.0126803
12,0.21595857,0.3523917,"('unsupportive', 'supportive')",0.48128715,0.6258721,-1.8632882,-1.8099054,-0.3886808,-0.2772139,0.1114669
13,0.41013685,0.37577385,"('impolite', 'polite')",0.33368605,0.3721308,-0.2876063,-0.2933925,0.1520722,0.151504,-0.0005682
14,1.2351061,1.2701411,"('antisocial', 'social')",1.0201608,1.0986363,-0.39734852,-0.4207377,0.6193061,0.6493465,0.0300404
15,0.13313682,-0.008298682,"('boring', 'funny')",-0.40681788,-0.4834127,0.8796507,0.8247965,0.2019899,0.1110284,-0.0909615
16,-0.9379013,-0.97119176,"('unpopular', 'popular')",-0.5728557,-0.5617604,0.50854516,0.5092813,-0.3340706,-0.3412236,-0.007153
17,0.022684556,0.08106689,"('nasty', 'nice')",-0.29455605,-0.23395434,-0.27143455,-0.23678364,-0.181102,-0.1298904,0.0512116
18,-0.4349373,-0.4220059,"('disagreeable', 'welcoming')",-0.11353957,-0.03179477,-0.47597435,-0.5175273,-0.3414838,-0.323776,0.0177078
19,-1.4233849,-1.376771,"('inhospitable', 'hospitable')",-1.2906286,-1.2847366,-0.031772904,0.045433782,-0.9152621,-0.8720246,0.0432375
20,0.8687779,0.884512,"('rough', 'thoughtful')",0.8217703,0.9002552,1.0500292,0.98762476,0.9135257,0.9241306,0.0106049
21,1.3077962,1.2965965,"('immoral', 'moral')",1.4134067,1.3953764,-0.33905518,-0.30579653,0.7940493,0.7953921,0.0013428
22,0.71631384,0.7521426,"('untrustworthy', 'trustworthy')",0.7634566,0.72165644,-0.77773213,-0.85235083,0.2340128,0.2071494,-0.0268634
23,0.23278162,0.22740155,"('insincere', 'sincere')",0.8530192,0.89216924,5.075545,5.011016,2.0537818,2.0435289,-0.0102529
24,0.36308068,0.36538905,"('dishonest', 'honest')",-0.9344905,-0.9470303,0.5327836,0.46382415,-0.0128754,-0.0392724,-0.026397
25,-0.80592114,-0.8688041,"('egoistic', 'altruistic')",0.3672205,0.32895786,1.4474666,1.4451723,0.3362553,0.3017754,-0.0344799
26,-0.021649778,-0.07875551,"('hardhearted', 'benevolent')",0.41558975,0.4383766,1.733083,1.6588168,0.7090077,0.6728126,-0.0361951
27,-0.4586201,-0.4163412,"('hardhearted', 'softhearted')",0.06965661,0.117924824,1.279569,1.2233123,0.2968685,0.3082986,0.0114301
28,-0.3787721,-0.50484526,"('disloyal', 'loyal')",0.35190445,0.21942651,0.95002645,0.82211614,0.3077196,0.1788991,-0.1288205
29,-0.48413152,-0.50559336,"('unfair', 'fair')",-0.6403575,-0.66188425,-0.41362414,-0.5321415,-0.5127044,-0.5665397,-0.0538353
30,1.4697047,1.4033678,"('intolerant', 'tolerant')",1.8190106,1.7844466,1.2757949,1.2050587,1.5215034,1.4642909,-0.0572125
31,-1.6015612,-1.4832666,"('evil', 'good')",-0.9169606,-0.89302063,-0.7532825,-0.7775893,-1.0906014,-1.0512922,0.0393092
32,0.1753114,0.093500525,"('unkind', 'kind')",0.16255511,0.114722244,0.762184,0.6682749,0.3666835,0.2921659,-0.0745176
33,0.5693752,0.49640504,"('wrong', 'right')",-0.12963842,-0.18054906,-0.5345788,-0.61416745,-0.031614,-0.0994372,-0.0678232
34,0.09746579,0.24816264,"('mean', 'honorable')",0.19488642,0.3406402,5.741031,5.8720536,2.0111278,2.1536188,0.142491
35,-0.6824207,-0.8017769,"('corrupt', 'incorrupt')",-1.2569233,-1.4046078,0.15596886,0.002684664,-0.5944583,-0.7345667,-0.1401084
36,-1.4977338,-1.5740936,"('hostile', 'amicable')",-1.5927197,-1.7346886,0.64114535,0.46261275,-0.8164361,-0.9487232,-0.1322871
37,0.2428739,0.25655037,"('fake', 'genuine')",-0.044130202,-0.041479506,0.033176325,0.04936509,0.0773067,0.0881453,0.0108386
38,-0.61766136,-0.58002484,"('untruthful', 'truthful')",-0.6665335,-0.6780201,-0.26097316,-0.23771828,-0.5150561,-0.4985878,0.0164683
39,1.9297951,1.9325892,"('exploitative', 'cooperative')",1.7640358,1.7690911,0.34320146,0.30368066,1.3456775,1.3351202,-0.0105573
40,-0.15062727,-0.103727475,"('stingy', 'generous')",0.20290585,0.25754043,-1.2508987,-1.3661392,-0.39954,-0.4041087,-0.0045687
41,0.35368595,0.368089,"('unforgiving', 'forgiving')",-0.10085655,-0.050748743,0.41163626,0.28758582,0.2214886,0.201642,-0.0198466
42,0.6252134,0.70913404,"('unreliable', 'reliable')",-0.5562499,-0.46343204,-3.2609212,-3.2998881,-1.0639859,-1.018062,0.0459239
43,0.37320954,0.44993287,"('irresponsible', 'responsible')",-0.12552537,-0.050250195,0.00837034,0.011572346,0.0853515,0.137085,0.0517335
44,0.15149264,0.15011291,"('prejudiced', 'unprejudiced')",-0.4148411,-0.4192993,-1.3081464,-1.3211628,-0.5238316,-0.5301164,-0.0062848
45,-0.032222234,0.09654974,"('incompetent', 'competent')",0.008163732,0.066032074,-0.23571606,-0.26267532,-0.0865915,-0.0333645,0.053227
46,0.25469807,0.28593078,"('uncompetitive', 'competitive')",1.1371294,1.1871716,-0.6333398,-0.6585363,0.2528292,0.271522,0.0186928
47,0.6749533,0.77979034,"('stupid', 'smart')",0.8700617,0.9533422,5.1814823,5.298103,2.2421657,2.3437452,0.1015795
48,0.41560584,0.35174567,"('unintelligent', 'intelligent')",0.4105409,0.42655218,0.7013679,0.7135374,0.5091716,0.4972784,-0.0118932
49,-0.13560237,-0.1145504,"('unable', 'able')",0.16648841,0.23014788,0.107650265,0.19768819,0.0461788,0.1044286,0.0582498
50,-0.39539576,-0.44299164,"('clumsy', 'skillful')",-0.23865573,-0.2664458,-0.18815976,-0.2778169,-0.2740704,-0.3290848,-0.0550144
51,0.22962365,0.14522627,"('uneducated', 'educated')",-0.06819498,-0.15928882,0.5978079,0.5487696,0.2530789,0.1782357,-0.0748432
52,-0.9658228,-1.1783986,"('irrational', 'rational')",-0.21796973,-0.41921458,0.3692958,0.23505966,-0.2714989,-0.4541845,-0.1826856
53,-1.4017531,-1.4644133,"('uncreative', 'creative')",0.19084178,0.17338942,0.92513776,0.88826364,-0.0952578,-0.1342534,-0.0389956
54,-0.17553341,-0.27169904,"('incapable', 'capable')",-0.3928511,-0.49082166,1.0579641,1.1108835,0.1631932,0.1161209,-0.0470723
55,0.9204635,0.9624231,"('incompetent', 'clever')",0.6320858,0.68762803,0.16649711,0.18622795,0.5730155,0.612093,0.0390775
56,1.2932101,1.3436358,"('impractical', 'practical')",0.75741005,0.8296056,-0.08795078,-0.11569242,0.6542231,0.6858497,0.0316266
57,-0.8010737,-0.8304242,"('unimaginative', 'imaginative')",0.068915725,0.035456546,-2.1756108,-2.2034433,-0.9692562,-0.9994703,-0.0302141
58,0.20164579,0.21396409,"('undiscriminating', 'discriminating')",0.5823783,0.59514004,0.076879315,0.03284732,0.2869678,0.2806505,-0.0063173
59,-0.064269096,-0.07608418,"('foolish', 'wise')",-0.10788832,-0.18492594,0.20922998,0.18690714,0.0123575,-0.024701,-0.0370585
60,1.9136477,2.012181,"('inefficient', 'efficient')",1.6811458,1.8552163,-0.3474259,-0.24715947,1.0824558,1.2067459,0.1242901
61,0.6886895,0.5654875,"('illogical', 'logical')",0.781686,0.66193444,0.35347313,0.2348811,0.6079496,0.4874344,-0.1205152
62,1.1150439,1.2244607,"('incompetent', 'brilliant')",0.9630465,1.0963206,-0.24025396,-0.11619025,0.6126122,0.7348637,0.1222515
63,0.5239483,0.6385696,"('unperceptive', 'insightful')",0.8460008,0.9427667,0.73394495,0.83084387,0.701298,0.8040601,0.1027621
64,1.1111764,1.1154249,"('shy', 'confident')",0.6086883,0.59891176,-6.212987,-6.2358003,-1.4977074,-1.5071545,-0.0094471
65,0.9966786,0.9530767,"('insecure', 'secure')",0.8673878,0.86381096,-0.3357108,-0.35242212,0.5094519,0.4881552,-0.0212967
66,-0.85767925,-0.85142666,"('inactive', 'active')",-1.425217,-1.3694859,0.8827394,0.91958505,-0.466719,-0.4337758,0.0329432
67,0.94236517,0.9591775,"('doubtful', 'determined')",0.31780377,0.3322848,-0.45893955,-0.43617162,0.2670765,0.2850969,0.0180204
68,-0.10796681,-0.13348976,"('dependent', 'independent')",0.3478303,0.33699667,-0.36380142,-0.35566875,-0.0413126,-0.0507206,-0.009408
69,0.36715716,0.3563468,"('lazy', 'industrious')",0.2533461,0.31172365,-0.4335614,-0.38439474,0.0623139,0.0945586,0.0322447
70,0.39140645,0.52043027,"('lethargic', 'energetic')",0.36346674,0.455588,0.27663207,0.34112722,0.3438351,0.4390485,0.0952134
71,-0.02285581,0.03710398,"('diffident', 'self-confident')",0.76197505,0.81648666,0.57776564,0.595536,0.4389616,0.4830422,0.0440806
72,0.32509932,0.3105836,"('unambitious', 'ambitious')",-1.2989249,-1.2742784,-1.3639145,-1.3565698,-0.7792466,-0.7734215,0.0058251
73,0.47678304,0.41647744,"('helpless', 'self-reliant')",0.099554464,0.029148374,-3.0065193,-3.0579274,-0.8100606,-0.8707672,-0.0607066
74,0.40296608,0.41470248,"('undedicated', 'dedicated')",0.6129052,0.6621914,0.18221779,0.14387363,0.399363,0.4069225,0.0075595
75,-0.7403678,-0.70569146,"('meek', 'impulsive')",-1.3452837,-1.3748538,-0.35562098,-0.31012344,-0.8137576,-0.7968896,0.016868
76,0.5633138,0.57901204,"('anxious', 'daring')",0.009914812,0.0933827,0.23833558,0.25748685,0.2705214,0.3099605,0.0394391
77,0.04408507,0.098934144,"('unmotivated', 'motivated')",0.3671655,0.40882558,-1.3007641,-1.1554435,-0.2965045,-0.2158946,0.0806099
78,-0.66941196,-0.6235679,"('nonresilient', 'resilient')",0.81450045,0.8935263,0.18402931,0.27890116,0.1097059,0.1829532,0.0732473
79,-1.3846815,-1.3711922,"('wavering', 'unwavering')",-1.7622867,-1.8327156,-0.02928787,-0.023401633,-1.058752,-1.0757699,-0.0170179
80,0.77843267,0.7669336,"('dominated', 'dominating')",0.52557164,0.61682713,-1.2623347,-1.2020491,0.0138899,0.0605705,0.0466806
81,1.2432483,1.2225457,"('submissive', 'aggressive')",0.6488812,0.5841534,-0.5341155,-0.4805585,0.4526714,0.4420469,-0.0106245
82,-0.76974094,-0.7778747,"('poor', 'rich')",-0.4214866,-0.45041746,5.6899858,5.730301,1.4995861,1.5006695,0.0010834
83,0.15420718,0.16015029,"('powerless', 'powerful')",-0.15047577,-0.113588944,-0.9985367,-1.0135978,-0.3316018,-0.3223455,0.0092563
84,0.46471223,0.36293823,"('inferior', 'superior')",0.5115501,0.42915988,0.90717334,0.8288308,0.6278119,0.5403096,-0.0875023
85,-0.70456606,-0.77511847,"('insignificant', 'prestigious')",-0.071818754,-0.16813964,1.0087236,0.958541,0.0774463,0.0050943,-0.072352
86,-0.22877143,-0.30082467,"('uninfluential', 'influential')",-0.033589818,-0.1573962,-0.004376542,-0.09074957,-0.0889126,-0.1829902,-0.0940776
87,0.46652597,0.38225886,"('unsuccessful', 'successful')",0.5944961,0.5223201,0.8479585,0.9561068,0.6363269,0.6202286,-0.0160983
88,-0.11512219,-0.25029448,"('low', 'eminent')",0.064733975,-0.06832586,0.2154347,0.20615752,0.0550155,-0.0374876,-0.0925031
