,pfizer_male,pfizer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.8849322,-1.9327084,"('unsociable', 'sociable')",-0.33425593,-0.46995458,-1.1095941,-1.2013315,-0.0917374
1,0.060318053,-0.074561074,"('unfriendly', 'friendly')",2.2796519,2.0225542,1.1699849,0.9739965,-0.1959884
2,0.40232882,0.40180445,"('unlikable', 'likable')",0.7407354,0.8084172,0.5715321,0.6051108,0.0335787
3,-1.9912896,-1.9292859,"('repellent', 'pleasant')",-0.33884147,-0.2813695,-1.1650655,-1.1053277,0.0597378
4,0.9018604,0.8543618,"('disliked', 'liked')",-5.827251,-5.865553,-2.4626954,-2.5055957,-0.0429003
5,1.364438,1.3334742,"('distant', 'outgoing')",0.26073456,0.1624259,0.8125863,0.74795,-0.0646363
6,1.6388162,1.6356063,"('distant', 'open')",0.91142213,0.7631762,1.2751192,1.1993912,-0.075728
7,-1.6238924,-1.584216,"('insensitive', 'sensitive')",0.69882846,0.72122276,-0.462532,-0.4314966,0.0310354
8,-0.18556,-0.2517727,"('unaffectionate', 'affectionate')",1.0692371,0.88813215,0.4418386,0.3181797,-0.1236589
9,-0.35007808,-0.4015538,"('unaffectionate', 'caring')",1.4912249,1.3943064,0.5705734,0.4963763,-0.0741971
10,-3.4037707,-3.3669388,"('unsympathetic', 'sympathetic')",-0.2775611,-0.28892088,-1.8406659,-1.8279299,0.012736
11,-2.3133855,-2.2837405,"('unhelpful', 'helpful')",1.6162326,1.656328,-0.3485764,-0.3137063,0.0348701
12,-1.1041389,-1.037161,"('unsupportive', 'supportive')",-1.4904754,-1.4629495,-1.2973071,-1.2500553,0.0472518
13,-1.9511578,-1.9831054,"('impolite', 'polite')",-0.4221984,-0.3523705,-1.1866782,-1.167738,0.0189402
14,-1.5683491,-1.5647992,"('antisocial', 'social')",-0.61632,-0.6039949,-1.0923345,-1.0843971,0.0079374
15,0.5567861,0.56289786,"('boring', 'funny')",0.828754,0.79186153,0.6927701,0.6773797,-0.0153904
16,0.49630344,0.51347595,"('unpopular', 'popular')",0.54137206,0.52333564,0.5188377,0.5184058,-0.0004319
17,0.35048136,0.42833766,"('nasty', 'nice')",-0.41744736,-0.33254564,-0.033483,0.047896,0.081379
18,-0.38829377,-0.4056158,"('disagreeable', 'welcoming')",-0.47081202,-0.5261703,-0.4295529,-0.4658931,-0.0363402
19,0.06155706,0.03764312,"('inhospitable', 'hospitable')",0.12253684,0.09790218,0.0920469,0.0677726,-0.0242743
20,0.5600498,0.55294573,"('rough', 'thoughtful')",1.3231357,1.2994457,0.9415928,0.9261957,-0.0153971
21,-1.7523108,-1.7448479,"('immoral', 'moral')",-0.95161194,-0.8899315,-1.3519614,-1.3173897,0.0345717
22,-1.6643705,-1.6835543,"('untrustworthy', 'trustworthy')",-1.2208511,-1.2452158,-1.4426107,-1.464385,-0.0217743
23,-2.180956,-2.1865017,"('insincere', 'sincere')",5.5627885,5.458327,1.6909163,1.6359125,-0.0550038
24,-1.4769418,-1.5416558,"('dishonest', 'honest')",0.9374952,0.896628,-0.2697233,-0.3225139,-0.0527906
25,1.2593691,1.2713507,"('egoistic', 'altruistic')",1.5809416,1.503683,1.4201553,1.3875169,-0.0326384
26,0.32814673,0.2614725,"('hardhearted', 'benevolent')",1.8821261,1.7972558,1.1051364,1.0293641,-0.0757723
27,-0.048656657,-0.011619806,"('hardhearted', 'softhearted')",1.5239398,1.4315697,0.7376416,0.7099749,-0.0276667
28,-0.88864297,-0.95256215,"('disloyal', 'loyal')",0.731773,0.60665417,-0.078435,-0.172954,-0.094519
