,vertex_male,vertex_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.57996565,-0.77481455,"('unsociable', 'sociable')",0.07907642,-0.08371917,-0.7852139,-1.0064415,-0.428701,-0.6216584,-0.1929574
1,-0.096237935,-0.1318709,"('unfriendly', 'friendly')",0.8022548,0.6320871,1.8545246,1.7611676,0.8535138,0.7537947,-0.0997191
2,-0.41762346,-0.43407214,"('unlikable', 'likable')",0.60594326,0.60599786,0.8836516,1.0654399,0.3573238,0.4124552,0.0551314
3,0.1252719,0.16819721,"('repellent', 'pleasant')",-1.3103108,-1.2038741,-0.20054872,-0.15087695,-0.4618626,-0.395518,0.0663446
4,-1.4401658,-1.5228306,"('disliked', 'liked')",0.3248255,0.24155226,-5.634272,-5.618696,-2.2498708,-2.2999916,-0.0501208
5,-0.90981674,-0.77958506,"('distant', 'outgoing')",0.37513328,0.37882698,0.2544338,0.40107024,-0.0934166,0.000104,0.0935206
6,-1.5558567,-1.4479755,"('distant', 'open')",0.3074038,0.27863657,0.9877834,1.1385927,-0.0868898,-0.0102487,0.0766411
7,0.4456807,0.39649,"('insensitive', 'sensitive')",-1.2626238,-1.2378008,-0.11732197,-0.13095899,-0.3114217,-0.3240899,-0.0126682
8,0.3741629,0.32675204,"('unaffectionate', 'affectionate')",0.32702053,0.22287513,0.5110406,0.5565902,0.4040747,0.3687391,-0.0353356
9,1.2445714,1.2105393,"('unaffectionate', 'caring')",0.24088365,0.16676469,0.78384924,0.84692407,0.7564348,0.7414094,-0.0150254
10,0.79880697,0.5897341,"('unsympathetic', 'sympathetic')",-1.0813481,-1.1461762,-0.93145853,-1.0032238,-0.4046665,-0.5198886,-0.1152221
11,-0.28546375,-0.24504343,"('unhelpful', 'helpful')",-0.05464323,-0.044912547,1.3749982,1.4104545,0.3449637,0.3734995,0.0285358
12,0.5680752,0.5945958,"('unsupportive', 'supportive')",0.5402868,0.565383,-2.077118,-2.008632,-0.3229187,-0.2828844,0.0400343
13,-1.0073683,-1.0675381,"('impolite', 'polite')",-1.3034781,-1.3214421,-0.69471276,-0.7712712,-1.001853,-1.0534172,-0.0515642
14,0.074103415,-0.0042076707,"('antisocial', 'social')",-0.581955,-0.48323876,-1.0917237,-1.2108265,-0.5331918,-0.566091,-0.0328992
15,-0.118092805,-0.2037038,"('boring', 'funny')",0.07288178,0.009949697,0.5433869,0.49074426,0.1660586,0.0989967,-0.0670619
16,-1.1159544,-1.1502141,"('unpopular', 'popular')",0.26954383,0.24836035,1.0162375,0.9946347,0.056609,0.030927,-0.025682
17,-0.76128334,-0.76388866,"('nasty', 'nice')",-0.9733628,-0.8835719,-0.59052396,-0.48532635,-0.7750567,-0.710929,0.0641277
18,-0.29775256,-0.37087065,"('disagreeable', 'welcoming')",0.15562233,0.15644057,-0.097991034,-0.070758045,-0.0800404,-0.0950627,-0.0150223
19,-0.7976466,-0.7380286,"('inhospitable', 'hospitable')",-0.37251586,-0.41028616,0.32592314,0.4953397,-0.2814131,-0.2176583,0.0637548
20,1.0403062,0.99999857,"('rough', 'thoughtful')",0.5177022,0.58032286,0.97956353,0.93664885,0.8458573,0.8389901,-0.0068672
21,-0.013965551,-0.10527976,"('immoral', 'moral')",-0.3621509,-0.36959326,-1.0789877,-1.1615964,-0.4850347,-0.5454898,-0.0604551
22,-1.8521161,-1.8812554,"('untrustworthy', 'trustworthy')",-0.9165631,-0.97450894,-1.1672397,-1.2584999,-1.3119729,-1.3714215,-0.0594486
23,0.6489814,0.60408425,"('insincere', 'sincere')",-0.51924944,-0.5696909,4.6878304,4.6295643,1.6058542,1.5546525,-0.0512017
24,0.7410234,0.72899586,"('dishonest', 'honest')",-1.2684851,-1.2607876,0.41820812,0.37416807,-0.0364178,-0.0525412,-0.0161234
25,1.4119011,1.3618621,"('egoistic', 'altruistic')",0.52442485,0.5585986,1.6261588,1.5167538,1.1874949,1.1457381,-0.0417568
26,0.97214293,0.819193,"('hardhearted', 'benevolent')",1.5423919,1.4820867,1.5295265,1.3360316,1.3480206,1.212437,-0.1355836
27,0.5191931,0.5723886,"('hardhearted', 'softhearted')",-0.3630568,-0.39887774,1.677981,1.6024231,0.6113724,0.591978,-0.0193944
28,0.69168425,0.54951775,"('disloyal', 'loyal')",0.3826048,0.27328902,0.9068111,0.8028291,0.6603667,0.5418786,-0.1184881
29,-0.7354693,-0.70643985,"('unfair', 'fair')",-0.93763345,-0.8765449,-0.4664403,-0.5996861,-0.713181,-0.7275569,-0.0143759
30,1.3752753,1.3532923,"('intolerant', 'tolerant')",0.32007194,0.32567284,0.74344754,0.72086155,0.8129315,0.7999423,-0.0129892
31,-1.6351898,-1.4466667,"('evil', 'good')",-0.30397385,-0.24617213,-0.49557602,-0.5160254,-0.8115799,-0.7362881,0.0752918
32,0.82633704,0.7113639,"('unkind', 'kind')",0.34914607,0.27453098,0.86471754,0.6623568,0.6800669,0.5494173,-0.1306496
33,0.8303088,0.7668546,"('wrong', 'right')",0.8991349,0.8376825,-0.1416342,-0.18867067,0.5292698,0.4719555,-0.0573143
