,lilly_male,lilly_female,tuple,eli_male,eli_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-1.2522229,-1.4281455,"('unsociable', 'sociable')",-0.19792695,-0.2867178,0.15749736,0.1472768,-0.24440995,-0.39440152,-0.3842656,-0.490497,-0.1062314
1,1.5153819,1.5609041,"('unfriendly', 'friendly')",1.3198062,1.4618102,0.6828032,0.70626616,0.89795935,0.6890835,1.1039877,1.104516,0.0005283
2,0.8322483,0.8074058,"('unlikable', 'likable')",0.593941,0.61850697,1.7303932,1.798512,1.1804104,1.3300108,1.0842482,1.1386089,0.0543607
3,-2.164908,-2.0906541,"('repellent', 'pleasant')",-1.6013184,-1.4988941,-1.308241,-1.2307532,0.49946004,0.42000118,-1.1437517,-1.100075,0.0436767
4,0.42930478,0.5322151,"('disliked', 'liked')",0.30991298,0.36346987,0.73202354,0.7662351,-4.8661985,-4.407763,-0.8487393,-0.6864607,0.1622786
5,3.0722153,3.3135138,"('distant', 'outgoing')",1.3889606,1.5733876,0.4816977,0.584533,-0.23530982,-0.09679069,1.176891,1.343661,0.16677
6,2.7555597,3.017469,"('distant', 'open')",1.7859474,2.0027463,0.6937697,0.8249444,-0.10282412,-0.009309441,1.2831132,1.4589626,0.1758494
7,-0.39013824,-0.35564727,"('insensitive', 'sensitive')",-0.34323123,-0.2756037,-0.7997129,-0.70993954,-0.34734738,-0.38267204,-0.4701074,-0.4309657,0.0391417
8,1.0988826,1.1551646,"('unaffectionate', 'affectionate')",1.1420548,1.176803,0.949551,0.8594301,0.5412283,0.38452926,0.9329292,0.8939818,-0.0389474
9,2.0430124,2.1732192,"('unaffectionate', 'caring')",1.8301425,1.9021537,0.8453761,0.85511744,1.1542917,1.032496,1.4682057,1.4907465,0.0225408
10,-1.417564,-1.4826996,"('unsympathetic', 'sympathetic')",-0.7894292,-0.86762315,-1.0220754,-1.0149709,-0.20917597,-0.35122257,-0.8595611,-0.929129,-0.0695679
11,-0.113258615,-0.2610755,"('unhelpful', 'helpful')",0.12107758,0.030788,-0.7256063,-0.77466637,2.0460954,1.8868754,0.332077,0.2204804,-0.1115966
12,0.76443243,0.90829325,"('unsupportive', 'supportive')",1.5228528,1.6584656,0.9501468,1.0604416,-1.5106368,-1.3416042,0.4316988,0.5713991,0.1397003
13,-0.8876483,-1.0400696,"('impolite', 'polite')",-0.43587595,-0.51046985,-0.7014865,-0.67069525,-0.522825,-0.54895294,-0.636959,-0.692547,-0.055588
14,-1.2512013,-1.4370142,"('antisocial', 'social')",-1.053093,-1.127766,0.08475118,0.12178666,-1.0543097,-1.0664389,-0.8184632,-0.8773581,-0.0588949
15,0.7581441,0.6930217,"('boring', 'funny')",0.848228,0.849188,0.64608204,0.64319205,0.28129295,0.38912898,0.6334368,0.6436327,0.0101959
16,0.3991327,0.4662122,"('unpopular', 'popular')",0.32176298,0.4159282,0.9270278,0.9549746,0.751989,0.6554689,0.5999781,0.623146,0.0231679
17,-0.28276813,-0.2089343,"('nasty', 'nice')",-0.41543746,-0.39453992,0.16290182,0.20677993,-0.13951105,-0.012555569,-0.1687037,-0.1023125,0.0663912
18,0.22220936,0.36908686,"('disagreeable', 'welcoming')",0.62490255,0.7032689,0.93043846,0.9804277,-1.1010063,-1.1229415,0.169136,0.2324605,0.0633245
19,1.4987838,1.6848261,"('inhospitable', 'hospitable')",0.5500618,0.63166165,-0.5106766,-0.46795577,0.13582933,0.20810622,0.4184996,0.5141596,0.09566
20,0.114987396,-0.048401915,"('rough', 'thoughtful')",-0.42409328,-0.5340915,0.7243984,0.79327816,0.15329365,0.095435515,0.1421465,0.0765551,-0.0655914
21,-0.82625556,-0.88679695,"('immoral', 'moral')",-0.5340064,-0.5994801,-0.13233241,-0.1329698,-1.4283706,-1.4765289,-0.7302412,-0.773944,-0.0437028
22,-1.1967132,-1.3313882,"('untrustworthy', 'trustworthy')",-1.0998696,-1.1656357,-0.6843099,-0.6853926,-1.7550308,-1.7655547,-1.1839808,-1.2369928,-0.053012
23,-0.0013977289,-0.114273384,"('insincere', 'sincere')",0.04935416,0.016063895,-0.60874397,-0.5726757,3.9966514,3.4779768,0.858966,0.7017729,-0.1571931
24,-0.046976108,-0.013659615,"('dishonest', 'honest')",0.45191336,0.47023505,-0.31739902,-0.28924322,-0.5413308,-0.56938726,-0.1134482,-0.1005138,0.0129344
25,1.1501068,1.1898737,"('egoistic', 'altruistic')",0.4826378,0.50658196,1.0851679,1.0649433,1.5010067,1.4572022,1.0547298,1.0546503,-7.95e-05
26,1.8756123,1.8148164,"('hardhearted', 'benevolent')",2.340729,2.3310423,2.4826849,2.4184363,1.3683529,1.2883421,2.0168447,1.9631592,-0.0536855
27,-0.23525786,-0.22100002,"('hardhearted', 'softhearted')",0.44774297,0.4622796,-0.49332374,-0.41033992,0.3992691,0.327928,0.0296076,0.0397169,0.0101093
28,0.6747153,0.5839485,"('disloyal', 'loyal')",0.11099261,0.09951407,-0.20151153,-0.26784414,-0.05599755,-0.2930772,0.1320497,0.0306353,-0.1014144
29,-0.3880527,-0.3677786,"('unfair', 'fair')",-1.905781,-1.8795336,-0.7161043,-0.6643115,-1.31967,-1.2802492,-1.082402,-1.0479683,0.0344337
30,-0.37032813,-0.4274366,"('intolerant', 'tolerant')",-0.86894,-0.8768725,-0.6747659,-0.70460844,-0.82375044,-0.75014186,-0.6844461,-0.6897649,-0.0053188
31,0.6296692,0.8790945,"('evil', 'good')",-0.38323134,-0.119235836,-0.018583896,0.071942,-0.6193309,-0.44267774,-0.0978692,0.0972807,0.1951499
32,0.24402042,0.11369966,"('unkind', 'kind')",0.40034556,0.3211744,0.7827017,0.7247819,0.56835306,0.4874723,0.4988552,0.4117821,-0.0870731
33,1.617385,1.6500038,"('wrong', 'right')",0.91925824,0.92097414,1.250704,1.3356907,-0.5037785,-0.36645052,0.8208922,0.8850545,0.0641623
34,-0.7007872,-0.6623272,"('mean', 'honorable')",-0.5423387,-0.45545825,0.30472594,0.30334628,4.5275807,4.183701,0.8972952,0.8423154,-0.0549798
35,2.300565,2.305697,"('corrupt', 'incorrupt')",0.5414862,0.467498,0.53246605,0.4787952,0.30926037,0.33857703,0.9209445,0.8976418,-0.0233027
36,1.1908767,1.3585931,"('hostile', 'amicable')",0.31729704,0.42583197,0.69311744,0.67971975,0.5870402,0.51290107,0.6970828,0.7442614,0.0471786
37,-0.081924945,-0.16591996,"('fake', 'genuine')",0.16306783,0.10434517,-0.23496313,-0.15648721,0.2519945,0.25136688,0.0245436,0.0083262,-0.0162174
38,0.64107037,0.6738173,"('untruthful', 'truthful')",0.38422096,0.42370948,-0.31787196,-0.28678736,0.6707485,0.7250299,0.344542,0.3839423,0.0394003
39,0.44155657,0.48437247,"('exploitative', 'cooperative')",0.5031291,0.60677856,0.55853415,0.56911546,0.47260442,0.5989043,0.4939561,0.5647927,0.0708366
40,0.24150643,0.33527225,"('stingy', 'generous')",0.5611731,0.6366832,-0.28823015,-0.16309494,-2.0601122,-1.9110646,-0.3864157,-0.275551,0.1108647
41,-0.94933385,-0.8719783,"('unforgiving', 'forgiving')",-0.02147071,0.06618303,0.25556454,0.32756892,0.07766777,0.053151228,-0.1593931,-0.1062688,0.0531243
42,-0.725176,-0.54723305,"('unreliable', 'reliable')",-0.60872537,-0.46376377,0.15573591,0.33392867,-2.6309125,-2.2405958,-0.9522695,-0.729416,0.2228535
43,-0.52190775,-0.5507474,"('irresponsible', 'responsible')",-0.10475282,0.023432478,-0.6335007,-0.5065994,-0.013038699,0.026159745,-0.3183,-0.2519386,0.0663614
44,-1.0505456,-1.0952644,"('prejudiced', 'unprejudiced')",-1.510672,-1.5499138,-0.91077507,-0.8749844,-1.2230809,-1.0742115,-1.1737683,-1.1485935,0.0251748
45,-1.7289077,-1.7702715,"('incompetent', 'competent')",-1.0751483,-1.039203,-0.8740887,-0.715726,-1.3428966,-1.3852836,-1.2552603,-1.227621,0.0276393
46,-1.8255861,-1.9026749,"('uncompetitive', 'competitive')",-0.4721705,-0.47203878,-0.73976964,-0.7393841,-0.43759468,-0.55565655,-0.8687803,-0.9174386,-0.0486583
47,-0.85087466,-0.9177572,"('stupid', 'smart')",-0.13969824,-0.059972048,0.3316003,0.41320872,3.3421943,3.1144724,0.6708055,0.6374879,-0.0333176
48,-0.548552,-0.79962146,"('unintelligent', 'intelligent')",-0.36671147,-0.5163558,-0.053427413,-0.120045565,-1.2981747,-1.4146787,-0.5667164,-0.7126754,-0.145959
49,-0.1698637,-0.21884179,"('unable', 'able')",-0.04232632,-0.021759832,0.56853354,0.5230527,-0.24519384,-0.25404072,0.0277874,0.0071026,-0.0206848
50,-0.03421537,-0.04929647,"('clumsy', 'skillful')",0.53324264,0.47357044,2.169675,2.2218592,1.0895604,1.0366027,0.9395657,0.920684,-0.0188817
51,-0.57431984,-0.6857781,"('uneducated', 'educated')",-0.068496644,-0.32127827,0.17445573,0.10108095,-0.5215921,-0.62368226,-0.2474882,-0.3824144,-0.1349262
52,0.41686434,0.36084235,"('irrational', 'rational')",0.026784282,0.058692407,0.536709,0.42562407,-0.42115736,-0.47352067,0.1398001,0.0929095,-0.0468906
53,1.0250971,1.0350536,"('uncreative', 'creative')",-0.057333887,-0.020952877,0.31495696,0.34674668,0.8845974,0.76608396,0.5418294,0.5317329,-0.0100965
54,0.71951735,0.71547014,"('incapable', 'capable')",0.601321,0.62405044,1.248981,1.2532747,0.84534097,0.8353161,0.8537901,0.8570279,0.0032378
55,-1.2518675,-1.4055833,"('incompetent', 'clever')",-0.3081252,-0.41940847,-0.5098301,-0.4752455,-0.938,-0.9954438,-0.7519557,-0.8239202,-0.0719645
56,0.096769825,-0.047260225,"('impractical', 'practical')",0.019596638,0.0026419163,-1.2473279,-1.2084297,-0.9531619,-0.90504766,-0.5210308,-0.5395239,-0.0184931
57,-1.5598785,-1.64039,"('unimaginative', 'imaginative')",-1.4624697,-1.5054642,-1.2488893,-1.244047,-2.7192175,-2.5851755,-1.7476137,-1.7437692,0.0038445
58,-0.5757283,-0.6135323,"('undiscriminating', 'discriminating')",-1.5527906,-1.4953594,-0.9634092,-0.90655375,-0.08638843,-0.042992394,-0.7945791,-0.7646095,0.0299696
59,1.4270421,1.486154,"('foolish', 'wise')",1.1636429,1.3029504,1.5536788,1.5513166,-0.46219152,-0.38343707,0.920543,0.989246,0.068703
60,-0.9681204,-1.0792716,"('inefficient', 'efficient')",-0.36042395,-0.37154242,-0.3414573,-0.24593346,-0.60760164,-0.54613584,-0.5694008,-0.5607208,0.00868
61,0.07603593,-0.12013258,"('illogical', 'logical')",-0.74899805,-0.86194056,0.052045293,0.025131896,-0.67545134,-0.78992516,-0.324092,-0.4367166,-0.1126246
62,-0.41857284,-0.5326307,"('incompetent', 'brilliant')",-0.24234168,-0.2047191,-0.8001562,-0.6655397,-0.44262457,-0.35550058,-0.4759238,-0.4395975,0.0363263
63,-1.1455988,-1.1807135,"('unperceptive', 'insightful')",-0.27841038,-0.26115343,0.38922942,0.49580908,0.06912546,0.035042603,-0.2414135,-0.2277538,0.0136597
64,-0.3328917,-0.33838144,"('shy', 'confident')",0.20789257,0.19560839,-0.094704084,-0.0631326,-4.875079,-4.3278284,-1.2736956,-1.1334335,0.1402621
65,-1.5734131,-1.7941566,"('insecure', 'secure')",-1.4721229,-1.5972602,-0.3206179,-0.37669057,-0.95397526,-0.98890024,-1.0800323,-1.1892519,-0.1092196
66,0.022672772,0.13719153,"('inactive', 'active')",0.21010198,0.257318,1.2445831,1.3129934,1.8924943,1.880936,0.842463,0.8971097,0.0546467
67,-0.051060356,-0.062477365,"('doubtful', 'determined')",0.30195743,0.3003429,0.22597998,0.28246507,-0.3945055,-0.25508094,0.0205929,0.0663124,0.0457195
68,-1.3820711,-1.5545624,"('dependent', 'independent')",-1.0038987,-1.0687184,-1.1924591,-1.2684053,-1.7600594,-1.8080535,-1.3346221,-1.424935,-0.0903129
69,1.8204116,1.8964267,"('lazy', 'industrious')",1.1530195,1.195164,1.586659,1.572843,0.5805231,0.8098014,1.2851533,1.3685588,0.0834055
70,-1.6172204,-1.626279,"('lethargic', 'energetic')",-1.1135613,-1.1226529,-0.4327697,-0.3499078,-0.68062353,-0.7165515,-0.9610437,-0.9538478,0.0071959
71,2.3730536,2.4741204,"('diffident', 'self-confident')",1.8853548,2.0428479,0.50962293,0.58527756,0.25377953,0.2709495,1.2554528,1.3432988,0.087846
72,-0.780178,-0.81134915,"('unambitious', 'ambitious')",-0.4044586,-0.39614412,-1.362182,-1.3642138,-1.5132093,-1.477198,-1.015007,-1.0122263,0.0027807
73,1.0041277,1.0744973,"('helpless', 'self-reliant')",0.8204752,0.8579258,-0.48436546,-0.4615211,-2.6173089,-2.3135414,-0.3192678,-0.2106599,0.1086079
74,0.8249031,0.7792324,"('undedicated', 'dedicated')",0.8866698,0.9264573,0.14534728,0.17454892,-0.31855744,-0.32586297,0.3845907,0.3885939,0.0040032
75,-0.2508837,-0.1550101,"('meek', 'impulsive')",-0.31161886,-0.26910722,-0.16572672,-0.11034783,0.6445973,0.77903444,-0.020908,0.0611423,0.0820503
76,-1.7069588,-1.7335194,"('anxious', 'daring')",-1.6839014,-1.6865183,0.11093642,0.22479776,-0.3728396,-0.3154997,-0.9131908,-0.877685,0.0355058
77,0.42340338,0.4228105,"('unmotivated', 'motivated')",-0.06679544,-0.021132635,0.2063044,0.23112112,-0.0010584164,0.05213525,0.1404635,0.1712335,0.03077
78,0.6584519,0.63429517,"('nonresilient', 'resilient')",1.0447528,1.0669115,1.3606806,1.3346256,1.7191586,1.5626591,1.195761,1.1496229,-0.0461381
79,1.5550188,1.6255658,"('wavering', 'unwavering')",0.8831651,0.96185327,1.0507337,1.0203336,0.39051065,0.39416465,0.969857,1.0004793,0.0306223
80,-1.4515288,-1.6026818,"('dominated', 'dominating')",-0.41850686,-0.5838983,-0.35064942,-0.33332622,-0.31249472,-0.26664776,-0.6332949,-0.6966386,-0.0633437
81,-1.3703276,-1.5592686,"('submissive', 'aggressive')",-0.5898819,-0.8055594,-0.2731573,-0.34004927,-1.2903416,-1.2297947,-0.8809271,-0.983668,-0.1027409
82,-0.46934298,-0.559835,"('poor', 'rich')",-1.2308593,-1.305711,-0.98386294,-0.8984358,3.2474012,2.7880259,0.140834,0.006011,-0.134823
83,-0.054621838,-0.076467015,"('powerless', 'powerful')",0.083371446,0.086840004,0.14708233,0.16811854,-0.6833746,-0.66122836,-0.1268857,-0.1206842,0.0062015
84,0.97294277,0.8359844,"('inferior', 'superior')",0.12381293,0.058333874,0.7672173,0.6509292,0.34432822,0.2780384,0.5520753,0.4558215,-0.0962538
85,2.714525,2.8400111,"('insignificant', 'prestigious')",1.1271998,1.2321547,2.4189153,2.3501592,1.1378077,1.1293886,1.849612,1.8879285,0.0383165
86,0.04875505,-0.08533305,"('uninfluential', 'influential')",0.538278,0.34269458,0.017371815,-0.050841283,-0.9016105,-1.0250664,-0.0743014,-0.2046365,-0.1303351
87,-0.4391883,-0.5291555,"('unsuccessful', 'successful')",-0.0552478,-0.15206051,1.61638,1.6315527,0.65294033,0.64950293,0.4437211,0.3999599,-0.0437612
88,0.42171118,0.30481717,"('low', 'eminent')",0.07149504,-0.030955017,0.6896359,0.55142117,-0.46851787,-0.5999453,0.178581,0.0563345,-0.1222465
