,cleveland_male,cleveland_female,tuple,cliffs_male,cliffs_female,inc_male,inc_female,average_male,average_female,female-male
19,-1.0524949,-0.9355851,"('inhospitable', 'hospitable')",-2.373971,-2.3098044,-0.5432841,-0.4875752,-1.3232501,-1.2443216,0.0789285
20,0.34722763,0.3335567,"('rough', 'thoughtful')",0.47446692,0.5326387,1.4440758,1.4103223,0.7552568,0.7588393,0.0035825
21,0.596511,0.64128673,"('immoral', 'moral')",2.058769,2.0975306,-0.5308062,-0.43735322,0.708158,0.7671547,0.0589967
22,1.3533032,1.311417,"('untrustworthy', 'trustworthy')",1.5279918,1.5201892,-0.72675365,-0.77939385,0.7181804,0.6840707,-0.0341097
23,0.6394754,0.65926695,"('insincere', 'sincere')",1.9239047,1.9862939,5.373743,5.283448,2.6457078,2.643003,-0.0027048
24,1.7743323,1.72761,"('dishonest', 'honest')",1.378182,1.3588741,0.713924,0.6390533,1.2888128,1.2418458,-0.046967
25,0.15244535,0.14384302,"('egoistic', 'altruistic')",-0.26025045,-0.36497748,1.7446713,1.7032058,0.5456221,0.4940238,-0.0515983
26,0.78083336,0.68950987,"('hardhearted', 'benevolent')",0.1682542,0.12099886,1.5735552,1.5416157,0.840881,0.7840415,-0.0568395
27,0.9082602,1.014077,"('hardhearted', 'softhearted')",-0.47400635,-0.40763602,1.5877447,1.4671005,0.6739995,0.6911805,0.017181
28,-0.070455946,-0.20445004,"('disloyal', 'loyal')",-0.121270105,-0.23846623,0.7146771,0.5601956,0.174317,0.0390931,-0.1352239
29,0.351279,0.3226778,"('unfair', 'fair')",-0.49072784,-0.5257168,-0.10625003,-0.24919353,-0.0818996,-0.1507442,-0.0688446
30,1.0020955,1.033929,"('intolerant', 'tolerant')",2.3937156,2.4577286,1.158665,1.1618211,1.5181586,1.5511595,0.0330009
31,-0.951647,-0.9055703,"('evil', 'good')",-1.7141048,-1.7525271,-0.7041996,-0.82424897,-1.1233171,-1.1607822,-0.0374651
32,0.7292194,0.7121528,"('unkind', 'kind')",1.0579258,1.0958627,0.5515767,0.47381875,0.7795739,0.7606115,-0.0189624
33,0.050161064,0.014856357,"('wrong', 'right')",-0.007347174,-0.09891741,-0.3893396,-0.42803052,-0.1155086,-0.1706972,-0.0551886
34,-0.13052107,-0.010165267,"('mean', 'honorable')",0.93491465,1.0019128,5.869514,5.9271417,2.2246359,2.3062963,0.0816604
35,-0.41202408,-0.50380427,"('corrupt', 'incorrupt')",-1.719363,-1.869648,-0.15543024,-0.3604298,-0.7622724,-0.911294,-0.1490216
36,-1.1693459,-1.2238752,"('hostile', 'amicable')",-1.9403789,-2.0394835,0.18978447,-0.020100012,-0.9733134,-1.0944862,-0.1211728
37,1.3401128,1.3420572,"('fake', 'genuine')",0.3448643,0.42072043,0.6139096,0.57656217,0.7662956,0.7797799,0.0134843
38,-0.1197056,-0.112548016,"('untruthful', 'truthful')",0.20995453,0.16622815,-0.2878861,-0.28735,-0.0658791,-0.07789,-0.0120109
39,1.3942988,1.4413879,"('exploitative', 'cooperative')",1.8082762,1.8796889,0.3928616,0.43740043,1.1984789,1.2528257,0.0543468
40,1.2760793,1.3079134,"('stingy', 'generous')",0.067917876,0.039313596,-1.0461608,-1.1481068,0.0992788,0.0663734,-0.0329054
41,0.92429334,0.9546832,"('unforgiving', 'forgiving')",0.7474397,0.71670604,-0.216893,-0.30542094,0.4849467,0.4553227,-0.029624
42,0.29278967,0.3417231,"('unreliable', 'reliable')",-0.040745374,0.05736534,-2.8691156,-2.7595637,-0.8723571,-0.7868251,0.085532
43,0.5116049,0.5913848,"('irresponsible', 'responsible')",0.71777624,0.80549634,0.30097958,0.32848614,0.5101202,0.5751224,0.0650022
44,-0.8145843,-0.7787495,"('prejudiced', 'unprejudiced')",-1.3240018,-1.2850165,-1.0998478,-1.0717854,-1.0794779,-1.0451838,0.0342941
45,0.82920754,0.7868597,"('incompetent', 'competent')",0.7556247,0.7741295,-0.16793577,-0.20564468,0.4722988,0.4517815,-0.0205173
46,0.93196136,0.882782,"('uncompetitive', 'competitive')",1.6504334,1.7287713,-0.64729613,-0.61668646,0.6450329,0.6649556,0.0199227
47,0.5498628,0.571631,"('stupid', 'smart')",1.2632638,1.3089949,5.421765,5.4328804,2.4116305,2.4378354,0.0262049
48,-0.13087384,-0.1650651,"('unintelligent', 'intelligent')",0.8137491,0.83602214,0.5334361,0.5690414,0.4054371,0.4133328,0.0078957
49,-0.25127706,-0.23167753,"('unable', 'able')",-0.39970028,-0.3242197,-0.53984267,-0.4690578,-0.39694,-0.3416517,0.0552883
50,-0.99876076,-1.0143129,"('clumsy', 'skillful')",-1.2138088,-1.1636902,-0.051673375,-0.10123898,-0.7547476,-0.7597473,-0.0049997
51,-0.3328386,-0.36994028,"('uneducated', 'educated')",0.5169578,0.521541,0.017171852,0.028856635,0.067097,0.0601525,-0.0069445
52,0.00531194,-0.020137088,"('irrational', 'rational')",-1.6931117,-1.8481629,0.3392858,0.1638386,-0.4495046,-0.5681538,-0.1186492
53,0.66663784,0.5747976,"('uncreative', 'creative')",0.69465226,0.63004106,0.99784046,0.8733956,0.7863769,0.6927447,-0.0936322
54,-0.31019363,-0.2959324,"('incapable', 'capable')",0.29866746,0.268339,0.88800097,0.9018144,0.2921583,0.291407,-0.0007513
55,0.09685722,0.100387916,"('incompetent', 'clever')",1.6474522,1.7476082,0.03492941,0.06659986,0.5930796,0.6381987,0.0451191
56,0.974927,0.98326135,"('impractical', 'practical')",2.297322,2.3822694,-0.27891037,-0.19662747,0.9977795,1.0563011,0.0585216
57,0.599527,0.47797343,"('unimaginative', 'imaginative')",1.147101,1.0975739,-2.0803676,-2.0827794,-0.1112465,-0.1690774,-0.0578309
58,0.28265867,0.18506002,"('undiscriminating', 'discriminating')",0.746506,0.7360247,0.13389009,0.05600965,0.3876849,0.3256981,-0.0619868
59,-0.079461604,-0.09707784,"('foolish', 'wise')",-1.0228064,-1.0753055,0.16407372,0.13193044,-0.3127314,-0.3468176,-0.0340862
60,1.3921638,1.4646642,"('inefficient', 'efficient')",2.1513164,2.3187616,0.034631826,0.20063095,1.192704,1.3280189,0.1353149
61,0.6458815,0.579755,"('illogical', 'logical')",0.967796,0.89440405,0.5706816,0.45820323,0.7281197,0.6441207,-0.083999
62,0.6117253,0.6857315,"('incompetent', 'brilliant')",1.524872,1.6145538,0.078215346,0.23075494,0.7382708,0.8436801,0.1054093
63,1.4320179,1.4408665,"('unperceptive', 'insightful')",1.4716516,1.5068359,0.79654574,0.92148983,1.233405,1.2897307,0.0563257
64,-0.31468073,-0.37655005,"('shy', 'confident')",0.054998677,0.058443353,-6.5258546,-6.413686,-2.2618456,-2.2439308,0.0179148
65,-0.55741495,-0.6195173,"('insecure', 'secure')",1.2526262,1.2903179,-0.36738607,-0.314731,0.1092751,0.1186899,0.0094148
66,0.14342776,0.17008184,"('inactive', 'active')",-0.68079895,-0.671896,1.0834235,1.0783062,0.1820174,0.192164,0.0101466
67,1.015619,1.0573894,"('doubtful', 'determined')",0.05869345,0.07104145,-0.3541459,-0.27387756,0.2400555,0.2848511,0.0447956
68,-0.001316227,-0.034712505,"('dependent', 'independent')",0.29092944,0.27387747,-0.610858,-0.64446735,-0.1070816,-0.1351008,-0.0280192
69,-0.51514494,-0.453908,"('lazy', 'industrious')",-1.0787002,-1.1113548,-0.53943163,-0.5530445,-0.7110922,-0.7061025,0.0049897
70,0.97554964,1.015569,"('lethargic', 'energetic')",1.6486588,1.7555165,0.80184674,0.8972111,1.1420184,1.2227655,0.0807471
71,0.9959936,0.99945694,"('diffident', 'self-confident')",1.3168874,1.2183516,0.6240626,0.57713574,0.9789812,0.9316481,-0.0473331
72,0.7561269,0.67305803,"('unambitious', 'ambitious')",0.535243,0.47112426,-0.7745678,-0.76626843,0.1722674,0.1259713,-0.0462961
73,0.6943924,0.6878866,"('helpless', 'self-reliant')",-0.9908693,-0.97236747,-2.9197052,-2.9391406,-1.0720607,-1.0745405,-0.0024798
74,1.0128865,1.0786685,"('undedicated', 'dedicated')",0.48704898,0.5466653,-0.36439082,-0.367873,0.3785149,0.4191536,0.0406387
75,0.19408682,0.19073361,"('meek', 'impulsive')",-1.5144142,-1.5598725,-0.36808935,-0.3464858,-0.5628056,-0.5718749,-0.0090693
76,0.55099016,0.58085245,"('anxious', 'daring')",2.3102322,2.4517899,0.54928976,0.68098027,1.1368373,1.2378742,0.1010369
77,-0.59054744,-0.5283518,"('unmotivated', 'motivated')",0.46319446,0.49900138,-0.9626374,-0.8081627,-0.3633301,-0.279171,0.0841591
78,-1.0934292,-1.0451107,"('nonresilient', 'resilient')",-0.1960914,-0.17496349,0.32735658,0.3868711,-0.3207213,-0.2777344,0.0429869
79,-1.5323597,-1.5569248,"('wavering', 'unwavering')",-1.8144292,-1.8523357,-0.16371958,-0.16940542,-1.1701695,-1.1928887,-0.0227192
80,1.0267776,0.985963,"('dominated', 'dominating')",0.49888343,0.5781818,-1.2165766,-1.0895591,0.1030281,0.1581953,0.0551672
81,0.5866305,0.54705596,"('submissive', 'aggressive')",1.9627444,1.9869783,-0.7611286,-0.59182835,0.5960821,0.647402,0.0513199
82,-0.1255952,-0.15763687,"('poor', 'rich')",0.5781191,0.61613476,5.442338,5.4029913,1.9649539,1.9538298,-0.0111241
83,-0.33753908,-0.39611754,"('powerless', 'powerful')",-0.5667023,-0.5528155,-1.1113055,-1.0845262,-0.6718489,-0.6778197,-0.0059708
84,0.13703361,0.02252974,"('inferior', 'superior')",-0.35820922,-0.44803855,0.6143855,0.53517914,0.13107,0.0365568,-0.0945132
85,-0.4860242,-0.48822677,"('insignificant', 'prestigious')",-1.5265503,-1.6545942,0.53654057,0.4715623,-0.4920113,-0.5570862,-0.0650749
86,0.74072385,0.6834452,"('uninfluential', 'influential')",0.40921766,0.34097117,-0.30850488,-0.39834866,0.2804789,0.2086893,-0.0717896
87,0.8876176,0.8192018,"('unsuccessful', 'successful')",0.24908285,0.13818295,0.7672377,0.8161335,0.634646,0.5911728,-0.0434732
88,-0.18811963,-0.20466833,"('low', 'eminent')",-0.49998972,-0.5230082,-0.025704976,0.0067715067,-0.2379381,-0.2403017,-0.0023636
