,fortive_male,fortive_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.533142,-0.7496851,"('unsociable', 'sociable')",0.16419397,0.017690197,-0.184474,-0.3659975,-0.1815235
1,-1.64547,-1.6768785,"('unfriendly', 'friendly')",1.1988827,1.0274489,-0.2232937,-0.3247148,-0.1014211
2,0.5614881,0.60937285,"('unlikable', 'likable')",0.5110679,0.4939257,0.536278,0.5516493,0.0153713
3,-0.30504787,-0.10590135,"('repellent', 'pleasant')",0.8108367,0.9404826,0.2528944,0.4172906,0.1643962
4,-0.38442403,-0.36945212,"('disliked', 'liked')",-7.2468657,-7.3124614,-3.815645,-3.8409567,-0.0253117
5,-0.62811947,-0.6479465,"('distant', 'outgoing')",-0.5143371,-0.522903,-0.5712283,-0.5854248,-0.0141965
6,-1.5027561,-1.49816,"('distant', 'open')",-0.7274816,-0.7572069,-1.1151189,-1.1276834,-0.0125645
7,-0.40529257,-0.2891158,"('insensitive', 'sensitive')",0.28058654,0.3612729,-0.062353,0.0360786,0.0984316
8,-1.6412201,-1.6834066,"('unaffectionate', 'affectionate')",0.27301213,0.17635511,-0.684104,-0.7535257,-0.0694217
9,-1.7092733,-1.680056,"('unaffectionate', 'caring')",0.9779511,0.9956828,-0.3656611,-0.3421866,0.0234745
10,-0.8848606,-0.91885406,"('unsympathetic', 'sympathetic')",-0.15771896,-0.17062259,-0.5212898,-0.5447383,-0.0234485
11,0.23978208,0.16970448,"('unhelpful', 'helpful')",1.9412013,2.0072424,1.0904917,1.0884734,-0.0020183
12,-0.94632554,-0.84595746,"('unsupportive', 'supportive')",-2.1050482,-2.0730057,-1.5256869,-1.4594816,0.0662053
13,-0.025861967,-0.22328888,"('impolite', 'polite')",-0.2604605,-0.21054551,-0.1431612,-0.2169172,-0.073756
14,1.2068912,1.2342271,"('antisocial', 'social')",0.18473183,0.1453119,0.6958115,0.6897695,-0.006042
15,0.35839674,0.20867653,"('boring', 'funny')",-0.14312422,-0.14115907,0.1076363,0.0337587,-0.0738776
16,-0.44200325,-0.4096569,"('unpopular', 'popular')",0.410027,0.3569226,-0.0159881,-0.0263672,-0.0103791
17,-0.6153905,-0.58131355,"('nasty', 'nice')",-0.4564093,-0.44053644,-0.5358999,-0.510925,0.0249749
18,-0.7418305,-0.7549045,"('disagreeable', 'welcoming')",-0.42244178,-0.5675308,-0.5821362,-0.6612177,-0.0790815
