,manitowoc_male,manitowoc_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
55,-2.1067095,-2.0553215,"('incompetent', 'clever')",1.0739762,1.2304796,-0.35145104,-0.289091,-0.4613948,-0.3713109,0.0900839
56,-0.7795632,-0.81248057,"('impractical', 'practical')",0.7654038,0.7989804,-0.39633083,-0.34858447,-0.1368301,-0.1206949,0.0161352
57,-0.6376046,-0.60926795,"('unimaginative', 'imaginative')",-0.197014,-0.20257097,-2.9595182,-2.8890233,-1.2647123,-1.2336207,0.0310916
58,-1.4715086,-1.4477462,"('undiscriminating', 'discriminating')",0.8316617,0.79055035,0.1075073,0.07855457,-0.1774465,-0.1928804,-0.0154339
59,1.3523757,1.3576692,"('foolish', 'wise')",-0.15242863,-0.22121379,0.98920095,0.95539695,0.729716,0.6972841,-0.0324319
60,-1.3692164,-1.3953516,"('inefficient', 'efficient')",0.9185231,1.0743291,-0.5076885,-0.36692828,-0.3194606,-0.2293169,0.0901437
61,-1.0271807,-1.124852,"('illogical', 'logical')",-0.09558736,-0.16890083,0.30009934,0.2067442,-0.2742229,-0.3623362,-0.0881133
62,-1.5320725,-1.4391983,"('incompetent', 'brilliant')",0.30424154,0.51009166,-0.14557356,0.006905077,-0.4578015,-0.3074005,0.150401
63,-0.7048218,-0.66014105,"('unperceptive', 'insightful')",-0.108415164,-0.07335093,0.6988251,0.77931297,-0.0381373,0.0152737,0.053411
64,-0.40656358,-0.48120475,"('shy', 'confident')",0.6217425,0.66524386,-6.9140625,-6.823691,-2.2329612,-2.2132173,0.0197439
65,-1.5987247,-1.7103405,"('insecure', 'secure')",0.7176357,0.75585777,-0.9289328,-0.88507015,-0.6033406,-0.6131843,-0.0098437
66,0.22841492,0.26249233,"('inactive', 'active')",-0.24576302,-0.25484467,1.4906123,1.4488438,0.4910881,0.4854972,-0.0055909
67,-0.09013452,-0.15143326,"('doubtful', 'determined')",0.2445091,0.23370668,-0.16487244,-0.13300672,-0.0034993,-0.0169111,-0.0134118
68,-0.35797328,-0.37786993,"('dependent', 'independent')",-1.1676178,-1.1751553,-0.71882117,-0.7581412,-0.7481375,-0.7703888,-0.0222513
69,1.6146984,1.6140277,"('lazy', 'industrious')",1.023022,0.94802696,-0.08208376,-0.1583693,0.851879,0.8012284,-0.0506506
70,-1.0322796,-0.9779978,"('lethargic', 'energetic')",-0.23403974,-0.104213186,0.5579463,0.662583,-0.2361244,-0.139876,0.0962484
71,0.6363215,0.63818836,"('diffident', 'self-confident')",-0.09040486,-0.08924733,0.73123115,0.6900741,0.4257159,0.413005,-0.0127109
72,-0.6848066,-0.6931837,"('unambitious', 'ambitious')",-0.47641248,-0.44885796,-0.8854313,-0.8573332,-0.6822168,-0.6664583,0.0157585
73,0.8792486,0.9509352,"('helpless', 'self-reliant')",1.0866449,1.0494328,-3.237759,-3.221244,-0.4239552,-0.4069587,0.0169965
74,-0.77834374,-0.71141416,"('undedicated', 'dedicated')",0.2884006,0.32260966,0.12814695,0.12045024,-0.1205987,-0.0894514,0.0311473
75,0.88890696,0.96336365,"('meek', 'impulsive')",-0.86731535,-0.86347526,-0.2378036,-0.1332386,-0.0720707,-0.0111167,0.060954
76,-0.41069213,-0.35005242,"('anxious', 'daring')",0.8326363,0.99809605,-0.71879065,-0.61255157,-0.0989488,0.0118307,0.1107795
77,-1.9434456,-1.950569,"('unmotivated', 'motivated')",-0.0012223283,0.08689069,-0.98736244,-0.7999212,-0.9773435,-0.8878665,0.089477
78,-0.9022934,-0.8469894,"('nonresilient', 'resilient')",0.1012252,0.12387365,0.30675665,0.31853247,-0.1647705,-0.1348611,0.0299094
79,0.41592234,0.45434648,"('wavering', 'unwavering')",-1.7787452,-1.8742945,0.4999778,0.4941463,-0.287615,-0.3086006,-0.0209856
80,-0.08843042,-0.19109684,"('dominated', 'dominating')",0.8582446,0.9388551,-1.4123056,-1.3347248,-0.2141638,-0.1956555,0.0185083
81,-1.4477998,-1.6106789,"('submissive', 'aggressive')",0.29951745,0.36293605,-1.3374383,-1.1810813,-0.8285735,-0.8096081,0.0189654
82,-0.9762002,-0.9398475,"('poor', 'rich')",-0.24543604,-0.2533235,5.8382864,5.858408,1.5388834,1.555079,0.0161956
83,-0.78738564,-0.7818008,"('powerless', 'powerful')",-0.21863642,-0.18754128,-0.8110436,-0.7907076,-0.6056886,-0.5866832,0.0190054
84,-0.31110796,-0.404237,"('inferior', 'superior')",0.48665836,0.44454587,0.8886773,0.9064813,0.3547426,0.3155967,-0.0391459
85,0.9410488,1.0269223,"('insignificant', 'prestigious')",-0.871244,-1.0002409,1.5149009,1.4563906,0.5282352,0.4943573,-0.0338779
86,-1.9168041,-1.9589623,"('uninfluential', 'influential')",-0.46081173,-0.48456416,0.15768248,0.086969554,-0.7399778,-0.785519,-0.0455412
87,-0.6376407,-0.6564873,"('unsuccessful', 'successful')",0.935643,0.9724848,0.9259787,1.0148902,0.4079937,0.4436293,0.0356356
88,-0.50480366,-0.5225878,"('low', 'eminent')",-0.5429378,-0.6534885,0.58269966,0.62183243,-0.1550139,-0.184748,-0.0297341
