,millipore_male,millipore_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,-0.3299362,-0.27936882,"('disagreeable', 'welcoming')",-0.6731736,-0.78008544,-0.5015549,-0.5297271,-0.0281722
19,-1.7143085,-1.7020954,"('inhospitable', 'hospitable')",-0.9302644,-0.8484865,-1.3222865,-1.275291,0.0469955
20,-0.083592825,0.0075004958,"('rough', 'thoughtful')",1.0126055,1.0101795,0.4645064,0.50884,0.0443336
21,0.74522454,0.6269027,"('immoral', 'moral')",-0.13200857,-0.22448188,0.306608,0.2012104,-0.1053976
22,0.13349566,0.16352804,"('untrustworthy', 'trustworthy')",-0.88551146,-0.9195416,-0.3760079,-0.3780068,-0.0019989
23,-0.36292756,-0.4453775,"('insincere', 'sincere')",5.8092613,5.7561436,2.7231669,2.6553831,-0.0677838
24,-0.42671165,-0.46662053,"('dishonest', 'honest')",0.52243984,0.5635814,0.0478641,0.0484804,0.0006163
25,-0.43311983,-0.47094727,"('egoistic', 'altruistic')",1.0895432,1.0175185,0.3282117,0.2732856,-0.0549261
26,0.29003853,0.22628985,"('hardhearted', 'benevolent')",1.5535493,1.4176489,0.9217939,0.8219694,-0.0998245
27,-0.7235865,-0.6150738,"('hardhearted', 'softhearted')",0.7454087,0.6879405,0.0109111,0.0364333,0.0255222
28,-0.16700834,-0.3201113,"('disloyal', 'loyal')",1.2459877,1.116825,0.5394896,0.3983569,-0.1411327
29,-0.3702773,-0.34403506,"('unfair', 'fair')",-0.5885414,-0.6535497,-0.4794093,-0.4987924,-0.0193831
30,0.7146247,0.62483615,"('intolerant', 'tolerant')",1.3585305,1.3034214,1.0365776,0.9641287,-0.0724489
31,-1.02562,-0.8848871,"('evil', 'good')",-1.1235789,-1.1670417,-1.0745995,-1.0259644,0.0486351
32,0.51111525,0.35415006,"('unkind', 'kind')",0.89618933,0.6824043,0.7036523,0.5182772,-0.1853751
33,-0.5378979,-0.5479602,"('wrong', 'right')",-0.7283221,-0.72589266,-0.63311,-0.6369264,-0.0038164
34,-0.11275334,-0.053618558,"('mean', 'honorable')",5.564078,5.709305,2.7256622,2.8278432,0.102181
35,-0.14873509,-0.14275202,"('corrupt', 'incorrupt')",-0.6380074,-0.6278147,-0.3933713,-0.3852834,0.0080879
36,-1.205407,-1.2011298,"('hostile', 'amicable')",-0.46700877,-0.54732615,-0.8362079,-0.874228,-0.0380201
37,0.27957293,0.30165198,"('fake', 'genuine')",-0.120902,-0.08234193,0.0793355,0.109655,0.0303195
38,-0.89137864,-0.91914326,"('untruthful', 'truthful')",0.021762624,0.12291241,-0.434808,-0.3981154,0.0366926
39,1.1469938,1.1174397,"('exploitative', 'cooperative')",0.3981782,0.4440699,0.772586,0.7807548,0.0081688
40,-0.41303024,-0.36511067,"('stingy', 'generous')",-2.1612198,-2.2749007,-1.287125,-1.3200057,-0.0328807
41,-0.03404519,-0.0416362,"('unforgiving', 'forgiving')",-0.0035964828,-0.090201095,-0.0188208,-0.0659186,-0.0470978
42,0.5412437,0.6364464,"('unreliable', 'reliable')",-3.2311184,-3.1877995,-1.3449373,-1.2756765,0.0692608
43,-0.64416724,-0.6358519,"('irresponsible', 'responsible')",0.41175255,0.38660324,-0.1162073,-0.1246243,-0.008417
44,0.5654786,0.5949688,"('prejudiced', 'unprejudiced')",-1.4296517,-1.4058163,-0.4320866,-0.4054238,0.0266628
45,-0.8741215,-0.87589735,"('incompetent', 'competent')",0.0079831965,-0.10340312,-0.4330691,-0.4896502,-0.0565811
46,-0.5548792,-0.56821907,"('uncompetitive', 'competitive')",-0.8507897,-0.89634246,-0.7028345,-0.7322807,-0.0294462
47,-0.1452549,-0.11196074,"('stupid', 'smart')",5.4920316,5.5838513,2.6733882,2.7359452,0.062557
48,-0.022135872,-0.0686671,"('unintelligent', 'intelligent')",1.22274,1.1876379,0.6003021,0.5594854,-0.0408167
49,0.19050597,0.29704496,"('unable', 'able')",0.17133114,0.24407274,0.1809185,0.2705588,0.0896403
50,-0.25071442,-0.22073449,"('clumsy', 'skillful')",0.060221132,-0.002387844,-0.0952466,-0.1115612,-0.0163146
51,0.053591616,-0.08985251,"('uneducated', 'educated')",0.08031413,-0.0007516891,0.0669529,-0.0453021,-0.112255
52,-1.1716825,-1.3003174,"('irrational', 'rational')",0.18280469,0.10964448,-0.4944389,-0.5953364,-0.1008975
53,-1.0982668,-1.0949378,"('uncreative', 'creative')",0.4438759,0.3514771,-0.3271955,-0.3717304,-0.0445349
54,-0.6544534,-0.75262177,"('incapable', 'capable')",0.6689867,0.7170863,0.0072666,-0.0177677,-0.0250343
55,0.061399058,0.053006284,"('incompetent', 'clever')",0.5001013,0.44199595,0.2807502,0.2475011,-0.0332491
56,1.1040981,0.9564141,"('impractical', 'practical')",0.16374335,0.115289114,0.6339207,0.5358516,-0.0980691
57,-0.4804691,-0.5574958,"('unimaginative', 'imaginative')",-2.8457534,-2.916984,-1.6631112,-1.73724,-0.0741288
58,-0.30844408,-0.24424136,"('undiscriminating', 'discriminating')",0.015994214,0.006518241,-0.1462249,-0.1188616,0.0273633
59,-0.31448528,-0.29472908,"('foolish', 'wise')",0.23256001,0.3176917,-0.0409626,0.0114813,0.0524439
60,1.2201414,1.2028905,"('inefficient', 'efficient')",0.3918214,0.48163152,0.8059814,0.842261,0.0362796
61,-0.55712074,-0.68748164,"('illogical', 'logical')",0.42415917,0.24797378,-0.0664808,-0.2197539,-0.1532731
62,0.40289086,0.43508008,"('incompetent', 'brilliant')",0.89789,1.0301379,0.6503904,0.732609,0.0822186
63,-0.83876204,-0.79091704,"('unperceptive', 'insightful')",0.4613295,0.4665193,-0.1887163,-0.1621989,0.0265174
64,0.2586112,0.18845753,"('shy', 'confident')",-6.209857,-6.2538805,-2.9756229,-3.0327115,-0.0570886
65,0.4908483,0.37150437,"('insecure', 'secure')",-0.00802445,-0.013822469,0.2414119,0.178841,-0.0625709
66,-1.3870087,-1.3883716,"('inactive', 'active')",-0.490062,-0.47975728,-0.9385353,-0.9340644,0.0044709
67,0.01938593,0.003346242,"('doubtful', 'determined')",-0.37100983,-0.4250697,-0.1758119,-0.2108617,-0.0350498
68,-0.36037153,-0.37400076,"('dependent', 'independent')",-0.89237946,-0.9022377,-0.6263755,-0.6381192,-0.0117437
69,0.28620243,0.34863776,"('lazy', 'industrious')",-0.5728881,-0.5484276,-0.1433428,-0.0998949,0.0434479
70,-0.4794972,-0.4424494,"('lethargic', 'energetic')",-0.004817223,-0.013638724,-0.2421572,-0.2280441,0.0141131
71,-0.7258538,-0.7253123,"('diffident', 'self-confident')",0.51737577,0.45238054,-0.104239,-0.1364659,-0.0322269
72,-0.45339227,-0.4517868,"('unambitious', 'ambitious')",-0.2657467,-0.17444476,-0.3595695,-0.3131158,0.0464537
73,0.91417646,0.90480244,"('helpless', 'self-reliant')",-3.123374,-3.0102313,-1.1045988,-1.0527143,0.0518845
74,0.11334339,0.10116918,"('undedicated', 'dedicated')",-0.4713299,-0.57455397,-0.1789933,-0.2366924,-0.0576991
75,-0.16001517,-0.10344309,"('meek', 'impulsive')",-0.7918135,-0.6567326,-0.4759143,-0.3800879,0.0958264
76,0.36619878,0.4269184,"('anxious', 'daring')",-0.3088786,-0.26157117,0.0286601,0.0826736,0.0540135
77,-0.20428021,-0.23840286,"('unmotivated', 'motivated')",-0.81197256,-0.7791393,-0.5081264,-0.5087711,-0.0006447
78,-0.756387,-0.67349225,"('nonresilient', 'resilient')",0.11938911,0.048422754,-0.3184989,-0.3125347,0.0059642
79,-1.0332301,-1.062957,"('wavering', 'unwavering')",-0.7501367,-0.7234171,-0.8916833,-0.893187,-0.0015037
80,0.30264643,0.22514991,"('dominated', 'dominating')",-0.9149072,-0.86356485,-0.3061304,-0.3192075,-0.0130771
81,1.0197932,0.80059355,"('submissive', 'aggressive')",-0.24627525,-0.22883764,0.386759,0.2858779,-0.1008811
82,-0.07174878,-0.11134344,"('poor', 'rich')",6.301524,6.260002,3.1148877,3.0743294,-0.0405583
83,-0.19816358,-0.26278016,"('powerless', 'powerful')",-0.8443787,-0.8539314,-0.5212712,-0.5583558,-0.0370846
84,-0.07120776,-0.15562952,"('inferior', 'superior')",0.90036494,0.8915089,0.4145786,0.3679397,-0.0466389
85,-1.1289399,-1.1646768,"('insignificant', 'prestigious')",-0.27114522,-0.35522836,-0.7000425,-0.7599525,-0.05991
86,-1.3099867,-1.4133997,"('uninfluential', 'influential')",-0.37560892,-0.49980444,-0.8427978,-0.9566021,-0.1138043
87,0.19538549,0.0232848,"('unsuccessful', 'successful')",0.7498073,0.74913126,0.4725964,0.386208,-0.0863884
88,0.36598647,0.18402784,"('low', 'eminent')",-0.020872498,-0.11663389,0.172557,0.033697,-0.13886
