,analog_male,analog_female,tuple,devices_male,devices_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1824127,-1.2405853,"('unsociable', 'sociable')",-0.3470496,-0.3912573,-0.3333748,-0.38401252,-0.6209457,-0.6719517,-0.051006
1,0.16260695,-0.07130243,"('unfriendly', 'friendly')",-0.84706306,-1.2143979,1.7008262,1.5516303,0.33879,0.0886433,-0.2501467
2,-1.1204844,-1.2370709,"('unlikable', 'likable')",-0.64611375,-0.73422116,0.299978,0.34936213,-0.4888734,-0.5406433,-0.0517699
3,-0.7418929,-0.6015797,"('repellent', 'pleasant')",-0.30161,-0.17713854,0.31744236,0.3899088,-0.2420202,-0.1296031,0.1124171
4,-0.6738644,-0.8765151,"('disliked', 'liked')",-0.033255078,-0.29837567,-6.2491975,-6.4165287,-2.3187723,-2.5304731,-0.2117008
5,-0.8259255,-1.0297652,"('distant', 'outgoing')",-1.3729181,-1.6370965,-0.19363508,-0.28448322,-0.7974929,-0.9837817,-0.1862888
6,-0.5848001,-0.78411865,"('distant', 'open')",-1.3172816,-1.6314456,0.3902789,0.2923075,-0.5039343,-0.7077522,-0.2038179
7,-0.086556315,-0.018160284,"('insensitive', 'sensitive')",0.07739884,0.23523743,0.58921736,0.7059386,0.1933533,0.3076719,0.1143186
8,0.1985262,-0.0076898225,"('unaffectionate', 'affectionate')",-0.4132971,-0.63506216,0.97122663,0.8379057,0.2521519,0.0650512,-0.1871007
9,0.29565313,0.15687723,"('unaffectionate', 'caring')",-0.6141327,-0.8198733,1.0972297,1.0554646,0.2595834,0.1308229,-0.1287605
10,-1.0421443,-0.9690521,"('unsympathetic', 'sympathetic')",-0.22969884,-0.19041184,-0.30138996,-0.23129788,-0.524411,-0.4635872,0.0608238
11,-0.11695558,-0.015909975,"('unhelpful', 'helpful')",0.46602544,0.6071832,1.5129269,1.6500139,0.6206656,0.7470957,0.1264301
12,-0.45932525,-0.49201003,"('unsupportive', 'supportive')",-0.1399251,-0.09298686,-1.8598545,-1.8256913,-0.8197016,-0.8035627,0.0161389
13,-0.8718953,-0.790562,"('impolite', 'polite')",-0.19399607,-0.063606605,-0.5519873,-0.51985985,-0.5392929,-0.4580095,0.0812834
14,-0.36727285,-0.3203346,"('antisocial', 'social')",0.47533768,0.55902344,-0.44945505,-0.43059784,-0.1137967,-0.0639697,0.049827
15,0.69780105,0.5865423,"('boring', 'funny')",-0.08912142,-0.17924993,0.37374565,0.30176127,0.3274751,0.2363512,-0.0911239
16,-1.1646913,-1.3476571,"('unpopular', 'popular')",-0.15719812,-0.305389,0.49956572,0.46356076,-0.2741079,-0.3964951,-0.1223872
17,-0.5423386,-0.5666099,"('nasty', 'nice')",-0.48661783,-0.49878928,-0.42132604,-0.40203083,-0.4834275,-0.4891433,-0.0057158
18,-0.73761195,-0.9065685,"('disagreeable', 'welcoming')",-1.0144175,-1.1260364,-0.3983696,-0.4237838,-0.7167997,-0.8187962,-0.1019965
19,-1.2740241,-1.3565108,"('inhospitable', 'hospitable')",-1.2979443,-1.4216322,-0.16326815,-0.10379754,-0.9117455,-0.9606468,-0.0489013
20,0.7164648,0.70472676,"('rough', 'thoughtful')",1.112471,1.1564685,1.3081071,1.2730889,1.045681,1.0447614,-0.0009196
21,-0.48830163,-0.5140303,"('immoral', 'moral')",-0.020140663,-0.02546797,-0.80647737,-0.6907102,-0.4383066,-0.4100695,0.0282371
22,-0.60899085,-0.7110346,"('untrustworthy', 'trustworthy')",-0.44470102,-0.5593965,-0.6195861,-0.6412092,-0.5577593,-0.6372134,-0.0794541
23,-0.14166799,-0.05967304,"('insincere', 'sincere')",-0.3166826,-0.25685263,5.3126245,5.346127,1.6180913,1.6765339,0.0584426
24,0.08535339,0.06953205,"('dishonest', 'honest')",-1.6923292,-1.7403175,0.7287704,0.70637816,-0.2927351,-0.3214691,-0.028734
25,0.6029233,0.50331175,"('egoistic', 'altruistic')",0.14353633,0.02300676,1.4740286,1.4943935,0.7401627,0.6735706,-0.0665921
26,0.6131678,0.44097626,"('hardhearted', 'benevolent')",0.7321631,0.5402366,1.7736665,1.6996418,1.0396659,0.8936183,-0.1460476
27,0.11921334,0.18331015,"('hardhearted', 'softhearted')",-0.0393745,0.03291103,1.617056,1.554192,0.5656316,0.5901377,0.0245061
28,0.65744054,0.6108834,"('disloyal', 'loyal')",0.058188558,-0.042739786,1.10583,1.046218,0.607153,0.5381205,-0.0690325
29,-0.2710423,-0.44774428,"('unfair', 'fair')",-0.945676,-1.0343533,-0.20633616,-0.3338539,-0.4743515,-0.6053171,-0.1309656
30,0.50905365,0.516389,"('intolerant', 'tolerant')",0.9693643,1.0052876,0.92644185,0.9118947,0.8016199,0.8111904,0.0095705
31,-1.2333188,-1.4351001,"('evil', 'good')",-0.79200023,-1.0035268,-0.5792558,-0.7159693,-0.8681916,-1.051532,-0.1833404
32,-0.555999,-0.5805517,"('unkind', 'kind')",-0.4720313,-0.4568526,0.7846326,0.73656845,-0.0811326,-0.1002786,-0.019146
33,0.9400255,0.8041724,"('wrong', 'right')",0.33134383,0.19585936,-0.40248618,-0.5757642,0.2896277,0.1414225,-0.1482052
34,-0.4283509,-0.31596193,"('mean', 'honorable')",-0.34070683,-0.19240844,5.7013526,5.905102,1.6440983,1.7989105,0.1548122
35,-0.081156395,-0.35351524,"('corrupt', 'incorrupt')",-0.4176854,-0.65643704,0.079166934,-0.092157245,-0.1398916,-0.3673699,-0.2274783
36,0.35733485,0.055445008,"('hostile', 'amicable')",-0.760383,-1.1891615,0.31407335,0.07886402,-0.0296583,-0.3516175,-0.3219592
37,-0.5275442,-0.5851902,"('fake', 'genuine')",-0.33314466,-0.25561088,0.4386979,0.4726895,-0.1406637,-0.1227039,0.0179598
38,-0.4756889,-0.57942057,"('untruthful', 'truthful')",-0.5014352,-0.53118056,-0.368487,-0.3350493,-0.448537,-0.4818835,-0.0333465
39,0.7708487,0.77817106,"('exploitative', 'cooperative')",0.24326682,0.2887178,0.20942399,0.22069384,0.4078465,0.4291942,0.0213477
40,0.31538394,0.22810033,"('stingy', 'generous')",0.57131857,0.50974816,-1.161638,-1.2931958,-0.0916452,-0.1851158,-0.0934706
41,-0.9184097,-1.0546912,"('unforgiving', 'forgiving')",-0.50472003,-0.6367693,0.21141839,0.0551283,-0.4039038,-0.5454441,-0.1415403
42,-1.9468192,-1.9497825,"('unreliable', 'reliable')",-1.8224765,-1.7193482,-3.166157,-3.09764,-2.3118175,-2.2555903,0.0562272
