,iron_male,iron_female,tuple,mountain_male,mountain_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.73993224,-0.86190605,"('unsociable', 'sociable')",-0.18824635,-0.26036927,-0.084177345,-0.22604737,-0.337452,-0.4494409,-0.1119889
1,-1.2300596,-1.3011987,"('unfriendly', 'friendly')",-1.2536349,-1.4633156,1.5300757,1.3115268,-0.317873,-0.4843292,-0.1664562
2,-0.17687793,-0.08233325,"('unlikable', 'likable')",1.0858871,1.2062719,0.43160978,0.5005542,0.446873,0.5414976,0.0946246
3,-0.6814419,-0.542948,"('repellent', 'pleasant')",0.26728147,0.4404914,-0.010594159,0.077158794,-0.1415849,-0.0084326,0.1331523
4,-0.5537865,-0.55579346,"('disliked', 'liked')",-0.46700287,-0.45128754,-6.412962,-6.353523,-2.477917,-2.4535346,0.0243824
5,-1.1526351,-1.1455525,"('distant', 'outgoing')",-1.388992,-1.4318421,-0.15545517,-0.22197965,-0.8990273,-0.9331247,-0.0340974
6,-1.0037342,-0.9734289,"('distant', 'open')",-1.4809617,-1.5099769,-0.013502479,-0.13355774,-0.8327328,-0.8723212,-0.0395884
7,0.28281978,0.42676383,"('insensitive', 'sensitive')",0.5480152,0.72436684,0.7093044,0.77308315,0.5133798,0.6414046,0.1280248
8,-0.37840185,-0.26222435,"('unaffectionate', 'affectionate')",-1.446687,-1.5669041,0.4375908,0.29033157,-0.4624993,-0.5129323,-0.050433
9,0.23751953,0.40810218,"('unaffectionate', 'caring')",-0.4349073,-0.40607777,1.000196,0.9726334,0.2676027,0.3248859,0.0572832
10,0.7533515,0.8207742,"('unsympathetic', 'sympathetic')",0.6289791,0.71345365,-0.101247385,-0.08128627,0.4270277,0.4843138,0.0572861
11,-0.1242315,0.0529548,"('unhelpful', 'helpful')",0.1019772,0.24215287,2.1101758,2.2624977,0.6959739,0.8525351,0.1565612
12,0.7348854,0.88225573,"('unsupportive', 'supportive')",0.551815,0.70278525,-1.4519837,-1.3810325,-0.0550944,0.0680029,0.1230973
13,-0.5342587,-0.5925559,"('impolite', 'polite')",-0.005401466,-0.05070138,-0.10769962,-0.093215935,-0.2157866,-0.2454911,-0.0297045
14,-0.3453469,-0.32647812,"('antisocial', 'social')",-0.24608591,-0.12052675,-0.2122892,-0.14507005,-0.2679073,-0.1973583,0.070549
15,-1.1090795,-1.1385821,"('boring', 'funny')",-1.2239562,-1.3564014,0.32130504,0.31023973,-0.6705769,-0.728248,-0.0576711
16,-1.1208893,-1.1685138,"('unpopular', 'popular')",-0.33514878,-0.40595543,0.5054709,0.45514786,-0.3168557,-0.3731071,-0.0562514
17,-1.5802333,-1.4346823,"('nasty', 'nice')",-1.2305827,-1.1753236,-0.22569758,-0.2071045,-1.0121712,-0.9390368,0.0731344
18,-0.8983651,-0.92155814,"('disagreeable', 'welcoming')",-0.3346845,-0.34149313,-0.5157772,-0.6197722,-0.5829422,-0.6276078,-0.0446656
19,-2.238731,-2.0742972,"('inhospitable', 'hospitable')",-1.4352478,-1.3944362,-0.43173188,-0.46152842,-1.3685702,-1.3100872,0.058483
20,-0.845312,-0.7686554,"('rough', 'thoughtful')",-0.2274187,-0.1127549,1.0205847,0.9350426,-0.017382,0.0178774,0.0352594
21,0.28655544,0.23330683,"('immoral', 'moral')",1.1537931,1.1980847,-0.16669433,-0.07800839,0.4245514,0.4511277,0.0265763
22,-0.9384906,-0.93660545,"('untrustworthy', 'trustworthy')",0.6581492,0.70442593,-1.0125166,-0.9848937,-0.4309527,-0.4056911,0.0252616
23,0.07985172,0.14446533,"('insincere', 'sincere')",0.62888086,0.6736257,5.894409,5.914779,2.2010473,2.24429,0.0432427
24,1.8249876,1.755386,"('dishonest', 'honest')",1.2257266,1.178464,0.7566521,0.74472886,1.2691221,1.226193,-0.0429291
25,-0.39490446,-0.43282074,"('egoistic', 'altruistic')",-0.8326423,-0.931007,1.0341157,0.9447846,-0.064477,-0.139681,-0.075204
26,-0.085949,-0.22409716,"('hardhearted', 'benevolent')",-1.1819017,-1.3044733,1.1720558,0.99438596,-0.0319316,-0.1780615,-0.1461299
27,-1.1248851,-0.87537825,"('hardhearted', 'softhearted')",-1.2437677,-1.1240635,1.1659863,1.1193428,-0.4008888,-0.2933663,0.1075225
28,0.31232652,0.22812642,"('disloyal', 'loyal')",0.18698043,0.14850909,0.73552924,0.6935941,0.4116121,0.3567432,-0.0548689
29,-0.58254486,-0.5666137,"('unfair', 'fair')",-0.030703314,0.099106655,-0.27484825,-0.42653328,-0.2960322,-0.2980134,-0.0019812
30,-0.06984608,-0.027340166,"('intolerant', 'tolerant')",0.81357914,0.76740664,1.4271408,1.4030098,0.7236246,0.7143587,-0.0092659
31,-2.2487378,-2.2613883,"('evil', 'good')",-1.4693532,-1.4957674,-1.3710191,-1.5422004,-1.6963701,-1.766452,-0.0700819
32,0.08813258,0.051991604,"('unkind', 'kind')",0.48509488,0.51763695,0.91900146,0.8573398,0.4974097,0.4756561,-0.0217536
33,0.5677614,0.50150025,"('wrong', 'right')",0.2773826,0.12150511,-0.37659168,-0.43609184,0.1561841,0.0623045,-0.0938796
34,-0.5329019,-0.4535867,"('mean', 'honorable')",0.15010612,0.19520018,5.869488,5.9270887,1.8288973,1.8895674,0.0606701
35,-0.5996176,-0.6451358,"('corrupt', 'incorrupt')",-1.1940835,-1.1991708,-0.7983983,-0.9603969,-0.8640331,-0.9349012,-0.0708681
36,-2.687721,-2.678232,"('hostile', 'amicable')",-3.1043646,-3.2354667,-0.5731778,-0.8224376,-2.1217545,-2.2453788,-0.1236243
37,0.62082595,0.67958343,"('fake', 'genuine')",-0.006749708,0.08525636,0.39280644,0.3926211,0.3356276,0.3858203,0.0501927
38,-0.0421608,0.023125343,"('untruthful', 'truthful')",0.37376672,0.44661424,0.2743958,0.3870893,0.2020006,0.2856096,0.083609
39,-0.16351187,-0.03424278,"('exploitative', 'cooperative')",0.617086,0.7098273,0.08733545,0.1211814,0.1803032,0.2655886,0.0852854
40,0.13531427,0.11584854,"('stingy', 'generous')",-0.0045425612,0.0519926,-1.5425841,-1.574628,-0.4706041,-0.468929,0.0016751
41,-1.1363193,-1.1478372,"('unforgiving', 'forgiving')",0.5757169,0.6067394,-0.22119682,-0.30504036,-0.2605997,-0.282046,-0.0214463
42,0.18181175,0.27449274,"('unreliable', 'reliable')",0.18365324,0.31380594,-2.9267502,-2.7556574,-0.8537618,-0.722453,0.1313088
43,0.81679857,0.8984467,"('irresponsible', 'responsible')",0.82213265,0.9293158,0.7955256,0.7677762,0.8114856,0.8651795,0.0536939
44,-0.6148019,-0.55155617,"('prejudiced', 'unprejudiced')",-0.7635837,-0.7302958,-1.3790969,-1.4049278,-0.9191608,-0.8955933,0.0235675
45,-0.62493217,-0.5043101,"('incompetent', 'competent')",0.02958063,0.17824101,-0.035503108,-0.013167996,-0.2102849,-0.113079,0.0972059
46,0.79264367,0.82120854,"('uncompetitive', 'competitive')",1.1576717,1.2704473,-0.42718574,-0.37590206,0.5077099,0.5719179,0.064208
47,-0.57535493,-0.5249878,"('stupid', 'smart')",-0.31442413,-0.26476473,5.2965083,5.3341084,1.4689097,1.5147853,0.0458756
48,0.2657003,0.16216132,"('unintelligent', 'intelligent')",0.31255716,0.25739306,1.1121917,1.0588527,0.563483,0.4928023,-0.0706807
49,-0.92106825,-0.72938293,"('unable', 'able')",-1.1944208,-1.0650537,-0.25088286,-0.06799866,-0.7887906,-0.6208118,0.1679788
50,-0.47929025,-0.4319774,"('clumsy', 'skillful')",-0.2785131,-0.21656686,0.12989171,0.10315859,-0.2093039,-0.1817952,0.0275087
51,-0.36418486,-0.49259287,"('uneducated', 'educated')",0.86077565,0.8755589,0.5171628,0.50135064,0.3379179,0.2947722,-0.0431457
52,-0.33764127,-0.42767233,"('irrational', 'rational')",-1.4781013,-1.6180106,-0.09044959,-0.23053277,-0.6353974,-0.7587385,-0.1233411
53,-0.06775257,-0.025326954,"('uncreative', 'creative')",-0.7312337,-0.77937585,0.6365422,0.52211976,-0.054148,-0.0941944,-0.0400464
54,-0.77002174,-0.71843517,"('incapable', 'capable')",-0.7171359,-0.72992676,1.0179721,1.0603513,-0.1563952,-0.1293369,0.0270583
55,0.045685463,0.11750791,"('incompetent', 'clever')",0.35899752,0.4227136,0.38496423,0.4238792,0.2632157,0.3213669,0.0581512
56,0.7331198,0.7571907,"('impractical', 'practical')",1.2532842,1.3036898,0.41360936,0.54956186,0.8000044,0.8701475,0.0701431
57,0.12721287,0.11618761,"('unimaginative', 'imaginative')",-0.7305415,-0.74919677,-2.58942,-2.5943704,-1.0642496,-1.0757932,-0.0115436
58,-0.25715834,-0.26849163,"('undiscriminating', 'discriminating')",0.06366193,0.053666472,0.107195884,0.00896376,-0.0287668,-0.0686205,-0.0398537
59,0.15906772,0.13978562,"('foolish', 'wise')",0.51682764,0.45565975,0.28401616,0.28685495,0.3199705,0.2941001,-0.0258704
60,1.5751598,1.6222522,"('inefficient', 'efficient')",1.5979215,1.6940771,0.8254607,0.97649765,1.3328474,1.4309424,0.098095
61,0.05233007,0.019902993,"('illogical', 'logical')",-0.018515954,-0.030622251,0.52344465,0.39116883,0.1857529,0.1268165,-0.0589364
62,0.7153673,0.94378823,"('incompetent', 'brilliant')",1.0725733,1.3261979,0.88904935,1.183575,0.89233,1.1511871,0.2588571
63,0.19816855,0.23709007,"('unperceptive', 'insightful')",1.4517783,1.5700835,1.0750445,1.2081182,0.9083304,1.0050972,0.0967668
64,0.9520231,0.75048405,"('shy', 'confident')",1.0649557,0.9667682,-5.9808226,-5.852166,-1.3212813,-1.3783046,-0.0570233
65,-0.1491972,-0.22952278,"('insecure', 'secure')",0.25950307,0.23159954,-0.18881628,-0.13554047,-0.0261701,-0.0444879,-0.0183178
66,-0.83390117,-0.8133356,"('inactive', 'active')",-0.6310475,-0.58034277,0.72915095,0.64658046,-0.2452659,-0.2490327,-0.0037668
67,1.2623997,1.1247603,"('doubtful', 'determined')",0.6285901,0.5383121,-0.161308,-0.22118375,0.5765606,0.4806295,-0.0959311
68,0.18184513,0.1363018,"('dependent', 'independent')",0.6564639,0.7008754,-0.22394592,-0.2834743,0.2047877,0.1845677,-0.02022
69,-1.2709854,-1.2842553,"('lazy', 'industrious')",-0.23411693,-0.18711704,-0.33703852,-0.36634803,-0.6140469,-0.6125735,0.0014734
70,0.22351561,0.35098475,"('lethargic', 'energetic')",-0.22350432,-0.07330487,0.40632787,0.52153915,0.1354464,0.2664063,0.1309599
71,-0.09451406,-0.053317714,"('diffident', 'self-confident')",0.86261463,0.8437297,0.506743,0.44467664,0.4249479,0.4116962,-0.0132517
72,1.3116819,1.3277547,"('unambitious', 'ambitious')",0.8883352,0.9351485,-0.50592697,-0.43163866,0.5646967,0.6104215,0.0457248
73,0.68547004,0.74172306,"('helpless', 'self-reliant')",0.5799361,0.5741241,-2.8405817,-2.7732399,-0.5250585,-0.4857976,0.0392609
74,0.8530864,0.930807,"('undedicated', 'dedicated')",0.9168433,1.0024048,-0.41549942,-0.4684423,0.4514767,0.4882565,0.0367798
75,-1.0146837,-0.9512891,"('meek', 'impulsive')",-0.65717417,-0.6222695,-0.5942682,-0.54786134,-0.7553754,-0.70714,0.0482354
76,0.6331937,0.7013931,"('anxious', 'daring')",1.0820456,1.2770941,0.7409015,0.8388411,0.8187136,0.9391095,0.1203959
77,-0.8247676,-0.9181607,"('unmotivated', 'motivated')",0.5394688,0.53702086,-0.85354644,-0.7746078,-0.3796151,-0.3852492,-0.0056341
78,-0.48073635,-0.36701068,"('nonresilient', 'resilient')",-0.18634936,0.018276677,0.41368344,0.48986664,-0.0844674,0.0470442,0.1315116
79,-0.48732078,-0.54693156,"('wavering', 'unwavering')",-0.5775441,-0.64182436,-0.07636143,-0.12303328,-0.3804088,-0.4372631,-0.0568543
80,1.2151024,1.2384925,"('dominated', 'dominating')",0.91505647,1.1060711,-0.8153159,-0.6467637,0.438281,0.5659333,0.1276523
81,0.95820594,0.8165241,"('submissive', 'aggressive')",0.8750402,0.8524202,-0.041679084,0.16596478,0.597189,0.6116364,0.0144474
82,-0.27720392,-0.210727,"('poor', 'rich')",-0.32903144,-0.28040507,5.8071227,5.857064,1.7336291,1.7886438,0.0550147
83,0.318138,0.18364517,"('powerless', 'powerful')",-0.041220553,-0.15062088,-0.73019516,-0.7809775,-0.1510926,-0.2493177,-0.0982251
