,fidelity_male,fidelity_female,tuple,national_male,national_female,info_male,info_female,svcs_male,svcs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.40005177,0.31956062,"('unsociable', 'sociable')",0.38521206,0.3824394,1.2349815,1.1103142,0.15614513,0.13902843,-0.0085907485,-0.16675979,0.4335599,0.3569166,-0.0766433
1,-0.30255905,-0.35822362,"('unfriendly', 'friendly')",-1.6415033,-1.8407608,-0.72504,-0.8177771,-1.8397795,-2.0645282,1.3989584,1.1179726,-0.6219847,-0.7926634,-0.1706787
2,0.9394537,0.94622105,"('unlikable', 'likable')",0.8294598,0.87759215,1.193134,1.2180526,0.7985804,0.84528273,0.64665884,0.7541626,0.8814573,0.9282622,0.0468049
3,-0.106993504,0.050261658,"('repellent', 'pleasant')",-0.06691901,0.06062643,-0.6541007,-0.6205521,0.29374856,0.44267994,-0.049169358,0.012600608,-0.1166868,-0.0108767,0.1058101
4,-1.3878629,-1.4794366,"('disliked', 'liked')",-1.6293379,-1.7291423,-1.7345479,-1.7450584,-0.7517769,-0.8014558,-4.825726,-4.938275,-2.0658504,-2.1386738,-0.0728234
5,-1.3615258,-1.3694242,"('distant', 'outgoing')",-2.3384612,-2.3626416,-1.2628131,-1.1796765,-1.4650021,-1.4944825,-0.4510691,-0.45590195,-1.3757742,-1.3724254,0.0033488
6,-1.3674858,-1.335452,"('distant', 'open')",-2.357218,-2.3938358,-1.5899333,-1.4768938,-1.8372047,-1.8956475,0.19640316,0.13789308,-1.3910878,-1.3927872,-0.0016994
7,1.5065868,1.6292965,"('insensitive', 'sensitive')",0.69031775,0.860588,0.40655205,0.49783587,0.50613844,0.6084468,0.25759798,0.29714566,0.6734386,0.7786626,0.105224
8,-0.21536683,-0.2888764,"('unaffectionate', 'affectionate')",-1.7815616,-1.9079114,-1.143218,-1.2146951,-2.8385804,-2.9759905,0.44965982,0.23465168,-1.1058134,-1.2305643,-0.1247509
9,0.9092524,0.8334241,"('unaffectionate', 'caring')",-0.9142535,-1.0178956,0.008924947,-0.06444752,-2.062789,-2.1514926,0.96434116,0.7865387,-0.2189048,-0.3227746,-0.1038698
10,1.6810402,1.7882911,"('unsympathetic', 'sympathetic')",1.2668482,1.404169,0.180092,0.14245048,-0.09331037,-0.018458694,-0.014085025,-0.1408378,0.604117,0.6351228,0.0310058
11,1.4304112,1.4275786,"('unhelpful', 'helpful')",1.2414508,1.2952025,2.5317945,2.457387,0.61039126,0.68117964,2.009627,1.9343647,1.564735,1.5591425,-0.0055925
12,1.5857729,1.7205557,"('unsupportive', 'supportive')",0.8792773,1.0126283,0.84571886,0.92078906,-0.40113392,-0.2534893,-1.6417294,-1.669231,0.2535811,0.3462505,0.0926694
13,1.1185449,1.1316975,"('impolite', 'polite')",1.3720857,1.4585432,1.6222507,1.6860993,1.2554008,1.386482,-0.15418318,-0.110304326,1.0428197,1.1105035,0.0676838
14,0.77939236,0.7708143,"('antisocial', 'social')",1.5727184,1.7511667,1.9074731,1.9094266,1.1494284,1.2317297,-0.6378951,-0.6145293,0.9542234,1.0097217,0.0554983
