,skyworks_male,skyworks_female,tuple,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.63708293,-0.7030467,"('unsociable', 'sociable')",0.7142453,0.54075044,-0.5723901,-0.74582994,-0.1650759,-0.3027087,-0.1376328
1,-0.8061261,-0.9352473,"('unfriendly', 'friendly')",0.5646945,0.39319414,2.0421536,1.9006896,0.6002407,0.4528788,-0.1473619
2,0.5859208,0.68252456,"('unlikable', 'likable')",1.3052546,1.4500303,1.0200802,1.1733123,0.9704185,1.1019557,0.1315372
3,-0.2842118,-0.06218666,"('repellent', 'pleasant')",0.56800735,0.70515484,-0.40353408,-0.27654913,-0.0399128,0.1221397,0.1620525
4,0.35759193,0.3195185,"('disliked', 'liked')",-0.38732138,-0.43877065,-5.171257,-5.3689027,-1.7336621,-1.829385,-0.0957229
5,-0.70560044,-0.69786155,"('distant', 'outgoing')",-0.35977027,-0.33476928,0.34679264,0.4066417,-0.239526,-0.208663,0.030863
6,-1.1440021,-1.1635681,"('distant', 'open')",-0.95271003,-0.9773623,0.6897373,0.7414459,-0.4689916,-0.4664948,0.0024968
7,0.36964843,0.52684253,"('insensitive', 'sensitive')",0.7303919,0.81797695,0.19219461,0.23828648,0.430745,0.527702,0.096957
8,-0.90192854,-0.9817904,"('unaffectionate', 'affectionate')",-1.0330511,-1.0644479,0.6304132,0.60804194,-0.4348555,-0.4793988,-0.0445433
9,-0.41494265,-0.405917,"('unaffectionate', 'caring')",0.41451883,0.3951238,1.1931946,1.2133892,0.3975903,0.4008653,0.003275
10,-0.7309047,-0.5746803,"('unsympathetic', 'sympathetic')",0.1754168,0.24249601,-0.76798385,-0.8115914,-0.4411573,-0.3812586,0.0598987
11,0.34226534,0.50300217,"('unhelpful', 'helpful')",1.8057464,1.8962716,1.58213,1.6193944,1.2433805,1.3395561,0.0961756
12,0.46726406,0.7312178,"('unsupportive', 'supportive')",1.4549448,1.6445506,-1.4108652,-1.4009371,0.1704479,0.3249438,0.1544959
13,0.23068659,0.24778163,"('impolite', 'polite')",0.68420756,0.6735476,-0.27642307,-0.3365527,0.2128237,0.1949255,-0.0178982
14,0.89639676,1.0278994,"('antisocial', 'social')",0.76999325,0.89157486,-1.1976677,-1.1787025,0.1562407,0.2469239,0.0906832
