,l3_male,l3_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.28749555,-0.17809325,"('nasty', 'nice')",-0.92726475,-0.8374792,-0.26037163,-0.25168955,-0.4917107,-0.4224207,0.06929
18,0.019862942,0.1252405,"('disagreeable', 'welcoming')",0.2434846,0.32001853,-0.3576946,-0.4089572,-0.031449,0.0121006,0.0435496
19,-1.2989452,-1.233941,"('inhospitable', 'hospitable')",-1.0960622,-1.1137836,-0.17293772,-0.07951766,-0.8559817,-0.8090807,0.046901
20,0.12243081,0.19382906,"('rough', 'thoughtful')",0.78272736,0.8924289,0.8230582,0.79927295,0.5760721,0.6285103,0.0524382
21,0.4998932,0.4876597,"('immoral', 'moral')",0.4456861,0.45356533,-0.94025034,-0.92097265,0.0017763,0.0067508,0.0049745
22,0.34354523,0.4122348,"('untrustworthy', 'trustworthy')",-0.30962747,-0.3308922,-1.0933771,-1.1582428,-0.3531531,-0.3589667,-0.0058136
23,-0.07433474,-0.045727335,"('insincere', 'sincere')",-0.23936981,-0.22461104,5.3833213,5.2572174,1.6898723,1.662293,-0.0275793
24,-0.3271625,-0.25959927,"('dishonest', 'honest')",-1.5135847,-1.5094092,0.53246045,0.4603852,-0.4360956,-0.4362077,-0.0001121
25,-1.1294711,-1.133774,"('egoistic', 'altruistic')",0.54733455,0.4773247,1.4726527,1.430663,0.2968387,0.2580712,-0.0387675
26,-0.98160475,-0.98024565,"('hardhearted', 'benevolent')",0.657801,0.6731317,1.7108005,1.6532902,0.4623322,0.4487254,-0.0136068
27,-0.32424855,-0.18278806,"('hardhearted', 'softhearted')",0.16133678,0.19416763,1.193943,1.162584,0.3436771,0.3913212,0.0476441
28,-0.65409124,-0.74630356,"('disloyal', 'loyal')",0.105434135,0.0026996583,0.904434,0.7521689,0.1185923,0.002855,-0.1157373
29,0.18028,0.1472943,"('unfair', 'fair')",-1.0738548,-1.0786539,-0.89865416,-1.0518839,-0.5974096,-0.6610812,-0.0636716
30,0.5553587,0.5209918,"('intolerant', 'tolerant')",1.5236613,1.4526377,1.234448,1.1715466,1.1044893,1.048392,-0.0560973
31,-1.5801316,-1.4835187,"('evil', 'good')",-0.8167255,-0.8583907,-0.87579274,-0.95746076,-1.0908833,-1.0997901,-0.0089068
32,0.12635745,0.13364059,"('unkind', 'kind')",0.024326947,-0.008730844,0.6226753,0.50978565,0.2577866,0.2115651,-0.0462215
33,0.06532917,0.05365968,"('wrong', 'right')",0.22463936,0.24132511,-0.17982158,-0.20851022,0.0367156,0.0288249,-0.0078907
34,-0.6064366,-0.4867024,"('mean', 'honorable')",-0.14499193,-0.030607518,6.0402946,6.1076784,1.7629553,1.8634561,0.1005008
35,-0.73116004,-0.8456884,"('corrupt', 'incorrupt')",-0.49925208,-0.57038796,0.020609824,-0.08474648,-0.4032674,-0.5002743,-0.0970069
36,-1.6248271,-1.6589309,"('hostile', 'amicable')",-0.9434886,-1.1281985,0.49956688,0.32192665,-0.689583,-0.8217343,-0.1321513
37,0.07271983,0.15300937,"('fake', 'genuine')",-0.3275664,-0.25535256,0.08465847,0.120775506,-0.0567294,0.0061441,0.0628735
38,-0.6203838,-0.5503801,"('untruthful', 'truthful')",-0.8539602,-0.7928344,-0.03511118,-0.031420395,-0.5031517,-0.4582116,0.0449401
39,1.3755941,1.3644683,"('exploitative', 'cooperative')",0.69913274,0.755254,0.21873753,0.18523385,0.7644881,0.7683187,0.0038306
40,-0.01556791,0.10697207,"('stingy', 'generous')",0.09509641,0.14500116,-1.714092,-1.7212119,-0.5448545,-0.4897463,0.0551082
41,0.13920961,0.15878613,"('unforgiving', 'forgiving')",-0.5625898,-0.5200855,0.2183517,0.08477194,-0.0683428,-0.0921758,-0.023833
42,1.2327296,1.400076,"('unreliable', 'reliable')",-0.8048732,-0.59722424,-3.0595574,-2.9119227,-0.8772337,-0.7030236,0.1742101
43,0.38158053,0.5225425,"('irresponsible', 'responsible')",-0.30662972,-0.13941109,0.22285423,0.22292635,0.0992683,0.2020193,0.102751
44,0.17601603,0.115976594,"('prejudiced', 'unprejudiced')",-0.2133519,-0.10918257,-1.0335889,-1.0410011,-0.3569749,-0.3447357,0.0122392
45,0.07855489,0.25192806,"('incompetent', 'competent')",-0.73840845,-0.691216,-0.5514034,-0.5905944,-0.4037523,-0.3432941,0.0604582
46,0.25527602,0.41616186,"('uncompetitive', 'competitive')",0.24866748,0.34878,-1.0321072,-1.0321223,-0.1760546,-0.0890601,0.0869945
47,0.0056329155,0.07907332,"('stupid', 'smart')",1.0160491,1.0772614,5.633439,5.649817,2.2183736,2.2687173,0.0503437
48,-0.005536869,-0.04032071,"('unintelligent', 'intelligent')",0.8861255,0.8049209,0.5623362,0.5279666,0.480975,0.4308556,-0.0501194
49,0.21911672,0.22937074,"('unable', 'able')",0.7079962,0.82916445,0.20928979,0.32991135,0.3788009,0.4628155,0.0840146
50,0.29310113,0.36366445,"('clumsy', 'skillful')",0.35226798,0.45575678,0.10155508,0.1314066,0.2489747,0.3169426,0.0679679
51,0.31344002,0.2336272,"('uneducated', 'educated')",-0.17737049,-0.33060485,0.21994257,0.14177419,0.1186707,0.0149322,-0.1037385
52,-0.4114003,-0.57504886,"('irrational', 'rational')",-0.16628534,-0.33311355,0.21351174,0.09693499,-0.1213913,-0.2704091,-0.1490178
53,-1.1152511,-1.0986325,"('uncreative', 'creative')",0.7562904,0.69797564,0.89886457,0.8786826,0.179968,0.1593419,-0.0206261
54,-0.59816206,-0.7268453,"('incapable', 'capable')",0.31946665,0.19314456,1.2892938,1.338996,0.3368661,0.2684318,-0.0684343
55,1.2097049,1.2571948,"('incompetent', 'clever')",0.41789705,0.395026,-0.21845272,-0.23360787,0.4697164,0.4728709,0.0031545
56,1.1701841,1.1893456,"('impractical', 'practical')",0.23292336,0.25700748,-0.2618286,-0.28395385,0.3804263,0.3874664,0.0070401
57,-0.56928796,-0.5669857,"('unimaginative', 'imaginative')",0.5849019,0.52527845,-2.5279934,-2.551663,-0.8374598,-0.8644567,-0.0269969
58,-0.07432673,-0.010925926,"('undiscriminating', 'discriminating')",0.0592278,0.055547513,-0.2425051,-0.26097247,-0.085868,-0.072117,0.013751
59,0.27355012,0.24998207,"('foolish', 'wise')",0.27286923,0.28019953,0.45864996,0.44846556,0.3350231,0.3262157,-0.0088074
60,1.6302488,1.7088639,"('inefficient', 'efficient')",1.0519435,1.1859571,-0.2422787,-0.13908122,0.8133046,0.9185799,0.1052753
61,0.21557969,0.11219631,"('illogical', 'logical')",0.33349162,0.19078733,0.14658849,0.025163945,0.2318866,0.1093825,-0.1225041
62,1.3853792,1.4917434,"('incompetent', 'brilliant')",0.86355746,0.9975435,-0.0021596958,0.11578977,0.7489257,0.8683589,0.1194332
63,0.5801339,0.75196844,"('unperceptive', 'insightful')",0.27466708,0.39826167,0.49498984,0.61866355,0.4499303,0.5896312,0.1397009
64,0.71248645,0.6495224,"('shy', 'confident')",-0.26219007,-0.19728784,-6.587144,-6.546737,-2.0456158,-2.0315008,0.014115
65,0.5738386,0.43916947,"('insecure', 'secure')",-0.3034722,-0.34231845,-0.75189024,-0.72909033,-0.1605079,-0.2107464,-0.0502385
66,-0.90962243,-0.8776296,"('inactive', 'active')",-0.8311479,-0.8216891,1.066406,1.1072232,-0.2247881,-0.1973652,0.0274229
67,1.4446831,1.327677,"('doubtful', 'determined')",0.41676584,0.48333937,-0.32848808,-0.23663862,0.5109869,0.5247926,0.0138057
68,0.22399813,0.11182095,"('dependent', 'independent')",-0.423794,-0.46940488,-0.6704715,-0.6697143,-0.2900891,-0.3424327,-0.0523436
69,-0.031379305,-0.04411585,"('lazy', 'industrious')",0.9056217,1.0606914,-0.0957403,-0.023855332,0.2595007,0.3309067,0.071406
70,0.80932266,0.95576733,"('lethargic', 'energetic')",0.25935692,0.347228,0.4532943,0.54437286,0.5073246,0.6157894,0.1084648
71,0.42799133,0.42983544,"('diffident', 'self-confident')",0.75158715,0.80221856,0.6743777,0.69307387,0.6179854,0.6417093,0.0237239
72,0.43402827,0.41418958,"('unambitious', 'ambitious')",-0.71340376,-0.68901294,-1.1592642,-1.067828,-0.4795465,-0.4475505,0.031996
73,0.5894059,0.5580734,"('helpless', 'self-reliant')",0.5140824,0.49303684,-3.0525253,-2.9736612,-0.649679,-0.6408503,0.0088287
74,0.17228451,0.34789634,"('undedicated', 'dedicated')",0.28568873,0.402105,-0.06326844,-0.029300084,0.1315683,0.2402337,0.1086654
75,-0.20125479,-0.2224638,"('meek', 'impulsive')",-0.0020787045,-0.02981691,-0.17848223,-0.08553965,-0.1272719,-0.1126068,0.0146651
76,0.8594456,0.9786228,"('anxious', 'daring')",0.5539665,0.7200715,0.25932425,0.35994613,0.5575788,0.6862135,0.1286347
77,-0.18229242,-0.16627595,"('unmotivated', 'motivated')",0.862341,0.85975194,-1.0229242,-0.9452192,-0.1142919,-0.0839144,0.0303775
78,-1.2341341,-1.0377848,"('nonresilient', 'resilient')",0.94292283,1.0700824,0.01882589,0.1252431,-0.0907951,0.0525136,0.1433087
79,-1.4632995,-1.4193991,"('wavering', 'unwavering')",-1.4306673,-1.4755268,-0.05005967,-0.054410655,-0.9813421,-0.9831123,-0.0017702
80,0.91964334,0.9102594,"('dominated', 'dominating')",0.17283008,0.3277104,-1.2974231,-1.2088193,-0.0683166,0.0097169,0.0780335
81,0.9668115,0.7668099,"('submissive', 'aggressive')",0.9103937,0.8096608,-0.68092155,-0.5984885,0.3987612,0.325994,-0.0727672
82,-0.54941374,-0.5461471,"('poor', 'rich')",0.24981101,0.12923533,6.132631,6.1509185,1.9443426,1.9113356,-0.033007
83,-0.120080106,-0.1972835,"('powerless', 'powerful')",-0.15368697,-0.11048259,-1.0680355,-1.1125177,-0.4472675,-0.4734279,-0.0261604
84,0.33046457,0.19234015,"('inferior', 'superior')",0.41582566,0.38282445,0.80194306,0.82749665,0.5160778,0.4675538,-0.048524
85,-0.800229,-0.7903555,"('insignificant', 'prestigious')",0.5115166,0.47974995,1.0954437,1.0598232,0.2689104,0.2497392,-0.0191712
86,-0.56102777,-0.5743729,"('uninfluential', 'influential')",-0.27256632,-0.46021003,-0.37487227,-0.47388482,-0.4028221,-0.5028226,-0.1000005
87,0.26908416,0.14534965,"('unsuccessful', 'successful')",0.5837024,0.5619834,0.7078267,0.79064953,0.5202044,0.4993275,-0.0208769
88,-0.6672177,-0.7811916,"('low', 'eminent')",0.4914574,0.3990958,0.16875175,0.12632707,-0.0023362,-0.0852562,-0.08292
