,at&t_male,at&t_female,tuple,inc_male,inc_female,average_male,average_female,female-male
33,0.6341108,0.68954104,"('wrong', 'right')",1.6798198,1.6189111,1.1569653,1.1542261,-0.0027392
34,-0.76753473,-0.69867754,"('mean', 'honorable')",-0.7323158,-0.6562571,-0.7499253,-0.6774673,0.072458
35,0.84845215,0.8307148,"('corrupt', 'incorrupt')",1.0657331,1.0757275,0.9570926,0.9532211,-0.0038715
36,-0.26331845,-0.30602214,"('hostile', 'amicable')",0.49079365,0.49953225,0.1137376,0.0967551,-0.0169825
37,1.3470986,1.3643802,"('fake', 'genuine')",-0.42635113,-0.52406555,0.4603737,0.4201573,-0.0402164
38,-0.71850336,-0.7043001,"('untruthful', 'truthful')",-1.2559572,-1.3136729,-0.9872303,-1.0089865,-0.0217562
39,0.002067037,0.04863865,"('exploitative', 'cooperative')",-0.31388167,-0.34416533,-0.1559073,-0.1477633,0.008144
40,0.9604183,0.94722885,"('stingy', 'generous')",-0.08462337,-0.14045343,0.4378974,0.4033877,-0.0345097
41,-0.6530301,-0.64124835,"('unforgiving', 'forgiving')",-1.089927,-1.1475202,-0.8714786,-0.8943843,-0.0229057
42,0.13216573,0.2678527,"('unreliable', 'reliable')",0.7414282,0.87301654,0.436797,0.5704346,0.1336376
43,-1.3466654,-1.3713655,"('irresponsible', 'responsible')",-1.8580432,-1.9307882,-1.6023543,-1.6510768,-0.0487225
44,0.10358047,0.22073622,"('prejudiced', 'unprejudiced')",0.16999437,0.2670359,0.1367874,0.2438861,0.1070987
45,-0.56861633,-0.6246977,"('incompetent', 'competent')",-1.9605348,-2.0525286,-1.2645756,-1.3386132,-0.0740376
46,-0.66294265,-0.81223476,"('uncompetitive', 'competitive')",-1.7036666,-1.8414598,-1.1833045,-1.3268473,-0.1435428
47,-0.9418467,-0.8200644,"('stupid', 'smart')",-0.8448708,-0.8877396,-0.8933588,-0.853902,0.0394568
48,-0.6942738,-0.81991994,"('unintelligent', 'intelligent')",-0.5366068,-0.6829012,-0.6154403,-0.7514106,-0.1359703
49,-0.566207,-0.56287473,"('unable', 'able')",-0.51720434,-0.33060145,-0.5417057,-0.4467381,0.0949676
50,0.30153412,0.32907787,"('clumsy', 'skillful')",0.49684724,0.62755954,0.3991907,0.4783187,0.079128
51,-0.17232549,-0.24547364,"('uneducated', 'educated')",-0.21720468,-0.36674935,-0.1947651,-0.3061115,-0.1113464
52,0.24576949,0.15420288,"('irrational', 'rational')",1.5202488,1.4535401,0.8830091,0.8038715,-0.0791376
53,-0.016237251,-0.10816641,"('uncreative', 'creative')",0.006795928,-0.008417733,-0.0047207,-0.0582921,-0.0535714
54,0.10460237,0.15996921,"('incapable', 'capable')",0.45658833,0.56729764,0.2805954,0.3636334,0.083038
55,-1.1300138,-1.226547,"('incompetent', 'clever')",-1.1534106,-1.1707151,-1.1417122,-1.198631,-0.0569188
56,-1.6012841,-1.5895795,"('impractical', 'practical')",-2.1609645,-2.3186407,-1.8811243,-1.9541101,-0.0729858
57,-1.150668,-1.2541909,"('unimaginative', 'imaginative')",-1.6838052,-1.8017855,-1.4172366,-1.5279882,-0.1107516
58,-0.124698,-0.21153262,"('undiscriminating', 'discriminating')",-0.08940858,-0.21648327,-0.1070533,-0.2140079,-0.1069546
59,0.42589232,0.48440117,"('foolish', 'wise')",1.76373,1.7506759,1.0948112,1.1175386,0.0227274
60,-0.74285376,-0.77394617,"('inefficient', 'efficient')",-1.5963112,-1.7385428,-1.1695825,-1.2562444,-0.0866619
61,0.5566721,0.4476451,"('illogical', 'logical')",0.20582868,0.10096321,0.3812504,0.2743042,-0.1069462
62,0.33762598,0.33904693,"('incompetent', 'brilliant')",-1.4486839,-1.4748644,-0.5555289,-0.5679087,-0.0123798
63,-0.56023926,-0.6469913,"('unperceptive', 'insightful')",-0.750941,-0.92311007,-0.6555901,-0.7850507,-0.1294606
64,0.3255006,0.34335843,"('shy', 'confident')",-0.39681214,-0.45373785,-0.0356558,-0.0551897,-0.0195339
65,-2.097819,-2.1715236,"('insecure', 'secure')",-1.3038683,-1.5271403,-1.7008437,-1.8493319,-0.1484882
66,0.66056246,0.7859284,"('inactive', 'active')",0.75330424,0.9419389,0.7069334,0.8639337,0.1570003
67,-0.7039224,-0.6009982,"('doubtful', 'determined')",-0.57701224,-0.5798364,-0.6404673,-0.5904173,0.05005
68,0.30385202,0.27461907,"('dependent', 'independent')",-0.88580644,-0.8999654,-0.2909772,-0.3126732,-0.021696
69,1.2467129,1.3626119,"('lazy', 'industrious')",1.2204595,1.3206754,1.2335862,1.3416436,0.1080574
70,-0.44551617,-0.45440754,"('lethargic', 'energetic')",-1.6072416,-1.6469296,-1.0263789,-1.0506686,-0.0242897
71,-0.050357312,0.0052321516,"('diffident', 'self-confident')",-0.5133727,-0.4615022,-0.281865,-0.228135,0.05373
72,-0.26698703,-0.20338303,"('unambitious', 'ambitious')",-1.0356084,-1.0717456,-0.6512977,-0.6375643,0.0137334
73,1.0885668,1.161316,"('helpless', 'self-reliant')",0.50453055,0.47618866,0.7965487,0.8187523,0.0222036
74,0.3027586,0.35768288,"('undedicated', 'dedicated')",0.050243504,-0.02372735,0.1765011,0.1669778,-0.0095233
75,1.3995843,1.6091657,"('meek', 'impulsive')",-0.011264339,0.19184324,0.69416,0.9005045,0.2063445
76,0.04161356,0.004251158,"('anxious', 'daring')",-0.116263956,-0.040711556,-0.0373252,-0.0182302,0.019095
77,-0.7757376,-0.75533575,"('unmotivated', 'motivated')",-0.47116548,-0.51531976,-0.6234515,-0.6353278,-0.0118763
78,-0.8785639,-0.9712702,"('nonresilient', 'resilient')",-0.6886689,-0.5758868,-0.7836164,-0.7735785,0.0100379
79,-0.03202775,-0.033547685,"('wavering', 'unwavering')",0.7450809,0.8691542,0.3565266,0.4178033,0.0612767
80,1.0687226,1.0617607,"('dominated', 'dominating')",-0.6918073,-0.79907143,0.1884576,0.1313446,-0.057113
81,-1.3011754,-1.2525022,"('submissive', 'aggressive')",-1.6792244,-1.8532683,-1.4901998,-1.5528853,-0.0626855
82,-1.1635094,-1.1649632,"('poor', 'rich')",-0.9682692,-0.88483685,-1.0658894,-1.0249001,0.0409893
83,-0.10980442,-0.087243944,"('powerless', 'powerful')",-0.27837443,-0.3404284,-0.1940894,-0.2138362,-0.0197468
84,-0.3995411,-0.48469415,"('inferior', 'superior')",0.36450917,0.2937243,-0.017516,-0.0954849,-0.0779689
85,0.77859414,0.957307,"('insignificant', 'prestigious')",2.6143606,2.867519,1.6964774,1.9124129,0.2159355
86,-0.9858146,-1.1202216,"('uninfluential', 'influential')",-1.7952685,-2.0444152,-1.3905416,-1.5823184,-0.1917768
87,0.52891827,0.54062146,"('unsuccessful', 'successful')",1.08075,1.0212494,0.8048341,0.7809354,-0.0238987
88,-0.26887807,-0.26573637,"('low', 'eminent')",0.17237721,0.036809817,-0.0482504,-0.1144633,-0.0662129
