,allegheny_male,allegheny_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
32,0.6489333,0.6441952,"('unkind', 'kind')",0.34390146,0.2697575,0.4964174,0.4569764,-0.039441
33,0.96933836,0.7979836,"('wrong', 'right')",0.24127172,0.11195737,0.605305,0.4549705,-0.1503345
34,0.42406365,0.44397038,"('mean', 'honorable')",3.7244346,3.752362,2.074249,2.0981662,0.0239172
35,-0.68683726,-0.8802344,"('corrupt', 'incorrupt')",-0.80452204,-0.7998933,-0.7456796,-0.8400639,-0.0943843
36,-0.3665251,-0.5858616,"('hostile', 'amicable')",-0.660821,-0.8370532,-0.5136731,-0.7114574,-0.1977843
37,0.47226828,0.5381622,"('fake', 'genuine')",-0.017310355,-0.024141211,0.227479,0.2570105,0.0295315
38,0.07600572,0.10653368,"('untruthful', 'truthful')",0.15683788,0.18743469,0.1164218,0.1469842,0.0305624
39,2.079035,2.110888,"('exploitative', 'cooperative')",0.11831239,0.19610155,1.0986737,1.1534948,0.0548211
40,1.2563498,1.3662922,"('stingy', 'generous')",-1.5829668,-1.5345725,-0.1633085,-0.0841401,0.0791684
41,0.63960016,0.755654,"('unforgiving', 'forgiving')",-0.29273334,-0.32047415,0.1734334,0.2175899,0.0441565
42,0.27607533,0.4981237,"('unreliable', 'reliable')",-3.2537634,-3.098124,-1.488844,-1.3000002,0.1888438
43,0.24718001,0.44345266,"('irresponsible', 'responsible')",0.043989558,0.08739632,0.1455848,0.2654245,0.1198397
44,-0.89801085,-0.8555348,"('prejudiced', 'unprejudiced')",-1.1878271,-1.0685589,-1.0429189,-0.9620469,0.080872
45,-0.97886443,-0.8072755,"('incompetent', 'competent')",-0.59337056,-0.5322078,-0.7861175,-0.6697416,0.1163759
46,0.30185378,0.4550112,"('uncompetitive', 'competitive')",-0.19703895,-0.091721535,0.0524074,0.1816448,0.1292374
47,-0.16844127,-0.13087577,"('stupid', 'smart')",4.0267467,4.0127,1.9291527,1.9409121,0.0117594
48,-0.21815832,-0.1657519,"('unintelligent', 'intelligent')",1.3831702,1.3972601,0.5825059,0.6157541,0.0332482
49,-0.45742714,-0.45721614,"('unable', 'able')",0.01991767,0.15538917,-0.2187547,-0.1509135,0.0678412
50,0.09846057,0.07620654,"('clumsy', 'skillful')",-0.35515463,-0.29984263,-0.128347,-0.111818,0.016529
51,0.6801308,0.60936195,"('uneducated', 'educated')",0.33802128,0.20008323,0.509076,0.4047226,-0.1043534
52,-0.34153134,-0.49640757,"('irrational', 'rational')",0.055606995,-0.17774048,-0.1429622,-0.337074,-0.1941118
53,1.1722263,1.142368,"('uncreative', 'creative')",0.41280055,0.38526344,0.7925134,0.7638157,-0.0286977
54,0.61500716,0.5621524,"('incapable', 'capable')",0.61978966,0.5640251,0.6173984,0.5630888,-0.0543096
55,-0.45150363,-0.29654992,"('incompetent', 'clever')",0.2860198,0.35845375,-0.0827419,0.0309519,0.1136938
56,0.7688714,0.8683036,"('impractical', 'practical')",0.12454249,0.09972191,0.446707,0.4840128,0.0373058
57,0.116119735,0.19841538,"('unimaginative', 'imaginative')",-1.6798,-1.6279446,-0.7818401,-0.7147646,0.0670755
58,0.04530112,0.017381316,"('undiscriminating', 'discriminating')",-0.109889135,-0.17969935,-0.032294,-0.081159,-0.048865
59,0.3988337,0.3071166,"('foolish', 'wise')",-0.0438038,-0.027835105,0.1775149,0.1396407,-0.0378742
60,0.29772827,0.45854667,"('inefficient', 'efficient')",0.8721593,0.9663211,0.5849438,0.7124339,0.1274901
61,0.6993417,0.5869266,"('illogical', 'logical')",0.37328944,0.26564404,0.5363156,0.4262853,-0.1100303
62,0.4005694,0.64198923,"('incompetent', 'brilliant')",0.536745,0.7067816,0.4686572,0.6743854,0.2057282
63,1.3235292,1.4272875,"('unperceptive', 'insightful')",0.6307999,0.75134,0.9771646,1.0893137,0.1121491
64,-0.21297053,-0.13947107,"('shy', 'confident')",-4.3824043,-4.3176365,-2.2976875,-2.2285538,0.0691337
65,-0.76205873,-0.6597825,"('insecure', 'secure')",-0.22717425,-0.17282243,-0.4946165,-0.4163025,0.078314
66,1.2887005,1.2721679,"('inactive', 'active')",-0.06588666,-0.048272546,0.6114069,0.6119477,0.0005408
67,0.41912937,0.38539636,"('doubtful', 'determined')",0.15853013,0.09045853,0.2888297,0.2379274,-0.0509023
68,-0.80535424,-0.93154377,"('dependent', 'independent')",-0.54661757,-0.57562363,-0.6759859,-0.7535837,-0.0775978
69,0.16658424,0.06558746,"('lazy', 'industrious')",-0.13532855,-0.042011037,0.0156278,0.0117882,-0.0038396
70,0.5954821,0.7991923,"('lethargic', 'energetic')",-0.21535808,-0.12784496,0.190062,0.3356737,0.1456117
71,1.0727134,1.0352218,"('diffident', 'self-confident')",0.49028668,0.51424086,0.7815,0.7747313,-0.0067687
72,1.2375262,1.241289,"('unambitious', 'ambitious')",-0.78434306,-0.7906321,0.2265916,0.2253284,-0.0012632
73,1.0538398,1.0158173,"('helpless', 'self-reliant')",-2.405106,-2.4152353,-0.6756331,-0.699709,-0.0240759
74,1.7636573,1.8003659,"('undedicated', 'dedicated')",-0.3760454,-0.38785517,0.6938059,0.7062554,0.0124495
75,0.06982775,0.011394527,"('meek', 'impulsive')",-0.29327384,-0.24351297,-0.111723,-0.1160592,-0.0043362
76,0.4361351,0.63187534,"('anxious', 'daring')",-0.024862807,0.055386335,0.2056362,0.3436309,0.1379947
77,0.5212266,0.55736285,"('unmotivated', 'motivated')",0.39884537,0.44280344,0.460036,0.5000831,0.0400471
78,-0.3110663,-0.16864522,"('nonresilient', 'resilient')",0.5171919,0.731286,0.1030628,0.2813204,0.1782576
79,0.39416176,0.3567159,"('wavering', 'unwavering')",-0.78297836,-0.79499,-0.1944083,-0.2191371,-0.0247288
80,0.9580969,1.1155993,"('dominated', 'dominating')",-0.15458657,0.03968782,0.4017552,0.5776436,0.1758884
81,0.0616801,0.14925146,"('submissive', 'aggressive')",0.43531418,0.59753615,0.2484971,0.3733938,0.1248967
82,-0.627314,-0.66485786,"('poor', 'rich')",3.6273086,3.5834656,1.4999974,1.4593039,-0.0406935
83,0.35415462,0.27100274,"('powerless', 'powerful')",0.13642813,0.1093074,0.2452914,0.1901551,-0.0551363
84,1.1201372,1.0054709,"('inferior', 'superior')",0.049015485,0.05495181,0.5845764,0.5302113,-0.0543651
85,1.7570596,1.6416771,"('insignificant', 'prestigious')",-0.14021716,-0.19848269,0.8084212,0.7215972,-0.086824
86,0.6899151,0.68284774,"('uninfluential', 'influential')",0.023359098,-0.100208685,0.3566371,0.2913195,-0.0653176
87,0.26819262,0.2386127,"('unsuccessful', 'successful')",0.009111049,0.12242833,0.1386518,0.1805205,0.0418687
88,0.082056046,0.035843648,"('low', 'eminent')",0.11578281,0.08571127,0.0989194,0.0607775,-0.0381419
