,at&t_male,at&t_female,tuple,inc_male,inc_female,average_male,average_female,female-male
28,-1.2735794,-1.3961816,"('disloyal', 'loyal')",-1.1324409,-1.327777,-1.2030101,-1.3619792,-0.1589691
29,0.65622526,0.5909051,"('unfair', 'fair')",0.70817304,0.75572324,0.6821991,0.6733142,-0.0088849
30,-2.5348432,-2.6842816,"('intolerant', 'tolerant')",-1.0918069,-1.3100591,-1.813325,-1.9971703,-0.1838453
31,1.0006204,1.0789514,"('evil', 'good')",1.4909452,1.6082538,1.2457829,1.3436027,0.0978198
32,-0.5317752,-0.64450765,"('unkind', 'kind')",-0.18256058,-0.3254159,-0.3571679,-0.4849618,-0.1277939
33,0.8770852,0.9464487,"('wrong', 'right')",1.8489363,1.8087951,1.3630108,1.3776219,0.0146111
34,-0.7510143,-0.6946498,"('mean', 'honorable')",-0.49376228,-0.41795504,-0.6223883,-0.5563024,0.0660859
35,1.3530704,1.3910494,"('corrupt', 'incorrupt')",1.1206713,1.2152759,1.2368708,1.3031626,0.0662918
36,0.63897586,0.5686693,"('hostile', 'amicable')",1.0223083,0.99176645,0.8306421,0.7802179,-0.0504242
37,1.095841,1.1135557,"('fake', 'genuine')",-0.5359255,-0.6451232,0.2799578,0.2342162,-0.0457416
38,-0.6039632,-0.60185504,"('untruthful', 'truthful')",-1.2864093,-1.3100038,-0.9451863,-0.9559294,-0.0107431
39,-0.3672917,-0.2996552,"('exploitative', 'cooperative')",-0.72535735,-0.6685611,-0.5463245,-0.4841082,0.0622163
40,0.9418763,0.88326085,"('stingy', 'generous')",0.053066455,-0.036540322,0.4974714,0.4233603,-0.0741111
41,-0.3899027,-0.51248527,"('unforgiving', 'forgiving')",-0.9514207,-1.0438616,-0.6706617,-0.7781734,-0.1075117
42,-0.44862282,-0.41241178,"('unreliable', 'reliable')",0.27654248,0.4035301,-0.0860402,-0.0044408,0.0815994
43,-2.0349414,-2.099326,"('irresponsible', 'responsible')",-2.4926329,-2.4843826,-2.2637873,-2.2918544,-0.0280671
44,0.18101814,0.36541376,"('prejudiced', 'unprejudiced')",0.0357108,0.22124456,0.1083645,0.2933291,0.1849646
45,-0.73178434,-0.9450561,"('incompetent', 'competent')",-2.213304,-2.3154035,-1.4725442,-1.6302297,-0.1576855
46,-1.3666328,-1.6128491,"('uncompetitive', 'competitive')",-2.1639166,-2.3237169,-1.7652748,-1.9682829,-0.2030081
47,-1.2240329,-1.1519977,"('stupid', 'smart')",-1.1820008,-1.1504886,-1.2030168,-1.1512432,0.0517736
48,-0.7090833,-0.92103565,"('unintelligent', 'intelligent')",-0.542648,-0.7353476,-0.6258657,-0.8281916,-0.2023259
49,-0.4271629,-0.44231203,"('unable', 'able')",-0.48303154,-0.32612145,-0.4550972,-0.3842167,0.0708805
50,0.39181966,0.37505105,"('clumsy', 'skillful')",0.55123186,0.65420043,0.4715258,0.5146257,0.0430999
51,-0.2607615,-0.43859172,"('uneducated', 'educated')",-0.10680392,-0.33052862,-0.1837827,-0.3845602,-0.2007775
52,0.52000475,0.48511344,"('irrational', 'rational')",1.7246096,1.7085171,1.1223072,1.0968152,-0.025492
53,-0.06433824,-0.14671722,"('uncreative', 'creative')",-0.08840956,-0.035497613,-0.0763739,-0.0911074,-0.0147335
54,0.25743964,0.37461728,"('incapable', 'capable')",0.71618944,0.8774552,0.4868146,0.6260362,0.1392216
55,-1.6666443,-1.8265331,"('incompetent', 'clever')",-1.4052814,-1.4447087,-1.5359628,-1.6356208,-0.099658
56,-2.3572862,-2.4227986,"('impractical', 'practical')",-2.756328,-2.849974,-2.556807,-2.6363864,-0.0795794
57,-1.3801619,-1.5714658,"('unimaginative', 'imaginative')",-1.8327312,-1.9828541,-1.6064465,-1.7771599,-0.1707134
58,0.39793998,0.23925105,"('undiscriminating', 'discriminating')",0.28169456,0.1669669,0.3398173,0.203109,-0.1367083
59,0.52809364,0.5743772,"('foolish', 'wise')",1.7232628,1.737279,1.1256782,1.1558281,0.0301499
60,-1.4176179,-1.5401335,"('inefficient', 'efficient')",-2.1163843,-2.2412243,-1.7670012,-1.8906789,-0.1236777
61,0.3119754,0.2282983,"('illogical', 'logical')",-0.13021377,-0.14391986,0.0908808,0.0421892,-0.0486916
62,-0.03590511,-0.035174273,"('incompetent', 'brilliant')",-1.6888616,-1.6377692,-0.8623834,-0.8364717,0.0259117
63,-0.7698414,-1.0220227,"('unperceptive', 'insightful')",-0.92495424,-1.103274,-0.8473978,-1.0626483,-0.2152505
64,-0.18815,-0.17076263,"('shy', 'confident')",-0.7099906,-0.7585661,-0.4490703,-0.4646643,-0.015594
65,-2.6273074,-2.6990516,"('insecure', 'secure')",-1.7662191,-1.934191,-2.1967633,-2.3166213,-0.119858
66,0.78566587,0.9293274,"('inactive', 'active')",0.86559,1.0610716,0.8256279,0.9951996,0.1695717
67,-1.0225389,-0.98914975,"('doubtful', 'determined')",-0.76322937,-0.7447052,-0.8928841,-0.8669275,0.0259566
68,0.44415385,0.45171478,"('dependent', 'independent')",-0.9427341,-0.90004766,-0.2492901,-0.2241664,0.0251237
69,1.7860068,1.9735286,"('lazy', 'industrious')",1.4018502,1.5371907,1.5939286,1.7553596,0.161431
70,-1.0527622,-1.1626865,"('lethargic', 'energetic')",-2.0293403,-2.0843022,-1.5410511,-1.6234944,-0.0824433
71,0.241853,0.2847553,"('diffident', 'self-confident')",-0.34864676,-0.31636295,-0.0533969,-0.0158038,0.0375931
72,-0.318788,-0.24690816,"('unambitious', 'ambitious')",-1.0003945,-1.0371237,-0.6595912,-0.6420159,0.0175753
73,1.0703853,1.1485881,"('helpless', 'self-reliant')",0.499584,0.49039254,0.7849846,0.8194903,0.0345057
74,0.36452687,0.32341796,"('undedicated', 'dedicated')",-0.17728348,-0.22675079,0.0936217,0.0483336,-0.0452881
75,1.8446434,2.0407314,"('meek', 'impulsive')",0.2192534,0.44201937,1.0319483,1.2413754,0.2094271
76,-0.7792379,-0.8297523,"('anxious', 'daring')",-0.45307142,-0.3497417,-0.6161547,-0.589747,0.0264077
77,-0.9516376,-0.96395415,"('unmotivated', 'motivated')",-0.7681261,-0.75813854,-0.8598819,-0.8610463,-0.0011644
78,-0.6041798,-0.72816664,"('nonresilient', 'resilient')",-0.53743774,-0.4937117,-0.5708088,-0.6109391,-0.0401303
79,0.40813497,0.40555823,"('wavering', 'unwavering')",1.1439269,1.2901632,0.7760309,0.8478607,0.0718298
80,0.7520133,0.7458944,"('dominated', 'dominating')",-1.0240854,-1.0996218,-0.136036,-0.1768637,-0.0408277
81,-2.0213883,-2.0889955,"('submissive', 'aggressive')",-2.0976357,-2.270987,-2.0595121,-2.1799912,-0.1204791
82,-1.2011034,-1.2253888,"('poor', 'rich')",-0.878026,-0.78904974,-1.0395647,-1.0072193,0.0323454
83,-0.1703482,-0.1982663,"('powerless', 'powerful')",-0.40275717,-0.47139773,-0.2865527,-0.334832,-0.0482793
84,-0.5075878,-0.57498085,"('inferior', 'superior')",0.16084887,0.11838578,-0.1733695,-0.2282975,-0.054928
85,1.6748883,1.8491185,"('insignificant', 'prestigious')",3.242532,3.5153515,2.4587102,2.682235,0.2235248
86,-1.2131574,-1.4528738,"('uninfluential', 'influential')",-1.7095798,-2.0276935,-1.4613686,-1.7402837,-0.2789151
87,0.40057716,0.42187247,"('unsuccessful', 'successful')",1.0217851,1.0359321,0.7111812,0.7289023,0.0177211
88,-0.103975415,-0.17047289,"('low', 'eminent')",0.07465706,-0.0190899,-0.0146592,-0.0947814,-0.0801222
