,ameriprise_male,ameriprise_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0082204,-1.0562568,"('unsociable', 'sociable')",0.8927828,0.7465528,-0.62490356,-0.7153139,-0.2467804,-0.3416726,-0.0948922
1,-2.7347121,-2.6111753,"('unfriendly', 'friendly')",0.92611516,0.76460755,2.2857676,2.1883783,0.1590569,0.1139369,-0.04512
2,0.758532,0.8254955,"('unlikable', 'likable')",2.1518662,2.259379,0.61513716,0.80828285,1.1751784,1.2977191,0.1225407
3,-0.59376866,-0.50180686,"('repellent', 'pleasant')",0.13288955,0.15791996,-0.09622469,-0.0015524067,-0.1857013,-0.1151464,0.0705549
4,-0.45735952,-0.41157714,"('disliked', 'liked')",-0.30468816,-0.31879315,-6.1396203,-6.163798,-2.300556,-2.298056,0.0025
5,-0.8608948,-0.8050838,"('distant', 'outgoing')",0.34891015,0.33708927,0.26714405,0.24878076,-0.0816135,-0.0730713,0.0085422
6,-0.88298905,-0.7830501,"('distant', 'open')",-0.65546954,-0.6729544,0.7084447,0.6592881,-0.2766713,-0.2655721,0.0110992
7,-0.3269642,-0.3248042,"('insensitive', 'sensitive')",0.73030734,0.75661886,0.54046005,0.53673655,0.3146011,0.3228504,0.0082493
8,-2.3938518,-2.2682514,"('unaffectionate', 'affectionate')",-0.3844216,-0.3836311,0.6695623,0.6380821,-0.7029037,-0.6712669,0.0316368
9,-2.1527438,-2.0688522,"('unaffectionate', 'caring')",1.049912,1.0143093,1.0852221,1.1101297,-0.0058699,0.0185289,0.0243988
10,-0.8531304,-0.83508134,"('unsympathetic', 'sympathetic')",-0.43022436,-0.3711417,-0.53797674,-0.53026766,-0.6071105,-0.5788302,0.0282803
11,-0.5991289,-0.5747246,"('unhelpful', 'helpful')",0.7042881,0.75016654,1.8189198,1.9263858,0.6413596,0.7006092,0.0592496
12,-1.7032418,-1.5737395,"('unsupportive', 'supportive')",1.1397034,1.2327766,-2.071369,-2.0042415,-0.8783024,-0.7817348,0.0965676
13,0.08904314,-0.009132612,"('impolite', 'polite')",0.8572841,0.8559677,-0.20737475,-0.20283161,0.2463175,0.2146678,-0.0316497
14,0.31471875,0.32135847,"('antisocial', 'social')",2.135246,2.1552448,-0.83719665,-0.8298685,0.5375894,0.5489116,0.0113222
15,0.4361943,0.38550052,"('boring', 'funny')",0.27341563,0.2756768,0.77723426,0.70784414,0.4956147,0.4563405,-0.0392742
16,-1.1324396,-0.99521714,"('unpopular', 'popular')",-0.6240145,-0.6328769,0.4564345,0.45852447,-0.4333399,-0.3898565,0.0434834
17,0.19389749,0.22580779,"('nasty', 'nice')",-0.15661955,-0.053925052,-0.35556084,-0.29189146,-0.1060943,-0.0400029,0.0660914
18,-0.50384635,-0.31831115,"('disagreeable', 'welcoming')",-0.7057879,-0.6095169,-0.21859613,-0.18160185,-0.4760768,-0.36981,0.1062668
19,-1.293434,-1.1662028,"('inhospitable', 'hospitable')",-0.7496703,-0.751847,0.21202083,0.25085688,-0.6103612,-0.555731,0.0546302
20,0.15232463,0.122271314,"('rough', 'thoughtful')",0.100039445,0.059559852,0.68220127,0.67130893,0.3115218,0.28438,-0.0271418
21,0.11309631,0.057162896,"('immoral', 'moral')",0.8878203,0.96752167,-1.0619823,-0.893764,-0.0203552,0.0436402,0.0639954
22,-0.067692816,-0.067245126,"('untrustworthy', 'trustworthy')",-0.33432785,-0.37814233,-1.2422847,-1.2459949,-0.5481018,-0.5637941,-0.0156923
23,-0.50319636,-0.5198549,"('insincere', 'sincere')",1.1019559,1.0980458,5.9025183,5.8778114,2.1670926,2.1520007,-0.0150919
24,-0.49990776,-0.504634,"('dishonest', 'honest')",0.08710075,0.1303668,0.9781462,0.94262797,0.1884464,0.1894536,0.0010072
25,-1.2196838,-1.1723406,"('egoistic', 'altruistic')",-0.47037616,-0.45663252,1.5883223,1.4669528,-0.0339125,-0.0540068,-0.0200943
26,-0.30579865,-0.31194314,"('hardhearted', 'benevolent')",1.0850424,1.0661911,1.5589502,1.4753604,0.779398,0.7432028,-0.0361952
27,-0.63430005,-0.53245443,"('hardhearted', 'softhearted')",-0.5127194,-0.54177135,1.4736221,1.3654426,0.1088676,0.0970723,-0.0117953
28,-0.92781246,-0.98818445,"('disloyal', 'loyal')",0.33156207,0.22877458,0.9627649,0.87443817,0.1221715,0.0383428,-0.0838287
29,-0.21612641,-0.28259593,"('unfair', 'fair')",-0.51429594,-0.5586261,-0.63672113,-0.82076365,-0.4557145,-0.5539952,-0.0982807
30,1.1027095,1.1266667,"('intolerant', 'tolerant')",0.9684735,1.0253655,1.2810621,1.3359752,1.117415,1.1626691,0.0452541
31,-1.7772945,-1.5996424,"('evil', 'good')",-1.3154372,-1.3262672,-0.7339354,-0.8354871,-1.2755557,-1.2537989,0.0217568
32,-0.20656733,-0.23679638,"('unkind', 'kind')",0.25735715,0.28837937,1.0463219,1.0158865,0.3657039,0.3558232,-0.0098807
33,-0.40514898,-0.4036415,"('wrong', 'right')",0.7511644,0.7314618,-0.57930267,-0.6774396,-0.0777624,-0.1165397,-0.0387773
34,-0.045617208,0.09367024,"('mean', 'honorable')",0.6353806,0.7333386,6.17774,6.2971277,2.2558346,2.3747121,0.1188775
35,0.0038020462,-0.040337827,"('corrupt', 'incorrupt')",-1.3704824,-1.4280972,0.17742497,-0.03752715,-0.3964185,-0.5019874,-0.1055689
36,-1.2328765,-1.117839,"('hostile', 'amicable')",-0.5313258,-0.6581429,0.3740179,0.17129257,-0.4633948,-0.5348965,-0.0715017
37,0.5953258,0.5949139,"('fake', 'genuine')",-0.93954784,-0.9077595,0.42447087,0.41383898,0.0267496,0.0336645,0.0069149
38,-0.7588828,-0.7209813,"('untruthful', 'truthful')",0.6723339,0.6884817,0.21381333,0.33013225,0.0424215,0.0992109,0.0567894
39,0.04314267,0.00946036,"('exploitative', 'cooperative')",1.0314791,1.1094822,0.06351252,0.053343657,0.3793781,0.3907621,0.011384
40,-0.35013592,-0.34358916,"('stingy', 'generous')",0.78438485,0.7467306,-1.7542444,-1.9233364,-0.4399985,-0.5067316,-0.0667331
41,-0.27848193,-0.14747873,"('unforgiving', 'forgiving')",1.0770465,1.0632745,-0.060621202,-0.03849049,0.2459811,0.2924351,0.046454
42,1.4246643,1.5232948,"('unreliable', 'reliable')",0.40809977,0.51751745,-2.8641028,-2.7140925,-0.3437796,-0.2244267,0.1193529
43,-0.4588722,-0.42668924,"('irresponsible', 'responsible')",1.2103138,1.2619929,0.5035909,0.53788275,0.4183442,0.4577288,0.0393846
44,1.5723931,1.520019,"('prejudiced', 'unprejudiced')",-0.33286387,-0.28726774,-1.376572,-1.376183,-0.045681,-0.0478106,-0.0021296
45,-0.56063306,-0.4863435,"('incompetent', 'competent')",-0.07937645,-0.099844776,-0.4140768,-0.40975693,-0.3513621,-0.3319817,0.0193804
46,-0.79685545,-0.79678327,"('uncompetitive', 'competitive')",1.0086869,1.0297918,-0.89304626,-0.82923186,-0.2270716,-0.1987411,0.0283305
47,0.24529655,0.27331823,"('stupid', 'smart')",1.2432324,1.2625334,5.725085,5.7823052,2.4045378,2.4393857,0.0348479
48,-1.0725751,-1.0945011,"('unintelligent', 'intelligent')",-0.70123094,-0.6913039,0.101884514,0.14133924,-0.5573072,-0.5481552,0.009152
49,0.049224477,0.123012334,"('unable', 'able')",-0.69740134,-0.5969061,-0.13306029,0.0577486,-0.2604124,-0.1387151,0.1216973
50,0.41144696,0.5317733,"('clumsy', 'skillful')",0.10013631,0.14291313,-0.0063297227,0.07389036,0.1684179,0.2495256,0.0811077
51,0.004019264,-0.07579043,"('uneducated', 'educated')",-0.047225937,-0.10262302,0.34233975,0.27357394,0.099711,0.0317202,-0.0679908
52,-1.0838675,-1.124822,"('irrational', 'rational')",-0.3001263,-0.46585023,0.13318169,-0.01525305,-0.4169374,-0.5353084,-0.118371
53,-1.9214418,-1.8512336,"('uncreative', 'creative')",1.039679,0.91804814,0.9403344,0.8400533,0.0195239,-0.031044,-0.0505679
54,-0.9826176,-0.9544527,"('incapable', 'capable')",0.66948634,0.63072103,1.2624085,1.3018054,0.3164257,0.3260246,0.0095989
55,-0.70610285,-0.66248363,"('incompetent', 'clever')",-0.22712664,-0.17991245,-0.49622878,-0.42814273,-0.4764861,-0.4235129,0.0529732
56,1.0010474,0.9463617,"('impractical', 'practical')",1.1998147,1.2513303,-0.07006185,0.020437915,0.7102667,0.7393766,0.0291099
57,-1.1975358,-1.1857945,"('unimaginative', 'imaginative')",-0.18175462,-0.19057244,-2.7364254,-2.7404375,-1.3719053,-1.372268,-0.0003627
58,-0.76357335,-0.7244526,"('undiscriminating', 'discriminating')",1.1704904,1.0855976,0.07703575,0.050819725,0.1613176,0.1373216,-0.023996
59,-0.44231874,-0.43091816,"('foolish', 'wise')",0.40462252,0.34109563,0.6753903,0.6101734,0.2125647,0.1734503,-0.0391144
60,0.7134507,0.67968255,"('inefficient', 'efficient')",0.80631965,0.88964254,-0.27637786,-0.103329,0.4144642,0.4886653,0.0742011
61,-0.5695214,-0.6109034,"('illogical', 'logical')",1.4936197,1.3909038,0.2044045,0.0968436,0.3761676,0.2922813,-0.0838863
62,-0.01372366,0.044419657,"('incompetent', 'brilliant')",1.0074941,1.1553853,0.028516434,0.26943427,0.3407623,0.4897464,0.1489841
63,-0.9560267,-0.8376648,"('unperceptive', 'insightful')",1.2567506,1.2677796,0.7562716,0.8987221,0.3523318,0.4429456,0.0906138
64,0.5482636,0.4432106,"('shy', 'confident')",0.7134777,0.67244136,-6.919943,-6.89403,-1.8860672,-1.926126,-0.0400588
65,0.3453135,0.18589953,"('insecure', 'secure')",0.13580917,0.11911993,-0.56832653,-0.59798855,-0.029068,-0.0976564,-0.0685884
66,0.13784413,0.13371706,"('inactive', 'active')",0.75439364,0.6810879,1.2460496,1.1088841,0.7127625,0.6412297,-0.0715328
67,0.7298433,0.62833965,"('doubtful', 'determined')",0.32332492,0.3486169,-0.33744103,-0.3406306,0.2385758,0.2121087,-0.0264671
68,0.01143188,-0.049198195,"('dependent', 'independent')",-1.8033243,-1.8866171,-0.56514347,-0.5893661,-0.7856786,-0.8417271,-0.0560485
69,0.5812931,0.6460345,"('lazy', 'industrious')",0.5460336,0.51400805,-0.46644655,-0.47091398,0.2202934,0.2297095,0.0094161
70,0.10359046,0.16360524,"('lethargic', 'energetic')",0.10289377,0.19369993,0.30524552,0.40335983,0.1705766,0.253555,0.0829784
71,-1.2684197,-1.231527,"('diffident', 'self-confident')",1.8302628,1.8163785,0.5889666,0.54405814,0.3836032,0.3763032,-0.0073
72,-0.71875215,-0.77454376,"('unambitious', 'ambitious')",0.018303193,0.047343783,-0.96724176,-0.89798725,-0.5558969,-0.5417291,0.0141678
73,1.1587033,1.1247194,"('helpless', 'self-reliant')",0.4356849,0.3711698,-3.0185938,-2.973216,-0.4747352,-0.4924423,-0.0177071
74,-0.30047566,-0.22331142,"('undedicated', 'dedicated')",0.7252309,0.73895675,0.2034167,0.21078008,0.2093906,0.2421418,0.0327512
75,-0.2825684,-0.2745948,"('meek', 'impulsive')",-0.927541,-0.87938213,-0.24212408,-0.1684806,-0.4840779,-0.4408192,0.0432587
76,0.91889614,0.9113893,"('anxious', 'daring')",0.26604664,0.38642013,0.12376922,0.2084939,0.4362373,0.5021011,0.0658638
77,-1.2571956,-1.2395184,"('unmotivated', 'motivated')",0.8229438,0.7741995,-1.455879,-1.3700403,-0.6300436,-0.6117864,0.0182572
78,-1.4926635,-1.3421712,"('nonresilient', 'resilient')",0.9725072,0.97191256,-0.11194418,0.009823136,-0.2107002,-0.1201452,0.090555
79,-0.5159556,-0.45338073,"('wavering', 'unwavering')",-0.8297003,-0.84151506,0.39089707,0.3875105,-0.318253,-0.3024617,0.0157913
80,1.0092516,0.80369675,"('dominated', 'dominating')",0.2669255,0.2646434,-1.250195,-1.2482754,0.0086607,-0.0599784,-0.0686391
81,0.8338571,0.65897584,"('submissive', 'aggressive')",1.086634,1.179655,-0.5357646,-0.44202003,0.4615755,0.4655369,0.0039614
82,0.11575347,0.20548527,"('poor', 'rich')",-0.12013009,-0.08793223,6.4667907,6.513308,2.1541381,2.2102871,0.056149
83,-0.24761964,-0.3358292,"('powerless', 'powerful')",0.6265427,0.64318633,-1.1846026,-1.2206181,-0.2685599,-0.3044203,-0.0358604
84,0.2113314,0.08399592,"('inferior', 'superior')",0.47593558,0.44162077,0.9377835,0.8261609,0.5416835,0.4505925,-0.091091
85,-1.2722008,-1.171597,"('insignificant', 'prestigious')",0.59441125,0.49935836,0.7194805,0.6971731,0.013897,0.0083115,-0.0055855
86,-1.9233727,-1.9093062,"('uninfluential', 'influential')",-0.07855964,-0.13394263,-0.1800555,-0.30037218,-0.7273293,-0.781207,-0.0538777
87,0.22396272,0.16400567,"('unsuccessful', 'successful')",1.5822755,1.5108637,0.7790468,0.76080185,0.8617616,0.8118904,-0.0498712
88,-0.013194387,0.013193426,"('low', 'eminent')",-0.7478495,-0.754513,0.49236116,0.55893666,-0.0895609,-0.0607943,0.0287666
