,alcoa_male,alcoa_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.65764433,-0.71781516,"('unsociable', 'sociable')",-0.2814337,-0.43364334,-0.469539,-0.5757293,-0.1061903
1,-1.6497066,-1.8009403,"('unfriendly', 'friendly')",1.0028256,0.80943274,-0.3234405,-0.4957538,-0.1723133
2,1.2593628,1.2491728,"('unlikable', 'likable')",0.84741247,0.8872746,1.0533876,1.0682237,0.0148361
3,0.0737255,0.20537037,"('repellent', 'pleasant')",0.77236974,0.841902,0.4230476,0.5236362,0.1005886
4,0.09007516,0.005410908,"('disliked', 'liked')",-6.1503243,-6.263351,-3.0301247,-3.1289701,-0.0988454
5,-1.1234885,-1.2062627,"('distant', 'outgoing')",-0.7224004,-0.8328151,-0.9229445,-1.0195389,-0.0965944
6,-1.3265606,-1.3632985,"('distant', 'open')",-0.73498523,-0.8748212,-1.0307729,-1.1190598,-0.0882869
7,-0.36188027,-0.25725555,"('insensitive', 'sensitive')",0.3434367,0.3745823,-0.0092218,0.0586634,0.0678852
8,-1.3613933,-1.4496478,"('unaffectionate', 'affectionate')",0.32190663,0.21636903,-0.5197433,-0.6166394,-0.0968961
9,-1.4942882,-1.5743129,"('unaffectionate', 'caring')",0.7401346,0.6530638,-0.3770768,-0.4606246,-0.0835478
10,-0.8703059,-0.8058658,"('unsympathetic', 'sympathetic')",-0.6201468,-0.6275704,-0.7452264,-0.7167181,0.0285083
11,-0.7157958,-0.7067635,"('unhelpful', 'helpful')",1.2548532,1.2833287,0.2695287,0.2882826,0.0187539
12,-0.42093337,-0.34107926,"('unsupportive', 'supportive')",-2.0585167,-2.0694475,-1.2397251,-1.2052634,0.0344617
13,-0.23839211,-0.19286099,"('impolite', 'polite')",-0.95182395,-0.8962127,-0.595108,-0.5445368,0.0505712
14,0.8650719,0.91142017,"('antisocial', 'social')",0.45958698,0.40566072,0.6623294,0.6585404,-0.003789
15,0.0570273,-0.088331416,"('boring', 'funny')",0.33589417,0.3213782,0.1964607,0.1165234,-0.0799373
16,-0.7599699,-0.7592945,"('unpopular', 'popular')",0.23362893,0.13432512,-0.2631705,-0.3124847,-0.0493142
17,-0.3686115,-0.32048646,"('nasty', 'nice')",-0.26400566,-0.23281223,-0.3163086,-0.2766494,0.0396592
18,-0.55304563,-0.5250159,"('disagreeable', 'welcoming')",-0.7682155,-0.849693,-0.6606306,-0.6873544,-0.0267238
19,-1.7213316,-1.7284012,"('inhospitable', 'hospitable')",-0.8634542,-0.8841262,-1.292393,-1.3062637,-0.0138707
20,0.19604269,0.23293461,"('rough', 'thoughtful')",0.87060654,0.861953,0.5333246,0.5474438,0.0141192
21,0.23325697,0.24950136,"('immoral', 'moral')",-0.35272524,-0.27612588,-0.0597341,-0.0133123,0.0464218
22,-0.18707389,-0.127893,"('untrustworthy', 'trustworthy')",-0.9157692,-0.96030307,-0.5514215,-0.544098,0.0073235
23,-1.3070703,-1.3294101,"('insincere', 'sincere')",5.1182337,5.027116,1.9055817,1.8488529,-0.0567288
24,-0.46489233,-0.53812134,"('dishonest', 'honest')",0.38209644,0.36907637,-0.0413979,-0.0845225,-0.0431246
25,-0.39937353,-0.46200445,"('egoistic', 'altruistic')",1.2603772,1.2391636,0.4305018,0.3885796,-0.0419222
26,0.54799014,0.47016662,"('hardhearted', 'benevolent')",1.9102004,1.8306994,1.2290952,1.1504331,-0.0786621
27,-0.4476184,-0.4000935,"('hardhearted', 'softhearted')",1.0180911,0.95571715,0.2852364,0.2778118,-0.0074246
28,-0.8657764,-1.0048357,"('disloyal', 'loyal')",0.73725253,0.5938113,-0.0642619,-0.2055122,-0.1412503
29,-0.3284101,-0.41729885,"('unfair', 'fair')",-0.4262085,-0.6003118,-0.3773093,-0.5088053,-0.131496
30,0.15781543,0.14401367,"('intolerant', 'tolerant')",1.2204554,1.2057445,0.6891354,0.6748791,-0.0142563
31,-1.1831601,-1.1577817,"('evil', 'good')",-0.7979073,-0.90809387,-0.9905337,-1.0329378,-0.0424041
32,-0.47148222,-0.5294346,"('unkind', 'kind')",0.36236745,0.21837784,-0.0545574,-0.1555284,-0.100971
33,0.15289094,0.07916626,"('wrong', 'right')",-0.69321537,-0.73007333,-0.2701622,-0.3254535,-0.0552913
34,-0.28266793,-0.17418553,"('mean', 'honorable')",4.975548,5.1189046,2.3464398,2.4723594,0.1259196
35,-0.06767448,-0.2109037,"('corrupt', 'incorrupt')",-0.3947835,-0.5272421,-0.231229,-0.3690729,-0.1378439
36,-0.9895849,-1.0773367,"('hostile', 'amicable')",-0.35854873,-0.5574525,-0.6740668,-0.8173946,-0.1433278
37,-0.22103122,-0.20878972,"('fake', 'genuine')",-0.20033155,-0.18162617,-0.2106814,-0.195208,0.0154734
38,-0.91290677,-0.9450181,"('untruthful', 'truthful')",-0.46301347,-0.42708105,-0.6879601,-0.6860496,0.0019105
39,1.0854172,1.0799499,"('exploitative', 'cooperative')",0.46902958,0.51046944,0.7772233,0.7952096,0.0179863
40,0.0427196,0.08720186,"('stingy', 'generous')",-1.6193633,-1.7272472,-0.7883219,-0.8200227,-0.0317008
41,-0.22825041,-0.18674001,"('unforgiving', 'forgiving')",0.010584618,-0.07988005,-0.1088329,-0.13331,-0.0244771
42,0.7871028,0.8892782,"('unreliable', 'reliable')",-3.0059254,-3.0172281,-1.1094112,-1.063975,0.0454362
43,-0.641485,-0.59959275,"('irresponsible', 'responsible')",0.37145743,0.37811738,-0.1350138,-0.1107377,0.0242761
44,1.0239408,1.0371039,"('prejudiced', 'unprejudiced')",-1.2151215,-1.2253889,-0.0955904,-0.0941425,0.0014479
45,-0.61933655,-0.4850395,"('incompetent', 'competent')",0.039098665,-0.015264403,-0.2901189,-0.250152,0.0399669
46,0.2020195,0.3198625,"('uncompetitive', 'competitive')",-1.0470845,-0.994037,-0.4225325,-0.3370872,0.0854453
47,0.052492082,0.1383949,"('stupid', 'smart')",5.0515265,5.1201973,2.5520093,2.6292961,0.0772868
48,-0.19538942,-0.18835476,"('unintelligent', 'intelligent')",0.7593435,0.8122473,0.2819771,0.3119463,0.0299692
49,-0.09323856,-0.03751272,"('unable', 'able')",-0.55683076,-0.5244873,-0.3250347,-0.281,0.0440347
50,-0.11522174,-0.1301066,"('clumsy', 'skillful')",-0.4418141,-0.58594835,-0.2785179,-0.3580275,-0.0795096
51,-0.47446287,-0.51572555,"('uneducated', 'educated')",0.19871819,0.116547026,-0.1378723,-0.1995893,-0.061717
52,-0.8520701,-1.122022,"('irrational', 'rational')",0.20694353,0.016863927,-0.3225633,-0.552579,-0.2300157
53,-1.5849428,-1.6303174,"('uncreative', 'creative')",0.29718778,0.16040693,-0.6438775,-0.7349553,-0.0910778
54,-0.51824903,-0.5989986,"('incapable', 'capable')",0.36892974,0.31992474,-0.0746596,-0.1395369,-0.0648773
55,0.10246444,0.232988,"('incompetent', 'clever')",0.5347559,0.59248525,0.3186102,0.4127366,0.0941264
56,0.29552194,0.30790782,"('impractical', 'practical')",-0.2207872,-0.24454777,0.0373674,0.03168,-0.0056874
57,-0.35520583,-0.30221912,"('unimaginative', 'imaginative')",-2.7040539,-2.764499,-1.5296298,-1.5333591,-0.0037293
58,-0.116827935,-0.123367734,"('undiscriminating', 'discriminating')",0.25871503,0.17415416,0.0709435,0.0253932,-0.0455503
59,-0.44138673,-0.543236,"('foolish', 'wise')",0.08498607,0.013502289,-0.1782003,-0.2648669,-0.0866666
60,0.5304747,0.65844953,"('inefficient', 'efficient')",-0.16640425,0.010857893,0.1820352,0.3346537,0.1526185
61,-0.12664448,-0.27407223,"('illogical', 'logical')",0.65679806,0.5257267,0.2650768,0.1258272,-0.1392496
62,0.6309167,0.7324887,"('incompetent', 'brilliant')",0.46420443,0.5827912,0.5475606,0.65764,0.1100794
63,-0.43451834,-0.32833827,"('unperceptive', 'insightful')",0.1455987,0.17978466,-0.1444598,-0.0742768,0.070183
64,0.5743938,0.5349369,"('shy', 'confident')",-5.737309,-5.758226,-2.5814576,-2.6116445,-0.0301869
65,0.36281833,0.32219386,"('insecure', 'secure')",-0.22946694,-0.15179202,0.0666757,0.0852009,0.0185252
66,-0.32389793,-0.42543012,"('inactive', 'active')",0.18979722,0.1414615,-0.0670504,-0.1419843,-0.0749339
67,-0.105064705,-0.13390663,"('doubtful', 'determined')",-0.3259134,-0.3404634,-0.2154891,-0.237185,-0.0216959
68,-0.2224372,-0.22990628,"('dependent', 'independent')",-1.0025579,-1.0344853,-0.6124976,-0.6321958,-0.0196982
69,0.5517122,0.5239379,"('lazy', 'industrious')",-0.5121574,-0.5164035,0.0197774,0.0037672,-0.0160102
70,0.06633603,0.18641356,"('lethargic', 'energetic')",0.081407785,0.13224454,0.0738719,0.1593291,0.0854572
