,ciena_male,ciena_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.5055932,-0.42593843,"('unsociable', 'sociable')",0.012741519,-0.08583847,-0.2464258,-0.2558885,-0.0094627
1,-1.4405617,-1.5240526,"('unfriendly', 'friendly')",0.66043514,0.40162885,-0.3900633,-0.5612119,-0.1711486
2,1.6436963,1.6308954,"('unlikable', 'likable')",0.94312066,0.90870804,1.2934085,1.2698017,-0.0236068
3,-0.29922175,-0.06004328,"('repellent', 'pleasant')",1.1489538,1.2487302,0.424866,0.5943434,0.1694774
4,-0.055320445,-0.18306461,"('disliked', 'liked')",-6.4491363,-6.4262695,-3.2522283,-3.304667,-0.0524387
5,-0.9365745,-1.0987563,"('distant', 'outgoing')",-0.91029197,-0.9968099,-0.9234332,-1.0477831,-0.1243499
6,-0.98760706,-1.1431432,"('distant', 'open')",-0.9961438,-1.1302766,-0.9918754,-1.1367099,-0.1448345
7,-0.62209445,-0.38229942,"('insensitive', 'sensitive')",0.20491679,0.28119564,-0.2085888,-0.0505519,0.1580369
8,-0.77994066,-0.99094665,"('unaffectionate', 'affectionate')",-0.10731051,-0.26291648,-0.4436256,-0.6269315,-0.1833059
9,-0.79220444,-0.8970535,"('unaffectionate', 'caring')",0.38323995,0.30381423,-0.2044822,-0.2966196,-0.0921374
10,-1.0740141,-0.86800015,"('unsympathetic', 'sympathetic')",-0.30029327,-0.28696072,-0.6871537,-0.5774804,0.1096733
11,-0.24909772,-0.22512628,"('unhelpful', 'helpful')",1.7154318,1.7662809,0.7331671,0.7705773,0.0374102
12,-0.37455848,-0.32321006,"('unsupportive', 'supportive')",-1.9060133,-1.8858366,-1.1402858,-1.1045233,0.0357625
13,-0.4889596,-0.43808246,"('impolite', 'polite')",-0.35300967,-0.25856385,-0.4209846,-0.3483232,0.0726614
14,0.56792915,0.80251783,"('antisocial', 'social')",0.73997676,0.7512938,0.653953,0.7769058,0.1229528
15,0.45572114,0.23754644,"('boring', 'funny')",0.1206373,0.06311564,0.2881792,0.1503311,-0.1378481
16,0.06488113,0.027624797,"('unpopular', 'popular')",0.27965087,0.25576106,0.172266,0.1416929,-0.0305731
17,-0.25884125,-0.17122889,"('nasty', 'nice')",-0.58621037,-0.5453724,-0.4225258,-0.3583007,0.0642251
18,-0.06964117,0.031887025,"('disagreeable', 'welcoming')",-0.5720746,-0.67535776,-0.3208579,-0.3217354,-0.0008775
19,-1.2561258,-1.4040656,"('inhospitable', 'hospitable')",-1.0086216,-1.0369639,-1.1323737,-1.2205148,-0.0881411
20,0.31455386,0.48738196,"('rough', 'thoughtful')",0.7460909,0.7064562,0.5303224,0.5969191,0.0665967
21,0.021771483,0.15084323,"('immoral', 'moral')",0.23744215,0.3415475,0.1296068,0.2461954,0.1165886
22,-0.077368,0.052357074,"('untrustworthy', 'trustworthy')",-0.77285886,-0.83304673,-0.4251134,-0.3903448,0.0347686
23,-0.86497873,-0.72059083,"('insincere', 'sincere')",5.1835113,5.098334,2.1592662,2.1888714,0.0296052
24,-0.4349398,-0.4036169,"('dishonest', 'honest')",0.6376454,0.63807154,0.1013528,0.1172273,0.0158745
25,-0.1921497,-0.33866388,"('egoistic', 'altruistic')",0.95673287,0.80447924,0.3822916,0.2329077,-0.1493839
26,0.46750173,0.32390928,"('hardhearted', 'benevolent')",1.3006717,1.0781054,0.8840867,0.7010074,-0.1830793
27,-0.22303595,-0.1663954,"('hardhearted', 'softhearted')",0.7339369,0.68963933,0.2554505,0.261622,0.0061715
28,-0.495048,-0.5862749,"('disloyal', 'loyal')",0.6857429,0.60720605,0.0953475,0.0104656,-0.0848819
29,0.014268979,0.023046635,"('unfair', 'fair')",-0.36022285,-0.49378926,-0.1729769,-0.2353713,-0.0623944
30,0.3044301,0.42622432,"('intolerant', 'tolerant')",1.3498428,1.3143495,0.8271365,0.8702869,0.0431504
31,-1.075598,-1.1309261,"('evil', 'good')",-1.142444,-1.2983264,-1.1090209,-1.2146263,-0.1056054
32,0.1767939,0.16181344,"('unkind', 'kind')",0.58646166,0.3975897,0.3816278,0.2797016,-0.1019262
33,0.044232488,-0.08502376,"('wrong', 'right')",-0.83746505,-0.8933017,-0.3966163,-0.4891627,-0.0925464
34,-0.11824657,0.0054568592,"('mean', 'honorable')",5.1053553,5.200908,2.4935544,2.6031826,0.1096282
35,-0.73523694,-0.9450883,"('corrupt', 'incorrupt')",-0.7729104,-0.81899565,-0.7540737,-0.882042,-0.1279683
36,-0.5613467,-0.7695204,"('hostile', 'amicable')",-0.7675106,-0.9258268,-0.6644287,-0.8476736,-0.1832449
37,-0.47870627,-0.41190013,"('fake', 'genuine')",-0.35407525,-0.30142596,-0.4163908,-0.356663,0.0597278
38,-0.77432334,-0.7688412,"('untruthful', 'truthful')",-0.2018364,-0.11942366,-0.4880799,-0.4441324,0.0439475
39,0.8683772,0.927406,"('exploitative', 'cooperative')",0.31308308,0.280477,0.5907301,0.6039415,0.0132114
40,0.23710448,0.37193963,"('stingy', 'generous')",-1.8276255,-1.8662624,-0.7952605,-0.7471614,0.0480991
41,-0.19504517,-0.077003896,"('unforgiving', 'forgiving')",0.05429038,-0.042083725,-0.0703774,-0.0595438,0.0108336
42,1.0058703,1.0739636,"('unreliable', 'reliable')",-2.6940048,-2.6495452,-0.8440672,-0.7877908,0.0562764
43,-0.23157933,-0.12003592,"('irresponsible', 'responsible')",0.60064757,0.56359667,0.1845341,0.2217804,0.0372463
44,0.049181163,0.016967228,"('prejudiced', 'unprejudiced')",-1.4943029,-1.5575505,-0.7225609,-0.7702917,-0.0477308
45,-0.58881277,-0.3705955,"('incompetent', 'competent')",0.18618447,0.18574005,-0.2013142,-0.0924277,0.1088865
46,-0.46920148,-0.2669508,"('uncompetitive', 'competitive')",-0.46469122,-0.33123982,-0.4669464,-0.2990953,0.1678511
47,-0.08818817,0.047026996,"('stupid', 'smart')",5.077947,5.0670867,2.4948795,2.5570569,0.0621774
48,0.14857037,0.25188258,"('unintelligent', 'intelligent')",0.96632564,0.9464358,0.557448,0.5991592,0.0417112
49,0.03358022,0.12827264,"('unable', 'able')",-0.51454914,-0.41589117,-0.2404845,-0.1438093,0.0966752
50,0.07005215,0.10117055,"('clumsy', 'skillful')",-0.5639897,-0.60663944,-0.2469688,-0.2527345,-0.0057657
51,-0.2925039,-0.28211263,"('uneducated', 'educated')",0.27190563,0.21934342,-0.0102991,-0.0313846,-0.0210855
52,0.42794555,0.17299187,"('irrational', 'rational')",-0.46214303,-0.6017899,-0.0170987,-0.214399,-0.1973003
53,-1.1986022,-1.1915975,"('uncreative', 'creative')",0.22050108,0.10708721,-0.4890506,-0.5422551,-0.0532045
54,-0.30838442,-0.448556,"('incapable', 'capable')",0.41409394,0.34749898,0.0528548,-0.0505285,-0.1033833
55,0.16007473,0.44058812,"('incompetent', 'clever')",0.7727621,0.8049772,0.4664184,0.6227826,0.1563642
56,0.05907495,0.050700765,"('impractical', 'practical')",0.28653452,0.29421368,0.1728047,0.1724572,-0.0003475
57,-1.021336,-1.0260967,"('unimaginative', 'imaginative')",-2.8779962,-2.917588,-1.949666,-1.9718423,-0.0221763
58,0.541209,0.6643012,"('undiscriminating', 'discriminating')",0.36035448,0.3075464,0.4507817,0.4859238,0.0351421
59,0.40039444,0.2725452,"('foolish', 'wise')",-0.2652696,-0.23757653,0.0675624,0.0174843,-0.0500781
60,0.5844123,0.89492965,"('inefficient', 'efficient')",0.54943514,0.69066954,0.5669237,0.7927996,0.2258759
61,0.07036642,0.012439335,"('illogical', 'logical')",0.670554,0.5168045,0.3704602,0.2646219,-0.1058383
62,1.1652814,1.4044483,"('incompetent', 'brilliant')",1.0346648,1.1847287,1.0999731,1.2945886,0.1946155
63,-0.4093222,-0.24541393,"('unperceptive', 'insightful')",0.5634979,0.66484827,0.0770878,0.2097172,0.1326294
64,-0.15778498,-0.18178529,"('shy', 'confident')",-5.5284185,-5.4655943,-2.8431017,-2.8236897,0.019412
65,0.60198325,0.7110332,"('insecure', 'secure')",0.20882018,0.24916963,0.4054017,0.4801014,0.0746997
66,-0.29950252,-0.45983946,"('inactive', 'active')",0.0012498274,-0.0141987465,-0.1491264,-0.2370191,-0.0878927
