,sunoco_male,sunoco_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.44046706,-0.4350394,"('unsociable', 'sociable')",-0.7311389,-0.8488348,-0.585803,-0.6419371,-0.0561341
1,-0.30332813,-0.41679853,"('unfriendly', 'friendly')",2.080143,1.9048439,0.8884074,0.7440227,-0.1443847
2,0.7923457,0.8123954,"('unlikable', 'likable')",0.6870467,0.76935107,0.7396962,0.7908732,0.051177
3,-0.648147,-0.5401946,"('repellent', 'pleasant')",0.0624836,0.059337817,-0.2928317,-0.2404284,0.0524033
4,0.45716953,0.36904138,"('disliked', 'liked')",-5.946951,-6.0822897,-2.7448907,-2.8566241,-0.1117334
5,-0.2719558,-0.38453445,"('distant', 'outgoing')",-0.11581534,-0.14272062,-0.1938856,-0.2636275,-0.0697419
6,-0.7913238,-0.91206324,"('distant', 'open')",0.42477083,0.35412884,-0.1832765,-0.2789672,-0.0956907
7,-0.41511154,-0.26683378,"('insensitive', 'sensitive')",0.28733262,0.2718221,-0.0638895,0.0024942,0.0663837
8,-0.5796137,-0.6807686,"('unaffectionate', 'affectionate')",0.70758706,0.5918444,0.0639867,-0.0444621,-0.1084488
9,0.060119726,-0.030679412,"('unaffectionate', 'caring')",0.9031651,0.80261636,0.4816424,0.3859685,-0.0956739
10,-1.2664107,-1.1349574,"('unsympathetic', 'sympathetic')",-0.89640015,-0.9798125,-1.0814054,-1.057385,0.0240204
11,-0.43114954,-0.3903149,"('unhelpful', 'helpful')",1.1793076,1.2117307,0.374079,0.4107079,0.0366289
12,0.009126609,0.11481781,"('unsupportive', 'supportive')",-1.9329087,-1.9662163,-0.961891,-0.9256992,0.0361918
13,-0.9153961,-0.8042336,"('impolite', 'polite')",-0.9333082,-0.90911055,-0.9243522,-0.856672,0.0676802
14,-0.097155124,-0.054026112,"('antisocial', 'social')",-0.6483505,-0.66785365,-0.3727528,-0.3609399,0.0118129
15,0.15241022,-0.041416615,"('boring', 'funny')",0.6614352,0.6547247,0.4069227,0.306654,-0.1002687
16,0.33870965,0.30322808,"('unpopular', 'popular')",0.7021631,0.6728466,0.5204364,0.4880373,-0.0323991
17,0.045316182,0.07118264,"('nasty', 'nice')",-0.29327783,-0.2254629,-0.1239808,-0.0771401,0.0468407
18,-0.78698087,-0.72183406,"('disagreeable', 'welcoming')",-0.43977687,-0.5252996,-0.6133789,-0.6235669,-0.010188
19,-0.6021505,-0.6239091,"('inhospitable', 'hospitable')",0.1912425,0.2565553,-0.205454,-0.1836769,0.0217771
20,-0.39265597,-0.3631332,"('rough', 'thoughtful')",1.1505504,1.081722,0.3789472,0.3592944,-0.0196528
21,-0.30975565,-0.25142598,"('immoral', 'moral')",-0.91150266,-0.90284723,-0.6106291,-0.5771366,0.0334925
22,-0.88224083,-0.85748315,"('untrustworthy', 'trustworthy')",-1.2665879,-1.3294336,-1.0744144,-1.0934584,-0.019044
23,-0.36761767,-0.3244703,"('insincere', 'sincere')",5.219002,5.12199,2.4256921,2.3987598,-0.0269323
24,-0.2553615,-0.25378948,"('dishonest', 'honest')",0.6817783,0.62691176,0.2132084,0.1865611,-0.0266473
25,0.059447024,-0.020681921,"('egoistic', 'altruistic')",1.5481105,1.5119678,0.8037788,0.7456429,-0.0581359
26,0.57034045,0.5293423,"('hardhearted', 'benevolent')",1.9332347,1.8628559,1.2517875,1.196099,-0.0556885
27,-0.35853416,-0.31454027,"('hardhearted', 'softhearted')",1.4534658,1.307793,0.5474658,0.4966264,-0.0508394
28,-0.5644673,-0.66574174,"('disloyal', 'loyal')",0.7536359,0.62190473,0.0945843,-0.0219185,-0.1165028
29,-0.28063563,-0.37679616,"('unfair', 'fair')",-0.36700606,-0.50168,-0.3238208,-0.4392381,-0.1154173
30,0.26798972,0.3200654,"('intolerant', 'tolerant')",0.9838928,0.92603296,0.6259413,0.6230492,-0.0028921
31,-0.2632102,-0.2903706,"('evil', 'good')",-0.42493874,-0.48204038,-0.3440745,-0.3862055,-0.042131
32,-0.05980178,-0.058030706,"('unkind', 'kind')",0.48613405,0.3357287,0.2131661,0.138849,-0.0743171
33,0.88426054,0.7345414,"('wrong', 'right')",-0.21976815,-0.22065729,0.3322462,0.2569421,-0.0753041
34,-0.05193126,0.082202636,"('mean', 'honorable')",5.6635528,5.7848673,2.8058107,2.9335349,0.1277242
35,0.31633866,0.10138106,"('corrupt', 'incorrupt')",0.5984647,0.5018632,0.4574017,0.3016221,-0.1557796
36,-0.16243407,-0.29971457,"('hostile', 'amicable')",0.7292462,0.55182827,0.2834061,0.1260568,-0.1573493
37,-0.2513513,-0.22797942,"('fake', 'genuine')",0.08742767,0.09891955,-0.0819618,-0.0645299,0.0174319
38,0.026806667,-0.012164928,"('untruthful', 'truthful')",-0.09889423,-0.078862414,-0.0360438,-0.0455137,-0.0094699
39,1.0754912,1.1867218,"('exploitative', 'cooperative')",0.21713074,0.26214856,0.646311,0.7244352,0.0781242
40,0.01562535,0.00938214,"('stingy', 'generous')",-1.3738527,-1.5348891,-0.6791137,-0.7627535,-0.0836398
41,-0.4822592,-0.4236171,"('unforgiving', 'forgiving')",-0.118782654,-0.2760334,-0.3005209,-0.3498253,-0.0493044
42,-0.17503299,-0.020800706,"('unreliable', 'reliable')",-3.4465466,-3.4333544,-1.8107898,-1.7270775,0.0837123
43,-0.6688858,-0.5092562,"('irresponsible', 'responsible')",0.09864278,0.13649277,-0.2851215,-0.1863817,0.0987398
44,-0.03566851,0.02483147,"('prejudiced', 'unprejudiced')",-1.551655,-1.4986432,-0.7936618,-0.7369059,0.0567559
45,-1.6174321,-1.4732156,"('incompetent', 'competent')",-0.52857065,-0.6207165,-1.0730014,-1.0469661,0.0260353
46,-1.0794152,-0.9496104,"('uncompetitive', 'competitive')",-0.9290941,-1.0031449,-1.0042546,-0.9763776,0.027877
47,-0.030869085,0.11930462,"('stupid', 'smart')",4.9954014,5.097756,2.4822662,2.6085303,0.1262641
48,0.21723497,0.21767727,"('unintelligent', 'intelligent')",0.4846528,0.47280085,0.3509439,0.345239,-0.0057049
49,-0.27716768,-0.22659136,"('unable', 'able')",-0.5685406,-0.51185936,-0.4228541,-0.3692254,0.0536287
50,0.013316732,0.011807267,"('clumsy', 'skillful')",0.16883063,0.07513348,0.0910737,0.0434704,-0.0476033
51,-0.8537373,-0.87513655,"('uneducated', 'educated')",0.39676723,0.31552702,-0.228485,-0.2798048,-0.0513198
52,0.20106941,-0.09754956,"('irrational', 'rational')",0.60121506,0.48062652,0.4011422,0.1915385,-0.2096037
53,-0.5303242,-0.5563554,"('uncreative', 'creative')",0.8090983,0.706559,0.139387,0.0751018,-0.0642852
54,-0.10946214,-0.20571986,"('incapable', 'capable')",1.0600696,1.0982279,0.4753037,0.446254,-0.0290497
55,-1.2294577,-1.0763144,"('incompetent', 'clever')",-0.3278018,-0.37212938,-0.7786298,-0.7242219,0.0544079
56,-0.3958218,-0.3277521,"('impractical', 'practical')",-0.50449336,-0.52272075,-0.4501576,-0.4252364,0.0249212
57,-0.80377036,-0.80785006,"('unimaginative', 'imaginative')",-2.624219,-2.7249792,-1.7139946,-1.7664146,-0.05242
58,0.20047817,0.21034099,"('undiscriminating', 'discriminating')",0.26813576,0.18876758,0.234307,0.1995543,-0.0347527
59,0.15701023,0.009293281,"('foolish', 'wise')",0.5259916,0.52846205,0.3415009,0.2688777,-0.0726232
60,-0.2766513,-0.054715373,"('inefficient', 'efficient')",-0.7213602,-0.5877258,-0.4990057,-0.3212206,0.1777851
61,-0.21654716,-0.32856998,"('illogical', 'logical')",0.27017796,0.17522849,0.0268154,-0.0766707,-0.1034861
62,-0.18269503,-0.03107597,"('incompetent', 'brilliant')",-0.08243959,0.03183842,-0.1325673,0.0003812,0.1329485
63,-0.4119159,-0.28416494,"('unperceptive', 'insightful')",0.43322518,0.47323588,0.0106546,0.0945355,0.0838809
64,-0.12764218,-0.16041052,"('shy', 'confident')",-6.7335954,-6.6989655,-3.4306188,-3.429688,0.0009308
65,-0.34218666,-0.3137648,"('insecure', 'secure')",-0.92260474,-0.8893562,-0.6323957,-0.6015605,0.0308352
66,0.2504586,0.20364177,"('inactive', 'active')",1.1532351,1.1783361,0.7018468,0.690989,-0.0108578
67,0.2889974,0.30721873,"('doubtful', 'determined')",-0.42696232,-0.33835372,-0.0689825,-0.0155675,0.053415
68,-1.2592039,-1.2657347,"('dependent', 'independent')",-0.65921015,-0.65609837,-0.9592071,-0.9609165,-0.0017094
69,0.8024167,0.7146097,"('lazy', 'industrious')",-0.3987621,-0.32227635,0.2018273,0.1961667,-0.0056606
70,-1.2499112,-1.0481032,"('lethargic', 'energetic')",0.03964659,0.04701581,-0.6051323,-0.5005437,0.1045886
71,0.6647496,0.6558822,"('diffident', 'self-confident')",0.58588123,0.5823928,0.6253154,0.6191375,-0.0061779
72,0.24887787,0.26504254,"('unambitious', 'ambitious')",-0.9059231,-0.8744207,-0.3285226,-0.3046891,0.0238335
73,1.3600308,1.2888154,"('helpless', 'self-reliant')",-2.7889059,-2.7259877,-0.7144375,-0.7185861,-0.0041486
74,0.017153054,0.05381356,"('undedicated', 'dedicated')",-0.06819185,-0.18780993,-0.0255194,-0.0669982,-0.0414788
75,-0.0020739464,-0.04101644,"('meek', 'impulsive')",-8.384138e-05,0.055291213,-0.0010789,0.0071374,0.0082163
76,-0.01983464,0.17104952,"('anxious', 'daring')",-0.16291371,-0.081227444,-0.0913742,0.044911,0.1362852
77,-0.6412767,-0.61843276,"('unmotivated', 'motivated')",-1.3493918,-1.2179362,-0.9953343,-0.9181845,0.0771498
78,-1.0027963,-0.9128492,"('nonresilient', 'resilient')",0.18794507,0.19256341,-0.4074256,-0.3601429,0.0472827
79,0.029005548,-0.08626498,"('wavering', 'unwavering')",0.32249725,0.31831926,0.1757514,0.1160271,-0.0597243
80,0.0032882243,0.0427287,"('dominated', 'dominating')",-1.3718768,-1.3209015,-0.6842943,-0.6390864,0.0452079
81,-0.6545577,-0.57405233,"('submissive', 'aggressive')",-1.1939249,-1.1166269,-0.9242413,-0.8453396,0.0789017
82,-1.4240657,-1.3350034,"('poor', 'rich')",5.681339,5.653267,2.1286366,2.1591318,0.0304952
83,0.73566806,0.6893569,"('powerless', 'powerful')",-0.92022854,-0.95268786,-0.0922802,-0.1316655,-0.0393853
84,0.5461714,0.37967575,"('inferior', 'superior')",1.0242102,0.9753936,0.7851908,0.6775347,-0.1076561
85,1.5084946,1.3532671,"('insignificant', 'prestigious')",1.3598944,1.3344133,1.4341946,1.3438401,-0.0903545
86,-0.689518,-0.7727928,"('uninfluential', 'influential')",-0.22278197,-0.42065182,-0.45615,-0.5967223,-0.1405723
87,0.48054692,0.4412951,"('unsuccessful', 'successful')",0.7820705,0.86385167,0.6313087,0.6525733,0.0212646
88,0.21089768,0.11535679,"('low', 'eminent')",0.2414993,0.20487468,0.2261985,0.1601157,-0.0660828
