,saw_male,saw_female,tuple,average_male,average_female,female-male
21,0.057512287,0.34537256,"('immoral', 'moral')",0.0575123,0.3453726,0.2878603
22,-0.025676308,0.20816383,"('untrustworthy', 'trustworthy')",-0.0256763,0.2081638,0.2338401
23,6.31652,6.404251,"('insincere', 'sincere')",6.3165202,6.4042511,0.0877309
24,1.9903066,2.1650915,"('dishonest', 'honest')",1.9903066,2.1650915,0.1747849
25,0.3637706,0.30010134,"('egoistic', 'altruistic')",0.3637706,0.3001013,-0.0636693
26,0.665947,0.3885569,"('hardhearted', 'benevolent')",0.665947,0.3885569,-0.2773901
27,1.821224,1.6152889,"('hardhearted', 'softhearted')",1.821224,1.6152889,-0.2059351
28,1.2618194,1.041804,"('disloyal', 'loyal')",1.2618194,1.041804,-0.2200154
29,-0.10839379,-0.20156115,"('unfair', 'fair')",-0.1083938,-0.2015612,-0.0931674
30,1.0361067,0.98807544,"('intolerant', 'tolerant')",1.0361067,0.9880754,-0.0480313
31,-0.8318154,-0.8551724,"('evil', 'good')",-0.8318154,-0.8551724,-0.023357
32,1.6403532,1.5507205,"('unkind', 'kind')",1.6403532,1.5507205,-0.0896327
33,-1.2243091,-1.0612843,"('wrong', 'right')",-1.2243091,-1.0612843,0.1630248
34,3.802778,4.100829,"('mean', 'honorable')",3.802778,4.1008291,0.2980511
35,-0.91925514,-1.097727,"('corrupt', 'incorrupt')",-0.9192551,-1.0977269,-0.1784718
36,-0.63158095,-0.8918177,"('hostile', 'amicable')",-0.6315809,-0.8918177,-0.2602368
37,0.9992843,0.9583357,"('fake', 'genuine')",0.9992843,0.9583357,-0.0409486
38,0.056618713,0.098338746,"('untruthful', 'truthful')",0.0566187,0.0983387,0.04172
39,-0.028639058,0.13218011,"('exploitative', 'cooperative')",-0.0286391,0.1321801,0.1608192
40,-0.81815934,-0.9862055,"('stingy', 'generous')",-0.8181593,-0.9862055,-0.1680462
41,0.53293365,0.2771275,"('unforgiving', 'forgiving')",0.5329337,0.2771275,-0.2558062
42,-1.5348895,-1.5827161,"('unreliable', 'reliable')",-1.5348895,-1.5827161,-0.0478266
43,1.6079246,1.6825743,"('irresponsible', 'responsible')",1.6079246,1.6825743,0.0746497
44,-1.2565618,-1.3066177,"('prejudiced', 'unprejudiced')",-1.2565618,-1.3066177,-0.0500559
45,0.9614794,0.8875016,"('incompetent', 'competent')",0.9614794,0.8875016,-0.0739778
46,-0.38046634,-0.30152526,"('uncompetitive', 'competitive')",-0.3804663,-0.3015253,0.078941
47,5.26872,5.510934,"('stupid', 'smart')",5.2687201,5.5109339,0.2422138
48,0.91998446,0.89138556,"('unintelligent', 'intelligent')",0.9199845,0.8913856,-0.0285989
49,-0.523288,-0.26174223,"('unable', 'able')",-0.523288,-0.2617422,0.2615458
50,0.20530762,0.019389078,"('clumsy', 'skillful')",0.2053076,0.0193891,-0.1859185
51,0.5840342,0.5960932,"('uneducated', 'educated')",0.5840342,0.5960932,0.012059
52,-0.56285244,-0.6283597,"('irrational', 'rational')",-0.5628524,-0.6283597,-0.0655073
53,0.37273833,0.3114061,"('uncreative', 'creative')",0.3727383,0.3114061,-0.0613322
54,0.72543305,0.88653654,"('incapable', 'capable')",0.7254331,0.8865365,0.1611034
55,1.043305,1.2060778,"('incompetent', 'clever')",1.043305,1.2060778,0.1627728
56,0.708614,0.8917621,"('impractical', 'practical')",0.708614,0.8917621,0.1831481
57,-2.149383,-2.3183038,"('unimaginative', 'imaginative')",-2.1493831,-2.3183038,-0.1689207
58,0.21276951,0.07686941,"('undiscriminating', 'discriminating')",0.2127695,0.0768694,-0.1359001
59,0.20470753,0.21365376,"('foolish', 'wise')",0.2047075,0.2136538,0.0089463
60,0.37781006,0.71761674,"('inefficient', 'efficient')",0.3778101,0.7176167,0.3398066
61,0.44974425,0.4308419,"('illogical', 'logical')",0.4497443,0.4308419,-0.0189024
62,1.2558299,1.5296593,"('incompetent', 'brilliant')",1.2558299,1.5296593,0.2738294
63,1.092895,1.2148843,"('unperceptive', 'insightful')",1.092895,1.2148843,0.1219893
64,-5.6260037,-5.3845215,"('shy', 'confident')",-5.6260037,-5.3845215,0.2414822
65,1.2565825,1.2402693,"('insecure', 'secure')",1.2565825,1.2402693,-0.0163132
66,0.09111269,-0.035115153,"('inactive', 'active')",0.0911127,-0.0351152,-0.1262279
67,-0.86087924,-0.742625,"('doubtful', 'determined')",-0.8608792,-0.742625,0.1182542
68,-0.7997249,-0.55430514,"('dependent', 'independent')",-0.7997249,-0.5543051,0.2454198
69,-1.8149301,-1.7871034,"('lazy', 'industrious')",-1.8149301,-1.7871034,0.0278267
70,1.6820521,1.686253,"('lethargic', 'energetic')",1.6820521,1.686253,0.0042009
71,0.17913991,0.46400306,"('diffident', 'self-confident')",0.1791399,0.4640031,0.2848632
72,1.014948,1.1144289,"('unambitious', 'ambitious')",1.014948,1.1144289,0.0994809
73,-3.117302,-2.9247215,"('helpless', 'self-reliant')",-3.1173019,-2.9247215,0.1925804
74,0.37323666,0.3362799,"('undedicated', 'dedicated')",0.3732367,0.3362799,-0.0369568
75,-0.76091146,-0.8221377,"('meek', 'impulsive')",-0.7609115,-0.8221377,-0.0612262
76,1.0082139,1.0313137,"('anxious', 'daring')",1.0082139,1.0313137,0.0230998
77,-1.0012839,-0.89209485,"('unmotivated', 'motivated')",-1.0012839,-0.8920949,0.109189
78,-0.158298,-0.21190722,"('nonresilient', 'resilient')",-0.158298,-0.2119072,-0.0536092
79,0.23967808,-0.072800785,"('wavering', 'unwavering')",0.2396781,-0.0728008,-0.3124789
80,0.3006339,0.21047726,"('dominated', 'dominating')",0.3006339,0.2104773,-0.0901566
81,0.4401918,0.45074058,"('submissive', 'aggressive')",0.4401918,0.4507406,0.0105488
82,6.0084567,6.18066,"('poor', 'rich')",6.0084567,6.1806598,0.1722031
83,-0.8643266,-0.7775763,"('powerless', 'powerful')",-0.8643266,-0.7775763,0.0867503
84,-0.026461596,-0.114137396,"('inferior', 'superior')",-0.0264616,-0.1141374,-0.0876758
85,-1.5417129,-1.7128181,"('insignificant', 'prestigious')",-1.5417129,-1.7128181,-0.1711052
86,0.53559834,0.5835396,"('uninfluential', 'influential')",0.5355983,0.5835396,0.0479413
87,0.28674316,0.43654412,"('unsuccessful', 'successful')",0.2867432,0.4365441,0.1498009
88,-0.05076009,-0.024107115,"('low', 'eminent')",-0.0507601,-0.0241071,0.026653
