,rail_male,rail_female,tuple,average_male,average_female,female-male
22,-0.8256619,-0.67189926,"('untrustworthy', 'trustworthy')",-0.8256619,-0.6718993,0.1537626
23,5.8156815,6.0092387,"('insincere', 'sincere')",5.8156815,6.0092387,0.1935572
24,1.2089869,1.3466372,"('dishonest', 'honest')",1.2089869,1.3466372,0.1376503
25,1.4095488,1.378386,"('egoistic', 'altruistic')",1.4095488,1.378386,-0.0311628
26,1.1551421,0.88868225,"('hardhearted', 'benevolent')",1.1551421,0.8886822,-0.2664599
27,1.1369625,1.1345115,"('hardhearted', 'softhearted')",1.1369625,1.1345115,-0.002451
28,1.1385772,1.0203851,"('disloyal', 'loyal')",1.1385772,1.0203851,-0.1181921
29,-0.32635945,-0.5722364,"('unfair', 'fair')",-0.3263595,-0.5722364,-0.2458769
30,0.403419,0.60675186,"('intolerant', 'tolerant')",0.403419,0.6067519,0.2033329
31,-0.77978563,-0.8009421,"('evil', 'good')",-0.7797856,-0.8009421,-0.0211565
32,1.254569,1.1472465,"('unkind', 'kind')",1.2545691,1.1472465,-0.1073226
33,0.58588225,0.5099553,"('wrong', 'right')",0.5858822,0.5099553,-0.0759269
34,4.305103,4.707066,"('mean', 'honorable')",4.3051028,4.7070661,0.4019633
35,-0.7486812,-0.98695105,"('corrupt', 'incorrupt')",-0.7486812,-0.9869511,-0.2382699
36,-0.039221544,-0.27505845,"('hostile', 'amicable')",-0.0392215,-0.2750584,-0.2358369
37,0.80204713,0.77157325,"('fake', 'genuine')",0.8020471,0.7715732,-0.0304739
38,0.24481276,0.3049091,"('untruthful', 'truthful')",0.2448128,0.3049091,0.0600963
39,-0.0062447153,0.18144305,"('exploitative', 'cooperative')",-0.0062447,0.1814431,0.1876878
40,-1.2325095,-1.3948231,"('stingy', 'generous')",-1.2325095,-1.3948231,-0.1623136
41,0.87466186,0.740591,"('unforgiving', 'forgiving')",0.8746619,0.740591,-0.1340709
42,-3.0112286,-2.7769392,"('unreliable', 'reliable')",-3.0112286,-2.7769392,0.2342894
43,0.51183295,0.641133,"('irresponsible', 'responsible')",0.511833,0.641133,0.1293
44,-1.4868107,-1.5071963,"('prejudiced', 'unprejudiced')",-1.4868107,-1.5071963,-0.0203856
45,0.29414153,0.23244935,"('incompetent', 'competent')",0.2941415,0.2324494,-0.0616921
46,-1.0950558,-1.1621934,"('uncompetitive', 'competitive')",-1.0950558,-1.1621934,-0.0671376
47,4.9206924,5.119049,"('stupid', 'smart')",4.9206924,5.1190491,0.1983567
48,0.030436289,0.07532107,"('unintelligent', 'intelligent')",0.0304363,0.0753211,0.0448848
49,-0.27767405,-0.099555016,"('unable', 'able')",-0.277674,-0.099555,0.178119
50,-0.6131536,-0.64258766,"('clumsy', 'skillful')",-0.6131536,-0.6425877,-0.0294341
51,0.19173357,0.23458135,"('uneducated', 'educated')",0.1917336,0.2345814,0.0428478
52,0.46599507,0.2765311,"('irrational', 'rational')",0.4659951,0.2765311,-0.189464
53,-0.15400574,-0.17899057,"('uncreative', 'creative')",-0.1540057,-0.1789906,-0.0249849
54,0.5137873,0.668659,"('incapable', 'capable')",0.5137873,0.668659,0.1548717
55,0.04531067,0.2218451,"('incompetent', 'clever')",0.0453107,0.2218451,0.1765344
56,0.4050703,0.5753892,"('impractical', 'practical')",0.4050703,0.5753892,0.1703189
57,-2.2454877,-2.390388,"('unimaginative', 'imaginative')",-2.2454877,-2.390388,-0.1449003
58,0.25908616,0.29877448,"('undiscriminating', 'discriminating')",0.2590862,0.2987745,0.0396883
59,0.5067707,0.47434366,"('foolish', 'wise')",0.5067707,0.4743437,-0.032427
60,-0.22513795,0.059984982,"('inefficient', 'efficient')",-0.2251379,0.059985,0.2851229
61,0.090101786,0.025718477,"('illogical', 'logical')",0.0901018,0.0257185,-0.0643833
62,0.7886069,1.0092238,"('incompetent', 'brilliant')",0.7886069,1.0092238,0.2206169
63,0.3869503,0.53639513,"('unperceptive', 'insightful')",0.3869503,0.5363951,0.1494448
64,-6.403122,-6.2319427,"('shy', 'confident')",-6.4031219,-6.2319427,0.1711792
65,-0.7090651,-0.47441414,"('insecure', 'secure')",-0.7090651,-0.4744141,0.234651
66,0.1774142,-0.018064179,"('inactive', 'active')",0.1774142,-0.0180642,-0.1954784
67,-0.35453734,-0.33715624,"('doubtful', 'determined')",-0.3545373,-0.3371562,0.0173811
68,-1.8471861,-1.6115831,"('dependent', 'independent')",-1.8471861,-1.6115831,0.235603
69,-0.8844456,-1.0093595,"('lazy', 'industrious')",-0.8844456,-1.0093595,-0.1249139
70,0.7541776,0.872508,"('lethargic', 'energetic')",0.7541776,0.872508,0.1183304
71,0.968649,0.9304046,"('diffident', 'self-confident')",0.968649,0.9304046,-0.0382444
72,0.46916574,0.5597035,"('unambitious', 'ambitious')",0.4691657,0.5597035,0.0905378
73,-2.8130362,-2.6495852,"('helpless', 'self-reliant')",-2.8130362,-2.6495852,0.163451
74,-0.028093178,-0.033698387,"('undedicated', 'dedicated')",-0.0280932,-0.0336984,-0.0056052
75,-0.7083557,-0.7672536,"('meek', 'impulsive')",-0.7083557,-0.7672536,-0.0588979
76,-0.64477026,-0.46128887,"('anxious', 'daring')",-0.6447703,-0.4612889,0.1834814
77,-1.4498761,-1.2638385,"('unmotivated', 'motivated')",-1.4498761,-1.2638385,0.1860376
78,-0.7224967,-0.9132082,"('nonresilient', 'resilient')",-0.7224967,-0.9132082,-0.1907115
79,0.04587798,0.009437103,"('wavering', 'unwavering')",0.045878,0.0094371,-0.0364409
80,0.17088798,-0.008625478,"('dominated', 'dominating')",0.170888,-0.0086255,-0.1795135
81,-0.7058698,-0.5632332,"('submissive', 'aggressive')",-0.7058698,-0.5632332,0.1426366
82,5.496554,5.7055216,"('poor', 'rich')",5.4965539,5.7055216,0.2089677
83,-0.17052662,-0.14509052,"('powerless', 'powerful')",-0.1705266,-0.1450905,0.0254361
84,0.054208986,0.051925138,"('inferior', 'superior')",0.054209,0.0519251,-0.0022839
85,0.05529186,-0.020466905,"('insignificant', 'prestigious')",0.0552919,-0.0204669,-0.0757588
86,0.86098915,0.7782855,"('uninfluential', 'influential')",0.8609892,0.7782855,-0.0827037
87,0.40889034,0.46119094,"('unsuccessful', 'successful')",0.4088903,0.4611909,0.0523006
88,-0.2790191,-0.14994359,"('low', 'eminent')",-0.2790191,-0.1499436,0.1290755
