,martin_male,martin_female,tuple,marietta_male,marietta_female,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
0,0.93629193,0.9566923,"('unsociable', 'sociable')",-1.333543,-1.4529684,0.84430826,0.7168585,-0.6266826,-0.79705817,-0.0449063,-0.1441189,-0.0992126
1,-0.5085802,-0.65873617,"('unfriendly', 'friendly')",-0.78179073,-1.04431,0.8638121,0.631217,1.1906532,0.99445164,0.1910236,-0.0193444,-0.210368
2,0.6884646,0.74050087,"('unlikable', 'likable')",0.91653687,0.8978065,0.5819177,0.6068303,0.31825772,0.4464948,0.6262943,0.6729081,0.0466138
3,0.92370474,1.0385301,"('repellent', 'pleasant')",-0.7181297,-0.60400647,0.2551055,0.38575464,0.29589194,0.3431956,0.1891431,0.2908685,0.1017254
4,-1.9626831,-2.1050746,"('disliked', 'liked')",0.1023161,0.039333865,-1.030572,-1.09847,-5.6622434,-5.652148,-2.1382957,-2.2040896,-0.0657939
5,-1.798781,-1.9877386,"('distant', 'outgoing')",0.37194282,0.20963994,-0.858199,-0.8644303,-0.22644448,-0.17906079,-0.6278704,-0.7053974,-0.077527
6,-2.1674864,-2.3288205,"('distant', 'open')",0.31755817,0.12885219,-1.2144321,-1.1739453,0.14601716,0.16277324,-0.7295858,-0.8027852,-0.0731994
7,0.78016424,0.8764032,"('insensitive', 'sensitive')",-0.7306201,-0.672522,0.6042921,0.66274405,0.44804147,0.38261962,0.2754694,0.3123112,0.0368418
8,-0.66223526,-0.7497281,"('unaffectionate', 'affectionate')",-0.16357282,-0.29473114,-0.18968898,-0.21232708,0.728749,0.6573194,-0.071687,-0.1498667,-0.0781797
9,0.40046686,0.28940317,"('unaffectionate', 'caring')",-0.6214775,-0.7819058,0.7404463,0.6755383,0.98009586,0.92949057,0.3748829,0.2781316,-0.0967513
10,1.5760418,1.5955468,"('unsympathetic', 'sympathetic')",-1.0531921,-0.9689679,0.5789763,0.571748,-0.14833601,-0.24806462,0.2383725,0.2375656,-0.0008069
11,0.9118308,0.9453197,"('unhelpful', 'helpful')",-0.9146284,-0.83348995,0.514081,0.5210834,1.7880373,1.8021015,0.5748302,0.6087537,0.0339235
12,1.2084925,1.2071898,"('unsupportive', 'supportive')",0.03324394,0.0505243,1.1877874,1.239247,-1.4713972,-1.44898,0.2395317,0.2619953,0.0224636
13,1.2611904,1.396409,"('impolite', 'polite')",-0.657606,-0.65805703,0.73953164,0.75833726,-0.4403605,-0.50563043,0.2256889,0.2477647,0.0220758
14,1.0740588,1.1771574,"('antisocial', 'social')",-0.85999036,-0.8393352,1.5962251,1.6544471,-0.78063625,-0.81580245,0.2574143,0.2941167,0.0367024
15,-1.1493874,-1.1681131,"('boring', 'funny')",0.12796934,0.042534344,-1.145316,-1.1760093,0.058687557,0.059667476,-0.5270116,-0.5604801,-0.0334685
16,-0.7381562,-0.8794295,"('unpopular', 'popular')",-0.2613141,-0.32169992,-0.8917072,-0.94544065,0.6441647,0.6189929,-0.3117532,-0.3818943,-0.0701411
17,-0.54463774,-0.47073466,"('nasty', 'nice')",-0.20573567,-0.10838966,-0.59105134,-0.45769402,-0.55232847,-0.47294375,-0.4734383,-0.3774405,0.0959978
18,-0.33546126,-0.33229375,"('disagreeable', 'welcoming')",0.9433561,0.9402901,-0.19012102,-0.17142424,-0.48310715,-0.49959138,-0.0163333,-0.0157548,0.0005785
19,-0.5700835,-0.51194847,"('inhospitable', 'hospitable')",0.016570471,0.05601024,-1.6739192,-1.6404233,-0.4248243,-0.2638773,-0.6630641,-0.5900598,0.0730043
20,0.439791,0.48504043,"('rough', 'thoughtful')",-0.45302922,-0.39645678,-0.11006765,-0.109725654,1.223901,1.1420658,0.2751488,0.2802309,0.0050821
21,1.7020613,1.7946606,"('immoral', 'moral')",-0.21158727,-0.19666815,1.0821571,1.0741621,-0.8340425,-0.86841184,0.4346471,0.4509357,0.0162886
22,0.9025606,0.8816384,"('untrustworthy', 'trustworthy')",0.36500382,0.38229227,-0.02641775,-0.047664374,-0.81160885,-0.86697114,0.1073845,0.0873238,-0.0200607
23,1.9482822,1.9639202,"('insincere', 'sincere')",-0.39393145,-0.37314108,1.3452423,1.3151951,4.5508456,4.4148316,1.8626096,1.8302015,-0.0324081
24,0.7407482,0.67516446,"('dishonest', 'honest')",0.36524308,0.28513974,0.76522315,0.75130504,0.4953561,0.42034605,0.5916427,0.5329888,-0.0586539
25,-0.50438714,-0.49990177,"('egoistic', 'altruistic')",0.8438621,0.7109528,1.4542379,1.4240896,1.3335264,1.2716619,0.7818098,0.7267007,-0.0551091
26,-0.8782515,-0.9955907,"('hardhearted', 'benevolent')",-0.49988964,-0.64683217,0.7382537,0.6187122,1.2575115,1.1460117,0.154406,0.0305752,-0.1238308
27,-0.13821144,-0.14568716,"('hardhearted', 'softhearted')",0.07321659,0.04035025,0.20469923,0.30434257,1.3507042,1.2409534,0.3726021,0.3599898,-0.0126123
28,0.0031019896,-0.005431177,"('disloyal', 'loyal')",-0.48676026,-0.5865404,0.36019963,0.17799295,0.70125806,0.51646745,0.1444499,0.0256222,-0.1188277
29,-0.789663,-0.8412668,"('unfair', 'fair')",-0.14093287,-0.20086867,-0.93521875,-1.0028951,-0.64164335,-0.72996527,-0.6268645,-0.693749,-0.0668845
30,1.2303501,1.2933383,"('intolerant', 'tolerant')",-0.2901874,-0.2789895,1.2978582,1.2682842,1.0065953,0.93724567,0.811154,0.8049696,-0.0061844
