,idex_male,idex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
17,-0.66934973,-0.6178078,"('nasty', 'nice')",-0.5521648,-0.49518272,-0.6107572,-0.5564952,0.054262
18,-0.56202686,-0.67078656,"('disagreeable', 'welcoming')",-0.5841325,-0.7148681,-0.5730797,-0.6928273,-0.1197476
19,-1.742659,-1.7293744,"('inhospitable', 'hospitable')",-0.84665465,-0.70181304,-1.2946568,-1.2155937,0.0790631
20,0.2746435,0.27082863,"('rough', 'thoughtful')",0.870348,0.8316757,0.5724958,0.5512522,-0.0212436
21,-0.028173141,-0.18803702,"('immoral', 'moral')",-0.15662785,-0.3746748,-0.0924005,-0.2813559,-0.1889554
22,-0.52874064,-0.62037146,"('untrustworthy', 'trustworthy')",-0.9388825,-1.0362355,-0.7338116,-0.8283035,-0.0944919
23,-0.5922196,-0.67755365,"('insincere', 'sincere')",5.6591396,5.7395554,2.5334601,2.5310009,-0.0024592
24,-0.7129693,-0.750346,"('dishonest', 'honest')",0.55941445,0.61760575,-0.0767774,-0.0663701,0.0104073
25,-0.57776296,-0.6161416,"('egoistic', 'altruistic')",1.0024714,0.8766828,0.2123542,0.1302706,-0.0820836
26,0.010250628,-0.11130415,"('hardhearted', 'benevolent')",1.5421512,1.3822212,0.7762009,0.6354585,-0.1407424
27,-0.5101473,-0.48653156,"('hardhearted', 'softhearted')",0.5638752,0.5094738,0.026864,0.0114711,-0.0153929
28,-0.45592952,-0.5589044,"('disloyal', 'loyal')",1.2420732,1.1620103,0.3930718,0.301553,-0.0915188
29,-0.90127015,-0.8898953,"('unfair', 'fair')",-0.57109183,-0.72174853,-0.736181,-0.8058219,-0.0696409
30,0.64109015,0.5708185,"('intolerant', 'tolerant')",1.0302111,0.9491612,0.8356506,0.7599899,-0.0756607
31,-1.7322901,-1.6581256,"('evil', 'good')",-1.0819827,-1.0998485,-1.4071364,-1.3789871,0.0281493
32,-0.42569268,-0.5649508,"('unkind', 'kind')",0.9057311,0.68053555,0.2400192,0.0577924,-0.1822268
33,-0.10855373,-0.1451652,"('wrong', 'right')",-0.7697995,-0.7313842,-0.4391766,-0.4382747,0.0009019
34,-0.04173141,0.05444412,"('mean', 'honorable')",5.5324554,5.836301,2.745362,2.9453726,0.2000106
35,-1.0017544,-0.9624987,"('corrupt', 'incorrupt')",-0.6474429,-0.572874,-0.8245987,-0.7676864,0.0569123
36,-1.1776713,-1.2267295,"('hostile', 'amicable')",-0.3828455,-0.42245334,-0.7802584,-0.8245914,-0.044333
37,-0.93388283,-0.98397267,"('fake', 'genuine')",-0.23050946,-0.17497124,-0.5821961,-0.5794719,0.0027242
38,-1.0766385,-1.0993118,"('untruthful', 'truthful')",0.12127816,0.32289547,-0.4776801,-0.3882082,0.0894719
39,0.5453704,0.50321746,"('exploitative', 'cooperative')",0.09385499,0.12500848,0.3196127,0.314113,-0.0054997
40,-0.29789826,-0.26622745,"('stingy', 'generous')",-2.286342,-2.3965633,-1.2921201,-1.3313954,-0.0392753
41,-0.2981584,-0.37540978,"('unforgiving', 'forgiving')",0.099034116,-0.020487342,-0.0995621,-0.1979486,-0.0983865
42,-0.143781,-0.11368201,"('unreliable', 'reliable')",-3.269143,-3.3111627,-1.706462,-1.7124224,-0.0059604
43,-0.4431925,-0.4537393,"('irresponsible', 'responsible')",0.1996324,0.21290721,-0.1217801,-0.120416,0.0013641
44,0.35568163,0.35240695,"('prejudiced', 'unprejudiced')",-1.406376,-1.4295241,-0.5253472,-0.5385585,-0.0132113
45,-0.9448277,-0.9603338,"('incompetent', 'competent')",0.17468236,0.030210853,-0.3850726,-0.4650615,-0.0799889
46,-0.07623335,-0.14526342,"('uncompetitive', 'competitive')",-0.6020524,-0.7153081,-0.3391429,-0.4302858,-0.0911429
47,-0.29657468,-0.16416238,"('stupid', 'smart')",5.3694477,5.66442,2.5364366,2.750129,0.2136924
48,0.5639073,0.48601776,"('unintelligent', 'intelligent')",0.8739406,0.8014332,0.7189239,0.6437255,-0.0751984
49,0.056070443,0.153523,"('unable', 'able')",-0.019312479,0.07025828,0.018379,0.1118906,0.0935116
50,-0.27695072,-0.23586221,"('clumsy', 'skillful')",0.08704879,0.09267549,-0.094951,-0.0715934,0.0233576
51,-0.62062514,-0.7528925,"('uneducated', 'educated')",0.38562027,0.27352923,-0.1175024,-0.2396816,-0.1221792
52,-0.85899603,-1.0331517,"('irrational', 'rational')",0.10633187,0.043221965,-0.3763321,-0.4949649,-0.1186328
53,-1.6170361,-1.6802706,"('uncreative', 'creative')",0.48632765,0.44371173,-0.5653542,-0.6182794,-0.0529252
54,-1.2850652,-1.3673291,"('incapable', 'capable')",0.65997064,0.77996963,-0.3125473,-0.2936797,0.0188676
55,0.16186722,0.049693204,"('incompetent', 'clever')",0.44151792,0.257803,0.3016926,0.1537481,-0.1479445
56,0.3566494,0.24083294,"('impractical', 'practical')",0.07283001,0.021046223,0.2147397,0.1309396,-0.0838001
57,-0.65336716,-0.8286165,"('unimaginative', 'imaginative')",-3.0235274,-3.1984112,-1.8384473,-2.0135138,-0.1750665
58,-0.48621556,-0.53994393,"('undiscriminating', 'discriminating')",0.11339131,0.108889185,-0.1864121,-0.2155274,-0.0291153
59,-0.68071824,-0.6197063,"('foolish', 'wise')",-0.10612743,0.048693746,-0.3934228,-0.2855062,0.1079166
60,0.8433805,0.8263599,"('inefficient', 'efficient')",0.18342812,0.26102567,0.5134043,0.5436928,0.0302885
61,-0.50604826,-0.6234809,"('illogical', 'logical')",0.3597666,0.1486996,-0.0731408,-0.2373907,-0.1642499
62,0.46992785,0.59111357,"('incompetent', 'brilliant')",0.78043115,0.9716024,0.6251795,0.781358,0.1561785
63,-0.70065916,-0.65090424,"('unperceptive', 'insightful')",0.59137785,0.6399127,-0.0546407,-0.0054958,0.0491449
64,-0.49162814,-0.53926563,"('shy', 'confident')",-6.294192,-6.457479,-3.39291,-3.4983723,-0.1054623
65,0.22241496,0.10874224,"('insecure', 'secure')",-0.18519367,-0.21412995,0.0186106,-0.0526939,-0.0713045
66,-1.5624802,-1.4945797,"('inactive', 'active')",-0.20831512,-0.17053246,-0.8853977,-0.8325561,0.0528416
67,0.63770163,0.62677854,"('doubtful', 'determined')",-0.41171268,-0.43184868,0.1129945,0.0974649,-0.0155296
68,-0.33940172,-0.3906329,"('dependent', 'independent')",-0.621142,-0.61290634,-0.4802719,-0.5017696,-0.0214977
69,0.12533599,0.21632168,"('lazy', 'industrious')",-0.8499155,-0.78268373,-0.3622898,-0.283181,0.0791088
70,-0.45713255,-0.47047102,"('lethargic', 'energetic')",0.044296443,0.041697852,-0.2064181,-0.2143866,-0.0079685
71,-0.38923028,-0.32062286,"('diffident', 'self-confident')",0.22985104,0.24874535,-0.0796896,-0.0359388,0.0437508
72,0.0024831304,0.0065842643,"('unambitious', 'ambitious')",-0.59009737,-0.38754267,-0.2938071,-0.1904792,0.1033279
73,0.3755562,0.34848124,"('helpless', 'self-reliant')",-3.4091504,-3.3864117,-1.5167971,-1.5189652,-0.0021681
74,-1.1501082,-1.1583492,"('undedicated', 'dedicated')",-0.42447677,-0.5200402,-0.7872925,-0.8391947,-0.0519022
75,-0.06566042,-4.0514395e-05,"('meek', 'impulsive')",-0.6069942,-0.40490094,-0.3363273,-0.2024707,0.1338566
76,0.20502993,0.2096852,"('anxious', 'daring')",-0.11534192,-0.12309578,0.044844,0.0432947,-0.0015493
77,-0.3172075,-0.39000887,"('unmotivated', 'motivated')",-0.9306161,-0.9224403,-0.6239118,-0.6562246,-0.0323128
78,-0.4896843,-0.38719922,"('nonresilient', 'resilient')",-0.11295485,-0.08166728,-0.3013196,-0.2344332,0.0668864
79,-1.376971,-1.3795147,"('wavering', 'unwavering')",-0.7254874,-0.55311596,-1.0512292,-0.9663153,0.0849139
80,0.3949595,0.43737736,"('dominated', 'dominating')",-1.0120606,-1.0222042,-0.3085506,-0.2924134,0.0161372
81,1.0366651,0.9470474,"('submissive', 'aggressive')",-0.40141243,-0.42255312,0.3176263,0.2622471,-0.0553792
82,-0.47333962,-0.47339442,"('poor', 'rich')",6.57482,6.7059355,3.0507402,3.1162705,0.0655303
83,0.32640648,0.28489047,"('powerless', 'powerful')",-0.7650993,-0.80921715,-0.2193464,-0.2621633,-0.0428169
84,0.5102604,0.46139213,"('inferior', 'superior')",0.9231896,0.9202189,0.716725,0.6908055,-0.0259195
85,-1.0676007,-1.1192513,"('insignificant', 'prestigious')",-0.050217465,-0.075871475,-0.5589091,-0.5975614,-0.0386523
86,-1.1331524,-1.3751234,"('uninfluential', 'influential')",-0.3657423,-0.5180629,-0.7494473,-0.9465932,-0.1971459
87,-0.47953457,-0.47920159,"('unsuccessful', 'successful')",0.8932849,0.87721235,0.2068752,0.1990054,-0.0078698
88,-0.41141668,-0.55015326,"('low', 'eminent')",-0.025394276,-0.11990515,-0.2184055,-0.3350292,-0.1166237
