,leash_male,leash_female,tuple,average_male,average_female,female-male
0,0.23133314,0.15736291,"('unsociable', 'sociable')",0.2313331,0.1573629,-0.0739702
1,0.9205442,0.7987932,"('unfriendly', 'friendly')",0.9205442,0.7987932,-0.121751
2,-0.052975737,0.09199761,"('unlikable', 'likable')",-0.0529757,0.0919976,0.1449733
3,0.8412481,0.9663719,"('repellent', 'pleasant')",0.8412481,0.9663719,0.1251238
4,-7.284028,-7.5043926,"('disliked', 'liked')",-7.2840281,-7.5043926,-0.2203645
5,-0.6802982,-0.6651575,"('distant', 'outgoing')",-0.6802982,-0.6651575,0.0151407
6,-0.13055155,-0.20978405,"('distant', 'open')",-0.1305515,-0.209784,-0.0792325
7,1.2503283,1.2141292,"('insensitive', 'sensitive')",1.2503283,1.2141292,-0.0361991
8,0.9091266,0.7673241,"('unaffectionate', 'affectionate')",0.9091266,0.7673241,-0.1418025
9,1.4038509,1.4154773,"('unaffectionate', 'caring')",1.4038509,1.4154773,0.0116264
10,1.4489096,1.4579183,"('unsympathetic', 'sympathetic')",1.4489096,1.4579183,0.0090087
11,1.7176299,1.7875165,"('unhelpful', 'helpful')",1.7176299,1.7875165,0.0698866
12,-1.5596837,-1.5745808,"('unsupportive', 'supportive')",-1.5596837,-1.5745808,-0.0148971
13,0.20659044,0.29747117,"('impolite', 'polite')",0.2065904,0.2974712,0.0908808
14,0.38859007,0.35529792,"('antisocial', 'social')",0.3885901,0.3552979,-0.0332922
15,0.19551457,0.109567046,"('boring', 'funny')",0.1955146,0.109567,-0.0859476
16,-0.42185733,-0.4366992,"('unpopular', 'popular')",-0.4218573,-0.4366992,-0.0148419
17,-0.1792315,-0.21513778,"('nasty', 'nice')",-0.1792315,-0.2151378,-0.0359063
18,-0.5369689,-0.47464427,"('disagreeable', 'welcoming')",-0.5369689,-0.4746443,0.0623246
19,-0.95939624,-0.948393,"('inhospitable', 'hospitable')",-0.9593962,-0.948393,0.0110032
20,0.8648929,0.81848186,"('rough', 'thoughtful')",0.8648929,0.8184819,-0.046411
21,0.13154338,0.3276351,"('immoral', 'moral')",0.1315434,0.3276351,0.1960917
22,-0.051121905,-0.081908226,"('untrustworthy', 'trustworthy')",-0.0511219,-0.0819082,-0.0307863
23,5.873749,6.041008,"('insincere', 'sincere')",5.8737488,6.041008,0.1672592
24,1.6019315,1.5577708,"('dishonest', 'honest')",1.6019315,1.5577708,-0.0441607
25,0.25064117,0.21761696,"('egoistic', 'altruistic')",0.2506412,0.217617,-0.0330242
26,0.8085804,0.51089996,"('hardhearted', 'benevolent')",0.8085804,0.5109,-0.2976804
27,1.6902122,1.4630675,"('hardhearted', 'softhearted')",1.6902122,1.4630675,-0.2271447
28,1.0939004,1.0207924,"('disloyal', 'loyal')",1.0939004,1.0207924,-0.073108
29,-0.32632363,-0.45580685,"('unfair', 'fair')",-0.3263236,-0.4558069,-0.1294833
30,0.7412003,0.81288695,"('intolerant', 'tolerant')",0.7412003,0.812887,0.0716867
31,-1.6937234,-1.8142219,"('evil', 'good')",-1.6937234,-1.8142219,-0.1204985
32,1.2555238,1.1553401,"('unkind', 'kind')",1.2555238,1.1553401,-0.1001837
33,-0.6252207,-0.66662025,"('wrong', 'right')",-0.6252207,-0.6666203,-0.0413996
34,4.3526936,4.571003,"('mean', 'honorable')",4.3526936,4.571003,0.2183094
35,-1.1421068,-1.4314384,"('corrupt', 'incorrupt')",-1.1421068,-1.4314384,-0.2893316
36,-0.8922955,-1.0371256,"('hostile', 'amicable')",-0.8922955,-1.0371256,-0.1448301
37,0.9869584,0.9588358,"('fake', 'genuine')",0.9869584,0.9588358,-0.0281226
38,-0.49561402,-0.3986054,"('untruthful', 'truthful')",-0.495614,-0.3986054,0.0970086
