,alexandria_male,alexandria_female,tuple,real_male,real_female,est_male,est_female,equities_male,equities_female,inc_male,inc_female,average_male,average_female,female-male
0,0.64870894,0.44551232,"('unsociable', 'sociable')",1.2949842,1.2295913,1.4852632,1.3307085,-1.5295107,-1.6352997,-0.06630069,-0.12777244,0.366629,0.248548,-0.118081
1,-0.6328208,-0.736217,"('unfriendly', 'friendly')",-1.6455626,-1.6576306,-1.4334499,-1.3860214,-1.6054565,-1.7179888,1.6313758,1.4205031,-0.7371828,-0.8154709,-0.0782881
2,1.0173471,1.0436534,"('unlikable', 'likable')",1.2406104,1.3060354,1.6088632,1.6385391,0.75744444,0.88497686,0.32543665,0.34429502,0.9899404,1.0434999,0.0535595
3,0.34583145,0.5390452,"('repellent', 'pleasant')",0.12433343,0.18589494,0.5028491,0.5537075,-0.6881156,-0.65472513,0.33218837,0.3836938,0.1234174,0.2015233,0.0781059
4,-0.85011655,-0.9160186,"('disliked', 'liked')",-0.93644196,-0.87399286,-1.9253814,-1.9962907,0.41412562,0.46527067,-6.0805254,-6.1464925,-1.875668,-1.8935047,-0.0178367
5,-0.97833824,-0.97128814,"('distant', 'outgoing')",-2.0801816,-2.0457373,-1.7797756,-1.7051986,0.30932686,0.34633937,-0.13055922,-0.26336178,-0.9319057,-0.9278494,0.0040563
6,-0.85139185,-0.8978612,"('distant', 'open')",-2.156422,-2.1424706,-1.3813444,-1.3006277,0.2020678,0.19136488,0.11230269,-0.057735555,-0.8149575,-0.841466,-0.0265085
7,0.5276523,0.6384131,"('insensitive', 'sensitive')",0.24429312,0.21192114,0.91205895,0.8009047,-1.1328449,-1.1265622,0.8838999,0.9198055,0.2870119,0.2888964,0.0018845
8,0.11344133,0.03812079,"('unaffectionate', 'affectionate')",-1.4558742,-1.4469415,-1.5234919,-1.5411373,-2.0549448,-2.1495366,0.22620267,-0.011291981,-0.9389335,-1.0221574,-0.0832239
9,0.80081356,0.86194605,"('unaffectionate', 'caring')",-0.50301975,-0.49741554,-1.2953839,-1.3217915,-1.8481393,-1.9269187,0.9757073,0.88704747,-0.3740044,-0.3994265,-0.0254221
10,0.734157,0.75360775,"('unsympathetic', 'sympathetic')",0.71177965,0.6545679,1.3300709,1.1821157,-2.2487948,-2.3398771,0.48224005,0.4280848,0.2018906,0.1356998,-0.0661908
11,0.3834443,0.43931782,"('unhelpful', 'helpful')",0.5974952,0.60692084,0.6373247,0.67455876,-1.3767523,-1.3959614,2.6841643,2.744225,0.5851353,0.6138122,0.0286769
12,1.7526822,1.6799827,"('unsupportive', 'supportive')",0.61081296,0.5676901,0.3728055,0.13814846,-1.1667094,-1.1703703,-1.31233,-1.3185441,0.0514523,-0.0206186,-0.0720709
13,0.11627005,-0.019749854,"('impolite', 'polite')",2.1802707,2.147272,2.3421824,2.3078399,-0.3941306,-0.44802496,0.48508683,0.4842722,0.9459359,0.8943218,-0.0516141
14,0.9748053,1.0288084,"('antisocial', 'social')",2.553968,2.6020198,1.82094,1.6522813,-0.6182203,-0.52665514,-0.29370895,-0.24160981,0.8875568,0.902969,0.0154122
15,-0.54813343,-0.63326335,"('boring', 'funny')",0.21111564,0.16345748,0.5970416,0.569688,0.5104328,0.46292692,0.41914675,0.40700957,0.2379207,0.1939637,-0.043957
16,-1.6789979,-1.6472764,"('unpopular', 'popular')",-1.076021,-1.1039586,-1.8513349,-1.7766606,-0.45999402,-0.45406818,0.50614595,0.49769938,-0.9120403,-0.8968529,0.0151874
17,-0.4755152,-0.4041307,"('nasty', 'nice')",0.46659005,0.5567665,-0.4292503,-0.4341896,0.36972156,0.44359362,-0.36137268,-0.32671502,-0.0859653,-0.032935,0.0530303
18,1.0284828,0.928287,"('disagreeable', 'welcoming')",-0.37776428,-0.31073284,-0.6283135,-0.6137858,-0.94520587,-0.88647044,-0.47272936,-0.55658114,-0.279106,-0.2878566,-0.0087506
19,-1.4174204,-1.4333745,"('inhospitable', 'hospitable')",-1.9159087,-1.8440593,-1.6578403,-1.5780842,-1.5043106,-1.4496685,-0.46272177,-0.551035,-1.3916404,-1.3712443,0.0203961
20,0.104248315,0.26850182,"('rough', 'thoughtful')",-0.22757176,-0.17454386,-0.31317118,-0.28362358,-0.627426,-0.5546765,0.68303984,0.6622024,-0.0761762,-0.0164279,0.0597483
21,0.74159366,0.75920355,"('immoral', 'moral')",1.234809,1.215707,1.9063007,1.8807582,-1.2134625,-1.2275198,-0.49912268,-0.45145196,0.4340237,0.4353394,0.0013157
22,-0.13672541,-0.15625554,"('untrustworthy', 'trustworthy')",0.8683304,0.93847823,0.79577684,0.68598545,-0.84506094,-0.7884163,-1.210928,-1.1629894,-0.1057214,-0.0966395,0.0090819
23,1.3162744,1.3434074,"('insincere', 'sincere')",1.525453,1.4910451,0.8184302,0.7928326,-1.7154216,-1.8428025,6.3323817,6.325249,1.6554235,1.6219463,-0.0334772
24,1.371527,1.3562895,"('dishonest', 'honest')",0.854377,0.9730468,0.8598514,0.789645,-0.97846305,-0.9718479,1.1340039,1.0554808,0.6482592,0.6405229,-0.0077363
25,-0.15163825,-0.08281548,"('egoistic', 'altruistic')",-1.4632952,-1.4093375,-0.39130455,-0.2814039,0.60317886,0.6406649,1.095826,1.046094,-0.0614466,-0.0173596,0.044087
26,1.3162024,1.1083372,"('hardhearted', 'benevolent')",0.04346865,-0.10040064,0.12871261,-0.11261461,0.10032249,-0.034878116,1.0352058,0.80228883,0.5247824,0.3325465,-0.1922359
27,0.4074503,0.48022756,"('hardhearted', 'softhearted')",-1.8791507,-1.7761613,-0.75957197,-0.7126889,-1.2012604,-1.1512474,1.3039501,1.1682453,-0.4257165,-0.398325,0.0273915
28,0.12198502,0.12713753,"('disloyal', 'loyal')",-0.10016227,-0.13060158,0.24622676,0.3510978,-1.187374,-1.2360386,1.1467707,1.1258047,0.0454892,0.04748,0.0019908
29,-1.1551312,-1.1667562,"('unfair', 'fair')",-0.6887298,-0.68148386,-0.58634764,-0.5528773,-0.8360012,-0.71695787,-0.70029175,-0.76500505,-0.7933003,-0.776616,0.0166843
30,0.8668999,0.86309433,"('intolerant', 'tolerant')",1.0054854,1.0554782,1.2067829,1.0228589,-0.49171588,-0.48696125,1.3755184,1.3036739,0.7925941,0.7516288,-0.0409653
31,-1.14483,-1.1790361,"('evil', 'good')",-2.5974998,-2.4860241,-2.386684,-2.2517116,0.2275087,0.29922512,-1.2653621,-1.3762661,-1.4333735,-1.3987625,0.034611
32,1.4799396,1.4207089,"('unkind', 'kind')",1.2013974,1.2721298,1.2764376,1.2561487,-0.83698964,-0.83436424,1.3624263,1.2707956,0.8966423,0.8770838,-0.0195585
33,-0.20091861,-0.3683256,"('wrong', 'right')",-0.036058616,-0.101708256,-0.80377954,-0.931396,1.0846275,1.0345771,-0.8360862,-0.9195421,-0.1584431,-0.257279,-0.0988359
34,0.7236677,0.94349766,"('mean', 'honorable')",-0.1869395,-0.12480101,0.32715607,0.5299661,0.13090758,0.14831172,6.296323,6.3285613,1.458223,1.5651072,0.1068842
35,-0.45989394,-0.36999172,"('corrupt', 'incorrupt')",-2.0129545,-1.941293,-0.89666516,-0.7760288,2.0173075,2.065212,-0.590743,-0.6635748,-0.3885898,-0.3371353,0.0514545
36,-1.0549008,-0.97020733,"('hostile', 'amicable')",-1.8752128,-1.9486339,-1.7683744,-1.7055383,1.1969489,1.0561157,-0.6983766,-0.82792,-0.8399832,-0.8792368,-0.0392536
37,0.53744173,0.6257404,"('fake', 'genuine')",-1.0396979,-0.9698155,0.9787209,0.9958636,-0.84738046,-0.8096171,0.3118361,0.351779,-0.0118159,0.0387901,0.050606
38,0.5587679,0.62349737,"('untruthful', 'truthful')",0.40294406,0.4483853,0.44846326,0.4857956,-0.00675131,-0.0059038214,0.6870232,0.734367,0.4180894,0.4572283,0.0391389
39,1.1934252,1.2056489,"('exploitative', 'cooperative')",0.7971872,0.7461946,1.5600092,1.493028,0.42361382,0.44560984,0.34242108,0.3639092,0.8633313,0.850878,-0.0124533
40,1.642395,1.5783513,"('stingy', 'generous')",-0.004631579,0.018280234,-0.4160715,-0.46342027,-0.0037301444,0.06951804,-1.4145478,-1.4772519,-0.0393172,-0.0549045,-0.0155873
41,1.490487,1.4797058,"('unforgiving', 'forgiving')",0.20619927,0.27627507,0.102778904,0.036680564,-1.2117623,-1.2177587,-0.14214316,-0.1936408,0.0891119,0.0762524,-0.0128595
42,0.31795943,0.3112789,"('unreliable', 'reliable')",1.1666477,1.2029512,1.0737853,1.0038991,0.016009282,0.0834935,-2.906958,-2.8231466,-0.0665112,-0.0443048,0.0222064
43,0.7362937,0.7740865,"('irresponsible', 'responsible')",0.28467816,0.26686457,0.92560583,0.835274,-2.1225796,-2.1167696,0.7959557,0.7042197,0.1239907,0.092735,-0.0312557
44,-0.998215,-0.89561313,"('prejudiced', 'unprejudiced')",0.09986208,0.14976943,0.0027353056,-0.0074718297,1.0545138,1.1219252,-1.5264657,-1.5258583,-0.2735139,-0.2314497,0.0420642
45,-0.09021377,0.031691756,"('incompetent', 'competent')",0.077689745,0.009709267,1.5199715,1.3431823,-1.6656858,-1.6904551,0.037305,0.005299432,-0.0241867,-0.0601145,-0.0359278
46,0.60888046,0.67543274,"('uncompetitive', 'competitive')",0.91373056,0.84934884,1.1155766,0.9884397,-1.2663981,-1.3242314,-0.37807098,-0.32134038,0.1987437,0.1735299,-0.0252138
47,-0.7791926,-0.8706428,"('stupid', 'smart')",1.1453726,1.1654251,0.53421783,0.4657135,0.3154168,0.357841,5.7581053,5.678348,1.394784,1.3593369,-0.0354471
48,0.8641944,0.8562584,"('unintelligent', 'intelligent')",0.15330374,0.197399,0.5246465,0.48683155,-2.3243344,-2.3327332,0.56892574,0.5771515,-0.0426528,-0.0430185,-0.0003657
49,-0.34712073,-0.19685379,"('unable', 'able')",-0.8977402,-0.8226059,0.01018679,0.15302317,-0.8021159,-0.6881609,0.017244387,0.2228506,-0.4039091,-0.2663494,0.1375597
50,-0.6713058,-0.6640981,"('clumsy', 'skillful')",0.19430548,0.14049935,0.42079365,0.38884324,0.8891951,0.8255236,0.08569799,0.09568583,0.1837373,0.1572908,-0.0264465
51,0.909327,0.84043986,"('uneducated', 'educated')",0.5520792,0.63286775,1.2064441,1.212697,-1.872123,-1.8482962,0.52854735,0.4972131,0.264855,0.2669843,0.0021293
52,-0.9134629,-1.0461501,"('irrational', 'rational')",-1.33141,-1.5006449,-1.5916961,-1.6736983,-0.1332954,-0.19826856,-0.9124858,-1.0406381,-0.9764701,-1.0918799,-0.1154098
53,-0.17002425,-0.1349953,"('uncreative', 'creative')",-1.0861219,-1.052552,-1.4993916,-1.287677,-1.322088,-1.3010353,0.91204864,0.80407864,-0.6331154,-0.5944363,0.0386791
54,-0.42658433,-0.57167655,"('incapable', 'capable')",-0.28299645,-0.36770046,-0.025747508,-0.10874487,-0.18728709,-0.292484,0.83882326,0.8436905,-0.0167584,-0.0993831,-0.0826247
55,1.1178828,1.2836927,"('incompetent', 'clever')",1.2904975,1.296662,1.7830205,1.7228914,-2.0644913,-2.0353382,0.28104502,0.35550728,0.4815909,0.524683,0.0430921
56,1.5302113,1.545622,"('impractical', 'practical')",2.4193163,2.4268064,2.035209,1.9582806,-0.68149084,-0.66669273,0.3439066,0.40509588,1.1294304,1.1338224,0.004392
57,-0.41135082,-0.42450362,"('unimaginative', 'imaginative')",0.072569214,-0.028783884,-1.2905385,-1.4535495,-1.9005929,-1.9779159,-2.5886502,-2.6651373,-1.2237126,-1.309978,-0.0862654
58,0.013566863,0.0774207,"('undiscriminating', 'discriminating')",-0.7151882,-0.84508175,-0.5687639,-0.59315455,-0.8161938,-0.9503826,-0.179594,-0.22940965,-0.4532346,-0.5081216,-0.054887
59,-1.1092918,-1.2793559,"('foolish', 'wise')",-0.7471938,-0.8234838,-1.6378917,-1.6668268,0.7216025,0.7509996,0.20956056,0.1730495,-0.5126428,-0.5691235,-0.0564807
60,1.1293453,1.2266701,"('inefficient', 'efficient')",1.9937879,2.0549476,2.6552413,2.5438387,-1.1632694,-1.1174154,0.6898915,0.7831672,1.0609993,1.0982417,0.0372424
61,0.30610058,0.2449752,"('illogical', 'logical')",0.6274318,0.5149431,1.7420672,1.5846288,-0.43249038,-0.45666245,0.28126246,0.22287032,0.5048743,0.422151,-0.0827233
