,northern_male,northern_female,tuple,trust_male,trust_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.047044195,-0.061901648,"('unsociable', 'sociable')",-0.07324312,-0.09571843,0.0075484794,0.023594927,-0.0375796,-0.044675,-0.0070954
1,-0.50887764,-0.6574707,"('unfriendly', 'friendly')",0.024819385,-0.25286278,1.1596081,0.95298564,0.2251833,0.0142174,-0.2109659
2,0.36545777,0.49011713,"('unlikable', 'likable')",1.7198284,1.88545,0.42155108,0.44720146,0.8356124,0.9409229,0.1053105
3,0.5444597,0.6522119,"('repellent', 'pleasant')",0.33595407,0.64923984,1.1737733,1.2413245,0.684729,0.847592,0.162863
4,-0.7105769,-0.8797318,"('disliked', 'liked')",-0.10207981,-0.18502814,-7.7766805,-7.9776554,-2.8631124,-3.0141385,-0.1510261
5,-1.3216878,-1.4433582,"('distant', 'outgoing')",-0.17217568,-0.306077,-0.67844754,-0.7512597,-0.7241037,-0.8335649,-0.1094612
6,-1.3754911,-1.5141336,"('distant', 'open')",-0.016068239,-0.2657777,-0.42819276,-0.53834236,-0.606584,-0.7727512,-0.1661672
7,0.930371,1.0251633,"('insensitive', 'sensitive')",1.0542904,1.2242079,1.010959,1.0389159,0.9985401,1.0960956,0.0975555
8,-0.21023184,-0.25956213,"('unaffectionate', 'affectionate')",-0.22680208,-0.42537567,0.7069448,0.5488275,0.0899703,-0.0453701,-0.1353404
9,0.01887032,-0.012619462,"('unaffectionate', 'caring')",0.52597153,0.36518112,1.255134,1.2000971,0.599992,0.5175529,-0.0824391
10,0.8854979,1.0213857,"('unsympathetic', 'sympathetic')",-0.21835345,-0.109730415,0.15554698,0.27884674,0.2742305,0.396834,0.1226035
11,0.04678546,0.20427962,"('unhelpful', 'helpful')",0.62890583,0.74500364,1.7596662,1.922172,0.8117859,0.9571517,0.1453658
12,1.3412763,1.4786631,"('unsupportive', 'supportive')",0.9640049,1.1807101,-2.0492194,-2.0016897,0.0853539,0.2192279,0.133874
13,-0.2146259,-0.069716275,"('impolite', 'polite')",0.09951797,0.316988,-0.5226264,-0.32049105,-0.2125781,-0.0244064,0.1881717
14,1.423498,1.4977939,"('antisocial', 'social')",1.8355445,2.0295408,0.1562172,0.19173098,1.1384199,1.2396886,0.1012687
15,0.27725673,0.117242835,"('boring', 'funny')",0.42638728,0.25702,0.0057960264,-0.112369396,0.23648,0.0872978,-0.1491822
16,-1.3070872,-1.4548956,"('unpopular', 'popular')",-1.2914641,-1.2368369,-0.48152375,-0.4399483,-1.0266917,-1.0438936,-0.0172019
17,-0.23976639,-0.21487355,"('nasty', 'nice')",0.4999197,0.64721745,-0.3397029,-0.30195758,-0.0265165,0.0434621,0.0699786
18,0.7662455,0.96569383,"('disagreeable', 'welcoming')",-0.65727836,-0.39415976,-0.8733082,-0.7947861,-0.2547804,-0.0744174,0.180363
19,-1.2421362,-1.2317219,"('inhospitable', 'hospitable')",-0.94522905,-1.0014325,-0.7531983,-0.77921605,-0.9801879,-1.0041234,-0.0239355
20,-0.37508142,-0.33058953,"('rough', 'thoughtful')",0.24358483,0.3198263,0.40475062,0.36406374,0.0910847,0.1177668,0.0266821
21,0.47612453,0.58661675,"('immoral', 'moral')",0.49956825,0.75769734,-0.50460523,-0.23663394,0.1570292,0.3692267,0.2121975
22,1.0526081,1.0696238,"('untrustworthy', 'trustworthy')",0.9995638,1.061181,-0.597205,-0.6158936,0.484989,0.5049704,0.0199814
23,0.11466987,0.28469867,"('insincere', 'sincere')",1.4986068,1.625356,6.440887,6.6028404,2.6847213,2.8376319,0.1529106
24,0.7146082,0.77475315,"('dishonest', 'honest')",0.3129651,0.41884208,0.6698959,0.62912387,0.5658231,0.607573,0.0417499
25,0.21924807,0.08659236,"('egoistic', 'altruistic')",-0.032726787,-0.13191116,1.2208931,1.1443241,0.4691381,0.3663351,-0.102803
26,1.1199911,0.9263561,"('hardhearted', 'benevolent')",2.4133184,2.2274818,1.5042187,1.2628627,1.679176,1.4722335,-0.2069425
27,-0.12067987,-0.030985815,"('hardhearted', 'softhearted')",0.6648756,0.60873395,1.2157772,1.0692004,0.5866576,0.5489829,-0.0376747
28,0.55700415,0.5034575,"('disloyal', 'loyal')",0.24438043,0.15707187,1.3537759,1.224257,0.7183868,0.6282621,-0.0901247
29,-0.038203582,-0.12005086,"('unfair', 'fair')",-0.17635292,-0.23665547,-0.23459695,-0.46502468,-0.1497178,-0.2739103,-0.1241925
30,0.27992457,0.47280803,"('intolerant', 'tolerant')",1.02955,1.2140844,0.6736284,0.80793285,0.6610343,0.8316085,0.1705742
31,-0.92710376,-1.0236436,"('evil', 'good')",-0.6348119,-0.7541303,-1.0999129,-1.3203958,-0.8872762,-1.0327233,-0.1454471
32,0.6392667,0.60541373,"('unkind', 'kind')",1.0091684,1.0233248,0.93726796,0.8513002,0.861901,0.8266796,-0.0352214
33,0.70855623,0.6593386,"('wrong', 'right')",0.5405413,0.49872553,-0.53387666,-0.6366002,0.238407,0.1738213,-0.0645857
34,-0.57413673,-0.39667988,"('mean', 'honorable')",0.24080242,0.45554256,5.196578,5.488826,1.6210812,1.8492295,0.2281483
35,-0.97579426,-1.1827931,"('corrupt', 'incorrupt')",-0.9371673,-1.2916934,-0.73681766,-1.01978,-0.8832597,-1.1647555,-0.2814958
36,-1.9943583,-2.207129,"('hostile', 'amicable')",-0.3956919,-0.729261,-0.7379169,-0.95883113,-1.0426557,-1.298407,-0.2557513
37,0.538184,0.5503188,"('fake', 'genuine')",0.10952746,0.055367265,0.25605,0.1942817,0.3012538,0.2666559,-0.0345979
38,0.04209684,0.0500033,"('untruthful', 'truthful')",0.5521857,0.48659223,-0.47300267,-0.40321434,0.0404266,0.0444604,0.0040338
39,0.6858518,0.8875132,"('exploitative', 'cooperative')",1.0128384,1.2743993,0.3381579,0.40294284,0.6789494,0.8549518,0.1760024
40,1.2126721,1.1943636,"('stingy', 'generous')",0.5634819,0.6590227,-2.2533736,-2.412778,-0.1590732,-0.1864639,-0.0273907
41,0.23117638,0.2861757,"('unforgiving', 'forgiving')",1.2059376,1.2689812,-0.17883529,-0.32025102,0.4194262,0.4116353,-0.0077909
42,0.5199873,0.62455547,"('unreliable', 'reliable')",0.6848492,0.956871,-3.0446658,-2.9384894,-0.6132764,-0.4523544,0.160922
43,0.5116052,0.7358142,"('irresponsible', 'responsible')",0.7323041,0.91654116,0.5138706,0.6095422,0.5859267,0.7539659,0.1680392
44,0.10493102,0.14778064,"('prejudiced', 'unprejudiced')",-0.08433789,-0.07630961,-1.3182932,-1.331084,-0.4325667,-0.419871,0.0126957
45,0.8298514,0.8510955,"('incompetent', 'competent')",0.7117701,0.7461227,0.093679994,-0.0046210326,0.5451005,0.5308657,-0.0142348
46,0.8490444,0.9326893,"('uncompetitive', 'competitive')",0.15862103,0.32134262,-1.0278428,-0.92463636,-0.0067258,0.1097985,0.1165243
47,0.0100392625,0.13039494,"('stupid', 'smart')",-0.018455787,0.14252184,5.212976,5.441096,1.7348531,1.9046709,0.1698178
48,-0.0024847565,0.07737691,"('unintelligent', 'intelligent')",-0.30948797,-0.22063458,0.14308277,0.22533411,-0.0562967,0.0273588,0.0836555
49,-1.3348436,-1.1812509,"('unable', 'able')",-0.4224038,-0.24306524,-0.62399083,-0.4397027,-0.7937461,-0.6213396,0.1724065
50,-1.025766,-1.0466257,"('clumsy', 'skillful')",-0.6698377,-0.62320614,-0.34563452,-0.3236123,-0.6804128,-0.6644814,0.0159314
51,-0.2311184,-0.27415982,"('uneducated', 'educated')",-0.6083554,-0.5761727,0.0096196905,0.101602234,-0.276618,-0.2495767,0.0270413
52,-0.629791,-0.7573588,"('irrational', 'rational')",-0.44403496,-0.6933056,-0.1455825,-0.29440942,-0.4064695,-0.5816913,-0.1752218
53,-0.5803822,-0.59247124,"('uncreative', 'creative')",-0.80019987,-0.8949484,0.2309149,0.15302853,-0.3832224,-0.444797,-0.0615746
54,-0.59415483,-0.6780095,"('incapable', 'capable')",-0.26432836,-0.32519808,0.6466942,0.6456254,-0.0705963,-0.1191941,-0.0485978
55,1.0167264,1.1421492,"('incompetent', 'clever')",-0.3283812,-0.10671696,0.21808885,0.3782008,0.3021447,0.471211,0.1690663
56,0.98483497,1.1446213,"('impractical', 'practical')",0.96219844,1.170936,-0.51332396,-0.37449098,0.4779031,0.6470221,0.169119
57,0.5373335,0.4244385,"('unimaginative', 'imaginative')",0.8876422,0.79337656,-2.7440193,-2.8318055,-0.4396812,-0.5379968,-0.0983156
58,0.85994613,0.80824274,"('undiscriminating', 'discriminating')",0.49477437,0.42194527,0.03462411,-0.052627847,0.4631149,0.3925201,-0.0705948
59,-0.03926396,-0.096319005,"('foolish', 'wise')",0.26762378,0.16234654,-0.15397409,-0.12490575,0.0247952,-0.0196261,-0.0444213
60,0.4883888,0.7205829,"('inefficient', 'efficient')",0.29684272,0.7246464,-0.089005396,0.2746217,0.2320754,0.5732837,0.3412083
61,-0.07963662,-0.1580697,"('illogical', 'logical')",0.5060495,0.41569,0.5582239,0.47204018,0.3282123,0.2432202,-0.0849921
62,0.8416609,1.0400875,"('incompetent', 'brilliant')",0.49871963,0.86723816,0.3021913,0.54653144,0.5475239,0.8179523,0.2704284
63,0.6425114,0.6226017,"('unperceptive', 'insightful')",0.6694263,0.80300915,0.16962019,0.33434305,0.4938527,0.5866513,0.0927986
64,-0.18636036,-0.15815113,"('shy', 'confident')",0.5750276,0.72520816,-6.4397616,-6.443097,-2.0170315,-1.95868,0.0583515
65,1.1155056,1.2177193,"('insecure', 'secure')",1.0217403,1.1505454,0.30968484,0.5190964,0.8156435,0.9624537,0.1468102
66,0.048791923,-0.08466455,"('inactive', 'active')",-0.26603648,-0.42920586,0.315504,0.18219113,0.0327531,-0.1105598,-0.1433129
67,-0.041881576,-0.12369015,"('doubtful', 'determined')",0.109185025,0.13718615,-0.60886836,-0.5708505,-0.1805216,-0.1857848,-0.0052632
68,0.11109473,0.10456223,"('dependent', 'independent')",-2.0403128,-1.9991907,-1.4827123,-1.3997126,-1.1373101,-1.0981137,0.0391964
69,-1.3405858,-1.4397197,"('lazy', 'industrious')",0.024211012,-0.022907443,-1.5335448,-1.6420332,-0.9499732,-1.0348868,-0.0849136
70,1.2399987,1.295486,"('lethargic', 'energetic')",0.61878467,0.7486861,0.60845935,0.65338737,0.8224142,0.8991865,0.0767723
71,0.6340258,0.5485855,"('diffident', 'self-confident')",0.6278285,0.5446035,0.24628751,0.22749546,0.5027139,0.4402281,-0.0624858
72,1.0701623,1.0630103,"('unambitious', 'ambitious')",0.8065517,0.85859466,0.031061659,0.11099877,0.6359252,0.6775346,0.0416094
73,0.040912177,0.05898656,"('helpless', 'self-reliant')",0.2613886,0.16791904,-3.461962,-3.4826953,-1.0532204,-1.0852633,-0.0320429
74,0.6408293,0.7675653,"('undedicated', 'dedicated')",0.2983645,0.4066516,-0.34529796,-0.43496603,0.1979653,0.2464169,0.0484516
75,-0.1824826,-0.29544967,"('meek', 'impulsive')",-0.047970384,-0.22517915,-0.822618,-0.8857144,-0.3510237,-0.4687811,-0.1177574
76,0.7626135,0.9795814,"('anxious', 'daring')",0.48435122,0.77136606,-0.15028435,0.0273313,0.3655601,0.5927596,0.2271995
