,pig_male,pig_female,tuple,average_male,average_female,female-male
0,-0.12408437,-0.18573664,"('unsociable', 'sociable')",-0.1240844,-0.1857366,-0.0616522
1,1.2658194,1.1229798,"('unfriendly', 'friendly')",1.2658194,1.1229798,-0.1428396
2,0.40205985,0.60529125,"('unlikable', 'likable')",0.4020599,0.6052912,0.2032313
3,0.6775176,0.85997665,"('repellent', 'pleasant')",0.6775176,0.8599766,0.182459
4,-7.2533607,-7.23719,"('disliked', 'liked')",-7.2533607,-7.2371898,0.0161709
5,-0.2284032,-0.14135477,"('distant', 'outgoing')",-0.2284032,-0.1413548,0.0870484
6,0.1554335,0.20014514,"('distant', 'open')",0.1554335,0.2001451,0.0447116
7,0.53437054,0.66587883,"('insensitive', 'sensitive')",0.5343705,0.6658788,0.1315083
8,1.0424334,0.94741315,"('unaffectionate', 'affectionate')",1.0424334,0.9474131,-0.0950203
9,1.4382482,1.5296993,"('unaffectionate', 'caring')",1.4382482,1.5296993,0.0914511
10,1.102882,1.338759,"('unsympathetic', 'sympathetic')",1.102882,1.3387589,0.2358769
11,1.825679,1.9794785,"('unhelpful', 'helpful')",1.8256789,1.9794785,0.1537996
12,-1.6959804,-1.6421448,"('unsupportive', 'supportive')",-1.6959804,-1.6421448,0.0538356
13,0.15760034,0.25766498,"('impolite', 'polite')",0.1576003,0.257665,0.1000647
14,-0.3921088,-0.46009466,"('antisocial', 'social')",-0.3921088,-0.4600947,-0.0679859
15,0.29038194,0.18742657,"('boring', 'funny')",0.2903819,0.1874266,-0.1029553
16,-0.6002173,-0.5344012,"('unpopular', 'popular')",-0.6002173,-0.5344012,0.0658161
17,0.06477862,0.07624963,"('nasty', 'nice')",0.0647786,0.0762496,0.011471
18,-0.6638589,-0.71803206,"('disagreeable', 'welcoming')",-0.6638589,-0.7180321,-0.0541732
19,-0.42668614,-0.34044275,"('inhospitable', 'hospitable')",-0.4266861,-0.3404427,0.0862434
20,0.6541733,0.52244765,"('rough', 'thoughtful')",0.6541733,0.5224476,-0.1317257
21,-0.01366879,0.2855326,"('immoral', 'moral')",-0.0136688,0.2855326,0.2992014
22,-0.47784802,-0.39449558,"('untrustworthy', 'trustworthy')",-0.477848,-0.3944956,0.0833524
23,6.110498,6.142602,"('insincere', 'sincere')",6.110498,6.142602,0.032104
24,1.6457044,1.723537,"('dishonest', 'honest')",1.6457044,1.723537,0.0778326
25,0.42254317,0.27581775,"('egoistic', 'altruistic')",0.4225432,0.2758178,-0.1467254
26,0.32588297,0.09339049,"('hardhearted', 'benevolent')",0.325883,0.0933905,-0.2324925
27,1.6864384,1.5506067,"('hardhearted', 'softhearted')",1.6864384,1.5506067,-0.1358317
28,1.1950151,1.2205861,"('disloyal', 'loyal')",1.1950151,1.2205861,0.025571
29,-0.48879665,-0.66375875,"('unfair', 'fair')",-0.4887967,-0.6637588,-0.1749621
30,0.63306266,0.7306373,"('intolerant', 'tolerant')",0.6330627,0.7306373,0.0975746
31,-1.5666943,-1.6773021,"('evil', 'good')",-1.5666943,-1.6773021,-0.1106078
32,1.25855,1.2408142,"('unkind', 'kind')",1.25855,1.2408142,-0.0177358
33,-0.48918778,-0.41330186,"('wrong', 'right')",-0.4891878,-0.4133019,0.0758859
34,4.41485,4.6176376,"('mean', 'honorable')",4.4148502,4.6176376,0.2027874
35,-1.0829549,-1.2831343,"('corrupt', 'incorrupt')",-1.0829549,-1.2831343,-0.2001794
36,-0.9986251,-1.129204,"('hostile', 'amicable')",-0.9986251,-1.129204,-0.1305789
37,0.9269587,0.92759657,"('fake', 'genuine')",0.9269587,0.9275966,0.0006379
38,-0.25417536,-0.13184914,"('untruthful', 'truthful')",-0.2541754,-0.1318491,0.1223263
39,-0.13629472,-0.101190776,"('exploitative', 'cooperative')",-0.1362947,-0.1011908,0.0351039
40,-1.6715765,-1.8386179,"('stingy', 'generous')",-1.6715765,-1.8386179,-0.1670414
41,-0.039316956,0.039767727,"('unforgiving', 'forgiving')",-0.039317,0.0397677,0.0790847
42,-2.0722032,-1.9761298,"('unreliable', 'reliable')",-2.0722032,-1.9761298,0.0960734
43,1.0068884,1.1470667,"('irresponsible', 'responsible')",1.0068884,1.1470667,0.1401783
44,-1.2032182,-1.2371625,"('prejudiced', 'unprejudiced')",-1.2032182,-1.2371625,-0.0339443
45,0.076876804,0.18355219,"('incompetent', 'competent')",0.0768768,0.1835522,0.1066754
46,-0.5366619,-0.35286486,"('uncompetitive', 'competitive')",-0.5366619,-0.3528649,0.183797
47,5.1850605,5.3619776,"('stupid', 'smart')",5.1850605,5.3619776,0.1769171
48,0.45821112,0.43492347,"('unintelligent', 'intelligent')",0.4582111,0.4349235,-0.0232876
49,0.24629384,0.44698885,"('unable', 'able')",0.2462938,0.4469889,0.2006951
50,-0.17992884,-0.16561633,"('clumsy', 'skillful')",-0.1799288,-0.1656163,0.0143125
51,0.37149957,0.4454953,"('uneducated', 'educated')",0.3714996,0.4454953,0.0739957
52,-0.47274232,-0.54016405,"('irrational', 'rational')",-0.4727423,-0.5401641,-0.0674218
53,-0.1323026,-0.18681692,"('uncreative', 'creative')",-0.1323026,-0.1868169,-0.0545143
54,1.0223861,1.2241905,"('incapable', 'capable')",1.0223861,1.2241905,0.2018044
55,0.60164815,0.64137864,"('incompetent', 'clever')",0.6016482,0.6413786,0.0397304
56,0.6059546,0.7121231,"('impractical', 'practical')",0.6059546,0.7121231,0.1061685
57,-2.5047505,-2.4003615,"('unimaginative', 'imaginative')",-2.5047505,-2.4003615,0.104389
58,0.013018381,-0.11924717,"('undiscriminating', 'discriminating')",0.0130184,-0.1192472,-0.1322656
59,-0.114781715,-0.07299514,"('foolish', 'wise')",-0.1147817,-0.0729951,0.0417866
60,0.7677137,0.9439633,"('inefficient', 'efficient')",0.7677137,0.9439633,0.1762496
61,0.018109264,-0.13132042,"('illogical', 'logical')",0.0181093,-0.1313204,-0.1494297
62,0.98152524,1.2270863,"('incompetent', 'brilliant')",0.9815252,1.2270863,0.2455611
63,0.2047325,0.3651334,"('unperceptive', 'insightful')",0.2047325,0.3651334,0.1604009
64,-5.9440928,-5.6660333,"('shy', 'confident')",-5.9440928,-5.6660333,0.2780595
65,0.51453215,0.61896634,"('insecure', 'secure')",0.5145321,0.6189663,0.1044342
66,-0.019173823,-0.090730354,"('inactive', 'active')",-0.0191738,-0.0907304,-0.0715566
67,-0.3517017,-0.32066295,"('doubtful', 'determined')",-0.3517017,-0.3206629,0.0310388
68,-0.6135156,-0.5150265,"('dependent', 'independent')",-0.6135156,-0.5150265,0.0984891
69,-2.082374,-2.0214972,"('lazy', 'industrious')",-2.0823741,-2.0214972,0.0608769
70,1.1059501,1.2549028,"('lethargic', 'energetic')",1.1059501,1.2549028,0.1489527
71,0.21901096,0.26122728,"('diffident', 'self-confident')",0.219011,0.2612273,0.0422163
72,0.9815029,1.0557705,"('unambitious', 'ambitious')",0.9815029,1.0557705,0.0742676
73,-2.9820325,-2.9758213,"('helpless', 'self-reliant')",-2.9820325,-2.9758213,0.0062112
74,0.071107104,-0.04584524,"('undedicated', 'dedicated')",0.0711071,-0.0458452,-0.1169523
75,-0.5874697,-0.47131994,"('meek', 'impulsive')",-0.5874697,-0.4713199,0.1161498
76,0.6442854,0.58650625,"('anxious', 'daring')",0.6442854,0.5865062,-0.0577792
77,-1.348474,-1.1445267,"('unmotivated', 'motivated')",-1.348474,-1.1445267,0.2039473
78,-0.82275546,-0.7923887,"('nonresilient', 'resilient')",-0.8227555,-0.7923887,0.0303668
79,-0.37779367,-0.24737898,"('wavering', 'unwavering')",-0.3777937,-0.247379,0.1304147
80,-0.25452837,-0.27061367,"('dominated', 'dominating')",-0.2545284,-0.2706137,-0.0160853
81,0.32407945,0.42727485,"('submissive', 'aggressive')",0.3240795,0.4272749,0.1031954
82,6.4944367,6.64749,"('poor', 'rich')",6.4944367,6.64749,0.1530533
83,-0.35389516,-0.26975876,"('powerless', 'powerful')",-0.3538952,-0.2697588,0.0841364
84,0.21127297,0.24094373,"('inferior', 'superior')",0.211273,0.2409437,0.0296707
85,-1.4231043,-1.560962,"('insignificant', 'prestigious')",-1.4231043,-1.560962,-0.1378577
86,0.41328597,0.5281241,"('uninfluential', 'influential')",0.413286,0.5281241,0.1148381
87,-0.19783397,-0.067401245,"('unsuccessful', 'successful')",-0.197834,-0.0674012,0.1304328
88,-0.16555732,0.0046406863,"('low', 'eminent')",-0.1655573,0.0046407,0.170198
