,goldman_male,goldman_female,tuple,sachs_male,sachs_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2897176,-1.403264,"('unsociable', 'sociable')",-0.43735707,-0.55547595,0.17937878,-0.017307598,-0.54490924,-0.6528445,-0.5231513,-0.657223,-0.1340717
1,1.6511974,1.6085168,"('unfriendly', 'friendly')",2.1371577,1.977296,0.47901425,0.38890913,1.7658578,1.6646601,1.5083067,1.4098455,-0.0984612
2,1.520971,1.5427494,"('unlikable', 'likable')",2.1813319,2.2605743,2.3416057,2.454361,0.5454286,0.66064996,1.6473343,1.7295836,0.0822493
3,-1.5789765,-1.5470282,"('repellent', 'pleasant')",-1.6870582,-1.6995518,0.4780504,0.5007779,0.33314124,0.32828644,-0.6137107,-0.6043789,0.0093318
4,0.43607655,0.4400232,"('disliked', 'liked')",0.9761988,0.91717863,0.24108306,0.16083807,-6.8493767,-6.9124126,-1.2990046,-1.3485932,-0.0495886
5,2.0060995,2.0709631,"('distant', 'outgoing')",1.8570673,1.8900787,-0.82443386,-0.76119107,-0.122816004,-0.10592605,0.7289792,0.7734812,0.044502
6,1.7081753,1.7642227,"('distant', 'open')",1.4791726,1.5208266,-0.97541946,-0.9065545,0.49319708,0.49525717,0.6762813,0.718438,0.0421567
7,-0.5048405,-0.5384129,"('insensitive', 'sensitive')",-0.15149005,-0.15717746,0.24664561,0.23066331,1.2702428,1.2442622,0.2151395,0.1948338,-0.0203057
8,0.9973311,0.9749924,"('unaffectionate', 'affectionate')",1.8132863,1.7161529,0.18341973,0.13944618,0.81390977,0.73160005,0.9519867,0.8905479,-0.0614388
9,1.9019182,1.9000763,"('unaffectionate', 'caring')",2.374429,2.3440664,0.69753265,0.6581795,1.2845284,1.268952,1.564602,1.5428184,-0.0217836
10,-2.6141129,-2.6598017,"('unsympathetic', 'sympathetic')",-2.0774593,-2.0607145,-0.7419461,-0.7759532,-0.1895203,-0.21204698,-1.4057597,-1.4271291,-0.0213694
11,-1.4402355,-1.4450365,"('unhelpful', 'helpful')",-1.0660383,-0.99637914,-0.60499084,-0.6639043,1.8655326,1.9616027,-0.311433,-0.2859293,0.0255037
12,1.3707119,1.4345288,"('unsupportive', 'supportive')",1.8663836,1.9268855,1.1930733,1.3230001,-1.5123008,-1.4917465,0.7294669,0.798167,0.0687001
13,-1.3209344,-1.372183,"('impolite', 'polite')",-1.3060097,-1.2786995,-0.07465968,-0.11416848,-0.11880739,-0.06292078,-0.7051027,-0.7069929,-0.0018902
14,-0.7901124,-0.87188125,"('antisocial', 'social')",-0.17565367,-0.25642616,1.4986811,1.4345543,-0.36563116,-0.4100348,0.041821,-0.025947,-0.067768
15,0.53173584,0.4575488,"('boring', 'funny')",1.132785,1.0777586,-0.7662621,-0.8111703,0.53101265,0.49663457,0.3573178,0.3051929,-0.0521249
