,height_male,height_female,tuple,average_male,average_female,female-male
0,0.850082,0.6498226,"('unsociable', 'sociable')",0.850082,0.6498226,-0.2002594
1,0.5997703,0.53408366,"('unfriendly', 'friendly')",0.5997703,0.5340837,-0.0656866
2,0.1061134,0.35512087,"('unlikable', 'likable')",0.1061134,0.3551209,0.2490075
3,1.2264228,1.3103262,"('repellent', 'pleasant')",1.2264228,1.3103262,0.0839034
4,-7.2880034,-7.302958,"('disliked', 'liked')",-7.2880034,-7.302958,-0.0149546
5,-1.3340452,-1.1502324,"('distant', 'outgoing')",-1.3340452,-1.1502324,0.1838128
6,-1.0702454,-0.88378614,"('distant', 'open')",-1.0702454,-0.8837861,0.1864593
7,1.279221,1.2422112,"('insensitive', 'sensitive')",1.2792211,1.2422112,-0.0370099
8,0.513771,0.48724848,"('unaffectionate', 'affectionate')",0.513771,0.4872485,-0.0265225
9,1.4922557,1.4947969,"('unaffectionate', 'caring')",1.4922557,1.4947969,0.0025412
10,1.9446694,1.9662569,"('unsympathetic', 'sympathetic')",1.9446694,1.9662569,0.0215875
11,2.2818651,2.3397985,"('unhelpful', 'helpful')",2.2818651,2.3397985,0.0579334
12,-1.0968647,-1.1440187,"('unsupportive', 'supportive')",-1.0968647,-1.1440187,-0.047154
13,0.80085915,0.76238525,"('impolite', 'polite')",0.8008592,0.7623852,-0.038474
14,0.42081186,0.25706106,"('antisocial', 'social')",0.4208119,0.2570611,-0.1637508
15,0.5132741,0.49005812,"('boring', 'funny')",0.5132741,0.4900581,-0.023216
16,-0.19327581,-0.2384511,"('unpopular', 'popular')",-0.1932758,-0.2384511,-0.0451753
17,-0.42376786,-0.41958177,"('nasty', 'nice')",-0.4237679,-0.4195818,0.0041861
18,-1.2747262,-1.339976,"('disagreeable', 'welcoming')",-1.2747262,-1.339976,-0.0652498
19,-1.4097605,-1.2538371,"('inhospitable', 'hospitable')",-1.4097605,-1.2538371,0.1559234
20,1.166354,1.0349119,"('rough', 'thoughtful')",1.1663539,1.0349119,-0.131442
21,0.80709714,0.86552995,"('immoral', 'moral')",0.8070971,0.86553,0.0584329
22,-0.2433162,-0.19469506,"('untrustworthy', 'trustworthy')",-0.2433162,-0.1946951,0.0486211
23,6.356863,6.335959,"('insincere', 'sincere')",6.356863,6.335959,-0.020904
24,1.8131025,1.8490657,"('dishonest', 'honest')",1.8131025,1.8490657,0.0359632
25,0.191291,0.10823512,"('egoistic', 'altruistic')",0.191291,0.1082351,-0.0830559
26,0.29459253,0.13315354,"('hardhearted', 'benevolent')",0.2945925,0.1331535,-0.161439
