,jacobs_male,jacobs_female,tuple,engineering_male,engineering_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
18,-0.027912728,-0.008813389,"('disagreeable', 'welcoming')",-0.71812147,-0.7162076,-0.6310642,-0.6032444,-0.48387516,-0.5581899,-0.4652434,-0.4716138,-0.0063704
19,-0.7034036,-0.59296423,"('inhospitable', 'hospitable')",-0.3376437,-0.36379054,-1.463541,-1.4577197,-0.093589336,-0.049358368,-0.6495444,-0.6159582,0.0335862
20,0.6232517,0.66885966,"('rough', 'thoughtful')",-0.050704047,0.09928589,0.90877926,0.9545464,1.0626017,1.0628436,0.6359822,0.6963839,0.0604017
21,1.2691267,1.2468951,"('immoral', 'moral')",0.64734983,0.65402204,0.3324847,0.3173381,-0.954229,-0.89774555,0.3236831,0.3301274,0.0064443
22,0.37722394,0.33904058,"('untrustworthy', 'trustworthy')",-0.67233074,-0.6360374,0.99958485,0.90029955,-1.0284138,-0.99789786,-0.0809839,-0.0986488,-0.0176649
23,1.5902487,1.4928141,"('insincere', 'sincere')",-0.1481546,-0.039834432,0.039502084,-0.039241567,6.06885,5.9337306,1.8876116,1.8368672,-0.0507444
24,0.82708406,0.73149335,"('dishonest', 'honest')",0.16904101,0.20302293,-0.04821866,-0.120283574,0.8732753,0.8323285,0.4552954,0.4116403,-0.0436551
25,-0.11137691,-0.08054086,"('egoistic', 'altruistic')",0.86487526,0.87185687,-0.23094767,-0.20175666,1.2427438,1.1939,0.4413236,0.4458649,0.0045413
26,0.39142895,0.3346126,"('hardhearted', 'benevolent')",0.9279578,0.85982955,0.5258669,0.48574042,1.5055203,1.4179568,0.8376935,0.7745348,-0.0631587
27,0.9396115,1.0695037,"('hardhearted', 'softhearted')",-0.6553485,-0.5067254,-0.4516698,-0.34552932,1.6003455,1.5399991,0.3582347,0.439312,0.0810773
28,-0.6190065,-0.73996204,"('disloyal', 'loyal')",-0.1957863,-0.3447458,0.07652929,-0.07456654,0.93534154,0.82283944,0.0492695,-0.0841087,-0.1333782
29,-0.26569724,-0.27528957,"('unfair', 'fair')",-0.4969625,-0.49309316,-0.58798414,-0.5992212,-0.7002425,-0.82982,-0.5127216,-0.549356,-0.0366344
30,1.4773897,1.4188586,"('intolerant', 'tolerant')",0.710867,0.65611094,0.11709051,-0.03416472,1.1876609,1.1489629,0.873252,0.797442,-0.07581
31,-1.7543509,-1.6709316,"('evil', 'good')",-0.57943755,-0.70748466,-1.2686373,-1.1779804,-1.0150783,-1.1093554,-1.154376,-1.1664381,-0.0120621
32,0.30839247,0.2025633,"('unkind', 'kind')",-0.080137506,-0.011019703,0.43343067,0.37758377,0.86656904,0.77244383,0.3820637,0.3353928,-0.0466709
33,0.19213459,0.15551017,"('wrong', 'right')",1.2416888,1.1868687,0.24069059,0.24933466,-0.20567837,-0.22960065,0.3672089,0.3405282,-0.0266807
34,0.16886726,0.21551497,"('mean', 'honorable')",0.03497485,0.13651869,-0.43634236,-0.33407134,6.0460844,6.0531545,1.4533961,1.5177792,0.0643831
35,-0.7816358,-0.8362002,"('corrupt', 'incorrupt')",0.09335964,-0.061698563,-1.072408,-1.0576003,-0.13384007,-0.31670982,-0.4736311,-0.5680522,-0.0944211
36,-1.2486844,-1.2639567,"('hostile', 'amicable')",-0.27495292,-0.49664548,-1.2384328,-1.321615,0.117904544,-0.034390204,-0.6610414,-0.7791519,-0.1181105
37,0.89962184,0.9288392,"('fake', 'genuine')",0.27559927,0.29545626,0.047569126,0.047562573,0.41010964,0.43544373,0.408225,0.4268255,0.0186005
38,-0.030921098,-0.10927939,"('untruthful', 'truthful')",0.011022083,-0.03807596,-0.8107861,-0.87333596,0.09483601,0.07124953,-0.1839623,-0.2373604,-0.0533981
39,2.0673966,2.0786548,"('exploitative', 'cooperative')",0.113781296,0.12826413,1.9647602,1.8463037,0.1842438,0.17171581,1.0825454,1.0562346,-0.0263108
40,0.2979572,0.29151157,"('stingy', 'generous')",0.49579847,0.53157926,0.5154332,0.6345359,-1.55382,-1.5325145,-0.0611578,-0.0187219,0.0424359
41,0.5461703,0.49392694,"('unforgiving', 'forgiving')",-1.2019718,-1.2124832,0.5596514,0.50767136,0.32146162,0.27928597,0.0563279,0.0171003,-0.0392276
42,0.9942506,1.0813228,"('unreliable', 'reliable')",-0.33979246,-0.13739818,0.91620034,1.0076416,-3.0312223,-2.8572779,-0.365141,-0.2264279,0.1387131
43,1.6090944,1.5702038,"('irresponsible', 'responsible')",0.35718957,0.53006136,0.35195488,0.32281438,0.8634827,0.8848442,0.7954304,0.8269809,0.0315505
44,-1.0551769,-0.9951487,"('prejudiced', 'unprejudiced')",-0.19049862,-0.1242788,-0.54143596,-0.6063417,-1.7209808,-1.7564851,-0.877023,-0.8705636,0.0064594
45,-0.2449696,-0.25937158,"('incompetent', 'competent')",-0.26280093,-0.1451209,0.21887757,0.1610331,-0.4561842,-0.45842266,-0.1862693,-0.1754705,0.0107988
46,1.2979486,1.2896553,"('uncompetitive', 'competitive')",-0.19387677,-0.12720412,1.3079164,1.305521,-0.7016826,-0.6279157,0.4275764,0.4600142,0.0324378
47,0.015736297,0.040775158,"('stupid', 'smart')",0.0886678,0.26296636,0.8650864,0.83356076,5.7077312,5.7030354,1.6693054,1.7100844,0.040779
48,0.16355327,0.121885754,"('unintelligent', 'intelligent')",-0.111473665,-0.09281508,-0.5105749,-0.5147671,0.38448137,0.36599052,-0.0185035,-0.0299265,-0.011423
49,-0.16370276,-0.15688801,"('unable', 'able')",-0.80824965,-0.6875034,-0.89785975,-0.86988306,-0.45944637,-0.3526924,-0.5823147,-0.5167417,0.065573
50,-0.33490637,-0.1872555,"('clumsy', 'skillful')",0.15839462,0.25210688,-0.035809707,0.023656256,0.0052115098,0.02399043,-0.0517775,0.0281245,0.079902
51,-0.10785883,-0.15071718,"('uneducated', 'educated')",-0.77567226,-0.8187237,0.9045613,0.8626915,0.5446536,0.53830785,0.1414209,0.1078896,-0.0335313
52,-0.2857325,-0.3486124,"('irrational', 'rational')",0.47099006,0.22605973,-0.81277287,-0.84268856,-0.07177298,-0.2038502,-0.1748221,-0.2922728,-0.1174507
53,0.14298831,0.13898979,"('uncreative', 'creative')",0.8645123,0.9211831,0.14107016,0.15081544,1.1178366,1.130836,0.5666019,0.5854561,0.0188542
54,0.3076027,0.3376764,"('incapable', 'capable')",-0.21029699,-0.28707135,-0.09684831,-0.09070316,0.9549625,0.93944407,0.238855,0.2248365,-0.0140185
55,0.71212196,0.74540925,"('incompetent', 'clever')",-0.6879473,-0.6185244,0.87806857,0.81156987,-0.09684371,-0.06335963,0.2013499,0.2187738,0.0174239
56,2.3897817,2.2902539,"('impractical', 'practical')",1.318911,1.4077042,0.29152542,0.16590288,-0.042756695,-0.031058881,0.9893653,0.9582005,-0.0311648
57,0.34851977,0.2828703,"('unimaginative', 'imaginative')",-0.38737458,-0.38997468,-0.29338968,-0.33752266,-2.4934487,-2.4409492,-0.7064233,-0.7213941,-0.0149708
58,-0.06344798,-0.13536176,"('undiscriminating', 'discriminating')",0.47887233,0.43436113,0.51670766,0.5327192,-0.025097018,0.02298967,0.2267587,0.2136771,-0.0130816
59,0.32468572,0.34301287,"('foolish', 'wise')",0.6709189,0.61078465,-0.8767959,-0.8641273,0.41592252,0.3798634,0.1336828,0.1173834,-0.0162994
60,1.5018994,1.5181068,"('inefficient', 'efficient')",0.16345,0.42911303,1.041771,1.0188845,-0.08874205,0.05447754,0.6545946,0.7551455,0.1005509
61,0.021264326,-0.07143768,"('illogical', 'logical')",0.0868576,0.072916366,0.37537652,0.28993323,0.26570538,0.16841348,0.187301,0.1149563,-0.0723447
62,0.8829924,0.93326503,"('incompetent', 'brilliant')",0.09001877,0.30342063,0.6515323,0.62860245,0.2552805,0.36717206,0.469956,0.558115,0.088159
63,0.30488902,0.2790381,"('unperceptive', 'insightful')",0.19177353,0.306886,1.2293864,1.2993822,1.0497388,1.1714942,0.693947,0.7642002,0.0702532
64,0.27413642,0.23630157,"('shy', 'confident')",0.671822,0.66842604,1.0246984,0.9944774,-6.8372226,-6.758605,-1.2166414,-1.2148499,0.0017915
65,0.909751,0.8931439,"('insecure', 'secure')",-0.633442,-0.58241564,0.6805899,0.5837212,-0.58486,-0.56366575,0.0930097,0.0826959,-0.0103138
66,-0.02531239,-0.008775648,"('inactive', 'active')",0.033440597,-0.045637935,1.0160364,1.0651428,1.2254425,1.2224469,0.5624018,0.5582941,-0.0041077
67,0.9709639,0.93169934,"('doubtful', 'determined')",0.87135625,0.88363135,0.82026625,0.84097236,-0.32995063,-0.2752041,0.583159,0.5952747,0.0121157
68,0.3260022,0.29283562,"('dependent', 'independent')",-1.3052748,-1.3487483,-0.47167987,-0.42605358,-0.80371666,-0.8019161,-0.5636673,-0.5709706,-0.0073033
69,-0.2718873,-0.22889322,"('lazy', 'industrious')",1.2735007,1.2166913,0.5458736,0.6222306,-0.6153126,-0.6041176,0.2330436,0.2514778,0.0184342
70,1.3010343,1.3475858,"('lethargic', 'energetic')",0.18579882,0.31861785,0.49390393,0.5363073,0.8806736,0.9931304,0.7153527,0.7989103,0.0835576
71,0.4652949,0.4542218,"('diffident', 'self-confident')",0.8951417,0.9310995,-0.17532778,-0.157953,0.54359305,0.47709677,0.4321755,0.4261163,-0.0060592
72,1.0207169,1.0091935,"('unambitious', 'ambitious')",0.3242874,0.42852187,0.601346,0.5786108,-0.5987448,-0.5287437,0.3369014,0.3718956,0.0349942
73,1.2254794,1.3034462,"('helpless', 'self-reliant')",0.5350312,0.40958884,-0.15203957,-0.2188325,-3.4422278,-3.3803189,-0.4584392,-0.4715291,-0.0130899
74,1.6783472,1.6623797,"('undedicated', 'dedicated')",-0.76694477,-0.66844,1.2190348,1.2285323,0.21987925,0.2849426,0.5875791,0.6268537,0.0392746
75,-0.56716895,-0.52273417,"('meek', 'impulsive')",-0.1272675,-0.186169,-1.2016199,-1.1192511,-0.39751503,-0.3060918,-0.5733928,-0.5335615,0.0398313
76,0.8764744,0.93120396,"('anxious', 'daring')",-0.075915664,0.094871365,0.87804395,0.92176384,0.19832872,0.317555,0.4692329,0.5663486,0.0971157
77,0.83966064,0.8533088,"('unmotivated', 'motivated')",-0.25099486,-0.2315742,0.44917962,0.4780785,-0.9738794,-0.8636761,0.0159915,0.0590343,0.0430428
78,-0.18268682,-0.121199764,"('nonresilient', 'resilient')",-0.13140032,-0.027474469,0.64472723,0.8062184,0.14523374,0.28138173,0.1189685,0.2347315,0.115763
79,-0.23862118,-0.25265124,"('wavering', 'unwavering')",-0.49176136,-0.6460573,-1.5310265,-1.482811,-0.10755717,-0.12113709,-0.5922415,-0.6256642,-0.0334227
80,0.57125074,0.6424803,"('dominated', 'dominating')",-0.26528758,-0.043111328,1.6686537,1.6908994,-1.0421003,-0.9528159,0.2331291,0.3343631,0.101234
81,0.5392195,0.48098084,"('submissive', 'aggressive')",-0.3440906,-0.3836061,1.3620133,1.3212172,-0.8036812,-0.7072873,0.1883653,0.1778262,-0.0105391
82,-1.2605242,-1.2607744,"('poor', 'rich')",-0.09330732,-0.014503386,-0.3299639,-0.30449712,5.989867,6.000731,1.0765179,1.105239,0.0287211
83,-0.029179685,-0.06787626,"('powerless', 'powerful')",-0.035522576,-0.031587355,-0.62766075,-0.62115216,-1.0054373,-1.0482053,-0.4244501,-0.4422053,-0.0177552
84,1.0585325,1.0418551,"('inferior', 'superior')",1.3594187,1.3307021,0.1861352,0.17289911,0.7126303,0.7119362,0.8291792,0.8143481,-0.0148311
85,-0.5234495,-0.5022529,"('insignificant', 'prestigious')",0.39566344,0.20535329,-0.9352311,-0.89392424,0.3276649,0.25442225,-0.1838381,-0.2341004,-0.0502623
86,0.62616557,0.5185828,"('uninfluential', 'influential')",-0.06403647,-0.11843654,0.008287132,0.0055223927,-0.010914911,-0.033731278,0.1398753,0.0929843,-0.046891
87,0.19188376,0.21828474,"('unsuccessful', 'successful')",0.34119922,0.29591793,2.1396747,2.109945,0.76996124,0.7949508,0.8606797,0.8547746,-0.0059051
88,-0.9788516,-1.0443809,"('low', 'eminent')",-0.41276672,-0.47490814,-1.1400509,-1.2450547,0.064681016,0.022644376,-0.616747,-0.6854249,-0.0686779
