,harley_male,harley_female,tuple,davidson_male,davidson_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4325137,-0.54145366,"('unsociable', 'sociable')",0.6743374,0.5826641,0.09428865,-0.049219757,0.1120374,-0.0026698,-0.1147072
1,0.726885,0.56460583,"('unfriendly', 'friendly')",0.44938713,0.2119451,1.8792272,1.6840868,1.0184998,0.8202126,-0.1982872
2,0.3976845,0.42318445,"('unlikable', 'likable')",0.25702292,0.24887297,0.56280285,0.63212574,0.4058367,0.4347277,0.028891
3,-0.6196371,-0.48987415,"('repellent', 'pleasant')",-0.45260265,-0.25032076,0.47897416,0.53858525,-0.1977552,-0.0672032,0.130552
4,0.10924305,-0.05175814,"('disliked', 'liked')",0.29304424,0.16125387,-6.677944,-6.8207846,-2.0918856,-2.2370963,-0.1452107
5,0.7733516,0.725224,"('distant', 'outgoing')",-0.089995444,-0.20998397,-0.29590353,-0.33207577,0.1291509,0.0610548,-0.0680961
6,0.44851458,0.3837941,"('distant', 'open')",-0.61406016,-0.76106113,0.17185351,0.10514772,0.0021026,-0.0907064,-0.092809
7,-0.22159462,-0.15199903,"('insensitive', 'sensitive')",-0.37150067,-0.24374858,0.9055082,0.94143957,0.1041376,0.1818973,0.0777597
8,-0.043328088,-0.058865204,"('unaffectionate', 'affectionate')",-0.43055305,-0.5237626,0.5947195,0.4923886,0.0402795,-0.0300797,-0.0703592
9,0.40915087,0.39487225,"('unaffectionate', 'caring')",0.110743016,0.026732959,0.968268,0.9244914,0.4960539,0.4486989,-0.047355
10,-1.3882959,-1.4162954,"('unsympathetic', 'sympathetic')",-0.43288845,-0.36705825,0.08086428,0.05911286,-0.5801067,-0.5747469,0.0053598
11,-0.50229514,-0.47966674,"('unhelpful', 'helpful')",0.2762343,0.37429982,2.103828,2.2448308,0.6259224,0.7131546,0.0872322
12,0.23384397,0.22324081,"('unsupportive', 'supportive')",0.5156598,0.5806821,-1.5888166,-1.5745384,-0.279771,-0.2568718,0.0228992
13,-0.8236558,-0.85255414,"('impolite', 'polite')",-0.20643912,-0.19546905,-0.115046315,-0.12981412,-0.3817137,-0.3926125,-0.0108988
14,-0.20283395,-0.23364083,"('antisocial', 'social')",0.5309461,0.5766096,-0.24915802,-0.25275108,0.026318,0.0300726,0.0037546
15,0.7603981,0.6380716,"('boring', 'funny')",0.46341622,0.25820893,0.14343184,0.07594474,0.4557487,0.3240751,-0.1316736
16,0.04336247,0.024520881,"('unpopular', 'popular')",-0.3013507,-0.2516696,0.55213845,0.4821182,0.0980501,0.0849898,-0.0130603
17,-0.8409357,-0.7929867,"('nasty', 'nice')",-0.5705124,-0.5476295,-0.8269875,-0.75766736,-0.7461452,-0.6994278,0.0467174
18,-0.83829796,-0.864743,"('disagreeable', 'welcoming')",-1.3608919,-1.330581,-0.5802334,-0.60242474,-0.9264744,-0.9325829,-0.0061085
19,0.10053699,0.11423123,"('inhospitable', 'hospitable')",0.23383842,0.25128448,-0.17037027,-0.1268377,0.0546684,0.0795593,0.0248909
20,-0.1254905,-0.04893663,"('rough', 'thoughtful')",0.28769755,0.41252953,1.4075211,1.3478055,0.5232427,0.5704661,0.0472234
21,-0.21538432,-0.35179394,"('immoral', 'moral')",0.7207079,0.66429156,-0.38586295,-0.3419437,0.0398202,-0.0098154,-0.0496356
22,-0.7327012,-0.8068766,"('untrustworthy', 'trustworthy')",-0.13766003,-0.20667358,-0.67985046,-0.71938866,-0.5167372,-0.5776463,-0.0609091
23,-0.18715057,-0.16067049,"('insincere', 'sincere')",0.49357703,0.43768367,6.102293,6.0991015,2.1362398,2.1253716,-0.0108682
24,0.32205522,0.33223358,"('dishonest', 'honest')",0.18987244,0.09953046,0.97850305,0.94276476,0.4968102,0.4581763,-0.0386339
25,0.16030142,0.25409517,"('egoistic', 'altruistic')",-0.5657851,-0.5429113,1.0967759,1.067249,0.2304307,0.2594776,0.0290469
26,0.44552168,0.36778787,"('hardhearted', 'benevolent')",0.1703621,0.070975855,1.4800496,1.3584228,0.6986445,0.5990622,-0.0995823
27,-0.8348919,-0.74356985,"('hardhearted', 'softhearted')",-0.7258335,-0.6151791,1.185153,1.0851493,-0.1251908,-0.0911999,0.0339909
