,agl_male,agl_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0226498,-1.1385803,"('unsociable', 'sociable')",0.7444328,0.57104516,-0.5735538,-0.6934357,-0.2839236,-0.4203236,-0.1364
1,-1.9838772,-2.1574621,"('unfriendly', 'friendly')",0.49000382,0.23402275,1.8035262,1.698758,0.1032176,-0.0748938,-0.1781114
2,0.6419004,0.7249161,"('unlikable', 'likable')",1.0266045,1.083657,0.6507865,0.76924783,0.7730972,0.8592737,0.0861765
3,-0.4476799,-0.35808364,"('repellent', 'pleasant')",0.8802243,1.0067137,0.2229958,0.23909739,0.2185134,0.2959092,0.0773958
4,-0.24956754,-0.28948888,"('disliked', 'liked')",-0.26245674,-0.37600362,-6.0786853,-6.08093,-2.1969032,-2.2488076,-0.0519044
5,-1.1793432,-1.2287891,"('distant', 'outgoing')",-0.44911742,-0.36919308,-0.009999234,-0.010355169,-0.5461533,-0.5361124,0.0100409
6,-1.4737749,-1.51381,"('distant', 'open')",-1.0707844,-1.0573243,0.52092457,0.5117612,-0.674545,-0.6864577,-0.0119127
7,0.18519911,0.22061151,"('insensitive', 'sensitive')",1.0767744,1.0947359,0.69360584,0.7369013,0.6518598,0.6840829,0.0322231
8,-1.0622056,-1.1808159,"('unaffectionate', 'affectionate')",-0.70458215,-0.7755864,0.91806436,0.8491707,-0.2829078,-0.3690772,-0.0861694
9,-1.32367,-1.4242653,"('unaffectionate', 'caring')",0.58828115,0.52036947,1.1170546,1.0967582,0.1272219,0.0642875,-0.0629344
10,-0.9666904,-0.9515712,"('unsympathetic', 'sympathetic')",0.24868453,0.20419839,-0.5145795,-0.5013115,-0.4108618,-0.4162281,-0.0053663
11,-0.3222643,-0.24009605,"('unhelpful', 'helpful')",1.0540719,1.1000085,1.4434906,1.5413914,0.7250994,0.8004346,0.0753352
12,-0.4391927,-0.39439568,"('unsupportive', 'supportive')",1.1409198,1.159832,-1.7847202,-1.7425373,-0.3609977,-0.3257003,0.0352974
13,-0.21593675,-0.14509933,"('impolite', 'polite')",0.10945579,0.13179319,-0.58143115,-0.6136921,-0.229304,-0.2089994,0.0203046
14,0.3698353,0.40706578,"('antisocial', 'social')",1.0718274,1.0878755,-0.7972227,-0.8539462,0.2148133,0.213665,-0.0011483
15,0.08621934,0.009398708,"('boring', 'funny')",-0.7452426,-0.79798555,0.38962442,0.35506642,-0.0897996,-0.1445068,-0.0547072
16,-0.42938638,-0.48607737,"('unpopular', 'popular')",-0.1640289,-0.27680767,0.6780632,0.6441351,0.028216,-0.0395833,-0.0677993
17,-0.2700735,-0.17877762,"('nasty', 'nice')",-0.31758028,-0.17841534,-0.45764565,-0.4023031,-0.3484331,-0.2531654,0.0952677
18,-0.9035908,-0.8744601,"('disagreeable', 'welcoming')",-0.47762236,-0.48733512,-0.35358924,-0.33638763,-0.5782675,-0.5660609,0.0122066
19,-1.2286652,-1.1406157,"('inhospitable', 'hospitable')",-1.3835064,-1.253771,-0.06738881,0.077444784,-0.8931868,-0.772314,0.1208728
20,-0.30237877,-0.27763787,"('rough', 'thoughtful')",0.015561648,0.08053517,1.042963,0.99183905,0.2520486,0.2649121,0.0128635
21,0.24109325,0.31447366,"('immoral', 'moral')",1.2012591,1.1974819,-0.70924956,-0.6312528,0.2443676,0.2935676,0.0492
22,-0.34281603,-0.30956253,"('untrustworthy', 'trustworthy')",0.018623775,-0.035362363,-0.9368371,-0.9627847,-0.4203431,-0.4359032,-0.0155601
23,-1.0260383,-1.0525792,"('insincere', 'sincere')",1.2885069,1.2338468,5.2892857,5.185914,1.8505847,1.7890606,-0.0615241
24,-0.0065727755,0.0042298473,"('dishonest', 'honest')",0.52142423,0.48031607,0.60863763,0.5664491,0.3744964,0.3503317,-0.0241647
25,-0.39135048,-0.44600534,"('egoistic', 'altruistic')",0.41395923,0.328676,1.516501,1.4825411,0.5130366,0.4550706,-0.057966
26,-0.50371295,-0.60716355,"('hardhearted', 'benevolent')",0.91068614,0.81302685,1.4797161,1.4304881,0.6288964,0.5454504,-0.083446
27,-1.0891081,-1.0571516,"('hardhearted', 'softhearted')",0.18172559,0.26708218,1.620005,1.544203,0.2375408,0.2513779,0.0138371
28,-0.5578113,-0.6942003,"('disloyal', 'loyal')",0.25205776,-0.0046913736,0.7714808,0.67683166,0.1552424,-0.0073533,-0.1625957
29,-0.5857147,-0.624475,"('unfair', 'fair')",0.23081717,0.21883506,-0.28989947,-0.4295002,-0.2149323,-0.27838,-0.0634477
30,-0.08419766,-0.06829058,"('intolerant', 'tolerant')",1.7326022,1.6860471,1.0202366,1.0076638,0.889547,0.8751401,-0.0144069
31,-1.4841285,-1.4168813,"('evil', 'good')",-1.1845236,-1.2022306,-0.64423156,-0.7200419,-1.1042945,-1.1130513,-0.0087568
32,-0.547424,-0.57276785,"('unkind', 'kind')",0.5793835,0.518137,0.63601595,0.5080746,0.2226585,0.1511479,-0.0715106
33,0.39710736,0.28514087,"('wrong', 'right')",0.80247235,0.7426621,-0.29172468,-0.39667168,0.3026183,0.2103771,-0.0922412
34,-0.51927155,-0.35764223,"('mean', 'honorable')",0.05227045,0.14353539,5.7466063,5.9276166,1.7598685,1.9045032,0.1446347
35,0.047264434,-0.07720366,"('corrupt', 'incorrupt')",-1.7073474,-1.7811007,0.1716373,0.0023479275,-0.4961485,-0.6186521,-0.1225036
36,-1.1735803,-1.2792048,"('hostile', 'amicable')",-2.487557,-2.6461911,0.45095494,0.25041762,-1.0700607,-1.2249928,-0.1549321
37,0.65893257,0.6795123,"('fake', 'genuine')",0.06469078,0.044411868,0.4022678,0.4478013,0.3752971,0.3905752,0.0152781
38,-0.73269737,-0.7402241,"('untruthful', 'truthful')",0.4629288,0.37712684,-0.16304138,-0.10880402,-0.14427,-0.1573004,-0.0130304
39,1.4476959,1.5084136,"('exploitative', 'cooperative')",0.37399912,0.47984052,0.038200647,0.017058669,0.6199652,0.6684376,0.0484724
40,-0.03328214,-0.07741529,"('stingy', 'generous')",0.1421738,0.019918267,-1.2781391,-1.3584024,-0.3897492,-0.4719665,-0.0822173
41,-0.5430846,-0.53453976,"('unforgiving', 'forgiving')",0.3572245,0.27069104,0.23625256,0.14912605,0.0167975,-0.0382409,-0.0550384
42,0.72475237,0.86488783,"('unreliable', 'reliable')",1.0565348,1.1805328,-2.6867597,-2.5506196,-0.3018242,-0.1683997,0.1334245
43,-0.09775094,0.005379997,"('irresponsible', 'responsible')",0.80565494,0.88961905,0.33875164,0.36582407,0.3488852,0.4202744,0.0713892
44,0.27412832,0.29829198,"('prejudiced', 'unprejudiced')",-1.0559251,-0.9873208,-1.2549236,-1.246511,-0.6789068,-0.6451799,0.0337269
45,-0.17364332,-0.11303042,"('incompetent', 'competent')",0.71170807,0.6097543,-0.017872654,-0.06981903,0.1733974,0.1423016,-0.0310958
46,0.27982128,0.37686867,"('uncompetitive', 'competitive')",1.0794274,1.0659195,-0.81504333,-0.7839905,0.1814018,0.2195992,0.0381974
47,0.39215264,0.48631874,"('stupid', 'smart')",0.8198196,0.88633007,5.499511,5.557126,2.237161,2.3099249,0.0727639
48,-0.44460607,-0.48861003,"('unintelligent', 'intelligent')",0.52297354,0.36702847,0.39262375,0.4194924,0.1569971,0.0993036,-0.0576935
49,-0.6040779,-0.4922505,"('unable', 'able')",-0.34200215,-0.2738763,-0.23512891,-0.058365628,-0.3937363,-0.2748308,0.1189055
50,0.26747,0.28106877,"('clumsy', 'skillful')",0.090738945,0.075849995,0.26612768,0.23503438,0.2081122,0.1973177,-0.0107945
51,-0.6393094,-0.6538776,"('uneducated', 'educated')",-0.25407833,-0.26653484,-0.06657211,-0.082055144,-0.3199866,-0.3341558,-0.0141692
52,-0.32654566,-0.5764049,"('irrational', 'rational')",-0.26945418,-0.44535762,0.50349945,0.29978904,-0.0308335,-0.2406578,-0.2098243
53,-1.3559183,-1.4103539,"('uncreative', 'creative')",0.5680863,0.43814385,0.90868676,0.897387,0.0402849,-0.024941,-0.0652259
54,-0.9894252,-1.0254315,"('incapable', 'capable')",-0.25582063,-0.24388888,0.96217203,1.0395943,-0.0943579,-0.0765754,0.0177825
55,-0.06803045,0.022481449,"('incompetent', 'clever')",0.26294407,0.20179462,-0.17713621,-0.14272875,0.0059258,0.0271824,0.0212566
56,0.89151496,0.9416943,"('impractical', 'practical')",1.5386357,1.5755409,-0.38827926,-0.34869167,0.6806238,0.7228479,0.0422241
57,-0.8150441,-0.8300068,"('unimaginative', 'imaginative')",0.2517679,0.11783083,-2.329268,-2.348105,-0.9641814,-1.0200936,-0.0559122
58,-0.4061142,-0.4614356,"('undiscriminating', 'discriminating')",0.8859309,0.84550834,0.09250921,0.07858878,0.1907753,0.1542205,-0.0365548
