,abbott_male,abbott_female,tuple,laboratories_male,laboratories_female,average_male,average_female,female-male
0,-0.7694805,-0.75206685,"('unsociable', 'sociable')",-0.17543766,-0.26609135,-0.4724591,-0.5090791,-0.03662
1,1.4717717,1.2497197,"('unfriendly', 'friendly')",2.1896698,1.9778454,1.8307208,1.6137826,-0.2169382
2,0.6715626,0.71741366,"('unlikable', 'likable')",0.34084058,0.33649746,0.5062016,0.5269555,0.0207539
3,-1.4655951,-1.3948078,"('repellent', 'pleasant')",-0.26211727,-0.12095304,-0.8638562,-0.7578804,0.1059758
4,0.9866261,0.8685989,"('disliked', 'liked')",-4.69151,-4.9842114,-1.852442,-2.0578063,-0.2053643
5,1.701801,1.5637193,"('distant', 'outgoing')",0.13849697,0.07295741,0.920149,0.8183383,-0.1018107
6,1.7159816,1.5842716,"('distant', 'open')",0.2661617,0.2222884,0.9910716,0.90328,-0.0877916
7,-0.7247649,-0.7181748,"('insensitive', 'sensitive')",-0.17878468,-0.036153913,-0.4517748,-0.3771644,0.0746104
8,1.1480918,1.0585898,"('unaffectionate', 'affectionate')",1.3679273,1.1908906,1.2580096,1.1247401,-0.1332695
9,1.7044564,1.6070803,"('unaffectionate', 'caring')",1.6283267,1.5349709,1.6663916,1.5710256,-0.095366
10,-0.887745,-0.7635078,"('unsympathetic', 'sympathetic')",-0.2704884,-0.2047095,-0.5791167,-0.4841086,0.0950081
11,-0.5826575,-0.5833936,"('unhelpful', 'helpful')",1.4685668,1.4356765,0.4429546,0.4261414,-0.0168132
12,0.3466779,0.407694,"('unsupportive', 'supportive')",-0.85143673,-0.90883833,-0.2523794,-0.2505721,0.0018073
13,-2.0633087,-2.0911953,"('impolite', 'polite')",-1.2312015,-1.2060357,-1.6472552,-1.6486156,-0.0013604
14,-0.5441317,-0.48161727,"('antisocial', 'social')",-0.39305303,-0.28406703,-0.4685923,-0.3828422,0.0857501
15,-0.119597115,-0.18974803,"('boring', 'funny')",0.28304586,0.20747116,0.0817244,0.0088616,-0.0728628
16,0.22133149,0.19429544,"('unpopular', 'popular')",1.3278067,1.2439365,0.7745691,0.719116,-0.0554531
17,-0.73790395,-0.7276296,"('nasty', 'nice')",-0.16203502,-0.14525814,-0.4499695,-0.4364439,0.0135256
18,0.8205718,0.753184,"('disagreeable', 'welcoming')",0.29941946,0.20379007,0.5599957,0.478487,-0.0815087
19,0.72574484,0.62675446,"('inhospitable', 'hospitable')",-0.1215585,-0.24470839,0.3020932,0.191023,-0.1110702
20,0.41232193,0.47860268,"('rough', 'thoughtful')",1.3287084,1.4937916,0.8705152,0.9861971,0.1156819
21,-0.7386425,-0.63393503,"('immoral', 'moral')",-0.98646367,-0.8846248,-0.8625531,-0.7592799,0.1032732
22,-1.2536914,-1.215503,"('untrustworthy', 'trustworthy')",-0.9580115,-0.88749504,-1.1058514,-1.051499,0.0543524
23,-0.014490545,-0.04410788,"('insincere', 'sincere')",4.3670025,4.46377,2.1762559,2.209831,0.0335751
24,0.89882535,0.91869473,"('dishonest', 'honest')",0.057965122,0.11081945,0.4783952,0.5147571,0.0363619
25,1.4352453,1.4567907,"('egoistic', 'altruistic')",1.8425401,1.9261593,1.6388927,1.6914749,0.0525822
26,2.1267562,1.9722124,"('hardhearted', 'benevolent')",2.1136231,1.9491634,2.1201897,1.9606879,-0.1595018
27,0.8112745,0.8117838,"('hardhearted', 'softhearted')",0.83021784,0.7659152,0.8207462,0.7888495,-0.0318967
28,0.3542212,0.24344838,"('disloyal', 'loyal')",0.80782044,0.73494923,0.5810208,0.4891988,-0.091822
29,-0.4519732,-0.5694283,"('unfair', 'fair')",-0.2996466,-0.32486475,-0.3758099,-0.4471465,-0.0713366
30,-1.0720178,-1.0884476,"('intolerant', 'tolerant')",-0.124265015,-0.1026578,-0.5981414,-0.5955527,0.0025887
