,schein_male,schein_female,tuple,henry_male,henry_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0527154,-1.1877004,"('unsociable', 'sociable')",1.0513474,0.9264225,0.06047459,-0.01693459,0.0197022,-0.0927375,-0.1124397
1,-1.2583637,-1.4253299,"('unfriendly', 'friendly')",-1.8128085,-1.8581302,1.2661418,1.0956815,-0.6016768,-0.7292595,-0.1275827
2,0.49071723,0.61514133,"('unlikable', 'likable')",0.45309126,0.5124261,0.6055717,0.67437065,0.5164601,0.600646,0.0841859
3,-0.38410345,-0.31968293,"('repellent', 'pleasant')",0.31019926,0.35818332,0.2721222,0.2638758,0.0660727,0.1007921,0.0347194
4,0.12357448,0.021028139,"('disliked', 'liked')",-2.1873546,-2.300416,-6.2754464,-6.2424636,-2.7797422,-2.8406172,-0.060875
5,-0.5550103,-0.56156737,"('distant', 'outgoing')",-2.3098683,-2.2374997,-0.662029,-0.6799644,-1.1756359,-1.1596772,0.0159587
6,-0.6736096,-0.6301506,"('distant', 'open')",-2.7877796,-2.680138,-0.48343882,-0.53506756,-1.3149426,-1.2817854,0.0331572
7,-0.80892324,-0.85680526,"('insensitive', 'sensitive')",1.1858573,1.1741654,0.33150202,0.33519152,0.2361454,0.2175172,-0.0186282
8,-0.4786476,-0.5565383,"('unaffectionate', 'affectionate')",-1.6676667,-1.6697897,0.2800351,0.18259549,-0.622093,-0.6812441,-0.0591511
9,-0.49735245,-0.63272727,"('unaffectionate', 'caring')",-0.8088687,-0.81717384,0.64757043,0.5591532,-0.2195502,-0.296916,-0.0773658
10,-1.3227226,-1.3826231,"('unsympathetic', 'sympathetic')",1.0397671,0.9580896,-0.43394646,-0.43754187,-0.2389673,-0.2873584,-0.0483911
11,-0.8825348,-0.98494726,"('unhelpful', 'helpful')",1.4083141,1.3565139,1.6936288,1.676382,0.7398027,0.6826495,-0.0571532
12,-0.91312087,-0.8829715,"('unsupportive', 'supportive')",0.32992795,0.32120734,-1.8737388,-1.783189,-0.8189772,-0.7816511,0.0373261
13,-0.66742617,-0.73080647,"('impolite', 'polite')",2.534856,2.5251558,0.06547284,0.060488403,0.6443009,0.6182792,-0.0260217
14,-0.12568827,-0.24155782,"('antisocial', 'social')",1.7169902,1.5988789,-0.21385406,-0.21402465,0.4591493,0.3810988,-0.0780505
15,0.6502568,0.6074254,"('boring', 'funny')",0.113599166,0.0845237,0.3575238,0.3381593,0.3737933,0.3433694,-0.0304239
16,-0.28797007,-0.32617941,"('unpopular', 'popular')",-2.06988,-2.1169817,0.49440888,0.44638073,-0.6211471,-0.6655935,-0.0444464
17,-1.2202002,-1.1051964,"('nasty', 'nice')",-0.9491912,-0.94320023,-0.5243071,-0.5000308,-0.8978995,-0.8494758,0.0484237
18,-0.8863081,-0.8617116,"('disagreeable', 'welcoming')",-0.9829344,-0.98031855,-0.80586547,-0.8734405,-0.8917027,-0.9051569,-0.0134542
19,-0.586209,-0.42810732,"('inhospitable', 'hospitable')",-0.96102333,-0.8257818,-0.45627216,-0.41514245,-0.6678348,-0.5563438,0.111491
20,0.18565372,0.191267,"('rough', 'thoughtful')",0.65060353,0.61988866,1.2257293,1.1214594,0.6873288,0.644205,-0.0431238
21,-0.62004054,-0.62503326,"('immoral', 'moral')",2.6412535,2.5439012,-0.2510094,-0.23794919,0.5900679,0.5603062,-0.0297617
22,-0.14181808,-0.21021931,"('untrustworthy', 'trustworthy')",0.82412046,0.6932114,-0.7277051,-0.82251596,-0.0151343,-0.1131746,-0.0980403
23,-0.15076193,-0.29778385,"('insincere', 'sincere')",1.6733476,1.6010554,5.5262666,5.314062,2.3496173,2.2057778,-0.1438395
24,-0.59645677,-0.6832978,"('dishonest', 'honest')",1.3646871,1.3502499,0.39558682,0.29976523,0.3879391,0.3222391,-0.0657
