,oi_male,oi_female,tuple,glass_male,glass_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.95210636,-0.9886395,"('unsociable', 'sociable')",0.5422734,0.5532372,-0.21561119,-0.3074561,-0.2084814,-0.2476195,-0.0391381
1,-1.2567749,-1.3051636,"('unfriendly', 'friendly')",0.7707357,0.7435131,1.8504628,1.6579018,0.4548078,0.3654171,-0.0893907
2,1.1036923,1.1199634,"('unlikable', 'likable')",0.7153807,0.77677673,0.633733,0.69921046,0.817602,0.8653169,0.0477149
3,-0.19850612,-0.017921504,"('repellent', 'pleasant')",-0.239936,-0.014217546,0.30474955,0.40046698,-0.0445642,0.122776,0.1673402
4,0.49672502,0.4752544,"('disliked', 'liked')",-0.80605054,-0.84222794,-6.2652416,-6.271923,-2.1915224,-2.2129655,-0.0214431
5,-0.36235732,-0.46582413,"('distant', 'outgoing')",-0.68317944,-0.7424457,-0.28649276,-0.3765514,-0.4440099,-0.5282737,-0.0842638
6,-0.08453557,-0.14908941,"('distant', 'open')",-0.48974746,-0.5050015,0.22304922,0.13611045,-0.1170779,-0.1726602,-0.0555823
7,-0.12255492,-0.004647713,"('insensitive', 'sensitive')",0.5826111,0.7360889,0.80357146,0.8946719,0.4212092,0.5420377,0.1208285
8,0.09407086,0.0023920536,"('unaffectionate', 'affectionate')",0.1444284,0.09775128,0.9746358,0.81209594,0.4043783,0.3040798,-0.1002985
9,-0.53140986,-0.5977231,"('unaffectionate', 'caring')",0.7179297,0.7109958,1.1606004,1.0742768,0.4490401,0.3958498,-0.0531903
10,-0.87188894,-0.7588512,"('unsympathetic', 'sympathetic')",-0.38715452,-0.25835046,-0.17434807,-0.12779886,-0.4777972,-0.3816668,0.0961304
11,-0.20991212,-0.16358119,"('unhelpful', 'helpful')",0.37482324,0.42964077,1.8913021,1.9478396,0.6854044,0.7379664,0.052562
12,0.1420641,0.27505472,"('unsupportive', 'supportive')",1.0572808,1.1851623,-1.7494407,-1.7081903,-0.1833653,-0.0826578,0.1007075
13,-0.15725425,-0.19234847,"('impolite', 'polite')",0.6879547,0.75132966,-0.05696072,-0.003324695,0.1579132,0.1852188,0.0273056
14,-0.18341531,-0.07446778,"('antisocial', 'social')",1.3918885,1.4840294,-0.26374218,-0.19439074,0.3149103,0.405057,0.0901467
15,1.1511211,0.97786057,"('boring', 'funny')",0.4545016,0.29217258,0.6772487,0.6333946,0.7609572,0.6344759,-0.1264813
16,-0.3104601,-0.24458724,"('unpopular', 'popular')",-0.56049246,-0.47703856,0.7437712,0.7685391,-0.0423938,0.0156378,0.0580316
17,-0.2784455,-0.22593614,"('nasty', 'nice')",-0.14793098,-0.06917456,-0.053604715,-0.06413742,-0.1599937,-0.1197494,0.0402443
18,-0.27314526,-0.17077224,"('disagreeable', 'welcoming')",-0.62824655,-0.581516,-0.44033194,-0.4659197,-0.4472412,-0.4060693,0.0411719
19,-0.10013756,-0.1979316,"('inhospitable', 'hospitable')",-1.3733169,-1.3877811,-0.19455536,-0.18327399,-0.5560033,-0.5896623,-0.033659
20,-0.004923258,0.033382535,"('rough', 'thoughtful')",0.30551153,0.3872551,1.0946308,1.0687221,0.465073,0.4964532,0.0313802
21,0.02967101,0.038380243,"('immoral', 'moral')",0.50638,0.60322607,-0.632782,-0.5367294,-0.0322436,0.034959,0.0672026
22,-0.60827756,-0.45005646,"('untrustworthy', 'trustworthy')",-0.510084,-0.44259354,-1.1043427,-1.134089,-0.7409014,-0.6755797,0.0653217
23,-0.7865635,-0.69460124,"('insincere', 'sincere')",1.2874311,1.4153076,5.740361,5.7010193,2.0804097,2.1405752,0.0601655
