,las_male,las_female,tuple,vegas_male,vegas_female,sands_male,sands_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.51997274,-0.45077568,"('unsociable', 'sociable')",0.5780973,0.4719202,1.4538094,1.3772061,-0.06852638,-0.014669543,0.3608519,0.3459203,-0.0149316
1,-1.4767703,-1.7093519,"('unfriendly', 'friendly')",0.313186,0.16180223,1.141438,1.0341619,0.75933576,0.49478745,0.1842974,-0.0046501,-0.1889475
2,1.374031,1.3461461,"('unlikable', 'likable')",1.8205502,1.8493897,1.9396098,1.9426447,0.92557496,0.8961841,1.5149413,1.5085911,-0.0063502
3,0.51849157,0.7408208,"('repellent', 'pleasant')",-0.46619362,-0.3230819,-0.009733088,0.071243934,0.6245688,0.7113334,0.1667834,0.300079,0.1332956
4,0.5265203,0.39580795,"('disliked', 'liked')",0.20370758,0.19912454,0.05862183,0.025121074,-6.7916174,-7.068094,-1.5006919,-1.61201,-0.1113181
5,-0.89087504,-0.9789703,"('distant', 'outgoing')",0.4254225,0.32590103,-0.20148753,-0.19134536,-1.0014746,-1.1256243,-0.4171037,-0.4925097,-0.075406
6,-1.0708363,-1.1930296,"('distant', 'open')",0.6700914,0.55632824,0.035227925,0.021419086,-0.980946,-1.1526297,-0.3366157,-0.441978,-0.1053623
7,-0.43889606,-0.4149179,"('insensitive', 'sensitive')",-0.1494741,-0.14056413,1.0429587,1.1598893,0.64614594,0.7537582,0.2751836,0.3395414,0.0643578
8,-1.4776951,-1.733489,"('unaffectionate', 'affectionate')",0.38478684,0.25722933,-0.10449255,-0.20605767,-0.16918437,-0.30760333,-0.3416463,-0.4974802,-0.1558339
9,-0.6358649,-0.7222526,"('unaffectionate', 'caring')",0.90587366,0.8216224,1.2158206,1.2003757,0.8709742,0.8633784,0.5892009,0.540781,-0.0484199
10,-1.3885378,-1.1557093,"('unsympathetic', 'sympathetic')",-1.2237722,-1.1554009,0.20012695,0.2450612,-0.20363164,-0.070262395,-0.6539537,-0.5340778,0.1198759
11,-0.8064833,-0.77825034,"('unhelpful', 'helpful')",-1.044897,-1.0040206,-0.57234645,-0.5002051,2.1470444,2.280351,-0.0691706,-0.0005313,0.0686393
12,-0.46494687,-0.48641813,"('unsupportive', 'supportive')",0.6606351,0.6995364,1.3544618,1.4368823,-1.7253469,-1.6947647,-0.0437992,-0.011191,0.0326082
13,-0.056680493,-0.010777941,"('impolite', 'polite')",-0.12009673,-0.18782838,0.55310625,0.5987615,-0.22269306,-0.07539701,0.038409,0.0811895,0.0427805
14,0.2451674,0.46535635,"('antisocial', 'social')",0.53633803,0.6127407,1.5669426,1.6746335,0.2522476,0.41764924,0.6501739,0.792595,0.1424211
15,-0.8453485,-1.151875,"('boring', 'funny')",-0.112641424,-0.20632228,0.26550686,0.16291827,-0.12524875,-0.1252325,-0.2044329,-0.3301279,-0.125695
16,1.176168,1.0331882,"('unpopular', 'popular')",0.9842765,1.0193682,1.1225438,1.1586484,0.39509135,0.31764942,0.9195199,0.8822136,-0.0373063
17,-0.61433446,-0.5823817,"('nasty', 'nice')",-0.5746655,-0.5383171,-0.38445655,-0.3298793,-0.69992256,-0.65628666,-0.5683447,-0.5267162,0.0416285
18,0.5010703,0.4505967,"('disagreeable', 'welcoming')",1.4165407,1.3209491,0.7533746,0.79216176,-0.76691085,-0.8925094,0.4760187,0.4177995,-0.0582192
19,-2.585479,-2.6424289,"('inhospitable', 'hospitable')",-1.4124597,-1.4782864,-2.1345785,-2.131191,-1.4310764,-1.4760728,-1.8908983,-1.9319948,-0.0410965
