,cbre_male,cbre_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5144654,-0.6947009,"('unsociable', 'sociable')",0.6997805,0.48499382,-0.6053794,-0.7030132,-0.1400214,-0.3042401,-0.1642187
1,-0.09596329,-0.34237793,"('unfriendly', 'friendly')",-0.19459684,-0.3424791,1.7861692,1.7128199,0.4985363,0.3426543,-0.155882
2,1.4471072,1.5001037,"('unlikable', 'likable')",1.6631695,1.7383364,0.48277467,0.6357024,1.1976838,1.2913808,0.093697
3,-0.27559692,-0.28950036,"('repellent', 'pleasant')",0.80386806,0.88099915,0.4509375,0.5061469,0.3264029,0.3658819,0.039479
4,0.44952157,0.3161424,"('disliked', 'liked')",-0.024001323,-0.15759444,-6.6145177,-6.7103176,-2.0629991,-2.1839232,-0.1209241
5,-0.6907543,-0.6752494,"('distant', 'outgoing')",-2.1532967,-2.0948837,-0.16909721,-0.15772426,-1.0043827,-0.9759525,0.0284302
6,-0.70595574,-0.72953755,"('distant', 'open')",-2.3858778,-2.3158941,0.3036176,0.29251492,-0.9294054,-0.9176389,0.0117665
7,0.5306538,0.49083018,"('insensitive', 'sensitive')",0.5770189,0.59505135,1.0597074,1.0840888,0.72246,0.7233234,0.0008634
8,-0.33305037,-0.44271463,"('unaffectionate', 'affectionate')",-0.42205304,-0.4344662,0.97470427,0.8706946,0.0732003,-0.0021621,-0.0753624
9,0.34517115,0.21565524,"('unaffectionate', 'caring')",-0.12826513,-0.19324964,1.2933733,1.2685777,0.5034265,0.4303278,-0.0730987
10,-0.78870386,-0.8112298,"('unsympathetic', 'sympathetic')",0.11455013,0.15267797,-0.41976175,-0.3724184,-0.3646385,-0.3436568,0.0209817
11,0.34935895,0.4171957,"('unhelpful', 'helpful')",0.09286663,0.12609574,1.6935439,1.8145919,0.7119231,0.7859612,0.0740381
12,0.85581666,0.91340655,"('unsupportive', 'supportive')",0.74130845,0.86298895,-1.8042474,-1.7323303,-0.0690408,0.0146884,0.0837292
13,-0.16571128,-0.08818881,"('impolite', 'polite')",0.15347466,0.18379484,-0.44118524,-0.31776485,-0.1511406,-0.0740529,0.0770877
14,0.46674824,0.39683643,"('antisocial', 'social')",2.111536,2.0981026,-0.17228371,-0.19983853,0.8020002,0.7650335,-0.0369667
15,0.91848844,0.8400281,"('boring', 'funny')",-0.58880126,-0.66818386,0.6962326,0.6374958,0.3419733,0.26978,-0.0721933
16,-0.15327121,-0.18316111,"('unpopular', 'popular')",-0.49751943,-0.48142156,0.13554084,0.17178151,-0.1717499,-0.1642671,0.0074828
17,0.42760473,0.5222556,"('nasty', 'nice')",-0.4845749,-0.4129746,-0.32390806,-0.3034437,-0.1269594,-0.0647209,0.0622385
18,-0.14544609,-0.26077706,"('disagreeable', 'welcoming')",-0.7344219,-0.66143274,-0.4704291,-0.43393153,-0.450099,-0.4520471,-0.0019481
19,-0.043696262,-0.06697106,"('inhospitable', 'hospitable')",-1.5803322,-1.6153834,-0.030002829,0.033809364,-0.5513438,-0.549515,0.0018288
20,0.09652392,0.11587481,"('rough', 'thoughtful')",1.2132641,1.2944927,1.0801235,1.0218753,0.7966372,0.8107476,0.0141104
21,-0.067531765,-0.09392865,"('immoral', 'moral')",0.5935221,0.5908927,-1.0189259,-0.92273974,-0.1643119,-0.1419252,0.0223867
22,0.39423457,0.34539706,"('untrustworthy', 'trustworthy')",1.0154868,0.97483546,-0.771932,-0.80771315,0.2125965,0.1708398,-0.0417567
23,-0.17514536,-0.23088013,"('insincere', 'sincere')",0.48741546,0.50963104,6.039894,6.0032234,2.1173881,2.0939914,-0.0233967
24,0.27448824,0.23628582,"('dishonest', 'honest')",-0.21154085,-0.15709352,0.77203375,0.74517876,0.278327,0.2747903,-0.0035367
25,0.39694116,0.3518807,"('egoistic', 'altruistic')",-0.14615294,-0.25989023,1.7110387,1.6270483,0.6539423,0.5730129,-0.0809294
26,0.890549,0.8066194,"('hardhearted', 'benevolent')",1.4911914,1.4745386,1.7483488,1.67507,1.3766964,1.3187427,-0.0579537
27,-0.23624685,-0.20948844,"('hardhearted', 'softhearted')",-0.761944,-0.71697295,1.3061628,1.2095877,0.1026573,0.0943754,-0.0082819
28,-0.003303987,-0.17738642,"('disloyal', 'loyal')",0.5120462,0.40935034,1.1418905,0.9882624,0.5502109,0.4067421,-0.1434688
29,0.09335886,0.009391017,"('unfair', 'fair')",-0.28862405,-0.31412208,-0.27780107,-0.4626714,-0.1576888,-0.2558008,-0.098112
30,0.7637212,0.733688,"('intolerant', 'tolerant')",0.9136269,0.8480707,1.1080958,1.1729913,0.9284813,0.91825,-0.0102313
31,-0.107645184,-0.13840604,"('evil', 'good')",-1.2567662,-1.2902882,-0.74337375,-0.8917194,-0.7025951,-0.7734712,-0.0708761
32,0.48126596,0.4407894,"('unkind', 'kind')",1.2125607,1.137924,0.9486169,0.8643807,0.8808146,0.8143648,-0.0664498
33,1.1170219,1.0427971,"('wrong', 'right')",-0.67946106,-0.70053875,-0.18245712,-0.28783762,0.0850346,0.0181402,-0.0668944
34,0.1796035,0.29742995,"('mean', 'honorable')",-0.24044736,-0.08637725,5.88995,6.109581,1.9430353,2.106878,0.1638427
35,0.629269,0.5574261,"('corrupt', 'incorrupt')",-1.7053397,-1.7818964,0.19918981,-0.03521721,-0.2922936,-0.4198958,-0.1276022
36,0.2810051,-0.023184331,"('hostile', 'amicable')",-1.2670124,-1.4761118,0.60722065,0.382266,-0.1262622,-0.3723433,-0.2460811
